Time frequency,Unit of measure,n_vessel,geo\TIME_PERIOD,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0
Annual,Number,45.0,EE,:,:,:,:,:,1.0,1.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,45.0,FI,1.0,1.0,1.0,1.0,1.0,1.0,1.0,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,: m,: m,: m,: m,: m
Annual,Number,45.0,FR,25.0,25.0,23.0,20.0,18.0,14.0,10.0,15.0,14.0,14.0,17.0,17.0,17.0,11.0,14.0,14.0,12.0,14.0,14.0,13.0,14.0,16.0,:
Annual,Number,45.0,HR,:,:,: m,: m,: m,: m,0.0,: m,:,:,: m,: m,1.0,1.0,: m,1.0,: m,: m,: m,1.0,: m,1.0,1.0
Annual,Number,45.0,LT,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,45.0,LU,:,1.0,1.0,1.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,45.0,LV,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,45.0,NL,130.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,45.0,PL,:,:,:,:,:,1.0,2.0,3.0,6.0,1.0,1.0,5.0,7.0,6.0,9.0,5.0,9.0,13.0,8.0,9.0,8.0,7.0,6.0
Annual,Number,45.0,RO,:,:,0.0,2.0,2.0,2.0,2.0,0.0,3.0,4.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,45.0,SK,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,1.0
Annual,Number,45.0,UK,:,:,:,:,:,:,:,:,:,:,:,:,22.0,22.0,22.0,22.0,22.0,6.0,6.0,6.0,6.0,6.0,6.0
Annual,Number,6-9,AT,:,:,:,:,:,:,:,:,:,1.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,6-9,BE,4.0,3.0,5.0,:,6.0,5.0,5.0,3.0,4.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,4.0,10.0,12.0,:,:,:,:
Annual,Number,6-9,BG,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
Annual,Number,6-9,CH,:,:,:,:,3.0,2.0,2.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,6-9,CZ,:,:,:,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,:,:,:
Annual,Number,6-9,DE,14.0,13.0,14.0,16.0,16.0,11.0,16.0,15.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,6-9,EE,:,:,:,:,:,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,6-9,FI,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,6-9,FR,17.0,14.0,12.0,7.0,14.0,21.0,28.0,24.0,8.0,8.0,6.0,7.0,9.0,12.0,7.0,5.0,7.0,7.0,8.0,4.0,5.0,4.0,:
Annual,Number,6-9,HR,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,: m,2.0,: m,1.0,: m,1.0,1.0,: m,: m,: m
Annual,Number,6-9,LT,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,6-9,LV,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,6-9,NL,83.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,6-9,PL,:,:,:,:,:,1.0,1.0,2.0,8.0,6.0,5.0,7.0,10.0,13.0,10.0,11.0,10.0,7.0,4.0,5.0,5.0,8.0,5.0
Annual,Number,6-9,RO,:,:,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,6-9,SK,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,6-9,UK,:,:,:,:,:,:,:,:,:,:,:,:,18.0,18.0,18.0,18.0,18.0,10.0,10.0,10.0,10.0,10.0,10.0
Annual,Number,GE20,AT,:,:,:,:,:,:,:,:,:,3.0,3.0,3.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,GE20,BE,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,:,:,:,:
Annual,Number,GE20,BG,:,:,1.0,2.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Annual,Number,GE20,CZ,:,:,:,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,:,:,:
Annual,Number,GE20,DE,9.0,9.0,10.0,11.0,11.0,8.0,7.0,7.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,GE20,EE,:,:,:,:,:,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,GE20,FI,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,GE20,FR,8.0,7.0,6.0,1.0,6.0,8.0,8.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,:
Annual,Number,GE20,HR,:,:,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
Annual,Number,GE20,LT,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,GE20,LV,:,:,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,GE20,NL,45.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,GE20,PL,:,:,:,:,:,2.0,3.0,3.0,4.0,3.0,3.0,6.0,5.0,5.0,7.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0
Annual,Number,GE20,RO,:,:,4.0,4.0,4.0,4.0,4.0,6.0,7.0,7.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,GE20,SK,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0
Annual,Number,GE20,UK,:,:,:,:,:,:,:,:,:,:,:,:,11.0,11.0,11.0,11.0,11.0,6.0,6.0,6.0,6.0,6.0,6.0
Annual,Number,TOTAL,AT,:,:,:,:,:,:,:,:,:,10.0,10.0,10.0,:,54.0,63.0,73 n,73.0,75.0,72.0,83.0,82.0,83.0,79.0
Annual,Number,TOTAL,BE,1322.0,1231.0,1202.0,:,:,:,:,:,977.0,919.0,1147.0,1130.0,1133.0,1178.0,1104.0,1062.0,1041.0,1079.0,1087.0,:,:,:,:
Annual,Number,TOTAL,BG,:,:,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,6.0,5.0,5.0,10.0,11.0,14.0,15.0,17.0,19.0
Annual,Number,TOTAL,CH,:,:,:,:,64.0,50.0,40.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,TOTAL,CZ,:,:,:,7.0,11.0,6.0,7.0,7.0,13.0,11.0,7.0,10.0,15.0,21.0,23.0,20.0,25.0,22.0,21.0,23.0,:,:,:
Annual,Number,TOTAL,DE,1422.0,1222.0,1197.0,1210.0,1223.0,1142.0,1073.0,1047.0,959.0,995.0,1370 b,1309.0,1232.0,1191.0,1189.0,1280.0,1199.0,1139.0,1080.0,1023.0,970.0,:,:
Annual,Number,TOTAL,EE,:,:,:,:,:,1.0,1.0,:,3.0,3.0,1.0,0.0,0.0,:,:,:,:,: m,: m,: m,: m,: m,: m
Annual,Number,TOTAL,FI,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
Annual,Number,TOTAL,FR,1828.0,1563.0,1442.0,1272.0,1284.0,1245.0,1205.0,1039.0,998.0,980.0,966.0,962.0,959.0,807.0,784.0,772.0,747.0,739.0,737.0,726.0,730.0,740.0,:
Annual,Number,TOTAL,HR,:,:,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,9.0,8.0,9.0,9.0,8.0,8.0,2.0,2.0,3.0
Annual,Number,TOTAL,HU,:,:,19.0,30.0,36.0,44.0,48.0,54.0,67.0,78.0,90.0,96.0,107.0,107.0,106.0,98.0,93.0,87.0,:,:,45.0,46.0,47.0
Annual,Number,TOTAL,IT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,148.0,144.0,137.0,129.0,122.0,111.0
Annual,Number,TOTAL,LT,:,:,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,TOTAL,LU,25.0,26.0,25.0,31.0,29.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,TOTAL,LV,:,:,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,TOTAL,NL,5510.0,:,:,:,:,:,3822.0,4239.0,4200.0,3879.0,3685.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,TOTAL,PL,:,:,10.0,:,:,13.0,17.0,27.0,51.0,30.0,22.0,51.0,47.0,58.0,67.0,64.0,71.0,80.0,81.0,90.0,83.0,81.0,76.0
Annual,Number,TOTAL,RO,:,:,4.0,9.0,9.0,9.0,9.0,9.0,13.0,14.0,:,:,:,:,:,:,:,:,18.0,73.0,:,:,:
Annual,Number,TOTAL,SK,:,:,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,7.0,6.0,10.0,9.0,6.0,7.0,8.0,7.0,12.0,11.0,11.0,13.0,15.0
Annual,Number,TOTAL,UK,:,:,:,:,:,:,:,:,:,:,:,:,194.0,194.0,194.0,194.0,194.0,145.0,145.0,145.0,145.0,145.0,145.0
