Time frequency,Energy consumption,product,unit,geo\TIME_PERIOD,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Consumption from 70 000 MWh to 149 999 MWh - band IF,6000.0,PC,PL,5.7844,5.8199,7.1418,6.4605,6.057,6.3094,3.6607
Annual,Consumption from 70 000 MWh to 149 999 MWh - band IF,6000.0,PC,PT,4.3905,6.032,7.2,9.408,9.032,7.311,6.594
Annual,Consumption from 70 000 MWh to 149 999 MWh - band IF,6000.0,PC,RO,8.5259,8.4024,7.2368,10.2358,9.1774,8.0144,5.8443
Annual,Consumption from 70 000 MWh to 149 999 MWh - band IF,6000.0,PC,RS,8.6589,6.925,6.2019,5.8296,6.4391,6.3159,4.3838
Annual,Consumption from 70 000 MWh to 149 999 MWh - band IF,6000.0,PC,SE,7.0,7.0,7.0,6.11,6.11,6.11,6.9803
Annual,Consumption from 70 000 MWh to 149 999 MWh - band IF,6000.0,PC,SI,: @C,: @C,: @C,: @C,: @C,: @C,10.9006
Annual,Consumption from 70 000 MWh to 149 999 MWh - band IF,6000.0,PC,SK,7.6,7.1,6.7,7.2,7.0,6.6,6.3
Annual,Consumption from 70 000 MWh to 149 999 MWh - band IF,6000.0,PC,TR,12.5251,9.6696,11.3017,11.7783,13.318,12.9058,14.7363
Annual,Consumption from 70 000 MWh to 149 999 MWh - band IF,6000.0,PC,UA,15.0000 e,4.8607,4.834,2.5216,:,:,:
Annual,Consumption from 70 000 MWh to 149 999 MWh - band IF,6000.0,PC,XK,:,:,:,:,:,:,: @C
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,AL,:,:,:,98.7500 e,98.7500 e,0.0,98.7500 e
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,AT,19.9,15.4,18.7,17.4,18.0,21.1,21.9
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,BA,33.44,32.2994,22.7097,10.1262,15.7606,14.8153,6.3468
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,BE,: @C,: @C,: @C,: @C,: @C,29.9177,29.8638
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,BG,20.4,17.7561,13.6252,15.8271,19.4517,18.2214,20.3737
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,CY,:,:,0.0,6.1429,0.0,5.9169,6.6946
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,CZ,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,DE,:,:,19.2,18.99,19.3,18.05,19.2
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,DK,15.0,15.0,13.0,16.0,12.0,11.0,18.0
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,EA,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,EE,:,:,11.3258,: @C,: @C,0.0,0.0
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,EL,: @C,: @C,: @C,: @C,: @C,27.51,28.9127
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,ES,:,:,13.2063,12.9823,19.2,15.5,12.5239
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,EU27_2020,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,FI,:,: @C,: @C,: @C,25.4359,21.56,: @C
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,FR,16.7951,18.5038,19.8743,18.02,19.0992,19.151,16.8348
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,GE,:,7.9,0.0,:,:,:,:
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,HR,:,:,: @C,: @C,: @C,: @C,: @C
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,HU,16.4251,17.1645,15.9829,11.6965,12.059,14.9181,11.7187
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,IE,:,13.7015,16.4294,16.2798,22.9287,25.0314,28.0525
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,IS,:,0.0,: @C,:,0.0,:,:
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,IT,:,4.0716,10.4475,9.139,9.643,8.83,8.348
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,LT,:,2.5788,0.0,0.0,1.0094,4.7655,:
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,LU,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,ME,:,:,:,:,: @C,:,:
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,MK,:,14.1603,17.4369,14.4458,17.5234,12.4912,12.4912
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,NL,15.0,11.0,19.0,10.0,17.0,16.0,15.0
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,NO,: @C,: @C,52.7473,59.6591,52.3581,50.9527,51.1156
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,PL,14.5256,10.4423,8.4995,8.6488,10.1328,9.4452,7.9669
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,PT,11.0848,12.445,9.3,9.234,11.622,9.766,10.757
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,RO,26.6056,27.648,26.7257,25.5974,27.214,23.0232,21.7626
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,RS,16.1734,11.9678,14.5204,12.6732,22.4504,27.3299,28.1
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,SE,27.2,27.2,27.2,27.05,27.05,27.05,23.5996
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,SI,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,SK,9.4,10.0,9.9,8.7,12.6,12.1,12.1
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,TR,32.6877,24.5305,27.4603,29.2408,32.3644,30.458,27.9836
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,UA,50.0000 e,34.1687,26.4085,32.325,:,:,:
Annual,Consumption 150 000 MWh or over - band IG,6000.0,PC,XK,: @C,: @C,: @C,: @C,: @C,:,:
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,AL,:,:,:,0.0000 e,0.0000 e,73.5000 e,0.0000 e
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,AT,5.7,6.0,5.9,6.0,6.1,6.4,5.4
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,BA,7.8437,7.7863,8.8578,10.1925,9.5569,9.488,10.1669
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,BE,8.1495,7.3992,7.2454,7.5916,6.1762,6.1453,6.788
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,BG,6.1,3.5285,6.7733,7.187,5.1167,6.096,5.4446
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,CY,:,14.092,14.078,15.653,14.9094,14.6398,15.2852
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,CZ,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,DE,:,: u,6.8,7.0,5.9,5.83,5.4
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,DK,6.0,8.0,9.0,7.0,7.0,8.0,8.0
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,EA,: u,: u,:,:,:,:,: @C
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,EE,2.0158,2.7673,1.9042,3.6266,1.6089,1.8697,2.1174
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,EL,4.5,2.81,3.0,7.136,7.43,7.9,9.4249
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,ES,:,:,3.1196,3.5383,6.6,5.6,6.3656
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,EU27_2020,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,FI,7.18,4.55,4.0,4.0,4.4085,5.64,6.66
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,FR,7.8378,7.7673,7.8039,8.2055,8.144,8.167,9.2466
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,GE,:,5.6,8.1,8.2,8.9,11.7,9.5
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,HR,8.87,9.16,8.34,8.2398,8.1204,7.2122,6.9842
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,HU,5.2962,4.8691,4.8715,5.6044,5.1758,6.4065,6.556
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,IE,7.7745,7.2825,5.431,5.8789,6.3663,6.2185,6.3602
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,IS,:,20.5900 e,13.7359 e,3.0000 e,1.4000 e,1.4900 e,1.2600 e
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,IT,:,17.2331,10.9189,11.719,12.225,13.88,15.7507
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,LT,3.3508,3.4114,3.2843,3.2641,3.0007,2.9194,3.0043
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,LU,4.31,3.2,3.36,3.75,3.54,4.2,4.4
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,LV,4.1,1.92,1.96,5.91,5.89,5.83,6.01
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,MD,5.1275,4.5506,5.5167,5.3018,4.1032,4.3141,4.5212
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,ME,:,:,:,:,33.581,11.3763,11.8663
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,MK,:,8.0844,11.4648,11.0665,6.4751,12.1207,12.1207
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,MT,10.1463,9.8261,8.2838,9.1169,8.9478,8.5939,8.5514
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,NL,: u,: u,10.0,13.0,10.0,5.0,5.0
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,NO,3.32,3.324,2.0289,1.7649,2.0463,2.7761,3.7769
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,PL,6.9933,7.2373,7.3327,7.1706,6.8295,7.2657,7.533
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,PT,11.9423,11.0,12.7,8.768,9.431,9.143,9.462
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,RO,5.4184,5.2474,6.353,4.765,5.7061,8.2262,7.2705
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,RS,8.199,8.8097,7.595,7.2556,6.6288,5.7055,5.9995
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,SE,3.4,3.4,3.4,3.68,3.68,3.68,3.7898
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,SI,5.4,4.8,4.8601,4.7,5.2101,5.398,: @C
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,SK,6.3,5.9,5.9,6.5,6.3,6.2,6.0
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,TR,0.3209,0.313,0.3472,0.3377,0.2754,0.2658,0.2045
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,UA,:,3.5605,5.7099,4.9803,:,:,:
Annual,Consumption less than 20 MWh - band IA,6000.0,PC,XK,0.0276,0.0313,0.0849,0.0806,0.1064,0.1671,0.1469
