Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Greece,:,:,:,:,:,:,:,:,11026.33525,10360.544,9995.88607,9627.51987,9565.64542,8901.45707,8711.75247,8431.89877,8276.63287,8837.61886,8811.13408,8258.87971,7262.9263,7413.46778,7105.00629,6428.93535 i
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Spain,:,:,:,:,:,:,:,:,7379.5666,6498.01605,6158.8952,6275.54577,6200.91826,5625.69131,5690.82477,5911.86344,5651.51388,5934.17574,5756.71147,5361.49364,4566.19169,4854.93283,5001.0581,4590.56515 e
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,8642.67734 i,7988.13241 i,8004.58619 i,7886.10126 i,7714.35313 i,7483.6627 i,7232.49542 i,7298.92055 i,7267.43977 i,7367.06661 i,7217.70051 i,6864.50272 i,6172.30148 i,6541.05184 i,6464.89965 i,5965.43833 i
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Finland,:,:,:,:,:,:,:,:,12628.52407,11978.34887,13412.0176,11967.33165,10847.8381,10946.99057,10107.54412,9492.38533,10024.5213,9470.64131,9681.54208,9177.75884,7878.70052,7850.7554,7847.92463,6966.69098 i
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,France,:,:,:,:,:,:,:,:,6658.75996,6173.89642,6238.12132,5942.90415,5882.34569,5781.25277,5403.90583,5380.11724,5351.84331,5484.68543,5303.93652,5159.84449,4622.26406,4856.51969,4734.20722,4424.18974
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Croatia,:,:,:,:,:,:,:,:,5757.95402,5238.18906,5200.9465,5188.93679,4813.00804,4633.21927,4524.53679,4589.1783,4624.07288,4885.90198,4679.72793,4775.08961,4637.58234,4711.22967,4735.80367,4515.01053 i
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Hungary,6274.70275,6376.38742,6196.31289,6339.86295,6377.94324,6302.6703,6243.0671,6259.95246,6027.39079,5422.14757,5518.07006,5533.47508,5116.57029,4982.57747,5101.17725,5338.20972,5328.92786,5554.66359,5612.02696,5472.42089,5177.51429,5241.0926,5102.88558,4806.93622 i
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Ireland,:,:,:,:,:,:,:,:,11555.13499 i,10409.30293,11997.6817,11463.34982,11844.57882,11850.7865,11901.0329,12312.76729,13099.97777,13499.36897,13548.05218,12963.29555,10273.42369,10707.47006,11896.58616,11176.06661 e
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Iceland,14929.0044,14040.25572,13884.55723,14102.93957,14548.02787,13157.61834,16046.33856,16244.5711,17331.69045,15772.2909,15703.85922,15052.1558,15354.27837,16491.95565,16673.31712,17213.73663,18884.04955,19433.85393,19612.34868,16734.92579,13680.66889,13491.05009,15818.33721,16929.69031
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Italy,:,:,:,:,:,:,:,:,7781.1421,6708.0655,6874.46433,6683.53237,6411.5768,5861.26767,5547.09469,5611.8938,5580.93234,5581.18635,5476.94571,5370.55356,4917.82294,5271.48859,5347.19028,4990.41437 e
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Lithuania,:,:,:,:,:,:,:,:,6891.62878,5657.54919,5995.29731,6360.23036,6380.57403,6053.32651,6359.71301,6645.57985,6605.39485,6935.42773,7232.59991,7385.25723,8017.25283,8026.02747,7393.17892,7131.53208 i
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Luxembourg,:,:,:,:,:,:,:,:,16973.62057,16699.57287,16566.05149,14895.60662,14304.1605,13678.36146,13784.5996,14971.60208,14414.0171,14043.02727,13998.78658,14711.6627,13076.88998,12926.05271,11818.89477,11332.23173 i
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Latvia,:,:,:,:,:,:,:,:,5313.60226,4747.00148,5465.35911,5206.49155,5150.28477,5081.02189,5084.94863,5270.70568,5254.85432,5380.85027,5656.76386,5777.38159,4970.00965,5212.54314,5187.02573,5236.37822 i
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Malta,6995.9408,7534.99627,7465.53363,7951.69411,7689.84756,7286.46327,7373.67165,7587.29717,7324.7423,6925.02751,7042.69391,7076.97474,7419.83387,6626.7845,6527.26076,4740.85519,3936.34975,4136.30961,4247.52959,5349.61636,4737.89153,5691.31945,6625.30431,6443.67346 i
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Netherlands,12672.77571 i,12579.77871 i,12353.40365 i,12304.97831 i,12407.29999 i,12086.57091 i,11629.61116 i,11756.00739 i,11462.08487 i,11010.45655 i,11421.93258 i,10873.09925 i,10571.01588 i,10515.98128 i,10431.25701 i,10750.74676 i,10647.21877 i,10424.39147 i,10047.9652 i,9810.58887 i,8679.03463 i,8714.51225 i,8237.28773 i,7631.59071 i
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Norway,:,:,:,:,:,:,:,:,12244.84031,11281.56026,11828.58219,12677.8473,12388.27665,12300.8303,12057.3926,13293.45645,11545.45984,11929.44139,12450.53939,12388.22573,11190.83795,10724.37808,10780.83983,9978.04428 i
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Poland,:,:,:,:,:,:,:,:,9466.32622,8937.88668,9293.2264,9389.37738,9139.23557,9072.02353,8864.93277,8943.4728,9228.90515,9703.5806,9701.83319,9251.59841,8841.43852,9894.94583,9558.77676,8923.10454 i
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Portugal,6967.35014,6900.01814,7235.6299,6750.63428,7070.24567,7274.31319,6845.87284,6650.07755,6454.12646,6149.99971,5704.52011,5669.08884,5589.53125,5443.83055,5466.84066,5890.40108,5697.84576,6223.11848,5897.20871,5542.25994,4808.88439,4717.48654,4871.76243,4507.00789 i
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Romania,:,:,:,:,:,:,:,:,6729.15835,5699.1262,5483.8633,5861.08323,5669.88844,5157.25815,5183.47331,5139.70024,5050.14814,5183.34586,5216.13174,5067.775,4851.90753,5003.02501,4748.49016,4660.57238 i
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Serbia,:,:,:,:,:,:,:,:,:,:,7552.72725,8373.49309,7589.53269,7831.25931,6554.70421,7681.25705,7885.08753,8005.64401,7912.6934,7785.85094,8029.35107,7744.84212,7927.2744,:
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Sweden,:,:,:,:,:,:,:,:,6105.74898,5473.59977,6102.13296,5567.22694,5194.04561,5013.16641,4817.79377,4805.35184,4866.15224,4665.55382,4562.36044,4403.37335,3890.91707,4074.10223,3970.88565,3833.55266
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Slovenia,:,:,:,:,:,:,:,:,8063.64577,7349.12619,7410.89567,7256.91571,6916.86883,6777.34502,6090.58865,6211.5063,6468.90249,6531.72169,6613.24075,6495.12982,6203.04801,6069.06711,5535.97732,5285.51219 i
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Slovakia,7819.86831,8130.07921,7919.6087,8007.65952,8119.24336,7924.92249,7989.48424,7646.57334,7679.07948,6945.0034,6983.60436,6987.57515,6462.21373,6393.20049,6034.77742,6212.33546,6309.80762,6464.90625,6496.69749,6105.18106,5581.23582,6290.96487,5556.46952,5583.14208 i
Annual,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",Total - all NACE activities,Kilograms per capita,Türkiye,4095.78955,3905.7518,3899.3656,4087.09615,4133.23211,4383.07534,4578.64325,4917.52253,4599.45837,4528.50604,4536.53392,4823.23428,4868.16301,4724.15212,4884.7046,5133.23238,5299.72388,5427.9788,5367.69129,5095.3356,5135.1684,5504.18513,5305.1977,:
