Time frequency,Unit of measure,Accident,Geopolitical entity (reporting)\Time,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",European Union - 27 countries (from 2020),:,:,440.0,180.0,123.0,89.0,127.0,132.0,86.0,101.0,131.0,172.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",European Union - 28 countries (2013-2020),:,:,444.0,192.0,131.0,106.0,135.0,137.0,104.0,128.0,134.0,175.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Finland,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",France,13.0,9.0,10.0,85.0,8.0,7.0,15.0,12.0,18.0,10.0,23.0,27.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Croatia,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Hungary,5.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Ireland,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Italy,6.0,5.0,7.0,5.0,2.0,8.0,3.0,6.0,7.0,5.0,11.0,8.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Lithuania,0.0,3.0,4.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Latvia,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Montenegro,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",North Macedonia,:,:,:,:,:,1.0,1.0,0.0,0.0,1.0,0.0,1.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Malta,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Netherlands,2.0,2.0,4.0,4.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Norway,6.0,6.0,5.0,4.0,6.0,6.0,9.0,15.0,10.0,17.0,14.0,10.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Poland,1.0,3.0,18.0,12.0,8.0,18.0,45.0,58.0,2.0,2.0,9.0,47.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Portugal,1.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,7.0,1.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Romania,3.0,6.0,2.0,0.0,0.0,2.0,10.0,1.0,0.0,1.0,1.0,1.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Sweden,5.0,9.0,7.0,1.0,4.0,1.0,3.0,2.0,4.0,3.0,4.0,3.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Slovenia,3.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Slovakia,3.0,1.0,0.0,14.0,12.0,7.0,2.0,1.0,1.0,2.0,0.0,0.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",Türkiye,14.0,16.0,11.0,7.0,16.0,5.0,8.0,8.0,4.0,2.0,2.0,4.0,:
Annual,Number,"Collisions of trains, including collisions with obstacles within the clearance gauge",United Kingdom,6.0,2.0,4.0,12.0,8.0,17.0,8.0,5.0,18.0,27.0,3.0,3.0,:
Annual,Number,Derailments of trains,Austria,15.0,20.0,8.0,3.0,7.0,0.0,2.0,2.0,3.0,1.0,2.0,5.0,:
Annual,Number,Derailments of trains,Belgium,9.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,0.0,1.0,:
Annual,Number,Derailments of trains,Bulgaria,:,:,2.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,6.0,6.0,6.0
Annual,Number,Derailments of trains,Switzerland,:,:,:,:,3.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,:
Annual,Number,Derailments of trains,Cyprus,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Derailments of trains,Czechia,10.0,1.0,10.0,3.0,2.0,3.0,3.0,5.0,6.0,7.0,9.0,5.0,:
Annual,Number,Derailments of trains,Germany,162.0,152.0,144.0,13.0,15.0,10.0,29.0,17.0,17.0,23.0,13.0,12.0,:
Annual,Number,Derailments of trains,Denmark,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,:
Annual,Number,Derailments of trains,Estonia,24.0,19.0,18.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Derailments of trains,Greece,1.0,9.0,4.0,8.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,2.0,:
Annual,Number,Derailments of trains,Spain,16.0,10.0,9.0,16.0,17.0,10.0,7.0,11.0,12.0,11.0,6.0,9.0,:
Annual,Number,Derailments of trains,European Union - 27 countries (2007-2013),:,:,476.0,430.0,234.0,139.0,215.0,232.0,96.0,112.0,107.0,206.0,:
Annual,Number,Derailments of trains,European Union - 27 countries (from 2020),:,:,455.0,411.0,223.0,133.0,209.0,227.0,94.0,108.0,98.0,198.0,:
Annual,Number,Derailments of trains,European Union - 28 countries (2013-2020),:,:,477.0,431.0,237.0,145.0,215.0,233.0,97.0,117.0,109.0,206.0,:
Annual,Number,Derailments of trains,Finland,6.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,:
Annual,Number,Derailments of trains,France,10.0,15.0,11.0,68.0,15.0,14.0,14.0,11.0,14.0,11.0,15.0,11.0,:
Annual,Number,Derailments of trains,Croatia,7.0,3.0,1.0,1.0,3.0,6.0,0.0,1.0,1.0,5.0,2.0,0.0,:
Annual,Number,Derailments of trains,Hungary,13.0,20.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,6.0,:
Annual,Number,Derailments of trains,Ireland,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Derailments of trains,Italy,16.0,6.0,11.0,10.0,10.0,6.0,6.0,5.0,8.0,9.0,6.0,5.0,:
Annual,Number,Derailments of trains,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Derailments of trains,Lithuania,19.0,13.0,8.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Annual,Number,Derailments of trains,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Derailments of trains,Latvia,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,:
Annual,Number,Derailments of trains,Montenegro,:,:,:,:,:,:,:,:,:,3.0,1.0,0.0,:
Annual,Number,Derailments of trains,North Macedonia,:,:,:,:,:,22.0,28.0,12.0,25.0,11.0,11.0,23.0,:
Annual,Number,Derailments of trains,Malta,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Derailments of trains,Netherlands,1.0,5.0,2.0,0.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,:
Annual,Number,Derailments of trains,Norway,2.0,4.0,3.0,0.0,3.0,3.0,4.0,9.0,5.0,5.0,9.0,3.0,:
Annual,Number,Derailments of trains,Poland,121.0,126.0,190.0,211.0,105.0,63.0,124.0,154.0,6.0,12.0,13.0,127.0,:
Annual,Number,Derailments of trains,Portugal,3.0,1.0,9.0,3.0,3.0,1.0,3.0,2.0,0.0,4.0,3.0,3.0,:
Annual,Number,Derailments of trains,Romania,4.0,24.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,:
Annual,Number,Derailments of trains,Sweden,12.0,2.0,12.0,11.0,14.0,7.0,8.0,7.0,10.0,9.0,10.0,3.0,:
Annual,Number,Derailments of trains,Slovenia,5.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,:
Annual,Number,Derailments of trains,Slovakia,5.0,10.0,8.0,11.0,6.0,3.0,1.0,1.0,2.0,0.0,1.0,2.0,:
Annual,Number,Derailments of trains,Türkiye,115.0,88.0,96.0,89.0,104.0,63.0,52.0,51.0,32.0,22.0,10.0,28.0,:
Annual,Number,Derailments of trains,United Kingdom,19.0,13.0,22.0,20.0,14.0,12.0,6.0,6.0,3.0,9.0,11.0,8.0,:
Annual,Number,Level crossing accidents,Austria,44.0,39.0,38.0,57.0,37.0,42.0,34.0,46.0,43.0,39.0,34.0,38.0,:
Annual,Number,Level crossing accidents,Belgium,20.0,16.0,22.0,38.0,47.0,17.0,17.0,16.0,18.0,14.0,21.0,14.0,:
Annual,Number,Level crossing accidents,Bulgaria,:,:,10.0,10.0,9.0,5.0,10.0,22.0,15.0,11.0,11.0,6.0,5.0
Annual,Number,Level crossing accidents,Switzerland,:,:,:,:,17.0,13.0,13.0,9.0,9.0,15.0,9.0,8.0,:
Annual,Number,Level crossing accidents,Cyprus,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Level crossing accidents,Czechia,67.0,63.0,104.0,48.0,53.0,42.0,57.0,34.0,47.0,36.0,45.0,36.0,:
Annual,Number,Level crossing accidents,Germany,246.0,237.0,266.0,146.0,112.0,86.0,97.0,85.0,117.0,99.0,97.0,94.0,:
Annual,Number,Level crossing accidents,Denmark,9.0,7.0,7.0,7.0,5.0,2.0,9.0,2.0,5.0,5.0,5.0,2.0,:
Annual,Number,Level crossing accidents,Estonia,26.0,24.0,20.0,28.0,12.0,7.0,17.0,15.0,4.0,1.0,3.0,0.0,:
Annual,Number,Level crossing accidents,Greece,17.0,34.0,25.0,22.0,17.0,26.0,16.0,8.0,6.0,5.0,8.0,12.0,:
Annual,Number,Level crossing accidents,Spain,34.0,32.0,15.0,26.0,20.0,27.0,18.0,14.0,16.0,12.0,10.0,9.0,:
Annual,Number,Level crossing accidents,European Union - 27 countries (2007-2013),:,:,1247.0,1189.0,992.0,855.0,830.0,718.0,617.0,542.0,534.0,648.0,:
Annual,Number,Level crossing accidents,European Union - 27 countries (from 2020),:,:,1267.0,1194.0,986.0,865.0,835.0,724.0,625.0,541.0,529.0,656.0,:
Annual,Number,Level crossing accidents,European Union - 28 countries (2013-2020),:,:,1276.0,1208.0,1009.0,881.0,842.0,736.0,635.0,555.0,540.0,659.0,:
Annual,Number,Level crossing accidents,Finland,52.0,64.0,60.0,48.0,9.0,12.0,9.0,5.0,11.0,4.0,4.0,10.0,:
Annual,Number,Level crossing accidents,France,49.0,53.0,54.0,115.0,42.0,49.0,36.0,40.0,38.0,42.0,51.0,41.0,:
Annual,Number,Level crossing accidents,Croatia,19.0,28.0,29.0,19.0,17.0,26.0,12.0,18.0,18.0,13.0,6.0,11.0,:
Annual,Number,Level crossing accidents,Hungary,87.0,64.0,35.0,42.0,44.0,39.0,42.0,38.0,37.0,19.0,18.0,45.0,:
Annual,Number,Level crossing accidents,Ireland,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,:
Annual,Number,Level crossing accidents,Italy,24.0,35.0,41.0,23.0,17.0,7.0,19.0,22.0,23.0,24.0,19.0,19.0,:
Annual,Number,Level crossing accidents,Liechtenstein,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Level crossing accidents,Lithuania,11.0,15.0,21.0,13.0,19.0,14.0,6.0,6.0,4.0,4.0,4.0,2.0,6.0
Annual,Number,Level crossing accidents,Luxembourg,0.0,1.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,:
Annual,Number,Level crossing accidents,Latvia,12.0,5.0,10.0,9.0,10.0,8.0,10.0,8.0,6.0,2.0,3.0,5.0,:
Annual,Number,Level crossing accidents,Montenegro,:,:,:,:,:,:,:,:,:,5.0,2.0,0.0,:
Annual,Number,Level crossing accidents,North Macedonia,:,:,:,:,:,14.0,9.0,5.0,6.0,20.0,19.0,6.0,:
Annual,Number,Level crossing accidents,Malta,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Level crossing accidents,Netherlands,25.0,26.0,12.0,26.0,21.0,13.0,9.0,14.0,20.0,25.0,18.0,29.0,:
Annual,Number,Level crossing accidents,Norway,8.0,7.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,:
Annual,Number,Level crossing accidents,Poland,272.0,275.0,270.0,279.0,278.0,288.0,298.0,244.0,80.0,85.0,70.0,206.0,:
Annual,Number,Level crossing accidents,Portugal,33.0,22.0,22.0,27.0,20.0,15.0,14.0,7.0,11.0,12.0,9.0,6.0,:
Annual,Number,Level crossing accidents,Romania,27.0,156.0,87.0,91.0,86.0,57.0,58.0,43.0,59.0,44.0,50.0,29.0,:
Annual,Number,Level crossing accidents,Sweden,19.0,21.0,18.0,15.0,6.0,16.0,16.0,9.0,12.0,14.0,13.0,9.0,:
Annual,Number,Level crossing accidents,Slovenia,5.0,30.0,41.0,32.0,41.0,11.0,16.0,6.0,8.0,11.0,9.0,11.0,:
Annual,Number,Level crossing accidents,Slovakia,61.0,75.0,58.0,71.0,63.0,50.0,11.0,21.0,27.0,18.0,20.0,22.0,:
Annual,Number,Level crossing accidents,Türkiye,214.0,194.0,157.0,139.0,118.0,85.0,46.0,42.0,44.0,33.0,41.0,27.0,:
Annual,Number,Level crossing accidents,United Kingdom,16.0,15.0,9.0,14.0,23.0,16.0,7.0,12.0,10.0,14.0,11.0,3.0,:
Annual,Number,Others,Austria,3.0,1.0,4.0,14.0,0.0,11.0,11.0,9.0,16.0,15.0,15.0,16.0,:
Annual,Number,Others,Belgium,3.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Others,Bulgaria,:,:,6.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
Annual,Number,Others,Switzerland,:,:,:,:,6.0,9.0,10.0,11.0,10.0,9.0,7.0,6.0,:
Annual,Number,Others,Cyprus,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Others,Czechia,6.0,9.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,6.0,5.0,8.0,:
Annual,Number,Others,Germany,54.0,48.0,64.0,1.0,29.0,18.0,22.0,21.0,28.0,37.0,51.0,48.0,:
Annual,Number,Others,Denmark,4.0,1.0,4.0,2.0,3.0,5.0,1.0,1.0,2.0,3.0,2.0,2.0,:
Annual,Number,Others,Estonia,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Others,Greece,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,:
Annual,Number,Others,Spain,0.0,0.0,3.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,:
Annual,Number,Others,European Union - 27 countries (2007-2013),:,:,751.0,199.0,284.0,200.0,112.0,71.0,93.0,94.0,129.0,118.0,:
Annual,Number,Others,European Union - 27 countries (from 2020),:,:,755.0,203.0,283.0,204.0,112.0,72.0,91.0,95.0,131.0,118.0,:
Annual,Number,Others,European Union - 28 countries (2013-2020),:,:,756.0,203.0,285.0,208.0,117.0,74.0,95.0,95.0,131.0,118.0,:
Annual,Number,Others,Finland,23.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,:
Annual,Number,Others,France,0.0,0.0,0.0,31.0,46.0,21.0,20.0,13.0,16.0,11.0,23.0,10.0,:
Annual,Number,Others,Croatia,12.0,7.0,5.0,4.0,1.0,8.0,5.0,3.0,2.0,1.0,2.0,0.0,:
Annual,Number,Others,Hungary,1774.0,1775.0,46.0,42.0,30.0,3.0,2.0,4.0,4.0,11.0,13.0,7.0,:
Annual,Number,Others,Ireland,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Others,Italy,3.0,4.0,5.0,3.0,3.0,7.0,3.0,2.0,1.0,1.0,8.0,2.0,:
Annual,Number,Others,Liechtenstein,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Others,Lithuania,27.0,38.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,Others,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Others,Latvia,0.0,0.0,0.0,5.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Others,Montenegro,:,:,:,:,:,:,:,:,:,33.0,6.0,7.0,:
Annual,Number,Others,North Macedonia,:,:,:,:,:,59.0,88.0,78.0,64.0,4.0,1.0,7.0,:
Annual,Number,Others,Malta,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Others,Netherlands,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,:
Annual,Number,Others,Norway,4.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,:
Annual,Number,Others,Poland,213.0,306.0,72.0,2.0,86.0,71.0,12.0,1.0,5.0,3.0,2.0,13.0,:
Annual,Number,Others,Portugal,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Others,Romania,17.0,12.0,35.0,34.0,10.0,9.0,11.0,5.0,5.0,0.0,0.0,0.0,:
Annual,Number,Others,Sweden,4.0,1.0,2.0,6.0,6.0,4.0,7.0,8.0,5.0,2.0,8.0,7.0,:
Annual,Number,Others,Slovenia,0.0,1.0,3.0,5.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,:
Annual,Number,Others,Slovakia,309.0,394.0,426.0,41.0,50.0,33.0,1.0,0.0,1.0,1.0,0.0,2.0,:
Annual,Number,Others,Türkiye,47.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,9.0,1.0,3.0,6.0,:
Annual,Number,Others,United Kingdom,0.0,0.0,1.0,0.0,2.0,4.0,5.0,2.0,4.0,0.0,0.0,0.0,:
Annual,Number,Fires in rolling stock,Austria,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,:
Annual,Number,Fires in rolling stock,Belgium,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,:
Annual,Number,Fires in rolling stock,Bulgaria,:,:,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
Annual,Number,Fires in rolling stock,Switzerland,:,:,:,:,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,:
Annual,Number,Fires in rolling stock,Cyprus,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Fires in rolling stock,Czechia,7.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0,:
Annual,Number,Fires in rolling stock,Germany,16.0,18.0,17.0,4.0,8.0,4.0,3.0,5.0,2.0,2.0,6.0,4.0,:
Annual,Number,Fires in rolling stock,Denmark,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,:
Annual,Number,Fires in rolling stock,Estonia,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Fires in rolling stock,Greece,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,:
Annual,Number,Fires in rolling stock,Spain,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,:
Annual,Number,Fires in rolling stock,European Union - 27 countries (2007-2013),:,:,85.0,92.0,55.0,59.0,23.0,26.0,13.0,31.0,32.0,30.0,:
Annual,Number,Fires in rolling stock,European Union - 27 countries (from 2020),:,:,85.0,89.0,55.0,53.0,21.0,21.0,13.0,23.0,29.0,30.0,:
Annual,Number,Fires in rolling stock,European Union - 28 countries (2013-2020),:,:,85.0,92.0,55.0,59.0,23.0,26.0,13.0,31.0,33.0,30.0,:
Annual,Number,Fires in rolling stock,Finland,13.0,12.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Fires in rolling stock,France,0.0,0.0,19.0,37.0,4.0,16.0,6.0,2.0,1.0,8.0,2.0,8.0,:
Annual,Number,Fires in rolling stock,Croatia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,:
Annual,Number,Fires in rolling stock,Hungary,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,9.0,6.0,:
Annual,Number,Fires in rolling stock,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Fires in rolling stock,Italy,6.0,5.0,5.0,6.0,2.0,9.0,2.0,2.0,2.0,4.0,0.0,3.0,:
Annual,Number,Fires in rolling stock,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Fires in rolling stock,Lithuania,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,Fires in rolling stock,Luxembourg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Fires in rolling stock,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Fires in rolling stock,Montenegro,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:
Annual,Number,Fires in rolling stock,North Macedonia,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Fires in rolling stock,Malta,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Fires in rolling stock,Netherlands,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,:
Annual,Number,Fires in rolling stock,Norway,6.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,:
Annual,Number,Fires in rolling stock,Poland,56.0,30.0,5.0,7.0,9.0,3.0,7.0,4.0,1.0,1.0,0.0,0.0,:
Annual,Number,Fires in rolling stock,Portugal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Fires in rolling stock,Romania,1.0,13.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,:
Annual,Number,Fires in rolling stock,Sweden,9.0,1.0,6.0,4.0,3.0,1.0,0.0,2.0,3.0,2.0,4.0,2.0,:
Annual,Number,Fires in rolling stock,Slovenia,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,:
Annual,Number,Fires in rolling stock,Slovakia,33.0,43.0,8.0,22.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,:
Annual,Number,Fires in rolling stock,Türkiye,18.0,6.0,21.0,12.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Fires in rolling stock,United Kingdom,0.0,1.0,0.0,3.0,0.0,6.0,2.0,5.0,0.0,8.0,4.0,0.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Austria,52.0,28.0,46.0,27.0,52.0,37.0,30.0,31.0,43.0,34.0,27.0,30.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Belgium,25.0,21.0,18.0,30.0,26.0,17.0,15.0,33.0,12.0,14.0,22.0,6.0,:
Annual,Number,Accidents to persons caused by rolling stock in motion,Bulgaria,:,:,65.0,42.0,52.0,40.0,20.0,65.0,26.0,17.0,37.0,33.0,24.0
Annual,Number,Accidents to persons caused by rolling stock in motion,Switzerland,:,:,:,:,40.0,42.0,35.0,33.0,30.0,28.0,54.0,31.0,:
