Annual,Percentage,Less than 3 years - no formal childcare,Spain,64.1,64.1,63.0,60.3,60.7,54.2,49.5,42.7,54.5,44.7,51.4,44.3
Annual,Percentage,Less than 3 years - no formal childcare,European Union - 27 countries (from 2020),72.9,73.0,71.9,70.0,66.6,65.8,65.3,65.0,69.9 e,62.1,64.1,62.6
Annual,Percentage,Less than 3 years - no formal childcare,Finland,72.1,73.9,69.5,69.6,70.3,69.7,64.0,65.3,64.2,61.0,59.9,56.1
Annual,Percentage,Less than 3 years - no formal childcare,France,59.8,61.0,60.5,58.2,51.1,49.5,50.0,49.3,42.8 b,42.9,43.7 b,42.7
Annual,Percentage,Less than 3 years - no formal childcare,Croatia,:,89.5,82.9,88.2,84.4,84.1,82.2,84.4,79.6,66.7,72.5,70.4
Annual,Percentage,Less than 3 years - no formal childcare,Hungary,91.9,89.6,85.7,84.7,84.4,86.2,83.5,83.1,89.5,86.2,87.1,79.7
Annual,Percentage,Less than 3 years - no formal childcare,Ireland,77.4,79.5,76.8,75.8,79.1,76.5,69.1,68.0 b,82.1 b,85.2,81.8,77.9
Annual,Percentage,Less than 3 years - no formal childcare,Iceland,58.6,56.4,57.2,56.2,35.3,48.9,38.7,0.0,:,:,:,:
Annual,Percentage,Less than 3 years - no formal childcare,Italy,79.7,78.8,77.1,72.7,65.6,71.4,74.3,73.7,:,66.6,69.1,65.5
Annual,Percentage,Less than 3 years - no formal childcare,Lithuania,91.7,90.0,77.1,90.3,84.8,79.7,79.2,73.4,83.8,78.6,77.1,80.2
Annual,Percentage,Less than 3 years - no formal childcare,Luxembourg,51.8,53.5,51.0,48.1,49.1,39.1,39.5,40.0,36.9 b,38.1,45.3 b,40.1
Annual,Percentage,Less than 3 years - no formal childcare,Latvia,78.8,79.5,80.1,79.9,74.0,73.3,75.4,74.4,75.8,70.8,67.3,65.1
Annual,Percentage,Less than 3 years - no formal childcare,Montenegro,:,91.0,93.9,99.1,90.1,85.4,84.8,82.3,86.3,91.2,:,:
Annual,Percentage,Less than 3 years - no formal childcare,North Macedonia,83.8,90.0,94.1,93.9,91.0,89.7,91.2,87.0,93.7,:,:,:
Annual,Percentage,Less than 3 years - no formal childcare,Malta,82.6,79.8,81.4,81.0,68.6,63.3,67.9,61.7,70.3,76.0,56.9,48.9
Annual,Percentage,Less than 3 years - no formal childcare,Netherlands,54.1,53.9,55.4,53.7,47.0,38.4,43.2,35.2,32.4,25.9,27.7,28.4
Annual,Percentage,Less than 3 years - no formal childcare,Norway,56.8,53.6,45.4,47.8,47.9,51.9,44.4,35.0,37.9,50.8 b,:,40.2
Annual,Percentage,Less than 3 years - no formal childcare,Poland,94.3,95.3,94.4,94.6,92.2,88.4,89.2,89.9,88.9,82.8,84.2,87.4
Annual,Percentage,Less than 3 years - no formal childcare,Portugal,71.2,64.2,58.3,57.0,55.6,57.5,53.1,51.5,56.5,56.7,52.8,44.5
Annual,Percentage,Less than 3 years - no formal childcare,Romania,88.4,92.6,97.4,90.6,82.6,84.1,86.8,85.9,93.2,90.5,87.7,87.8
Annual,Percentage,Less than 3 years - no formal childcare,Serbia,:,86.6,88.9,86.0,81.9,85.5,86.8,82.8,81.9,82.0,77.5,:
Annual,Percentage,Less than 3 years - no formal childcare,Sweden,49.2,47.9,49.5,45.0,49.0,47.4,50.7,46.9,45.9,44.2,45.6,43.1
Annual,Percentage,Less than 3 years - no formal childcare,Slovenia,62.0,60.8,62.7,62.6,60.5,55.2,53.7,53.1,55.7,52.5,47.7,43.4
Annual,Percentage,Less than 3 years - no formal childcare,Slovakia,95.3,96.9,94.1,98.9,99.5,99.5,98.8,93.9,95.6,97.7,97.7,99.0
Annual,Percentage,Less than 3 years - no formal childcare,Türkiye,99.5,99.6,99.3,99.4,99.4,99.4,99.3,99.4,99.5,99.7,99.3,99.2
Annual,Percentage,Less than 3 years - no formal childcare,United Kingdom,72.9 b,70.0,71.1,69.6,71.5,66.8 b,61.4,:,:,:,:,:
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Albania,:,:,:,:,:,3.3,13.7,19.7,14.7,11.0,:,:
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Austria,6.6,9.0,9.3,13.7,15.0,13.9,12.9,14.7,13.4,18.4,14.6,17.3
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Belgium,20.6,21.0,23.2,23.3,15.5,22.8,20.3,19.5 b,18.8,17.8,17.9,20.4
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Bulgaria,0.2,0.3,1.1,0.5,0.0,1.2,0.9,1.0,8.9,1.8,6.0,2.8
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Switzerland,24.9,26.9,24.0,:,:,19.6,28.3,26.0,25.3,25.1,26.6,27.8
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Cyprus,5.9,2.4,5.2,8.6,6.2,9.7,9.8,6.3,3.3,7.5,4.7,7.8
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Czechia,2.0,1.2,2.6,1.2,3.0,3.9,5.2,3.4,2.3,4.1,5.0,3.0
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Germany,8.8,9.0,12.2,9.8,10.6,8.3,7.7,8.1,6.2 b,14.1,6.7,8.4
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Denmark,6.1,2.0,6.0,7.7,7.8,5.7,8.7,7.9,7.6,8.1,6.8,8.0 b
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Euro area – 20 countries (from 2023),14.2,12.7,14.0,14.3,15.1,17.2,16.9,16.1,14.2 e,19.6,15.7,17.1
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Estonia,4.1,2.7,5.5,3.6,9.4,6.3,5.8,8.0,9.0,5.3,12.3,12.2
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Greece,4.7,8.3,5.5,4.9,2.9,11.7,31.5,18.4,11.1,15.8,8.7,12.0
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Spain,20.8,19.4,20.6,19.1,20.6,28.0,30.2,30.5,23.9,30.0,25.9,27.0
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,European Union - 27 countries (from 2020),11.9,10.7,11.7,12.3,13.0,14.6,14.2,13.6,12.0 e,16.0,13.3,14.2
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Finland,7.0,6.8,9.7,7.1,8.3,9.6,12.3,10.0,8.4,7.7,8.0,9.9
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,France,16.8,13.3,13.7,16.0,17.0,19.8,19.6,17.2,20.7 b,20.2,18.7 b,17.8
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Croatia,:,1.0,0.5,2.3,2.2,1.4,1.9,1.1,0.2,1.0,1.8,4.4
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Hungary,1.7,1.2,5.8,4.6,3.4,2.0,2.8,3.3,1.4,2.8,3.9,3.9
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Ireland,14.3,12.3,13.5,15.4,13.1,16.2,19.2,18.0 b,7.3 b,7.7,6.8,10.7
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Iceland,2.7,3.2,1.0,2.1,3.8,2.7,3.1,5.1,:,:,:,:
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Italy,9.2,7.5,9.3,10.4,12.1,12.1,9.6,7.6,:,15.7,10.8,14.1
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Lithuania,3.3,0.0,6.2,2.0,2.7,1.7,1.5,3.7,1.5,2.3,0.4,3.1
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Luxembourg,20.8,22.5,19.2,16.9,17.9,23.8,17.8,12.8,16.5 b,20.2,18.2 b,15.5
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Latvia,3.9,1.3,1.4,0.8,1.5,1.8,1.4,1.0,0.6,1.6,2.1,2.6
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Montenegro,:,6.3,1.9,0.7,1.7,1.5,1.4,5.8,1.7,2.9,:,:
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,North Macedonia,7.8,2.4,0.7,0.5,2.3,0.9,1.1,2.7,1.4,:,:,:
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Malta,16.0,16.4,12.6,11.4,18.3,21.8,18.9,13.6,18.2,12.8,19.5,21.0
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Netherlands,38.9,39.9,38.5,41.1,47.6,56.1,50.5,58.6,57.9,66.3,61.3,62.3
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Norway,9.7,9.6,10.5,6.5,5.1,7.1,5.2,7.6,5.7,49.2 b,:,3.3
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Poland,0.8,0.8,0.3,1.1,2.3,1.8,2.1,1.9,2.0,4.4,1.6,1.4
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Portugal,0.0,1.7,3.6,3.9,2.4,1.6,1.3,2.4,1.6,0.9,2.1,1.6
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Romania,8.5,6.7,2.0,4.2,8.6,14.1,7.3,13.1,6.2,1.7,8.0,4.3
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Serbia,:,2.0,2.0,2.0,1.5,3.1,1.3,2.4,6.0,2.7,4.7,:
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Sweden,16.6,19.4,18.8,18.9,17.4,15.6,15.1,16.0,18.5,16.6,16.3,13.5
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Slovenia,2.3,3.4,3.4,2.5,3.9,3.9,2.2,2.5,2.2,8.8,2.6,3.4
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Slovakia,1.3,0.7,0.6,0.3,0.0,0.0,0.2,1.5,0.0,1.8,0.0,0.0
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,Türkiye,0.0,0.1,0.3,0.2,0.1,0.1,0.0 n,0.0,0.0,0.0 n,0.2,0.1
Annual,Percentage,Less than 3 years - childcare from 1 to 29 hours weekly,United Kingdom,23.8 b,25.8,25.1,26.1,24.0,28.0 b,31.6,:,:,:,:,:
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Albania,:,:,:,:,:,4.8,5.8,7.8,6.9,3.9,:,:
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Austria,6.8,7.7,6.7,8.6,5.6,4.3,7.1,8.0,7.7,10.1,8.4,6.8
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Belgium,26.6,24.7,25.6,26.8,28.4,30.4,34.1,36.0 b,35.8,33.9,34.8,35.9
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Bulgaria,7.6,10.5,10.1,8.4,12.5,8.2,15.3,18.7,6.1,16.9,11.4,14.6
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Switzerland,3.9,4.7,5.8,:,:,6.0,5.9,7.9,6.1,5.4,5.1,9.4
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Cyprus,15.2,18.2,18.1,10.4,16.2,16.0,20.2,23.0,15.2,19.9,19.7,29.1
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Czechia,0.9,1.2,1.8,1.7,1.7,2.6,3.8,2.9,2.5,0.8,1.8,1.4
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Germany,15.1,18.5,15.3,16.1,21.1,22.0,22.1,23.2,10.2 b,17.3,17.9,14.9
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Denmark,62.6,62.9,63.6,69.6,62.2,66.0,54.5,58.1,60.1,61.0,67.9,61.9 b
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Euro area – 20 countries (from 2023),16.6,18.1,17.9,19.0,22.3,21.4,22.2,24.1,19.9 e,23.7,24.4,25.1
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Estonia,14.2,17.7,13.9,17.8,20.8,20.8,22.5,23.8,17.7,20.4,21.4,25.7
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Greece,15.0,6.2,7.3,6.5,6.0,8.8,9.4,14.0,10.4,16.5,20.4,17.6
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Spain,15.1,16.5,16.3,20.6,18.7,17.8,20.3,26.9,21.6,25.3,22.7,28.8
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,European Union - 27 countries (from 2020),15.2,16.3,16.4,17.7,20.4,19.6,20.5,21.4,18.2 e,21.9,22.5,23.3
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Finland,20.9,19.3,20.8,23.3,21.3,20.7,23.7,24.7,27.4,31.4,32.0,34.0
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,France,23.4,25.7,25.8,25.7,31.9,30.7,30.4,33.6,36.5 b,36.9,37.5 b,39.6
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Croatia,:,9.6,16.6,9.5,13.5,14.5,15.9,14.6,20.2,32.3,25.7,25.2
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Hungary,6.4,9.2,8.6,10.8,12.2,11.8,13.7,13.6,9.1,11.0,9.0,16.4
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Ireland,8.3,8.2,9.7,8.9,7.8,7.3,11.7,14.0 b,10.5 b,7.1,11.5,11.4
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Iceland,38.7,40.4,41.8,41.7,60.8,48.4,58.2,94.9,:,:,:,:
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Italy,11.1,13.6,13.6,16.9,22.3,16.5,16.1,18.7,:,17.7,20.1,20.4
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Lithuania,5.0,10.0,16.7,7.7,12.5,18.6,19.3,22.9,14.7,19.1,22.4,16.8
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Luxembourg,27.4,24.0,29.8,34.9,33.0,37.0,42.7,47.2,46.7 b,41.8,36.5 b,44.5
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Latvia,17.4,19.2,18.4,19.3,24.4,24.9,23.1,24.6,23.6,27.6,30.6,32.3
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Montenegro,:,2.7,4.3,0.2,8.2,13.1,13.8,11.8,12.0,5.9,:,:
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,North Macedonia,8.5,7.5,5.2,5.6,6.8,9.4,7.7,10.3,4.9,:,:,:
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Malta,1.3,3.8,6.1,7.7,13.1,14.8,13.2,24.7,11.5,11.2,23.6,30.0
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Netherlands,7.0,6.2,6.1,5.3,5.4,5.5,6.3,6.2,9.7,7.9,11.0,9.2
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Norway,33.5,36.7,44.1,45.7,47.0,41.0,50.4,57.4,56.4,0.0 b,:,56.5
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Poland,4.9,4.0,5.2,4.2,5.6,9.8,8.8,8.3,9.2,12.8,14.3,11.2
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Portugal,28.8,34.1,38.1,39.2,42.0,40.8,45.6,46.1,41.9,42.4,45.1,53.9
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Romania,3.2,0.7,0.6,5.2,8.8,1.8,5.9,1.0,0.6,7.8,4.3,8.0
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Serbia,:,11.4,9.1,12.0,16.6,11.4,12.0,14.8,12.1,15.3,17.8,:
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Sweden,34.2,32.7,31.7,36.1,33.6,37.1,34.3,37.1,35.6,39.2,38.1,43.4
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Slovenia,35.7,35.8,34.0,34.9,35.7,40.9,44.1,44.4,42.1,38.7,49.7,53.2
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Slovakia,3.3,2.4,5.3,0.8,0.5,0.5,1.1,4.6,4.4,0.5,2.3,1.0
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,Türkiye,0.5,0.4,0.4,0.4,0.5,0.6,0.7,0.6,0.5,0.3,0.6,0.7
Annual,Percentage,Less than 3 years - childcare 30 hours or more weekly,United Kingdom,3.3 b,4.2,3.8,4.3,4.4,5.2 b,7.0,:,:,:,:,:
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Albania,:,:,:,:,:,48.9,25.7,25.7,26.7,24.3,:,:
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Austria,15.3,15.5,10.8,11.5,8.5,12.0,15.6,12.8,12.6,10.6,8.1,9.6
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Belgium,0.2,1.7,1.8,1.1,0.9,0.6,1.0,0.5 b,2.5,2.2,1.7,1.3
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Bulgaria,11.4,19.5,24.8,24.9,21.7,30.6,28.4,14.7,8.6,9.2,7.3,4.9
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Switzerland,16.6,21.2,23.7,:,:,47.1,40.2,44.9,38.9,37.3,38.0,34.9
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Cyprus,18.3,13.9,13.7,12.9,14.7,11.5,9.0,9.0,16.1,12.9,17.4,12.5
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Czechia,20.4,18.9,19.0,17.1,15.2,15.4,20.6,20.6,21.8,37.5,20.2,19.0
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Germany,10.2,9.8,10.0,10.2,8.1,12.3,9.9,10.2,42.6 b,11.5,10.2,13.8
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Denmark,4.0,0.8,3.6,2.0,3.1,5.0,3.5,6.8,7.3,7.8,7.1,2.9 b
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Euro area – 20 countries (from 2023),8.4,10.0,8.6,9.2,7.3,7.9,7.2,6.4,13.6 e,8.8,7.5,8.2
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Estonia,6.5,7.7,5.3,5.8,6.6,4.3,5.2,4.7,5.4,7.1,5.0,4.9
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Greece,24.8,31.0,34.5,22.9,33.5,10.4,3.6,5.9,13.9,16.6,19.5,13.0
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Spain,6.5,8.9,5.4,6.0,3.7,3.6,4.6,1.8,2.4,2.0,3.2,1.6
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,European Union - 27 countries (from 2020),13.4,14.5,13.2,13.1,10.3,10.9,9.8,9.0,15.7 e,12.2,10.8,10.9
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Finland,21.0,18.5,17.0,15.5,14.4,15.8,17.2,13.6,15.9,8.6,7.3,6.4
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,France,4.0,6.3,3.3,4.8,4.3,3.7,3.9,3.3,1.4 b,5.1,7.7 b,3.0
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Croatia,:,47.1,44.8,39.1,38.5,35.7,38.3,35.2,32.4,27.6,23.7,17.7
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Hungary,19.0,11.0,9.4,7.5,9.4,15.3,15.5,12.2,18.7,0.0,0.0,0.0
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Ireland,14.8,14.3,14.4,12.7,11.7,7.5,11.1,10.5 b,9.9 b,20.8,6.4,5.9
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Iceland,1.3,1.6,1.1,2.1,0.8,1.1,2.2,0.0,:,:,:,:
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Italy,6.6,7.3,7.0,10.5,5.6,8.4,6.7,5.1,:,7.0,5.9,5.3
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Lithuania,21.4,22.6,17.5,22.6,18.4,19.6,18.9,17.9,12.9,13.7,7.5,8.3
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Luxembourg,12.0,13.7,16.8,12.1,8.7,6.1,7.8,6.1,8.0 b,2.9,4.9 b,14.9
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Latvia,16.6,16.1,15.1,11.9,14.2,10.7,11.6,12.9,15.5,11.4,8.4,4.9
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Montenegro,:,67.2,65.4,80.4,61.6,34.3,37.0,36.7,50.8,54.1,:,:
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,North Macedonia,61.3,66.1,62.6,67.2,65.3,47.0,60.6,62.6,82.1,:,:,:
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Malta,5.4,5.3,0.3,7.3,8.5,6.0,11.2,11.7,13.0,9.4,5.9,6.8
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Netherlands,7.1,9.2,8.8,5.9,4.5,3.2,10.1,3.2,4.5,2.2,2.8,3.7
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Norway,12.2,9.7,7.3,7.2,8.7,9.8,9.8,11.4,18.9,11.7 b,:,2.3
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Poland,54.4,52.0,46.1,46.7,29.8,24.4,25.1,23.0,26.2,20.8,23.5,25.3
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Portugal,11.8,11.9,8.4,7.7,6.2,5.6,4.6,5.5,10.0,11.0,8.5,11.6
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Romania,37.1,40.5,39.6,35.0,33.3,34.2,21.4,22.6,35.5,38.3,32.2,31.1
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Serbia,:,42.8,46.1,47.2,46.9,51.6,51.4,38.8,35.7,41.7,38.4,:
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Sweden,3.0,2.6,4.3,3.4,2.7,2.0,3.9,3.5,4.0,1.7,2.3,1.0
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Slovenia,6.9,7.6,7.9,7.4,8.2,4.8,6.7,3.7,3.7,12.1,3.6,5.2
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Slovakia,35.3,29.1,29.9,27.9,28.9,46.4,18.3,18.8,18.0,23.6,15.0,27.4
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,Türkiye,66.9,57.5,58.1,57.7,56.5,59.7,57.7,56.6,63.9,70.8,57.9,53.7
Annual,Percentage,Between 3 years and compulsory school age - no formal childcare,United Kingdom,19.9 b,20.5,20.7,19.0,18.1,24.1 b,21.9,:,:,:,:,:
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Albania,:,:,:,:,:,39.4,54.0,60.1,57.7,57.5,:,:
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Austria,58.6,57.2,64.1,60.3,63.7,64.3,54.8,63.2,62.9,61.5,54.6,53.9
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Belgium,24.7,19.4,17.9,20.0,23.5,20.6,18.3,16.6 b,13.6,14.0,19.7,18.5
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Bulgaria,4.9,9.9,8.6,6.4,13.3,10.4,4.2,6.3,22.1,18.3,19.5,24.4
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Switzerland,68.7,66.3,63.3,:,:,40.3,46.8,43.5,45.8,50.1,47.3,49.6
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Cyprus,37.4,39.8,42.7,53.1,47.9,50.6,45.8,43.9,45.5,50.3,28.0,45.8
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Czechia,29.6,23.9,23.8,25.7,27.1,28.8,25.8,27.0,28.6,26.4,25.3,26.8
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Germany,40.7,36.3,36.6,36.5,36.7,31.5,30.8,27.6,24.3 b,38.1,36.4,47.3
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Denmark,10.6,7.6,8.3,6.9,10.6,14.6,13.8,7.6,8.2,9.7,5.2,13.9 b
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Euro area – 20 countries (from 2023),39.3,37.7,36.6,35.9,35.3,36.2,34.4,30.9,31.4 e,36.7,34.7,37.1
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Estonia,14.3,13.6,14.8,13.7,15.7,13.9,15.3,19.5,19.6,20.7,20.1,20.8
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Greece,36.7,39.4,29.3,46.6,19.4,52.9,62.9,49.0,45.1,41.7,39.8,37.3
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,Spain,51.7,50.6,51.6,47.0,50.5,57.5,51.4,49.0,57.4,52.7,50.3,43.9
Annual,Percentage,Between 3 years and compulsory school age - childcare from 1 to 29 hours weekly,European Union - 27 countries (from 2020),35.9,34.3,33.3,33.3,33.4,34.6,33.4,30.7,31.3 e,34.9,33.1,34.3
