Time frequency,National accounts indicator (ESA 2010),Unit of measure,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,Real labour productivity per hour worked,Percentage change on previous period,Italy,:,0.2,1.9,0.0,0.7,2.9,0.6,-0.6,-0.6,1.0,0.5,-0.3,-0.1,-0.6,-1.9,2.1,0.7,-0.7,0.8,0.1,0.1,-0.4,0.5,-0.2,0.4,3.3,-1.2,0.4,-1.7,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Lithuania,:,4.2,7.3,5.5,4.2,1.0,11.5,4.6,9.1,2.5,6.8,8.3,7.2,2.2,-4.3,4.4,7.2,2.6,3.6,2.2,0.0,-0.9,7.7,3.1,4.0,6.1,3.5,-2.6,-2.0,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Luxembourg,:,0.3,1.6,2.3,3.5,1.2,-1.8,0.8,0.7,1.9,1.0,2.1,2.7,-4.8,-0.2,1.7,-1.8,-0.4,1.8,-0.2,-0.8,2.0,-1.5,-1.7,-0.2,3.2,0.0,-1.4,-2.8,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Latvia,:,1.8,4.8,7.0,4.6,9.3,4.3,7.9,8.1,10.5,8.2,7.4,8.5,-0.2,0.5,4.1,0.6,6.7,0.1,2.9,4.3,2.8,4.3,1.5,-1.3,2.8,6.5,-0.4,1.9,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Malta,:,:,:,:,:,:,-0.6,2.2,3.5,4.0,1.9,0.1,1.6,1.7,-1.5,7.2,1.3,3.3,2.7,4.4,5.6,-4.2,8.6,-1.1,-4.8,1.8,9.8,-0.9,0.2,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Netherlands,:,0.3,2.1,2.5,2.2,3.3,1.0,0.8,1.3,1.7,2.4,1.6,1.0,0.5,-2.2,2.1,0.9,-0.1,0.9,0.9,1.3,0.0,0.4,-0.4,-0.3,0.4,1.6,1.0 p,-1.3 p,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Poland,:,4.8,4.9,3.4,7.3 e,8.0 e,3.4,5.3,4.5 b,3.9,1.3,2.9,2.3,1.0,3.0,6.3 b,4.9,1.7,0.9,1.8,2.5,2.1,4.9,7.1,1.6 b,-1.3,1.2,4.6,0.7,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Portugal,:,1.7,2.0,1.1,2.2,1.1,1.1,0.8,0.4,2.2,1.1,1.9,1.6,0.6,-0.4,3.1,1.7,1.2,1.4,-1.2,-0.3,-0.1,0.6,0.0,1.6,0.0,1.0,0.8,0.6 e,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Romania,:,5.2,-5.6,1.1,1.4,3.1,6.4,16.7,4.1,12.0 b,5.5,8.1,5.5,11.1,-0.9,-2.0,6.5,2.6,1.5,4.1,4.9,2.7,7.0,6.0,2.9,1.0,0.9,4.4,2.6 p,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Sweden,2.1,1.7,4.1,2.6,1.4,3.3,0.7,3.7,3.3,3.2,2.9,2.8,0.1,-2.3,-1.3,3.3,0.8,-0.3,0.7,0.8,2.8,-0.4,0.2,0.3,2.8,1.3,3.3,-1.6,-1.1,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Slovenia,:,6.7,7.9,2.4,3.4,3.2,3.1,0.4,3.4,3.2,6.8,6.1,4.4,-0.3,-6.4,3.2,3.4,-0.9,-0.8,1.1,0.7,3.3,4.2,2.3,1.1,0.9,2.9,-1.2,1.9,:
Annual,Real labour productivity per hour worked,Percentage change on previous period,Slovakia,:,5.9,6.0,4.8,2.4,2.8,3.2,7.1,7.2,2.9,3.2,6.4,7.5,2.0,-2.9,6.9,1.5,1.7,2.5,2.0,3.5,0.4,2.2,2.6,1.9,6.9,5.7,-3.0,0.4,:
