Time frequency,Unit of measure,Sex,International Statistical Classification of Diseases and Related Health Problems (ICD-10 2010),Geopolitical entity (reporting)\Time,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Spain,3005.0,2917.0,2778.0,2734.0,2701.0,2640.0,2620.0,2597.0,2512.0,2677.0,2624.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,European Union - 27 countries (from 2020),4093.0,3985.0,3857.0,3734.0,3735.0,3654.0,3591.0,3579.0,3484.0,3618.0,3805.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,European Union - 28 countries (2013-2020),4020.0,3915.0,3799.0,3684.0,3693.0,3631.0,3568.0,:,:,:,:
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Finland,3891.0,3764.0,3572.0,3441.0,3207.0,3281.0,3273.0,3185.0,3157.0,3224.0,3095.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,France,3844.0,3756.0,3650.0,3538.0,3578.0,3503.0,3458.0,3454.0,3396.0,3401.0,3445.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Croatia,4917.0,4770.0,4586.0,4491.0,4599.0,4285.0,4337.0,4360.0,4239.0,4300.0,4795.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Hungary,6664.0,6432.0,6063.0,5957.0,5958.0,5678.0,5666.0,5536.0,5386.0,5595.0,6560.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Ireland,3472.0,3371.0,3228.0,3131.0,2991.0,2890.0,2765.0,2808.0,2700.0,2871.0,2969.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Iceland,2533.0,2491.0,2672.0,2590.0,2707.0,2498.0,2590.0,2489.0,2354.0,2588.0,2549.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Italy,2812.0,2752.0,2629.0,2520.0,2579.0,2477.0,2460.0,2465.0,2371.0,2526.0,2578.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Liechtenstein,2476.0,3194.0,2719.0,2343.0,2711.0,2482.0,2425.0,2340.0,1808.0,3070.0,2332.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Lithuania,8606.0,8311.0,8345.0,7832.0,7726.0,7521.0,6644.0,6550.0,6267.0,6885.0,7272.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Luxembourg,3265.0,3067.0,3092.0,2843.0,2677.0,2702.0,2566.0,2459.0,2450.0,2411.0,2396.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Latvia,8372.0,8130.0,8045.0,7850.0,7479.0,7324.0,7372.0,7240.0,6777.0,6787.0,8195.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Malta,3309.0,3298.0,2827.0,2870.0,2935.0,3057.0,2917.0,2907.0,2722.0,2739.0,2719.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Netherlands,3051.0,3048.0,2961.0,2855.0,2822.0,2833.0,2767.0,2725.0,2662.0,2769.0,2803.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Norway,3200.0,2977.0,2787.0,2659.0,2508.0,2540.0,2431.0,2403.0,2367.0,2301.0,2209.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Poland,6117.0,6036.0,5823.0,5539.0,5530.0,5414.0,5384.0,5428.0,5316.0,5712.0,6172.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Portugal,3905.0,3778.0,3641.0,3516.0,3403.0,3399.0,3382.0,3375.0,3280.0,3377.0,3363.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Romania,7387.0,7101.0,6777.0,6668.0,6573.0,6493.0,6423.0,6423.0,6301.0,6814.0,7529.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Serbia,6076.0,5916.0,5753.0,5684.0,5660.0,5429.0,5456.0,5303.0,5330.0,6061.0,6853.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Sweden,2748.0,2725.0,2747.0,2664.0,2649.0,2604.0,2571.0,2513.0,2385.0,2557.0,2370.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Slovenia,3791.0,3561.0,3614.0,3191.0,3385.0,3153.0,3115.0,2867.0,2825.0,2870.0,2961.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Slovakia,5748.0,5618.0,5427.0,5293.0,5386.0,5070.0,5008.0,5081.0,4916.0,5050.0,6158.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,Türkiye,4082.0,4008.0,4364.0,4351.0,4165.0,4268.0,4100.0,4248.0,4106.0,4449.0,4939.0
Annual,Year,Total,All causes of death (A00-Y89) excluding S00-T98,United Kingdom,3483.0,3411.0,3372.0,3318.0,3384.0,3455.0,3406.0,3426.0,:,:,:
