Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Greece,8.4,8.5,7.5,9.1,9.2,9.3,8.2,8.3,9.2,10.2,9.0,10.2,11.0,8.2,6.6,5.2,4.9,3.3,2.4,1.1,0.8,0.7,0.6,0.7,0.8,1.1,1.3,2.0 p,2.3 p,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Spain,6.0,6.2,6.2,6.5,7.1,8.7,9.0,9.5,10.2,10.7,11.3,11.7,11.4,9.9,7.7,6.5,5.3,4.6,3.8,4.1,3.9,4.2,4.7,5.3,5.6,5.8,5.6,6.1 p,6.0 p,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),European Union - 27 countries (from 2020),5.9,5.8,5.7,5.7,5.8,5.8,5.6,5.6,5.7,5.9,6.1,6.4,6.4,6.1,5.5,5.3,5.1,5.0,4.8,4.8,4.7,4.9,5.0,5.1,5.2,5.5,5.8,6.0,5.8,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Finland,4.5,4.5,4.9,5.3,5.7,6.1,5.3,5.1,5.5,6.0,6.4,6.6,6.5,6.0,5.4,6.3,6.6,6.7,6.4,6.0,6.0,6.6,6.7,7.1,7.0,7.0,6.9,7.1,5.9,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),France,5.4,5.2,5.3,5.3,5.5,5.4,5.4,5.5,5.7,5.9,6.2,6.6,6.9,6.9,6.4,6.4,6.5,6.4,6.2,6.1,6.0,6.1,6.4,6.5,6.6,6.5,7.2,7.0 p,6.4 p,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Croatia,3.2,5.2,6.1,4.1,3.5,3.5,3.9,4.2,4.2,4.1,3.4,3.2,3.9,3.7,3.3,3.6,3.4,3.3,2.8,2.7,2.5,2.6,2.4,2.6,2.8,3.1,3.7,3.6,3.7 p,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Hungary,4.0,4.7,4.4,3.4,3.2,3.5,4.4,4.8,4.9,5.3,4.5,3.7,4.0,4.1,4.1,3.1,2.2,2.0,1.8,1.9,2.2,2.4,2.7,3.0,3.2,4.1,3.9,4.7,4.1 p,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Ireland,5.1,5.9,6.6,7.1,7.8,8.1,8.3,8.5,10.2,11.7,13.0,13.5,11.1,8.3,4.7,3.0,2.0,1.5,1.5,1.7,1.4,1.8,2.0,2.3,2.2,2.0,2.3,2.8,3.3,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Italy,5.2,4.9,4.8,4.7,4.7,4.8,4.7,4.8,4.9,5.1,5.5,5.7,5.8,5.7,5.5,5.5,5.2,4.8,4.6,4.2,4.1,4.0,4.0,4.0,3.9,3.9,5.6,6.5,7.0,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Lithuania,2.3,2.1,1.7,1.5,1.7,1.8,1.6,1.3,1.4,2.3,2.2,2.5,2.8,3.4,3.3,2.1,2.0,2.0,2.2,2.6,3.2,3.6,3.0,2.8,3.1,3.3,3.2,3.8,3.7,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Luxembourg,3.8,3.5,3.4,3.5,3.1,2.9,2.6,2.6,2.7,2.9,2.7,3.1,3.9,4.1,3.4,2.7,2.8,2.9,3.4,3.6,3.8,4.1,3.6,3.8,3.9,3.8,4.0,3.7,3.5,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Latvia,2.4,3.0,1.8,2.1,2.1,2.2,2.0,1.7,1.7,2.5,3.2,5.5,7.6,6.4,2.5,1.7,2.0,2.5,2.3,2.6,2.5,2.1,2.1,2.6,2.6,2.6,2.9,2.6,3.1,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Malta,7.1,6.8,6.3,5.7,4.8,5.1,6.0,6.2,7.7,7.4,6.8,5.3,6.7,6.3,6.2,3.6,3.7,5.0,4.1,2.9,2.9,2.8,3.1,4.7,5.0,6.4,6.0,4.0 p,3.8 p,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Netherlands,5.3,5.5,5.6,5.5,5.6,5.6,5.8,5.5,5.4,5.7,5.9,6.1,6.2,6.1,5.6,4.6,4.2,3.6,3.0,3.1,3.5,4.2,4.6,5.0,5.2,5.5,5.7,5.5,5.2,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Poland,2.1,2.1,2.4,2.6,2.8,3.0,2.7,2.7,2.6,3.2,3.4,3.5,3.7,3.8,3.4,3.0,2.9,3.0,2.9,3.1,2.6,2.5,2.2,2.0,2.1,2.2,2.3,2.2,2.2,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Portugal,7.3,7.1,7.5,7.8,8.0,8.2,7.8,7.4,6.2,6.0,6.0,5.6,5.2,4.7,4.1,3.7,3.3,3.0,2.5,2.6,2.6,2.7,3.0,3.3,3.4,3.6,4.1,4.1,3.9 e,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Romania,0.9,1.0,0.9,0.8,0.6,1.0,1.1,1.5,1.8,1.6,2.1,1.8,2.4,3.1,2.8,2.9,2.6,2.9,2.4,2.4,2.4,2.6,2.7,2.0,2.2,2.4,3.1,3.2,3.0 p,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Sweden,1.8,1.9,1.8,1.9,2.0,2.3,2.6,3.0,3.1,3.4,3.7,4.1,4.4,3.9,3.3,3.7,4.0,3.5,3.6,4.2,4.8,5.3,5.7,5.2,4.7,5.0,5.3,5.2,3.8,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Slovenia,3.4,3.6,4.0,4.1,4.0,3.6,3.4,3.1,2.9,3.2,3.7,3.9,4.2,4.6,3.9,3.2,2.8,2.6,2.4,2.2,2.2,2.1,2.1,2.1,2.2,2.3,2.4,2.8,2.9,:
Annual,Percentage of gross domestic product (GDP),Dwellings (gross),Slovakia,2.0,2.4,2.4,2.8,3.3,5.2,4.3,4.4,4.1,3.7,3.9,3.2,3.3,3.4,3.9,3.3,3.2,3.3,3.6,3.1,2.9,3.5,3.2,3.6,3.5,4.1,4.3,4.8,4.1,:
