Annual,INF_INV,MIO_EUR,HU,:,:,:,:,:,:,:,:,:,718.0,741.0,1480.0,8238.0,685.0,209.0,64.0,72.0,:,:,:,10429.0,:,3004.0,0.112,0.0,0.0,2.73,0.183,1.05,0.902,3.101,1.085,0.002,0.178
Annual,INF_INV,MIO_EUR,IE,:,:,:,:,:,:,:,375.0,446.0,606.0,780.0,848.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,INF_INV,MIO_EUR,IT,:,:,:,:,:,:,:,:,:,:,39.0,39.0,35.0,35.0,35.0,53.0,55.0,55.0,34.0,27.0,42.0,36.0,52.0,136.0,358.0,509.0,436.0,122.0,:,:,:,:,:,:
Annual,INF_INV,MIO_EUR,LT,:,:,:,:,:,:,2.0,3.0,8.0,3.0,0.0,5.0,7.0,7.0,3.0,13.0,58.0,121.0,363.0,2.0,85.0,774.0,13.0,3.1,2.5,0.9,1.8,0.1,0.0,0.0,0.0,1.6,7.8,24.9
Annual,INF_INV,MIO_EUR,MT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:
Annual,INF_INV,MIO_EUR,NL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,533.0,556.0,827.0,811.0,718.0
Annual,INF_INV,MIO_EUR,PL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,26.0,48.0,3.0,6.0,54.0,7.0,22.0,0.098,0.045,0.16,1.797,:,:,:,:,:,:,:
Annual,INF_INV,MIO_EUR,SK,:,:,:,:,:,:,:,:,:,:,:,:,:,329.0,497.0,36.0,473.0,129.0,283.0,:,29.0,13.0,14.0,0.7,0.3,0.1,0.1,1.1,1.5,2.0,1.1,0.0,0.8,0.0
Annual,INF_INV,MIO_EUR,XK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:
Annual,INF_MNT,MIO_EUR,AT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5718.0,:,6.0,5.0,6.0,2.0,3.0,5.0,:,:,:,:,:,13.0,:,:,:
Annual,INF_MNT,MIO_EUR,CZ,:,:,:,:,:,:,131.0,1018.0,102.0,111.0,1027.0,91.0,1085.0,8306.0,3344.0,66.0,29.0,794.0,48.0,47.0,39.0,44.0,74.0,4.619,4.503,7.478,6.249,6.495,7.525,12.154,5.292,3.939,6.187,7.29
Annual,INF_MNT,MIO_EUR,DK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:,:,:
Annual,INF_MNT,MIO_EUR,EL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:
Annual,INF_MNT,MIO_EUR,FI,78.0,100.0,80.0,80.0,80.0,76.0,78.0,35.0,75.0,12 d,12 d,11 d,11 d,13 d,13.0,14.0,14.0,15.0,16.0,15.0,14.0,13.0,12.0,12.9,14.6,15.5,12.0,12.0,12.0,12.0,16.0,18.0,16.0,:
Annual,INF_MNT,MIO_EUR,HR,:,:,:,:,:,:,:,:,5.0,8.0,12.0,13.0,48.0,52.0,33.0,28.0,9.0,14.0,19.0,9.0,5.0,6 d,9 d,1.188,:,:,:,:,:,:,:,:,:,:
Annual,INF_MNT,MIO_EUR,HU,:,:,:,:,:,:,:,:,:,:,:,:,1501.0,418.0,393.0,513.0,216.0,:,:,:,57843.0,:,354981.0,0.849,1.278,1.416,1.699,2.199,2.065,2.169,2.047,1.775,2.479,2.145
Annual,INF_MNT,MIO_EUR,IE,:,:,:,:,:,:,:,123.0,130.0,143.0,102.0,115.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,INF_MNT,MIO_EUR,IT,:,:,:,:,:,:,:,:,:,:,56.0,56.0,107.0,108.0,108.0,481.0,498.0,498.0,84.0,82.0,81.0,78.0,77.0,113.0,125.0,106.0,127.0,239.0,:,:,:,:,:,:
Annual,INF_MNT,MIO_EUR,LT,:,:,:,:,:,:,41.0,53.0,64.0,57.0,5.0,42.0,4.0,4476.0,48.0,57.0,73.0,833.0,896.0,49.0,394.0,444.0,64.0,6.5,2.0,1.9,2.1,1.8,2.0,2.0,3.1,3.0,3.9,3.2
Annual,INF_MNT,MIO_EUR,MT,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:
Annual,INF_MNT,MIO_EUR,NL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,464.0,481.0,578.0,636.0,586.0
Annual,INF_MNT,MIO_EUR,PL,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30.0,8.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,INF_MNT,MIO_EUR,SK,:,:,:,:,:,:,:,:,:,:,:,:,:,1351.0,617.0,799.0,313.0,362.0,1144.0,:,21.0,23.0,26.0,3.7,9.3,3.6,0.3,7.1,1.8,2.3,2.0,2.1,2.7,2.9
Annual,INF_MNT,MIO_EUR,XK,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:
