Time frequency,Income and living conditions indicator,Sex,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Finland,:,0.757,0.778,0.731,0.736,0.703,0.7,:,0.72 b,0.71,0.69,0.72,0.69,0.69,0.74,0.72,0.73,0.74,0.75,0.77,0.79,0.79,0.77,0.77,0.76,0.76,0.74,0.76
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,France,0.873,0.871,0.877,0.887,0.877,0.879,0.849,:,0.89 b,0.88,0.86,0.9,0.92 b,0.92,0.93,0.98,0.96,1.0,1.0,1.01,1.0,1.0,1.01,0.98,0.97 b,0.94,0.92 b,0.93
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.73,0.76,0.78,0.83,0.85,0.83,0.8,0.79,0.76,0.73,0.71,0.7,0.69,0.66 b
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Hungary,:,:,:,:,:,:,:,:,:,0.97,0.9,0.93,0.98,0.97,0.99,0.95,0.93,0.99,1.03,0.98,0.98,0.96,0.92,0.87,0.85,0.86,0.93,0.77
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Ireland,0.737,0.695,0.699,0.646,0.654,0.588,0.577,0.60 b,0.62,0.65,0.7,0.68,0.73,0.75,0.84,0.86,0.83,0.88,0.87,0.86,0.81,0.82,0.81,0.89 b,0.87 b,0.85,0.8,0.89
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Iceland,:,:,:,:,:,:,:,:,0.76,0.77,0.77,0.77,0.78,0.87,0.91,0.87,0.87,0.84,0.86,0.87,0.89,0.88,0.91,0.94,:,:,:,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Italy,0.888,0.923,0.885,0.942,0.934,0.947,0.921,:,0.87 b,0.84,0.85,0.84,0.85,0.88,0.9,0.91,0.93,0.95,0.97,0.97,1.0,1.0,1.0,0.98,0.98,1.05,0.97,0.98
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Lithuania,:,:,:,:,:,:,:,:,:,0.75,0.7,0.65,0.66,0.7,0.9,0.85,0.76,0.77,0.74,0.68,0.67,0.63,0.6,0.62,0.61,0.61,0.58,0.59
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Luxembourg,0.957,0.925,0.1008,0.982,0.979,0.964,0.946,0.98 b,0.99,0.98,0.97,0.97,0.97,1.01,1.05,1.04,1.07,1.11,1.11,1.04,1.17 b,1.09,1.23,1.21,1.25 b,1.22 b,1.10 b,1.1
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Latvia,:,:,:,:,:,:,:,:,:,0.73,0.65,0.62,0.51,0.55,0.74,0.8,0.76,0.73,0.67,0.62,0.61,0.58,0.55,:,0.6,0.57,0.6,0.6
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.14,1.1,1.09,1.05,0.99,1.04,1.1,1.09,1.02,1.02,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.97,1.03,1.05,1.07,1.06,1.06,1.08,1.09,1.12,:,:,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Malta,:,:,:,:,:,:,:,:,:,0.73,0.8,0.79,0.73,0.77,0.81,0.8,0.81,0.8,0.76,0.74,0.7,0.7,0.69,0.69,0.74,0.74,0.7,0.65
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Netherlands,0.843,0.863,0.879,0.908,0.888,0.926,0.91,:,:,0.88 b,0.88,0.83,0.84,0.85,0.86,0.86,0.89,0.89,0.89,0.88,0.82 b,0.79,0.8,0.8,0.79,0.72,0.71,0.76
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Norway,:,:,:,:,:,:,:,0.71,0.72,0.73,0.75,0.77,0.78,0.79,0.8,0.8,0.87,0.86,0.87,0.88,0.86,0.86,0.86,0.87,0.85,0.88 b,0.9,0.88 b
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Poland,:,:,:,:,:,:,:,:,:,1.02,1.02,0.99,0.92,0.87,0.88,0.89,0.9,0.93,0.93,0.93,0.92,0.89,0.87,0.84,0.82,0.85,0.87,0.85
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Portugal,0.701,0.695,0.703,0.706,0.728,0.76,0.755,:,0.75 b,0.76,0.78,0.77,0.77,0.81,0.78,0.83,0.88,0.9,0.9,0.89,0.88,0.89,0.87,0.89,0.89,0.89,0.92,0.91
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Romania,:,:,:,:,:,:,:,:,:,:,:,0.71,0.78,0.86,0.91,0.95,0.97,0.96,0.94,0.92,0.89,0.87,0.85,0.8,0.81,0.82,0.96,0.89
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.94,0.96,0.99,0.98,0.95,0.96,0.94,0.9,0.91,0.85,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Sweden,:,:,:,:,:,:,:,:,0.74,0.76,0.77,0.75,0.71 b,0.71,0.72,0.71,0.73,0.75,0.77,0.73,0.71,0.73,0.74,0.76,0.74,0.77,0.76,0.77
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Slovenia,:,:,:,:,:,:,:,:,:,0.8,0.8,0.81,0.79,0.81,0.81,0.81,0.82,0.82,0.85,0.85,0.84,0.85,0.82,0.8,0.79,0.8,0.78,0.77
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Slovakia,:,:,:,:,:,:,:,:,:,0.82,0.82,0.79,0.77,0.8,0.82,0.84,0.81,0.88,0.89,0.9,0.9,0.88,0.89,0.85,0.85,0.92,0.98,1.0
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Türkiye,:,:,:,:,:,:,:,:,:,:,1.14,1.11,1.09,1.08,1.08,1.05,1.01,1.08,1.06,1.03,1.02,0.99,1.01,1.09,1.07,1.14,1.08,0.95
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,United Kingdom,0.665,0.714,0.717,0.72,0.754,0.752,0.726,:,:,0.73 b,0.73,0.74,0.73,0.78,0.79,0.81,0.86 b,0.87,0.86,0.87,0.86,0.87 b,0.85,:,:,:,:,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Females,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.05,:,:,:,:,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.07,0.99,0.99,0.97,0.99,:,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Austria,0.869,0.86,0.869,0.898,0.896,0.933,0.902,0.99 b,0.99,1.04,1.0,0.98,0.96 b,0.94,0.94,0.96,0.99,0.98,1.0,1.03,1.01,1.02,0.99,1.02,1.01,1.01,0.99,0.96
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Belgium,0.736,0.784,0.784,0.778,0.772,0.758,0.742,0.72 b,0.75,0.74,0.72,0.76,0.75,0.77,0.77,0.76,0.76,0.79,0.8,0.81,0.78,0.8,0.81,0.80 b,0.76,0.79,0.77,0.78
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Bulgaria,:,:,:,:,:,:,:,:,:,:,0.83,0.83,0.69,0.65,0.8,0.77,0.8,0.81,0.87,0.78,0.87 b,0.78,0.83,0.74,0.72,0.79,0.81,0.84
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Switzerland,:,:,:,:,:,:,:,:,:,:,:,0.87,0.88,0.8,0.84,0.82,0.82,0.83,0.87 b,0.87,0.87,0.87,0.9,0.82,0.84,0.85,0.85,0.82
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Cyprus,:,:,:,:,:,:,:,:,:,0.59,0.59,0.6,0.63 b,0.64,0.66,0.69,0.74,0.8,0.82,0.87,0.86,0.85,0.85,0.82,0.86,0.83,0.78,0.78
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Czechia,:,:,:,:,:,:,:,:,:,0.85,0.84,0.83,0.8,0.79,0.83,0.83,0.86,0.88,0.86,0.82,0.8,0.79,0.76,0.74,0.75,0.82,0.76,0.78
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Germany,0.956,0.982,0.971,0.1001,0.98,0.978,0.992,:,:,0.97 b,0.95,0.89,0.89,0.9,0.9,0.91,0.88,0.9,0.91,0.89,0.86,0.86,0.85,0.84,0.84 b,0.88,0.86,0.87
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Denmark,:,:,:,:,:,:,:,0.73,0.74,0.72,0.72,0.73,0.72,0.73,0.74,0.76 b,0.76,0.79,0.8,0.78,0.76,0.79,0.79,0.77,0.80 b,0.78,0.79,0.79
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",0.92 e,0.939 e,0.943 e,0.947 e,0.942 e,0.937 e,0.93 e,:,:,:,:,:,0.9,0.91,0.93,0.94,0.96,0.98,0.98 e,0.98 e,0.97 e,0.96 e,0.96 e,0.95,0.95 b,0.96,:,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Euro area - 18 countries (2014),:,:,:,:,:,:,:,:,0.87,0.89,0.89,0.88,0.9,0.91,0.93,0.94,0.95,0.98,0.98,0.98,0.97,0.97,0.96,0.95,0.95 b,:,:,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Euro area - 19 countries  (2015-2022),:,:,:,:,:,:,:,:,:,0.89,0.89,0.88,0.9,0.91,0.93,0.94,0.95,0.98,0.98,0.98,0.97,0.96,0.96,0.95,0.95 b,0.96,:,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.98,0.98,0.97,0.96,0.96,0.95,0.94,0.96,0.93,0.93
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Estonia,:,:,:,:,:,:,:,:,0.8,0.76,0.72,0.68,0.66,0.71,0.79,0.8,0.75,0.74,0.69 b,0.68,0.65,0.63,0.61,0.63,0.64,0.66,0.57,0.59
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Greece,0.726,0.797,0.738,0.75,0.745,0.773,0.768,0.81 b,0.8,0.83,0.87,0.88,0.89,0.88,0.88,0.84,1.03,1.04,1.03,1.09,1.11,1.07,1.05,1.04,1.04,1.05,1.02,1.0
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Spain,0.956,0.963,0.971,0.957,0.941,0.882,0.878,:,0.79 b,0.79,0.78,0.8,0.84 b,0.88,0.9,0.94,1.0,1.05,1.09,1.06,1.05,1.01,1.0,1.04,1.04,1.09,1.05,1.05
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",:,:,:,:,:,:,:,:,:,:,:,:,0.88,0.9,0.92,0.93,0.95,0.97,0.97 e,0.97 e,0.96 e,0.95 e,0.94 e,0.93 e,:,:,:,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,European Union - 27 countries (2007-2013),:,:,:,:,:,:,:,:,:,0.89 i,0.88 i,0.88,0.88,0.9,0.92,0.93,0.95,0.97,0.98,0.97,0.96,0.95,0.94,0.94 e,:,:,:,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.93,0.95,0.96,0.98,0.99 e,0.98 e,0.97 e,0.96 e,0.95 e,0.94 e,0.93 b,0.94,0.93,0.92
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,European Union - 28 countries (2013-2020),:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.92,0.93,0.95,0.97,0.97,0.97,0.96,0.95,0.94,0.93 e,:,:,:,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Finland,:,0.877,0.872,0.871,0.855,0.854,0.846,:,0.80 b,0.81,0.8,0.79,0.78,0.79,0.84,0.84,0.84,0.83,0.86,0.88,0.89,0.9,0.89,0.87,0.88,0.87,0.84,0.84
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,France,0.96,0.956,0.991,0.953,0.944,0.949,0.911,:,0.93 b,0.93,0.92,0.96,1.00 b,1.01,1.04,1.07,1.06,1.08,1.06,1.09,1.05,1.06,1.07,1.03,1.00 b,0.96,0.95 b,0.95
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.84,0.93,0.94,0.96,0.93,0.9,0.88,0.86,0.83,0.82,0.8,0.78,0.76,0.74 b
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Hungary,:,:,:,:,:,:,:,:,:,1.07,1.02,1.04,1.07,1.07,1.06,1.06,1.01,1.11,1.1,1.09,1.05,1.04,1.03,0.96,0.9,0.92,1.0,0.85
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Ireland,0.792,0.775,0.782,0.758,0.743,0.727,0.746,0.68 b,0.66,0.67,0.71,0.71,0.75,0.81,0.88,0.88,0.91,0.95,0.91,0.91,0.89,0.88,0.86,0.96 b,0.90 b,0.91,0.85,0.93
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Iceland,:,:,:,:,:,:,:,:,0.81,0.82,0.83,0.8,0.85,0.97,1.02,0.94,0.94,0.93,0.96,0.96,0.96,0.95,0.96,0.98,:,:,:,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Italy,0.898,0.944,0.947,0.964,0.992,0.974,0.97,:,0.90 b,0.87,0.9,0.89,0.91,0.92,0.94,0.95,0.99,1.01,1.02,1.02,1.04,1.05,1.04,1.05,1.03,1.09,1.0,1.01
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Lithuania,:,:,:,:,:,:,:,:,:,0.9,0.82,0.74,0.78,0.81,1.01,1.0,0.84,0.87,0.83,0.8,0.77,0.78,0.71,0.75,0.72,0.71,0.7,0.71
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Luxembourg,0.913,0.955,0.1014,0.996,0.1016,0.976,0.1005,0.94 b,0.95,0.95,0.95,0.95,0.96,1.01,1.06,1.08,1.15,1.14,1.14,1.12,1.23 b,1.14,1.28,1.28,1.30 b,1.21 b,1.12 b,1.12
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Latvia,:,:,:,:,:,:,:,:,:,0.77,0.71,0.69,0.6,0.61,0.84,0.93,0.86,0.84,0.8,0.71,0.67,0.66,0.63,:,0.66,0.67,0.72,0.69
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.23,1.22,1.2,1.16,1.16,1.25,1.18,1.18,1.12,1.16,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.08,1.13,1.2,1.2,1.2,1.18,1.16,1.16,1.15,:,:,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Malta,:,:,:,:,:,:,:,:,:,0.79,0.8,0.76,0.73,0.8,0.82,0.79,0.79,0.81,0.8,0.77,0.74,0.74,0.75,0.75,0.79,0.77,0.75,0.7
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Netherlands,0.998,0.98,0.985,0.1008,0.977,0.1072,0.1052,:,:,0.89 b,0.87,0.84,0.85,0.87,0.89,0.9,0.91,0.92,0.91,0.9,0.85 b,0.83,0.83,0.83,0.82,0.77,0.76,0.8
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Norway,:,:,:,:,:,:,:,0.8,0.83,0.84,0.84,0.88,0.87,0.9,0.89,0.92,0.96,0.96,0.97,0.97,0.96,0.96,0.97,0.97,0.96,0.96 b,0.94,0.95 b
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Poland,:,:,:,:,:,:,:,:,:,1.2,1.17,1.12,1.05,1.0,1.03,1.02,1.04,1.06,1.08,1.06,1.04,0.99,0.96,0.94,0.9,0.91,0.93,0.9
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Portugal,0.727,0.77,0.764,0.759,0.798,0.813,0.8,:,0.76 b,0.77,0.82,0.86,0.89,0.92,0.88,0.92,0.97,0.98,1.0,0.98,0.97,0.98,0.95,0.96,0.96,0.97,1.03,0.98
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Romania,:,:,:,:,:,:,:,:,:,:,:,0.85,0.92,1.03,1.06,1.12,1.17,1.15,1.14,1.11,1.1,1.07,0.96,0.92,0.93,0.9,1.02,0.98
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.14,1.2,1.21,1.17,1.12,1.09,1.0,0.94,0.95,0.93,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Sweden,:,:,:,:,:,:,:,:,0.86,0.89,0.91,0.87,0.82 b,0.83,0.85,0.83,0.84,0.85,0.9,0.86,0.84,0.85,0.88,0.88,0.88,0.88,0.87,0.88
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Slovenia,:,:,:,:,:,:,:,:,:,0.94,0.91,0.94,0.91,0.92,0.96,0.96,0.96,0.95,0.98,0.99,0.96,0.91,0.9,0.87,0.88,0.89,0.84,0.85
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Slovakia,:,:,:,:,:,:,:,:,:,0.9,0.89,0.84,0.83,0.84,0.86,0.89,0.83,0.92,0.93,0.94,0.94,0.92,0.92,0.87,0.86,0.94,0.95,1.02
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Türkiye,:,:,:,:,:,:,:,:,:,:,1.1,1.12,1.08,1.07,1.08,1.08,1.03,1.08,1.05,1.06,1.03,1.06,1.06,1.11,1.1,1.17,1.1,0.96
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,United Kingdom,0.716,0.748,0.791,0.755,0.813,0.817,0.774,:,:,0.77 b,0.76,0.77,0.76,0.82,0.85,0.83,0.90 b,0.88,0.89,0.89,0.91,0.90 b,0.91,:,:,:,:,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Males,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.12,:,:,:,:,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Total,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.04,0.98,0.99,0.97,0.98,:,:
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Total,Austria,0.845,0.833,0.829,0.868,0.84,0.874,0.834,0.94 b,0.94,0.96,0.94,0.93,0.88 b,0.89,0.9,0.92,0.93,0.95,0.95,0.98,0.97,0.97,0.95,0.98,0.97,0.97,0.95,0.9
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Total,Belgium,0.737,0.769,0.767,0.76,0.75,0.771,0.75,0.73 b,0.76,0.73,0.71,0.74,0.74,0.74,0.75,0.74,0.74,0.76,0.77,0.79,0.76,0.79,0.78,0.78 b,0.75,0.77,0.73,0.75
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Total,Bulgaria,:,:,:,:,:,:,:,:,:,:,0.79,0.78,0.66,0.63,0.74,0.72,0.74,0.76,0.82,0.71,0.80 b,0.71,0.75,0.67,0.65,0.7,0.68,0.75
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Total,Switzerland,:,:,:,:,:,:,:,:,:,:,:,0.84,0.81,0.76,0.8,0.78,0.77,0.78,0.82 b,0.83,0.82,0.83,0.85,0.78,0.8,0.79,0.79,0.78
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Total,Cyprus,:,:,:,:,:,:,:,:,:,0.57,0.57,0.57,0.59 b,0.61,0.65,0.67,0.7,0.77,0.75,0.8,0.79,0.8,0.8,0.77,0.79,0.79,0.77,0.77
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Total,Czechia,:,:,:,:,:,:,:,:,:,0.83,0.82,0.81,0.79,0.78,0.82,0.82,0.84,0.85,0.84,0.81,0.79,0.76,0.74,0.73,0.73,0.79,0.73,0.76
Annual,Persons aged 65 years and over compared to persons aged less than 65 years,Total,Germany,0.916,0.927,0.936,0.97,0.973,0.935,0.939,:,:,0.94 b,0.93,0.87,0.87,0.88,0.89,0.9,0.88,0.89,0.9,0.87,0.84,0.85,0.84,0.84,0.82 b,0.85,0.84,0.84
