Annual,Total,From 15 to 29 years,Percentage of total population,European Union - 27 countries (from 2020),:,:,:,:,:,:,14.8,15.4,15.5,16.0,16.4,16.0,15.5,14.8,14.0,13.3,12.8,13.9,13.1,11.7,11.2
Annual,Total,From 15 to 29 years,Percentage of total population,Finland,:,:,:,:,:,:,10.8,10.0,9.6,9.9,10.4,11.2,11.8,11.2,10.4,9.6,9.1,9.8,9.2,9.3,9.2
Annual,Total,From 15 to 29 years,Percentage of total population,France,10.6,10.8,10.9,10.9,10.6,10.4,12.0,12.1,12.0,12.4,13.0,13.4,13.9,13.6,13.2,12.9,12.4,13.4,12.8 d,12.0 d,12.3 d
Annual,Total,From 15 to 29 years,Percentage of total population,Croatia,:,:,:,:,:,:,14.9,17.6,19.1,19.9 b,22.1,21.7,19.8,19.4,17.9,15.5,14.3,14.5,14.9,13.1,11.8
Annual,Total,From 15 to 29 years,Percentage of total population,Hungary,:,:,:,:,:,:,15.5,15.6,15.5,16.9,16.7,14.7,13.1,12.0,11.2,10.6 b,11.0,12.4,11.7,10.7,10.9
Annual,Total,From 15 to 29 years,Percentage of total population,Ireland,:,:,:,:,:,:,20.2,21.7,22.4,21.6,18.8,17.8,16.5,14.5,12.8,11.6,11.4,14.1,9.7 b,8.6,8.5
Annual,Total,From 15 to 29 years,Percentage of total population,Italy,:,:,:,:,:,:,20.7,22.2,22.7,23.9,26.2,26.3,25.8,24.4,24.2,23.5 b,22.3,23.5,23.1,19.0,16.1
Annual,Total,From 15 to 29 years,Percentage of total population,Lithuania,:,:,:,:,:,:,15.0,17.0,14.7,13.9,13.7,12.9,11.8,10.7,10.2,9.3,10.9,13.0,12.7,10.7,13.5
Annual,Total,From 15 to 29 years,Percentage of total population,Luxembourg,:,:,:,:,:,:,7.5,6.1,6.6,7.6,7.2,6.5,7.6 b,6.8,6.6,7.5,6.5,7.7,8.8,6.8,8.5
Annual,Total,From 15 to 29 years,Percentage of total population,Latvia,:,:,:,:,:,:,20.8,20.7,19.1,17.2,15.6,15.2,13.8,13.3,12.3,11.6,10.2,11.9,12.1,11.3,10.0
Annual,Total,From 15 to 29 years,Percentage of total population,Malta,:,:,:,:,:,:,12.6,12.2,12.1,12.0,10.9,11.6,11.8,9.4,8.8,7.4,8.5,9.7,10.5,7.6,7.6
Annual,Total,From 15 to 29 years,Percentage of total population,Netherlands,:,:,:,:,:,:,6.5,6.8,6.5,7.2,8.2,8.2,7.3,6.9,6.5,6.3,6.3,6.3,3.9,4.2,4.7
Annual,Total,From 15 to 29 years,Percentage of total population,Poland,:,:,:,:,:,:,14.3,14.9 b,15.4,15.9,16.4,15.7,14.9,14.0,13.0,12.2,11.4 b,12.5,13.2,10.7,9.1
Annual,Total,From 15 to 29 years,Percentage of total population,Portugal,:,:,:,:,:,:,12.6,13.3,13.9,15.6,16.5,14.6,13.1,12.7,10.6,9.5,9.1,11.0,9.7,8.5,8.9
Annual,Total,From 15 to 29 years,Percentage of total population,Romania,:,:,:,:,:,:,17.9,24.2,24.4,24.3,24.5,24.8,25.8,24.3,22.1,21.3,20.9,20.6,20.3,19.8,19.3
Annual,Total,From 15 to 29 years,Percentage of total population,Sweden,:,:,:,:,:,:,9.5,8.0,7.6,8.1,7.6,7.5,7.1,6.7,6.5,6.5,5.9,6.9,6.1,5.6,5.7
Annual,Total,From 15 to 29 years,Percentage of total population,Slovenia,:,:,:,:,:,:,8.0,8.0,8.0,10.1,11.0,11.0,10.5,9.3,7.9,7.5,7.5,7.9,7.3,8.4,7.8
Annual,Total,From 15 to 29 years,Percentage of total population,Slovakia,:,:,:,:,:,:,16.5,18.2,18.0 b,18.0,18.3,17.5,16.4,15.1,15.1,13.8,13.7,14.4,14.2,12.3,11.2
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Austria,:,:,:,:,:,:,:,:,:,-1.4,-0.5,0.8,0.4,0.3,-0.9,-0.2,-0.7,1.1,0.6,0.5,-0.5
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Belgium,:,:,:,:,:,:,:,:,:,1.4,1.8,0.2,0.0,-1.9,-1.5 b,-2.2,-1.0,-0.5 b,-1.3 b,-2.0,-1.7
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Bulgaria,:,:,:,:,:,:,:,:,:,3.9,2.3 b,-0.8 b,-2.5,-3.3,-5.0,-4.1,-5.8 b,-0.9,-0.7,-1.8 b,-4.2
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Cyprus,:,:,:,:,:,:,:,:,:,5.8,7.5,4.7,1.2,-2.4,-1.9,-3.6,-3.3,-2.4,0.1,-0.3,-1.3
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Czechia,:,:,:,:,:,:,:,:,:,0.2,-0.1,0.0 b,-1.1,-1.7,-2.1,-2.3,-1.3,1.0,1.4,1.6,-0.9
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Germany,:,:,:,:,:,:,:,:,:,-2.3,-2.3 b,-1.2 b,-1.0,0.1,-0.2,-0.6,-1.4,0.0 b,0.5,0.2,-0.8 b
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Denmark,:,:,:,:,:,:,:,:,:,1.6,0.0,-0.4,-0.5,0.2 b,1.8 b,1.1,1.2 b,0.4 b,-1.2,-1.7,-1.6 b
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,0.9,1.0,0.7,-0.4,-1.5,-1.8,-1.9,-1.9,0.0,-0.4,-1.1,-2.7
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Estonia,:,:,:,:,:,:,:,:,:,-3.6,-3.6,-0.9,-1.7,-0.2,-2.7,-0.9,-3.6,0.6,-0.3,0.9,-1.5
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Greece,:,:,:,:,:,:,:,:,:,10.9,9.9,3.6,-2.6,-6.2,-5.3,-4.6,-4.4,-2.5,-2.0,-2.2,-2.6
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Spain,:,:,:,:,:,:,:,:,:,2.3,2.5,0.1,-2.8,-4.4,-4.3,-4.1,-3.2,0.9,-1.1 d,-2.2 d,-5.0 d
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,1.2,1.0,0.5,-0.5,-1.6,-2.0,-2.2,-2.0,-0.1,-0.2,-1.1,-2.7
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Finland,:,:,:,:,:,:,:,:,:,-0.9,0.4,1.6,1.9,0.8,-0.8,-2.2,-2.1,-0.6,-0.4,0.2,-0.6
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),France,:,:,:,0.3,-0.2,-0.5,1.1,1.5,1.6,0.4,0.9,1.4,1.5,0.6,-0.2,-1.0,-1.2,0.2,-0.1 d,-0.4 d,-1.1 d
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Croatia,:,:,:,:,:,:,:,:,:,5.0 b,4.5,2.6,-0.1 b,-2.7,-3.8,-4.3,-5.1,-3.4,-0.6,-1.2,-2.7
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Hungary,:,:,:,:,:,:,:,:,:,1.4,1.1,-0.8,-3.8,-4.7,-3.5,-2.5 b,-1.0,1.2,1.1 b,-0.3,-1.5
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Ireland,:,:,:,:,:,:,:,:,:,1.4,-2.9,-4.6,-5.1,-4.3,-5.0,-4.9,-3.1,1.3,-1.9 b,-2.8,-5.6
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Italy,:,:,:,:,:,:,:,:,:,3.2,4.0,3.6,1.9,-1.8,-2.1,-2.3 b,-2.1,-0.7,-0.4 b,-3.3,-7.4
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Lithuania,:,:,:,:,:,:,:,:,:,-1.1,-3.3,-1.8,-2.1,-3.0,-2.7,-2.5,0.2,2.8,3.4,-0.2,0.5
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Luxembourg,:,:,:,:,:,:,:,:,:,0.1,1.1,-0.1,0.0 b,-0.4,0.1,-0.1 b,-0.3,1.1,1.3,0.3,0.8
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Latvia,:,:,:,:,:,:,:,:,:,-3.6,-5.1,-3.9,-3.4,-2.3,-2.9,-2.2,-3.1,-0.4,0.5,1.1,-1.9
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Malta,:,:,:,:,:,:,:,:,:,-0.6,-1.3,-0.5,-0.2,-1.5,-2.8,-4.4,-0.9,0.9,3.1,-0.9,-2.1
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Netherlands,:,:,:,:,:,:,:,:,:,0.7,1.4,1.7,0.1,-1.3,-1.7,-1.0,-0.6,-0.2,-2.4,-2.1,-1.6
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Poland,:,:,:,:,:,:,:,:,:,1.6,1.5 b,0.3,-1.0,-2.4,-2.7,-2.7,-2.6 b,-0.5,1.0,-0.7 b,-3.4
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Portugal,:,:,:,:,:,:,:,:,:,3.0,3.2,0.7,-2.5,-3.8,-4.0,-3.6,-3.6,0.4,0.2,-0.6,-2.1
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Romania,:,:,:,:,:,:,:,:,:,6.4,0.3,0.4,1.5,-0.2,-2.7,-4.5,-3.4,-1.5,-1.0,-1.1,-1.3
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Sweden,:,:,:,:,:,:,:,:,:,-1.4,-0.4,-0.1,-1.0,-0.9,-1.0,-0.6,-0.8,0.4,-0.4,-0.3,-1.2
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Slovenia,:,:,:,:,:,:,:,:,:,2.1,3.0,3.0,0.4,-1.7,-3.1,-3.0,-1.8,0.0,-0.2,0.9,-0.1
Annual,Total,From 15 to 29 years,Percentage point change (t-(t-3)),Slovakia,:,:,:,:,:,:,:,:,:,1.5,0.1,-0.5 b,-1.6,-3.2,-2.4,-2.6,-1.4,-0.7,0.4,-1.4,-3.2
