Annual,Percentage of households,Severovýchod,72.79,74.95,81.6,79.82,80.01,83.68,86.36,86.88,87.32,90.27,91.87,94.95
Annual,Percentage of households,Jihovýchod,73.23,78.92,76.23,81.15,84.64,86.83,87.93,90.08,88.11,89.84,92.37,91.97
Annual,Percentage of households,Střední Morava,68.31,77.57,74.5,77.17,81.56,83.38,84.02,88.11,87.94,87.91,92.11,92.61
Annual,Percentage of households,Moravskoslezsko,68.18,75.88,75.41,80.36,81.44,88.43,89.54,85.67,88.8,94.82,92.2,94.69
Annual,Percentage of households,Hovedstaden,94.1,95.11,91.19,95.08,98.08,92.69,95.33,95.67,97.07,95.95,98.0,96.92
Annual,Percentage of households,Sjælland,89.4,92.69,93.21,94.62,96.09,91.13,94.74,94.48,94.64,95.49,92.78,97.15
Annual,Percentage of households,Syddanmark,91.33,90.29,93.53,91.73,97.34,91.79,95.32,95.63,95.57,94.54,95.71,95.56
Annual,Percentage of households,Midtjylland,93.79,94.23,90.89,95.15,96.35,93.9,96.24,95.83,97.12,94.43,96.45,97.94
Annual,Percentage of households,Nordjylland,93.44,90.76,89.73,95.15,95.4,93.95,95.17,93.18,93.93,95.11,94.67,97.1
Annual,Percentage of households,Eesti,79.31,82.90 b,87.73,86.19,88.27,90.47,90.43,89.98,91.82,92.41,93.22,92.89
Annual,Percentage of households,Galicia,64.58,69.62,75.56,78.68,78.78,82.56,88.76,92.4,93.29,93.35,94.24,95.12
Annual,Percentage of households,Principado de Asturias,70.68,72.83,78.81,79.7,81.26,85.86,91.14,93.37,94.31,94.26,96.25,93.85
Annual,Percentage of households,Cantabria,74.62,73.91,79.6,79.64,83.51,83.0,90.81,93.87,95.01,94.68,95.48,95.97
Annual,Percentage of households,País Vasco,73.38,77.78,82.78,82.64,86.78,89.11,91.54,95.46,95.53,96.35,96.64,96.17
Annual,Percentage of households,Comunidad Foral de Navarra,71.53,75.98,80.83,82.5,88.35,87.19,95.03,96.49,96.19,96.43,96.33,96.96
Annual,Percentage of households,La Rioja,64.75,69.99,75.22,79.25,81.0,82.5,90.62,93.63,94.95,94.33,96.06,96.14
Annual,Percentage of households,Aragón,67.65,70.54,77.15,81.59,84.92,88.68,92.15,96.28,96.3,98.15,97.66,97.41
Annual,Percentage of households,Comunidad de Madrid,79.79,83.14,86.37,88.31,88.92,91.48,94.51,97.07,97.54,97.78,97.73,97.95
Annual,Percentage of households,Castilla y León,67.04,68.74,73.93,77.55,79.15,82.27,88.97,93.89,95.6,94.85,93.62,95.45
Annual,Percentage of households,Castilla-La Mancha,63.41,66.84,73.88,78.25,80.59,80.93,86.81,93.23,94.43,95.02,95.96,96.01
Annual,Percentage of households,Extremadura,63.04,68.01,71.62,79.56,79.4,78.58,89.3,94.2,94.55,94.61,93.53,94.97
Annual,Percentage of households,Cataluña,72.13,77.62,80.73,82.87,83.7,87.66,94.0,96.66,96.87,97.4,97.22,97.7
Annual,Percentage of households,Comunitat Valenciana,67.1,70.64,75.36,80.73,81.96,86.8,90.6,95.81,96.82,96.25,97.15,97.78
Annual,Percentage of households,Illes Balears,68.92,78.39,80.04,82.02,89.32,90.75,93.13,95.61,97.27,97.51,97.27,97.74
Annual,Percentage of households,Andalucía,66.33,72.68,76.36,80.62,81.67,83.69,89.68,94.74,94.47,94.5,95.8,96.31
Annual,Percentage of households,Región de Murcia,66.28,72.77,78.89,81.39,86.02,87.36,91.29,94.38,96.93,96.94,97.05,97.19
Annual,Percentage of households,Ciudad de Ceuta,81.44,81.35,82.22,83.93,88.42,91.69,91.68 u,96.01,92.51,97.27,95.54,98.8
Annual,Percentage of households,Ciudad de Melilla,66.62,83.24,78.46,86.22,80.83,88.86,91.24,98.86,98.62,100.0,98.55,96.73
Annual,Percentage of households,Canarias,66.99,72.61,78.6,82.12,80.89,87.35,91.1,96.18,96.7,96.94,97.11,96.83
Annual,Percentage of households,Länsi-Suomi,86.66,89.0,87.98,88.89,93.24,94.52,93.36,97.12,96.55,96.96,96.79,96.32
Annual,Percentage of households,Helsinki-Uusimaa,93.0,94.01,95.26,94.65,98.1,96.91,96.6,97.86,99.07,98.23,98.37,97.57
Annual,Percentage of households,Etelä-Suomi,90.13,88.88,87.12,93.76,92.7,92.01,95.04,95.99,95.8,98.11,96.78,97.15
Annual,Percentage of households,Pohjois- ja Itä-Suomi,86.59,86.55,88.25,90.15,92.7,92.88,91.97,92.45,94.11,96.91,94.67,98.34
Annual,Percentage of households,Ile de France,:,88.92,87.08,89.7,90.79,91.79,93.16,:,96.11,94.12,95.07,95.61
Annual,Percentage of households,Centre — Val de Loire,:,83.01,82.23,85.64,83.86,89.45,90.26,:,94.07,90.04,90.98,93.37
Annual,Percentage of households,Bourgogne,:,77.47,75.14,84.33,88.51,83.18,87.56,:,89.6,88.36,93.08,92.33
Annual,Percentage of households,Franche-Comté,:,87.36,82.29,80.87,80.69,84.34,88.79,:,94.36,92.43,95.68,93.16
Annual,Percentage of households,Basse-Normandie,:,69.67,82.32,86.37,80.52,85.74,87.21,:,93.02,90.2,91.11,95.25
Annual,Percentage of households,Haute-Normandie,:,85.33,81.69,87.6,85.0,87.99,87.92,:,91.34,92.34,89.66,95.8
Annual,Percentage of households,Nord-Pas de Calais,:,83.18,77.97,82.67,82.65,87.3,89.27,:,91.36,92.06,93.87,93.0
Annual,Percentage of households,Picardie,:,82.24,82.21,83.32,87.32,88.09,85.14,:,89.55,90.62,94.35,95.7
Annual,Percentage of households,Alsace,:,83.46,82.26,84.49,86.5,90.81,88.0,:,93.2,92.84,93.77,95.38
Annual,Percentage of households,Champagne-Ardenne,:,78.7,81.78,83.98,85.77,86.15,87.4,:,92.26,91.27,93.01,91.01
Annual,Percentage of households,Lorraine,:,81.83,83.6,88.9,87.31,90.02,90.95,:,94.24,88.18,94.63,96.01
Annual,Percentage of households,Pays de la Loire,:,83.59,85.59,85.32,86.8,90.2,92.95,:,94.62,94.13,94.29,95.6
Annual,Percentage of households,Bretagne,:,78.18,80.69,82.85,85.68,89.18,92.8,:,91.78,93.42,91.58,93.75
Annual,Percentage of households,Aquitaine,:,83.87,85.28,88.6,87.61,90.64,91.24,:,94.2,92.28,93.87,95.15
Annual,Percentage of households,Limousin,:,79.46,77.99,80.54,81.5,74.36,90.43,:,87.4,86.86,87.71,93.64
Annual,Percentage of households,Poitou-Charentes,:,84.12,79.96,84.7,79.74,87.73,91.94,:,92.82,94.63,91.33,95.01
Annual,Percentage of households,Languedoc-Roussillon,:,85.91,77.24,81.68,84.33,89.89,87.73,:,94.29,92.61,92.61,94.64
Annual,Percentage of households,Midi-Pyrénées,:,83.66,83.8,89.86,87.79,88.9,88.88,:,90.94,88.7,93.38,94.24
Annual,Percentage of households,Auvergne,:,81.05,75.66,87.25,86.6,88.72,86.04,:,91.39,91.69,89.9,92.19
Annual,Percentage of households,Rhône-Alpes,:,83.47,85.24,87.14,88.73,88.11,92.31,:,94.05,94.1,93.41,94.85
Annual,Percentage of households,Provence-Alpes-Côte d’Azur,:,80.38,84.03,86.04,89.24,89.19,89.27,:,93.7,93.3,94.97,93.36
Annual,Percentage of households,Corse,:,73.20 u,58.45 u,75.81 u,69.91 u,90.00 u,89.64 u,:,86.51 u,89.42 u,85.41 u,93.90 u
Annual,Percentage of households,Guadeloupe,:,:,69.25,70.97,75.05,65.74,77.25,:,83.09,89.98,88.31,89.15
Annual,Percentage of households,Martinique,:,:,67.6,74.94,74.72,76.31,84.33,:,89.6,84.1,92.93,88.31
Annual,Percentage of households,Guyane,:,:,72.16,56.94,73.75,64.29,85.22,:,86.72,80.52,77.05,90.78
Annual,Percentage of households,La Réunion,:,:,72.32,74.91,65.4,80.5,75.11,:,92.27,86.83,92.28,92.4
Annual,Percentage of households,Jadranska Hrvatska,64.69,71.86,81.4,77.83,73.49,83.76,83.84,88.28,87.38,85.32,87.84,88.79
Annual,Percentage of households,Kontinentalna Hrvatska (NUTS 2016),64.52,66.66,74.46,77.1,77.89,80.42,78.81,83.36,:,:,:,:
Annual,Percentage of households,Közép-Magyarország (NUTS 2013),78.24,80.63,83.47,86.45,88.99,:,:,:,:,:,:,:
Annual,Percentage of households,Budapest,:,:,:,:,:,89.75,92.11,94.21,95.62,95.62,98.11,98.45
Annual,Percentage of households,Pest,:,:,:,:,:,87.96,88.8,87.21,93.62,94.52,95.12,95.86
Annual,Percentage of households,Közép-Dunántúl,71.06,75.42,78.2,80.82,85.3,86.59,87.95,91.27,92.1,94.68,95.48,95.2
Annual,Percentage of households,Nyugat-Dunántúl,70.69,76.16,79.48,82.55,83.43,84.52,85.46,85.84,91.89,91.99,91.52,95.87
Annual,Percentage of households,Dél-Dunántúl,65.46,71.09,73.5,76.78,80.72,81.34,85.21,86.68,89.03,90.3,90.01,92.55
Annual,Percentage of households,Észak-Magyarország,65.5,65.25,68.69,74.19,75.48,77.97,81.61,83.76,86.26,86.91,90.63,92.46
Annual,Percentage of households,Észak-Alföld,62.01,65.98,67.81,72.15,76.46,77.1,82.88,85.49,88.04,88.17,87.85,93.22
Annual,Percentage of households,Dél-Alföld,62.61,66.96,68.28,71.58,76.48,78.34,82.13,82.92,86.72,87.11,89.83,92.07
Annual,Percentage of households,"Border, Midland and Western (NUTS 2013)",78.59,77.18,81.75,83.41,83.57,:,:,:,:,:,:,:
Annual,Percentage of households,Southern and Eastern (NUTS 2013),83.81,83.99,85.98,88.16,90.1,:,:,:,:,:,:,:
Annual,Percentage of households,Northern and Western,:,:,:,:,:,81.95,85.8,94.12,98.62 b,: u,94.98,91.72
Annual,Percentage of households,Southern,:,:,:,:,:,88.19,90.1,89.49,97.35 b,: u,91.37,93.96
Annual,Percentage of households,Eastern and Midland,:,:,:,:,:,92.78,92.79,92.58,97.18 b,: u,95.31,92.76
Annual,Percentage of households,Ísland,:,:,:,:,97.86,99.18,97.7,98.48,98.36,:,:,:
Annual,Percentage of households,Piemonte,66.55,72.53,75.48,79.58,82.12,85.66,84.64,88.39,90.9,92.09,92.65,94.03
Annual,Percentage of households,Valle d’Aosta/Vallée d’Aoste,68.27,69.54,77.01,77.35,76.16,82.03,86.26,87.49,94.08,88.87,91.48,92.97
Annual,Percentage of households,Liguria,66.24,70.35,76.26,78.62,84.04,86.24,85.9,89.6,92.2,93.69,92.8,96.37
Annual,Percentage of households,Lombardia,72.14,76.58,78.45,83.75,84.48,87.84,88.29,90.1,92.75,94.26,94.59,94.66
Annual,Percentage of households,Abruzzo,69.42,72.52,74.54,79.42,81.88,82.8,85.13,86.67,89.41,89.37,90.09,92.05
Annual,Percentage of households,Molise,60.64,67.57,71.69,74.0,78.27,75.24,79.8,81.25,86.45,91.13,91.1,88.95
Annual,Percentage of households,Campania,61.89,66.34,71.15,71.86,78.31,78.25,79.75,84.94,88.91,89.27,88.08,90.34
Annual,Percentage of households,Puglia,62.13,67.85,68.22,71.69,76.19,78.44,78.51,81.82,84.39,87.84,87.8,89.91
Annual,Percentage of households,Basilicata,66.96,63.72,68.96,71.97,74.96,78.6,79.9,80.79,86.85,86.43,84.22,89.61
Annual,Percentage of households,Calabria,59.52,62.58,66.77,68.63,70.86,74.74,76.99,77.38,84.86,83.22,82.4,84.74
Annual,Percentage of households,Sicilia,58.89,63.79,67.16,69.92,75.19,75.78,77.97,79.87,84.79,88.55,88.14,90.24
Annual,Percentage of households,Sardegna,70.28,76.2,74.79,80.46,79.64,86.8,85.4,86.45,91.56,89.51,92.6,93.27
Annual,Percentage of households,Provincia Autonoma di Bolzano/Bozen,75.72,79.61,81.04,79.17,82.32,87.4,88.07,92.24,90.57,92.98,93.34,95.89
Annual,Percentage of households,Provincia Autonoma di Trento,71.43,77.0,81.04,81.66,83.08,88.94,92.16,93.42,93.22,97.16,95.61,95.34
Annual,Percentage of households,Veneto,74.72,75.04,78.84,81.57,82.08,86.77,88.89,91.45,91.53,93.19,94.77,95.82
Annual,Percentage of households,Friuli-Venezia Giulia,71.61,77.77,79.95,80.72,81.9,84.76,88.33,93.23,91.98,92.66,92.33,95.66
Annual,Percentage of households,Emilia-Romagna,75.08,78.88,79.45,81.91,84.08,89.87,90.32,92.07,93.83,92.37,94.05,96.03
Annual,Percentage of households,Toscana,72.65,75.56,76.03,81.63,82.54,87.11,86.52,91.8,91.96,93.42,93.76,95.7
Annual,Percentage of households,Umbria,73.06,71.96,78.42,79.4,80.05,84.55,86.26,87.04,91.23,91.94,92.14,92.88
Annual,Percentage of households,Marche,73.32,74.51,79.21,79.57,84.98,88.23,87.02,90.64,89.06,92.83,93.49,93.84
Annual,Percentage of households,Lazio,72.52,74.14,78.86,80.89,82.14,86.51,88.01,92.09,93.06,91.4,93.04,94.69
Annual,Percentage of households,Lietuva (NUTS 2013),64.73,65.97,68.26,71.75,74.97,:,:,:,:,:,:,:
Annual,Percentage of households,Sostinės regionas,:,:,:,:,:,81.75,83.39,86.59,88.03,89.49,92.05,93.53
Annual,Percentage of households,Vidurio ir vakarų Lietuvos regionas,:,:,:,:,:,77.06,80.77,80.34,85.94,86.96,87.11,89.01
Annual,Percentage of households,Luxembourg,94.46,95.56,96.78,97.04,97.23,92.99 b,95.2,93.57,99.18,97.64,99.06,98.84
Annual,Percentage of households,Latvija,71.6,73.38,76.0,77.34 b,78.61,81.58,85.45,89.73,91.15,91.39,93.07,94.33
Annual,Percentage of households,Severna Makedonija,65.08,68.34,69.38,75.29,73.58,79.32,81.62,79.39,:,:,:,:
Annual,Percentage of households,Malta,78.04,80.32,81.0,81.41,84.77,84.14,86.08,90.36,90.54,93.39,93.54,95.58
Annual,Percentage of households,Groningen,94.52,94.28,96.79,98.54,100.0,99.06,95.56,96.04,98.58,98.62,98.59,100.0
Annual,Percentage of households,Friesland (NL),90.68,97.01,93.58,95.35,97.65,95.78,97.17,96.4,96.91,96.42,98.46,98.66
Annual,Percentage of households,Drenthe,94.5,94.81,94.29,95.98,99.09,96.89,96.16,97.85,97.51,100.0,99.4,98.56
Annual,Percentage of households,Overijssel,95.16,97.36,98.51,96.96,95.99,98.33,96.68,97.48,99.39,99.16,99.17,98.84
Annual,Percentage of households,Gelderland,94.43,97.52,96.19,97.12,96.23,99.08,99.18,97.22,98.73,98.18,98.39,99.15
Annual,Percentage of households,Flevoland,96.79,91.02,96.32,100.0,100.0,93.01,99.22,98.74,98.23,94.89,98.9,100.0
Annual,Percentage of households,Utrecht (NUTS 2021),98.3,96.68,96.86,97.28,98.01,96.52,98.29,96.93,99.48,99.16,99.53,:
Annual,Percentage of households,Noord-Holland,96.6,95.2,95.89,96.26,99.05,98.48,99.05,97.88,98.5,98.93,99.42,98.88
Annual,Percentage of households,Zuid-Holland (NUTS 2021),93.14,95.1,95.54,96.84,98.69,98.51,98.46,96.36,98.39,98.04,98.31,:
Annual,Percentage of households,Zeeland,91.52,99.01,93.51,93.23,97.33,97.11,98.74,94.62,100.0,97.79,99.09,100.0
Annual,Percentage of households,Utrecht,:,:,:,:,:,:,:,:,:,:,:,99.78
Annual,Percentage of households,Zuid-Holland,:,:,:,:,:,:,:,:,:,:,:,98.8
Annual,Percentage of households,Noord-Brabant,93.01,95.41,95.67,96.67,98.18,98.39,98.66,96.93,98.5,98.26,98.93,99.04
Annual,Percentage of households,Limburg (NL),96.29,95.89,96.6,94.99,99.35,96.87,99.19,96.07,98.12,97.11,98.81,98.62
Annual,Percentage of households,Oslo og Akershus (statistical region 2016),96.19,98.29,96.61,96.64,97.75,96.06,99.38,99.13,:,:,:,:
Annual,Percentage of households,Innlandet,95.28,85.42,99.21,93.71,97.06,99.38,100.0,81.63,100.0,100.0,99.52,99.48
Annual,Percentage of households,Sør-Østlandet (statistical region 2016),92.99,93.04,98.04,97.31,98.06,94.75,98.65,94.93,:,:,:,:
Annual,Percentage of households,Agder og Rogaland (statistical region 2016),89.5,89.12,93.1,98.76,97.32,100.0,100.0,95.51,:,:,:,:
Annual,Percentage of households,Vestlandet (statistical region 2016),95.09,94.85,98.22,100.0,96.15,95.98,96.89,96.22,:,:,:,:
Annual,Percentage of households,Trøndelag,98.32,85.65,90.63,100.0,88.81,94.26,94.82,100.0,100.0,96.9,98.86,97.38
Annual,Percentage of households,Nord-Norge,92.72,95.5,99.19,91.79,98.61,90.9,98.44,100.0,99.73,98.57,100.0,99.16
Annual,Percentage of households,Małopolskie,:,:,:,:,:,:,:,:,:,:,94.45,95.65
Annual,Percentage of households,Śląskie,:,:,:,:,:,:,:,:,:,:,93.84,96.28
Annual,Percentage of households,Wielkopolskie,:,:,:,:,:,:,:,:,:,:,93.73,97.03
Annual,Percentage of households,Zachodniopomorskie,:,:,:,:,:,:,:,:,:,:,86.68,93.76
Annual,Percentage of households,Lubuskie,:,:,:,:,:,:,:,:,:,:,91.16,96.37
Annual,Percentage of households,Dolnośląskie,:,:,:,:,:,:,:,:,:,:,93.91,96.07
Annual,Percentage of households,Opolskie,:,:,:,:,:,:,:,:,:,:,95.1,95.14
Annual,Percentage of households,Kujawsko-pomorskie,:,:,:,:,:,:,:,:,:,:,93.72,97.48
Annual,Percentage of households,Warmińsko-mazurskie,:,:,:,:,:,:,:,:,:,:,90.68,93.24
Annual,Percentage of households,Pomorskie,:,:,:,:,:,:,:,:,:,:,93.55,95.44
Annual,Percentage of households,Łódzkie,:,:,:,:,:,:,:,:,:,:,92.33,94.64
Annual,Percentage of households,Świętokrzyskie,:,:,:,:,:,:,:,:,:,:,92.12,94.55
Annual,Percentage of households,Lubelskie,:,:,:,:,:,:,:,:,:,:,92.27,93.55
Annual,Percentage of households,Podkarpackie,:,:,:,:,:,:,:,:,:,:,92.8,98.47
Annual,Percentage of households,Podlaskie,:,:,:,:,:,:,:,:,:,:,92.45,94.76
Annual,Percentage of households,Warszawski stołeczny,:,:,:,:,:,:,:,:,:,:,96.19,96.28
Annual,Percentage of households,Mazowiecki regionalny,:,:,:,:,:,:,:,:,:,:,93.4,96.86
Annual,Percentage of households,Norte,59.51,63.18,66.88,71.53,74.37,76.67,77.92,81.79,85.02,85.29,86.23,88.82
Annual,Percentage of households,Algarve,61.79,65.12,69.12,72.81,73.17,76.53,80.29,85.75,89.18,89.62,89.56,90.67
Annual,Percentage of households,Centro (PT) (NUTS 2021),56.07,59.15,65.86,69.62,72.44,75.09,76.74,80.35,83.64,84.43,85.92,:
Annual,Percentage of households,Área Metropolitana de Lisboa (NUTS 2021),72.56,73.08,79.24,82.37,85.46,87.65,88.73,90.93,93.22,93.88,94.62,:
Annual,Percentage of households,Alentejo (NUTS 2021),51.69,54.37,61.24,63.14,66.75,70.57,73.87,80.55,82.07,86.56,86.58,:
Annual,Percentage of households,Centro (PT),:,:,:,:,:,:,:,:,:,:,:,88.15
Annual,Percentage of households,Grande Lisboa,:,:,:,:,:,:,:,:,:,:,:,95.41
Annual,Percentage of households,Península de Setúbal,:,:,:,:,:,:,:,:,:,:,:,94.7
Annual,Percentage of households,Alentejo,:,:,:,:,:,:,:,:,:,:,:,86.77
Annual,Percentage of households,Oeste e Vale do Tejo,:,:,:,:,:,:,:,:,:,:,:,86.94
Annual,Percentage of households,Região Autónoma dos Açores,66.29,70.19,75.87,79.87,84.2,86.48,85.77,87.81,90.85,93.52,93.63,93.67
Annual,Percentage of households,Região Autónoma da Madeira,64.09,67.12,73.97,78.82,81.35,82.71,86.05,87.97,90.52,90.84,91.47,92.58
Annual,Percentage of households,Nord-Vest,61.62,63.47 b,71.96,76.06,80.82,87.39,86.58,89.78,90.1,91.23,93.78,95.18
Annual,Percentage of households,Centru,53.35,55.06 b,67.98,68.93,72.34,77.92,83.63,85.33,89.91,90.87,90.33,95.27
Annual,Percentage of households,Nord-Est,50.65,54.85 b,60.77,65.02,69.65,74.1,79.97,81.82,87.42,85.15,90.97,93.59
Annual,Percentage of households,Sud-Est,57.01,57.88 b,60.09,68.95,72.06,72.69,78.8,80.53,85.09,87.15,88.97,92.13
Annual,Percentage of households,Sud-Muntenia,52.12,52.14 b,61.99,66.31,71.35,75.94,79.63,82.91,86.26,86.92,90.73,93.71
Annual,Percentage of households,Bucureşti-Ilfov,79.01,84.05 b,82.26,89.35,88.03,95.59,90.93,95.89,93.78,96.71,96.93,97.77
Annual,Percentage of households,Sud-Vest Oltenia,53.36,52.93 b,65.49,74.41,76.59,81.1,83.96,84.89,86.56,87.02,91.54,92.51
Annual,Percentage of households,Vest,62.98,67.77 b,76.09,74.41,85.56,85.96,88.17,91.22,91.68,91.35,93.17,96.74
Annual,Percentage of households,Beogradski region,:,:,:,:,:,:,89.65,94.07,92.88,93.04,93.0,92.48
Annual,Percentage of households,Region Vojvodine,:,:,:,:,:,:,81.57,75.26,77.76,81.88,84.41,87.99
Annual,Percentage of households,Region Sumadije i Zapadne Srbije,:,:,:,:,:,:,75.58,77.51,79.19,80.72,83.29,88.16
Annual,Percentage of households,Region Juzne i Istocne Srbije,:,:,:,:,:,:,72.23,77.29,76.07,76.62,80.02,85.52
Annual,Percentage of households,Stockholm,94.02,91.95,91.22,97.38 b,97.05,95.25,95.04,96.6,95.98,97.65,96.19,96.93
Annual,Percentage of households,Östra Mellansverige,91.8,90.96,90.63,93.04 b,94.33,93.57,95.2,94.59,95.14,92.23,93.03,95.07
Annual,Percentage of households,Småland med öarna,90.52,90.9,88.4,86.70 b,91.29,92.84,98.3,94.75,91.63,95.67,95.75,96.14
Annual,Percentage of households,Sydsverige,93.27,87.68,92.13,96.78 b,94.34,94.84,95.28,94.68,92.56,95.21,95.39,95.42
Annual,Percentage of households,Västsverige,91.8,92.58,90.87,94.25 b,95.72,93.67,97.41,93.95,91.31,94.55,95.43,93.82
Annual,Percentage of households,Norra Mellansverige,93.18,80.4,88.9,89.08 b,88.32,91.19,94.11,85.56,92.64,95.55,91.17,95.04
Annual,Percentage of households,Mellersta Norrland,95.79 u,86.45,92.28,87.63 b,100.00 u,87.43 u,100.00 u,94.39,93.87,81.49,95.46,98.51
Annual,Percentage of households,Övre Norrland,90.68,86.77,97.07,94.45 b,96.94,90.47,97.2,89.71,86.86,89.4,95.65,93.65
Annual,Percentage of households,Vzhodna Slovenija (NUTS 2010),:,74.75,:,:,:,:,:,:,:,:,:,:
Annual,Percentage of households,Zahodna Slovenija (NUTS 2010),:,78.96,:,:,:,:,:,:,:,:,:,:
Annual,Percentage of households,Vzhodna Slovenija,:,:,73.19,77.08,79.67,84.13,86.65,89.44,91.08,90.45,92.79,93.35
Annual,Percentage of households,Zahodna Slovenija,:,:,82.78,80.06,84.28,89.88,91.71,90.61,95.28,95.03,94.77,95.02
Annual,Percentage of households,Bratislavský kraj,83.4,79.9,80.7,85.25,84.97,88.94,83.72,90.13,96.14,95.74,95.72,94.27
