Annual,Alternative energy,Number,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4651.0,3352.0,2985.0,2553.0,1708.0,1435.0,1260.0,1056.0,885.0,:
Annual,Alternative energy,Number,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1289.0,1303.0,: @C,: @C,691.0,668.0,675.0,680.0,:,:
Annual,Diesel,Number,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,17013.0,17681.0,18276.0,18813 b,19534.0,20078.0,19160.0,18842.0,18901.0,18347.0,17064.0,16822.0,16745.0,16330.0,:
Annual,Diesel,Number,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,37741.0,39488.0,40936.0,42090.0,42599.0,42927.0,43243.0,43533.0,43062.0,43971.0,45027.0,43350.0,42619.0,42804.0,:,:
Annual,Diesel,Number,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7420.0,7798.0,8110.0,8598.0,8986.0,9196.0,9525.0,10105.0,10300 e,11100 e,10900 e,10700 e,10800 e,11200 e,11200 e,:
Annual,Diesel,Number,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,567.0,667.0,720.0,785.0,836.0,:,:,:,:,:,:,:,:,:,:,1558.0,1764.0,1811.0,1984.0,2162.0,2162.0,2035.0,1903.0,1680.0
Annual,Diesel,Number,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,22600.0,24746.0,25989.0,25577.0,24697.0,23509.0,22525.0,20821.0,17731.0,14664.0,12973.0,11428.0,8667.0,:
Annual,Diesel,Number,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,170960.0,177751.0,:,:,:,:,:,:,:,:,:,:,:,183775.0
Annual,Diesel,Number,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,37449.0,37622.0,38000.0,37970.0,37356.0,36566.0,35521.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Diesel,Number,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7966.0,7453.0,8207.0,9040.0,9604.0,10180.0
Annual,Diesel,Number,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,92863.0,102276.0,114255.0,127983.0,140588.0,153504.0,164528.0,:,:,:,201810.0,210494.0,211335.0,204847.0,197736.0,194280.0,185411.0,:
Annual,Diesel,Number,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5199.0,5299.0,5261.0,5376.0,5549.0,5880.0,6052.0,6231.0,7134.0,8341.0,8953.0,9588.0,10418.0,11191.0,11970.0
Annual,Diesel,Number,France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,190862.0,197626.0,201927.0,208476.0,218881.0,229384.0,239647.0,245594.0,254887.0,221992.0,211851.0,:,:,198744.0,:
Annual,Diesel,Number,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5369.0,5458.0,5716.0,6171.0,6878.0,7444.0,7872.0,8144.0,8638.0,9199.0,9532.0,8885.0,8333.0,8169.0,7657.0,7879.0
Annual,Diesel,Number,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,24266.0,23251.0,24162.0,25017.0,26633.0,29631.0,32293.0,35823.0,45737.0,49491.0,46234.0,47183.0,48066.0,50074.0,52363.0,:
Annual,Diesel,Number,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8763.0,8437.0,8334.0
Annual,Diesel,Number,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,691.0,771.0,813.0,832.0,920.0,1039 e,1062 e,:,:,:,:,:,:,:,:
Annual,Diesel,Number,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,106297.0,115564.0,123897.0,132367.0,:,:,:,:,153564.0,156668.0,157476.0,157960.0,159450.0,154460.0,:
Annual,Diesel,Number,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,292.0,307.0,320.0,242.0,246.0,:,239.0,269.0,305.0,266.0,274.0,:,:,271.0
Annual,Diesel,Number,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3324.0,4226.0,4520.0,4262.0,4597.0,4448.0,4724.0,4979.0,5489.0,5848.0,5477.0,:,:,:,:
Annual,Diesel,Number,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6692.0,7662.0,8425.0,8599.0,8823.0,9493.0,9879.0,10315.0,10935.0,11914.0,13686.0,15413.0,14889.0,13345.0,10494.0,11632.0,12671.0,13218.0
Annual,Diesel,Number,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2832.0,2739.0,2770.0,3042.0,3300.0,3267.0,:,:,2679.0,2738.0,2848.0,3146.0,3457.0,3717.0,3886.0,3565.0,:
Annual,Diesel,Number,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1181.0,1264.0,1237.0,:,:,:,:,:,1225.0,1223.0,1196.0,1146.0,1058.0,:
Annual,Diesel,Number,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,47329.0,48983.0,52616.0,56729.0,59764.0,61974.0,62847.0,63403.0,64470.0,65561.0,70504.0,72748.0,74579.0,71511.0,71269.0,71409.0,:,:
Annual,Diesel,Number,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5294.0,5746.0,6361.0,7085.0,7438.0,7233.0,7294.0,7459.0,7871.0,8265.0
Annual,Diesel,Number,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,112135.0,124069.0,116277.0,136818.0,166847.0,189711.0,193944.0,207643.0,232526.0,250234.0,273099.0
Annual,Diesel,Number,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,41633.0,40334.0,33980.0,:
Annual,Diesel,Number,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,33155.0,32100.0,31136.0,30264.0,77679.0,:
Annual,Diesel,Number,Sweden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6468.0,6691.0,6635.0,6724.0,6653.0,6965.0,7145.0,7804.0,8354.0,8144.0,7986.0,:,8707.0,:,:
Annual,Diesel,Number,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2359.0,:,:,:,:,3682.0,3820.0,3960.0,4178.0,4480.0,4908.0,:,:,6103.0,7072.0,8607.0,9606.0,8863.0,8615.0,9128.0,9304.0,9629.0
Annual,Diesel,Number,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3185.0,3185.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Diesel,Number,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,60957.0,70586.0,83013.0,94242.0,106879.0,111605.0,124232.0,144638.0,162855.0,:
Annual,Diesel,Number,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,296014.0,300093.0,290270.0,275284.0,274986.0,288381.0,308248.0,321980.0,: @C,: @C,100693.0,95935.0,99578.0,104296.0,:,:
Annual,Petroleum products,Number,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,1.0,:,:,:,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,:
Annual,Petroleum products,Number,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,278.0,270.0,261.0,250.0,247.0,247.0,245.0,241.0,237.0,236.0,239.0,239.0,240.0,239.0,:,:
Annual,Petroleum products,Number,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,69.0,69.0,75.0,68.0,60.0,54.0,53.0,61.0,100 e,100 e,100 e,100 e,100 e,100 e,0 e,:
Annual,Petroleum products,Number,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Annual,Petroleum products,Number,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2.0,2.0,2.0,5.0,8.0,8.0,39.0,39.0,37.0,37.0,39.0,43.0,19.0,:
Annual,Petroleum products,Number,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,133.0,111.0,:,:,:,:,:,:,:,:,:,:,:,100.0
Annual,Petroleum products,Number,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,270.0,241.0,259.0,249.0,246.0,233.0,228.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Petroleum products,Number,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,67.0,64.0,63.0,63.0,61.0,60.0
Annual,Petroleum products,Number,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1694.0,1845.0,2050.0,2233.0,2367.0,2453.0,2486.0,:,:,:,2260.0,2179.0,2008.0,1860.0,1730.0,1661.0,1523.0,:
Annual,Petroleum products,Number,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10.0,10.0,10.0,9.0,9.0,10.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0
Annual,Petroleum products,Number,France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,5.0,8.0,7.0,7.0,: m,: m,: m,: m,: m,:,2.0,:
Annual,Petroleum products,Number,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,39.0,34.0,32.0,31.0,31.0,26.0,22.0,20.0,23.0,24.0,26.0,19.0,14.0,13.0,11.0,86.0
Annual,Petroleum products,Number,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,307.0,297.0,253.0,195.0,150.0,119.0,97.0,90.0,150.0,136.0,68.0,69.0,70.0,73.0,76.0,:
Annual,Petroleum products,Number,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.0,3.0,3.0
Annual,Petroleum products,Number,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,2.0,3.0,3 e,2 e,:,:,:,:,:,:,:,:
Annual,Petroleum products,Number,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,313.0,283.0,167.0,175.0,:,:,:,:,139.0,140.0,141.0,145.0,145.0,138.0,:
Annual,Petroleum products,Number,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,:,0.0,0.0,0.0,0.0,0.0,:,:,0.0
Annual,Petroleum products,Number,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.0,2.0,1.0,: m,0.0,0.0,0.0,0.0,0.0,6.0,13.0,:,:,:,:
Annual,Petroleum products,Number,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1727.0,1635.0,1550.0,1498.0,1396.0,1318.0,1247.0,1179.0,1107.0,1046.0,998.0,972.0,937.0,849.0,24.0,13.0,9.0,6.0
Annual,Petroleum products,Number,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,623.0,606.0,661.0,768.0,796.0,756.0,:,:,563.0,547.0,584.0,636.0,640.0,614.0,590.0,511.0,:
Annual,Petroleum products,Number,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:,:,:,:,:,0.0,0.0,1.0,1.0,0.0,:
Annual,Petroleum products,Number,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,16.0,16.0,16.0,17.0,26.0,24.0,19.0,22.0,29.0,29.0,28.0,24.0,25.0,27.0,28.0,25.0,:,:
Annual,Petroleum products,Number,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,333.0,300.0,286.0,276.0,264.0,251.0,249.0,238.0,221.0,210.0
Annual,Petroleum products,Number,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2075.0,2079.0,1745.0,2044.0,2023.0,1999.0,1852.0,1766.0,1686.0,1654.0,1630.0
Annual,Petroleum products,Number,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:
Annual,Petroleum products,Number,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.0,6.0,6.0,6.0,6.0,:
Annual,Petroleum products,Number,Sweden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,17.0,14.0,12.0,12.0,13.0,10.0,10.0,12.0,12.0,16.0,14.0,:,14.0,:,:
Annual,Petroleum products,Number,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,32.0,:,:,:,:,55.0,62.0,69.0,74.0,69.0,51.0,:,:,46.0,37.0,23.0,25.0,13.0,5.0,4.0,4.0,3.0
Annual,Petroleum products,Number,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,11.0,11.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Petroleum products,Number,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2558.0,2645.0,2577.0,2321.0,1826.0,1396.0,1054.0,831.0,677.0,:
Annual,Petroleum products,Number,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9173.0,9693.0,9818.0,9686.0,9790.0,9811.0,9968.0,10183.0,: @C,: @C,1298.0,1238.0,1214.0,1189.0,:,:
Annual,Total,Number,Austria,:,:,:,:,:,:,:,:,:,:,:,:,386876.0,386438.0,389061.0,395985.0,400663.0,405462.0,12617.0,13303.0,14332.0,15705.0,17015.0,17682.0,18276.0,18813 b,19534.0,20079.0,19161.0,18843.0,18901.0,18348.0,17065.0,16823.0,16748.0,16332.0,:
Annual,Total,Number,Belgium,11730.0,15152.0,17013.0,17376.0,17560.0,17753.0,17821.0,18289.0,19326.0,20383.0,21690.0,23308.0,25852.0,:,38808.0,38922.0,37894.0,38888.0,40074.0,40444.0,41346.0,42342.0,44055.0,45452.0,46302.0,46789.0,47102.0,47394.0,47646.0,47164.0,48060.0,49109.0,47418.0,46673.0,46844.0,:,:
Annual,Total,Number,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7528.0,18118.0,18970.0,19920.0,21982.0,21806.0,21320.0,:,21735.0,23624.0,24446.0,25389.0,21680.0,22828.0,17797.0,21547.0,25591.0,27024.0,29021.0,32056.0,35266.0,:
Annual,Total,Number,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,5623.0,5942.0,6135.0,6203.0,6219.0,6416.0,6764.0,6966.0,7244.0,7509.0,7880.0,8193.0,8673.0,9047.0,9251.0,9579.0,10176.0,10400 e,11200 e,11000 e,10800 e,10900 e,11200 e,11200 e,:
Annual,Total,Number,Cyprus,:,30.0,:,240.0,:,:,:,:,:,:,:,:,:,567.0,667.0,720.0,785.0,836.0,919.0,955.0,956.0,1203.0,1011.0,1085.0,1147.0,1250.0,1295.0,1482.0,1558.0,1764.0,1812.0,1984.0,2162.0,2162.0,2036.0,1903.0,1682.0
Annual,Total,Number,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14433.0,15357.0,16382.0,17482.0,18751.0,20035.0,21151.0,22669.0,24823.0,26061.0,25652.0,24769.0,24060.0,22622.0,20915.0,17814.0,14735.0,13045.0,11503.0,8717.0,:
Annual,Total,Number,Germany,112490.0,159859.0,207339.0,222832.0,233894.0,243329.0,254459.0,266427.0,278771.0,242542.0,271679.0,304253.0,340467.0,382066.0,423180.0,:,120051.0,120712.0,124079.0,130392.0,134829.0,140516.0,153527.0,171124.0,177884.0,178114.0,179219.0,185364.0,192124.0,200272.0,179935.0,176883.0,170911.0,178050.0,184321.0,182829.0,184589.0
Annual,Total,Number,Denmark,6787.0,8548.0,10361.0,10324.0,10473.0,10651.0,10974.0,11535.0,12368.0,12888.0,13642.0,14143.0,14671.0,15227.0,16074.0,140827.0,138143.0,8684.0,9412.0,9633.0,9961.0,10497.0,11256.0,11557.0,12009.0,12400.0,:,:,:,14538.0,15322.0,14887.0,:,:,:,:,:
Annual,Total,Number,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,36140.0,7074.0,16930.0,29600.0,30200.0,31100.0,50908.0,50726.0,:,:,:,:,:,:,:,:,8033.0,7517.0,8270.0,9103.0,9665.0,10241.0
Annual,Total,Number,Greece,4.0,200.0,361.0,367.0,368.0,369.0,369.0,401.0,403.0,403.0,420.0,403.0,408.0,409.0,411.0,657.0,662.0,7798.0,8099.0,8229.0,8481.0,8669.0,8930.0,9293.0,9765.0,10264.0,10749.0,:,:,:,:,:,:,:,:,:,:
Annual,Total,Number,Spain,10000 i,16000 i,22105.0,24166.0,26139.0,28467.0,31198.0,37205.0,39360.0,42119.0,47213.0,53596.0,61664.0,68157.0,73203.0,76595.0,77466.0,80003.0,87481.0,94557.0,104121.0,116305.0,130216.0,142955.0,155957.0,167014.0,:,:,:,204090.0,212697.0,213366.0,206730.0,199486.0,195960.0,161037.0,:
Annual,Total,Number,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3822.0,4464.0,5069.0,5253.0,5209.0,5309.0,5271.0,5385.0,5558.0,5890.0,6064.0,6225.0,7147.0,8354.0,8966.0,9601.0,10431.0,11203.0,11984.0
Annual,Total,Number,France,61100.0,101600.0,123893.0,127864.0,130738.0,132033.0,131515.0,133426.0,137147.0,138714.0,143724.0,151294.0,159868.0,166809.0,172831.0,172421.0,168531.0,168336.0,175746.0,180985.0,180646.0,184359.0,190916.0,197668.0,201961.0,208511.0,218921.0,229440.0,239680.0,245668.0,254970.0,222059.0,211918.0,:,:,198875.0,:
Annual,Total,Number,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2405.0,2449.0,2019.0,1497.0,4037.0,4665.0,5208.0,5408.0,5492.0,5748.0,6202.0,6909.0,7470.0,7894.0,8164.0,8661.0,9223.0,9559.0,8906.0,8352.0,8223.0,7673.0,8010.0
Annual,Total,Number,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,38397.0,37567.0,36849.0,36852.0,38972.0,32614.0,29119.0,27030.0,24591.0,23559.0,24426.0,25220.0,26786.0,29752.0,32392.0,34917.0,45893.0,49631.0,46303.0,47304.0,48207.0,50262.0,52596.0,:
Annual,Total,Number,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8766.0,8440.0,8337.0
Annual,Total,Number,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,335.0,364.0,270.0,281.0,316.0,645.0,692.0,772.0,814.0,834.0,923.0,1042 e,1064 e,:,:,:,:,:,:,:,:
Annual,Total,Number,Italy,13234.0,20653.0,28724.0,32729.0,34115.0,36868.0,37227.0,39824.0,40249.0,42767.0,49669.0,57064.0,62462.0,67780.0,74700.0,74135.0,:,75564.0,79631.0,95067.0,97815.0,102526 p,106726.0,115958.0,124149.0,132622.0,:,:,:,:,153912.0,157007.0,157807.0,158289.0,159766.0,154757.0,:
