Annual,Number,Finland,:,:,:,:,374000.0,374000.0,376000.0,378000.0,397000.0,409000.0,417000.0,405000.0,407000.0,415000.0,420000.0,420000.0,424000.0,433000.0,455000.0,481000.0,504000.0,524000.0,550000.0,:,596000.0,619595.0,645568.0,665629.0,679842.0,709205.0,719074.0,732917.0,742238.0,745181.0
Annual,Number,France,:,:,:,:,3274000.0,3306000.0,3323000.0,3300000.0,3505000.0,3571000.0,3613000.0,3627000.0,3634000.0,3725000.0,3809000.0,3880000.0,4057000.0,4202000.0,4182000.0,4106000.0,4318000.0,4439000.0,:,4525860.0,4653908.0,4665197.0,4742301.0,4965786.0,5051873.0,5089301.0,5168270.0,5115613.0,4768650.0,4792868.0
Annual,Number,Croatia,:,:,:,175000.0,181000.0,182000.0,205000.0,213200.0,215000.0,211000.0,207000.0,211000.0,212000.0,214000.0,214000.0,214000.0,213000.0,220000.0,222000.0,217000.0,208000.0,205000.0,196000.0,202000.0,213000.0,224356.0,233739.0,243147.0,252033.0,260069.0,222064.0,218829.0,238168.0,247863.0
Annual,Number,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1185000.0,:,:,1193466.0,1215757.0,1212406.0,1230973.0,1228389.0,1250420.0,1269908.0,1145894.0,1184615.0,1158439.0,1145962.0
Annual,Number,Iceland,:,:,:,33000.0,34000.0,35000.0,36000.0,39000.0,40000.0,44000.0,45000.0,45000.0,45000.0,46000.0,48000 e,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5518375.0,5549877.0,3688056.0,5238461.0
Annual,Number,Liechtenstein,:,:,:,:,:,:,:,:,:,:,5104.0,6020.0,4673.0,4447.0,4711.0,4700.0,3512.0,3372.0,3588.0,3841.0,6480.0,6650.0,6880.0,6896.0,6785.0,6911.0,6545.0,6723.0,6790.0,6977.0,5748.0,6358.0,7019.0,7198.0
Annual,Number,Lithuania,:,:,409700.0,405700.0,400400.0,401700.0,387500.0,373400.0,394200.0,397900.0,400.0,400.0,400.0,406900.0,377800.0,391700.0,400900.0,390200.0,386500.0,360700.0,360300.0,359500.0,354200.0,391128.0,245300 b,218900.0,183834.0,187962.0,187147.0,199440.0,181421.0,174423.0,234676.0,237427.0
Annual,Number,Luxembourg,:,:,:,:,:,:,:,:,:,:,79160.0,87000.0,92000.0,99000.0,104000.0,109000.0,112000.0,118000.0,127000.0,:,76000.0,78400.0,79400.0,:,:,:,:,168100.0,175772.0,186700.0,192932.0,200925.0,211287 i,219112.0
Annual,Number,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,9800.0,9700.0,10500.0,9900.0,10600.0,11000.0,:,:,:,:,:,151501.0,154759.0,154436.0,154470.0,151041.0,149810.0,133190.0,134538.0,137704.0,129819.0
Annual,Number,Moldova,:,:,274600.0,264400.0,215792.0,207140.0,199700.0,190800.0,178000.0,157800.0,136600.0,126800.0,120900.0,:,116200.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Malta,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,:,:,46310 e,45480.0,47720.0,50280.0,50960.0,52080.0,46320.0,46450.0,44313.0,47298.0,51408.0,52357.0,54399.0,55490.0,59802.0,56922.0,60180.0,62018.0,65133.0
Annual,Number,Norway,567000.0,596000.0,647000.0,684000.0,:,672000.0,696000.0,:,:,:,:,:,:,:,661000.0,637000.0,614000.0,583000.0,567000.0,550000.0,548000.0,538000.0,525000.0,523000.0,521000.0,519000.0,520000.0,516000.0,514000.0,538000.0,555161.0,537979.0,525914.0,516351.0
Annual,Number,Poland,:,:,7725300.0,7924300.0,8247500.0,4222000.0,4105000.0,3995500.0,3925000.0,3771000.0,3852000.0,3969700.0,4131200.0,4166700.0,4152000.0,4143000.0,4382000.0,4621000.0,4942000.0,5195000.0,5355000.0,5562000.0,5563000.0,5729888.0,5947244.0,:,6360418.0,:,6704441.0,:,:,:,:,:
Annual,Number,Romania,:,:,1870000.0,2008700.0,2129000.0,:,:,:,:,:,:,:,:,:,:,:,:,:,1659000.0,1190000.0,:,1623000.0,:,1686000.0,1741000.0,1748000.0,1912000.0,1991000.0,2073000.0,2188000.0,2224000.0,2243000.0,2268000.0,2342000.0
Annual,Number,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,378047.0,421126.0,:,:
Annual,Number,Sweden,865000.0,856000.0,839000.0,832000.0,848000.0,870000.0,884000.0,890000.0,899000.0,903000.0,880000.0,865000.0,859000.0,844000.0,827000.0,842000.0,858000.0,845000.0,865000.0,875798.0,913148.0,925307.0,924776.0,883975.0,767386.0,760439.0,739382.0,726315.0,727133.0,712380.0,684666.0,641932.0,635054.0,872989 b
Annual,Number,Slovenia,:,:,120000.0,:,114000.0,:,108000.0,107000.0,105000.0,104000.0,100000.0,97000.0,98000.0,95000.0,98000.0,97000.0,98000.0,99000.0,101000.0,101000.0,101000.0,102000.0,101000.0,104000.0,108000.0,111000.0,114000.0,118000.0,121000.0,123000.0,98000.0,112000.0,120000.0,124000.0
Annual,Number,United Kingdom,:,:,4965000.0,4795000.0,4815000.0,4627000.0,4753000.0,4838000.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:,:,:,:,:,:,:
