Time frequency,Country of residence,Unit of measure,Statistical classification of economic activities in the European Community (NACE Rev. 2),Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Norway,29914832.0,29310429.0,30614057.0,31591222.0,32974578.0,:,:,:,23720833.0,27092046.0,36127194.0,37044492.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Poland,62014890.0,62959452.0,66579589.0,71234421.0,79393860.0,83880915.0,88860463.0,93342738.0,51377168.0,62837520.0,89953799.0,92797861.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Portugal,46781091.0,49888259 b,54979437.0,59419938.0,66014226.0,72035786.0,74407596.0,77594254.0,30157800.0,42444419.0,76947985.0,84886830.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Romania,19091379.0,19301768.0,20230245.0,23445286.0,25274649.0,26915573.0,28461153.0,29889894.0,14454464.0,22422471.0,26614221.0,29205568.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Serbia,6359685.0,6368597.0,5954322.0,6619439.0,7502498.0,:,:,:,6197394.0,8156155.0,12245613.0,12440935.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Sweden,48585972.0,49710427.0,52280371.0,55611847.0,57234148.0,58683201.0,60856874.0,63175281.0,39804561.0,50044620.0,62925559.0,63896119.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovenia,9406009.0,9471571.0,9470452.0,10224207.0,11057731.0,12460084.0,:,15758691.0,9188303.0,11231780.0,15558665.0,16102802.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Slovakia,10770328.0,11345641.0,10781015.0,12176275.0,13894782.0,14667937.0,15188140.0,17225333.0,9437786.0,7915947.0,12348809.0,14359854.0
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Türkiye,:,122685184.0,130029917.0,133881306.0,112545487.0,:,190686722.0,211287063.0,95323093.0,176033718.0,242522164.0,:
Annual,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",United Kingdom,303564528.0,:,443380180.0,465438028.0,476356101.0,:,:,:,:,:,:,:
