Annual,Airport enterprises,Total,Lithuania,:,:,806.0,821.0,850.0,877.0,927.0,1016.0,676.0,592.0,568.0,553.0,571.0
Annual,Airport enterprises,Total,Latvia,493.0,494.0,526.0,629.0,761.0,930.0,1161.0,1349.0,1294.0,1177.0,1085.0,1152.0,1142.0
Annual,Airport enterprises,Total,Portugal,:,:,:,:,:,:,:,1518.0,1517.0,:,1151.0,1151.0,1151.0
Annual,Airport enterprises,Total,Slovenia,356.0,308.0,307.0,318.0,332.0,372.0,441.0,446.0,397.0,412.0,410.0,410.0,440.0
Annual,Airport enterprises,Total,Slovakia,642.0,641.0,645.0,713.0,881.0,978.0,1014.0,1054.0,991.0,950.0,950.0,926.0,848.0
Annual,Aviation enterprises,Females,Cyprus,:,:,:,:,:,1158.0,840.0,729.0,742.0,535.0,445.0,480.0,420.0
Annual,Aviation enterprises,Females,Czechia,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:
Annual,Aviation enterprises,Females,Croatia,:,:,:,:,:,:,666.0,628.0,580.0,546.0,556.0,:,:
Annual,Aviation enterprises,Females,Iceland,:,:,:,:,:,0.0,:,:,:,:,:,:,:
Annual,Aviation enterprises,Females,Lithuania,:,:,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:
Annual,Aviation enterprises,Females,Latvia,188.0,212.0,200.0,270.0,344.0,414.0,430.0,605.0,606.0,533.0,594.0,565.0,651.0
Annual,Aviation enterprises,Females,Portugal,5853.0,6663.0,6754.0,6670.0,:,:,:,3762.0,3819.0,:,4151.0,4151.0,4151.0
Annual,Aviation enterprises,Females,Slovenia,244.0,236.0,230.0,224.0,218.0,226.0,247.0,261.0,255.0,222.0,228.0,228.0,189.0
Annual,Aviation enterprises,Females,Slovakia,:,:,:,:,:,:,:,441.0,361.0,:,:,0.0,:
Annual,Aviation enterprises,Males,Cyprus,:,:,:,:,:,683.0,982.0,908.0,826.0,677.0,593.0,654.0,589.0
Annual,Aviation enterprises,Males,Czechia,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:
Annual,Aviation enterprises,Males,Croatia,:,:,:,:,:,:,591.0,693.0,725.0,666.0,598.0,:,:
Annual,Aviation enterprises,Males,Iceland,:,:,:,:,:,0.0,:,:,:,:,:,:,:
Annual,Aviation enterprises,Males,Lithuania,:,:,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:
Annual,Aviation enterprises,Males,Latvia,347.0,351.0,398.0,512.0,577.0,696.0,748.0,943.0,949.0,854.0,734.0,797.0,635.0
Annual,Aviation enterprises,Males,Portugal,3063.0,3629.0,3680.0,3712.0,:,:,:,6474.0,6512.0,:,6496.0,6496.0,6496.0
Annual,Aviation enterprises,Males,Slovenia,333.0,319.0,309.0,328.0,325.0,366.0,432.0,458.0,450.0,230.0,222.0,222.0,186.0
Annual,Aviation enterprises,Males,Slovakia,:,:,:,:,:,:,:,687.0,726.0,:,:,0.0,:
Annual,Aviation enterprises,Total,Bulgaria,:,:,:,:,:,:,1407.0,1659.0,1675.0,1660.0,1735.0,1735.0,1685.0
Annual,Aviation enterprises,Total,Cyprus,2361.0,2423.0,2434.0,2450.0,2800.0,1841.0,1822.0,1637.0,1568.0,1212.0,1037.0,1134.0,1009.0
Annual,Aviation enterprises,Total,Czechia,5125.0,5123.0,5259.0,5598.0,:,:,5634.0,:,:,:,:,:,:
Annual,Aviation enterprises,Total,Estonia,593.0,579.0,557.0,615.0,704.0,728.0,676.0,590.0,360.0,366.0,370.0,384.0,284.0
Annual,Aviation enterprises,Total,Croatia,:,:,:,:,:,:,1257.0,1321.0,1305.0,1212.0,1382.0,1228.0,1228.0
Annual,Aviation enterprises,Total,Iceland,:,:,:,:,:,0.0,:,:,:,:,:,:,:
Annual,Aviation enterprises,Total,Italy,:,:,:,:,:,:,17803.0,:,18678.0,19696.75,18407.0,24254.0,:
Annual,Aviation enterprises,Total,Lithuania,:,:,1000.0,949.0,953.0,793.0,670.0,734.0,455.0,484.0,421.0,414.0,419.0
Annual,Aviation enterprises,Total,Latvia,535.0,563.0,598.0,782.0,921.0,1110.0,1178.0,1548.0,1555.0,1387.0,1328.0,1362.0,1286.0
Annual,Aviation enterprises,Total,Portugal,8916.0,10330.0,10434.0,10382.0,:,:,:,10236.0,10331.0,:,10647.0,10647.0,10647.0
Annual,Aviation enterprises,Total,Sweden,:,:,:,:,8986.0,:,:,:,:,7210.0,6559.0,6559.0,6559.0
Annual,Aviation enterprises,Total,Slovenia,577.0,555.0,539.0,552.0,543.0,592.0,679.0,719.0,705.0,452.0,450.0,450.0,375.0
Annual,Aviation enterprises,Total,Slovakia,245.0,309.0,389.0,636.0,850.0,817.0,906.0,1128.0,1100.0,421.0,311.0,353.0,318.0
