Time frequency,Unit of measure,Rail network Segment (2015),Train category\Time,2015.0
Annual,Number,Ruse - Gorna Oryahovitza,Other trains,759.0
Annual,Number,Ruse - Gorna Oryahovitza,Passenger trains,5370.0
Annual,Number,Gorna Oryahovitza - Dabovo,Goods trains,303.0
Annual,Number,Gorna Oryahovitza - Dabovo,Other trains,107.0
Annual,Number,Gorna Oryahovitza - Dabovo,Passenger trains,3581.0
Annual,Number,Tulovo - Stara Zagora,Goods trains,455.0
Annual,Number,Tulovo - Stara Zagora,Other trains,204.0
Annual,Number,Tulovo - Stara Zagora,Passenger trains,1882.0
Annual,Number,Mihaylovo - Dimitrovgrad,Goods trains,1106.0
Annual,Number,Mihaylovo - Dimitrovgrad,Other trains,747.0
Annual,Number,Mihaylovo - Dimitrovgrad,Passenger trains,1326.0
Annual,Number,Sofia - Pernik,Goods trains,940.0
Annual,Number,Sofia - Pernik,Other trains,453.0
Annual,Number,Sofia - Pernik,Passenger trains,8824.0
Annual,Number,Pernik - Radomir,Goods trains,2487.0
Annual,Number,Pernik - Radomir,Other trains,73.0
Annual,Number,Pernik - Radomir,Passenger trains,5491.0
Annual,Number,Radomir - Gen. Todorov,Goods trains,2876.0
Annual,Number,Radomir - Gen. Todorov,Other trains,111.0
Annual,Number,Radomir - Gen. Todorov,Passenger trains,5089.0
Annual,Number,Gen. Todorov - Kulata,Goods trains,327.0
Annual,Number,Gen. Todorov - Kulata,Other trains,154.0
Annual,Number,Gen. Todorov - Kulata,Passenger trains,2475.0
Annual,Number,Radomir - Gyueshevo,Goods trains,57.0
Annual,Number,Radomir - Gyueshevo,Other trains,1.0
Annual,Number,Radomir - Gyueshevo,Passenger trains,3138.0
Annual,Number,Mezdra - Boychinovtzi,Goods trains,271.0
Annual,Number,Mezdra - Boychinovtzi,Other trains,63.0
Annual,Number,Mezdra - Boychinovtzi,Passenger trains,5833.0
Annual,Number,Boychinovtzi - Brusartzi,Goods trains,250.0
Annual,Number,Boychinovtzi - Brusartzi,Other trains,20.0
Annual,Number,Boychinovtzi - Brusartzi,Passenger trains,2741.0
Annual,Number,Brusartzi - Vidin,Goods trains,135.0
Annual,Number,Brusartzi - Vidin,Other trains,48.0
Annual,Number,Brusartzi - Vidin,Passenger trains,1956.0
Annual,Number,Plovdiv - Stara Zagora,Goods trains,2153.0
Annual,Number,Plovdiv - Stara Zagora,Other trains,461.0
Annual,Number,Plovdiv - Stara Zagora,Passenger trains,9836.0
Annual,Number,Stara Zagora - Zimnitza,Goods trains,2313.0
Annual,Number,Stara Zagora - Zimnitza,Other trains,381.0
Annual,Number,Stara Zagora - Zimnitza,Passenger trains,5660.0
Annual,Number,Zimnitza - Karnobat,Goods trains,3658.0
Annual,Number,Zimnitza - Karnobat,Other trains,148.0
Annual,Number,Zimnitza - Karnobat,Passenger trains,4233.0
Annual,Number,Karnobat - Burgas,Goods trains,3065.0
Annual,Number,Karnobat - Burgas,Other trains,1307.0
Annual,Number,Karnobat - Burgas,Passenger trains,6852.0
Annual,Number,Ruse - Kaspichan,Goods trains,2333.0
Annual,Number,Ruse - Kaspichan,Other trains,461.0
Annual,Number,Ruse - Kaspichan,Passenger trains,2862.0
Annual,Number,Sofia - Dragoman,Goods trains,4410.0
Annual,Number,Sofia - Dragoman,Other trains,3802.0
Annual,Number,Sofia - Dragoman,Passenger trains,5217.0
Annual,Number,Sofia - Septemvri,Goods trains,3199.0
Annual,Number,Sofia - Septemvri,Other trains,2515.0
Annual,Number,Sofia - Septemvri,Passenger trains,9329.0
Annual,Number,Plovdiv - Septemvri,Goods trains,2062.0
Annual,Number,Plovdiv - Septemvri,Other trains,121.0
Annual,Number,Plovdiv - Septemvri,Passenger trains,6657.0
Annual,Number,Dimitrovgrad - Plovdiv,Goods trains,1365.0
Annual,Number,Dimitrovgrad - Plovdiv,Other trains,619.0
Annual,Number,Dimitrovgrad - Plovdiv,Passenger trains,12089.0
Annual,Number,Svilengrad - Dimitrovgrad,Goods trains,2409.0
Annual,Number,Svilengrad - Dimitrovgrad,Other trains,300.0
Annual,Number,Svilengrad - Dimitrovgrad,Passenger trains,1586.0
Annual,Number,Mezdra - Sofia,Goods trains,2281.0
Annual,Number,Mezdra - Sofia,Other trains,1846.0
Annual,Number,Mezdra - Sofia,Passenger trains,9811.0
Annual,Number,Yasen - Mezdra,Goods trains,1331.0
Annual,Number,Yasen - Mezdra,Other trains,139.0
Annual,Number,Yasen - Mezdra,Passenger trains,5195.0
Annual,Number,Gorna Oryahovitza - Yasen,Goods trains,2159.0
Annual,Number,Gorna Oryahovitza - Yasen,Other trains,370.0
Annual,Number,Gorna Oryahovitza - Yasen,Passenger trains,7653.0
Annual,Number,Kaspichan - Gorna Oryahovitza,Goods trains,658.0
Annual,Number,Kaspichan - Gorna Oryahovitza,Other trains,222.0
Annual,Number,Kaspichan - Gorna Oryahovitza,Passenger trains,5893.0
Annual,Number,Varna - Kaspichan,Goods trains,4773.0
Annual,Number,Varna - Kaspichan,Other trains,755.0
Annual,Number,Varna - Kaspichan,Passenger trains,9194.0
Annual,Number,Karlovo - Sofia,Goods trains,3763.0
Annual,Number,Karlovo - Sofia,Other trains,1031.0
Annual,Number,Karlovo - Sofia,Passenger trains,5708.0
Annual,Number,Tulovo - Karlovo,Goods trains,2174.0
Annual,Number,Tulovo - Karlovo,Other trains,53.0
Annual,Number,Tulovo - Karlovo,Passenger trains,3424.0
Annual,Number,Zimnitza - Tulovo,Goods trains,2140.0
Annual,Number,Zimnitza - Tulovo,Other trains,89.0
Annual,Number,Zimnitza - Tulovo,Passenger trains,5877.0
Annual,Number,Podvis - Karnobat,Goods trains,3204.0
Annual,Number,Podvis - Karnobat,Other trains,66.0
Annual,Number,Podvis - Karnobat,Passenger trains,3302.0
Annual,Number,Sindel - Podvis,Goods trains,3204.0
Annual,Number,Sindel - Podvis,Other trains,66.0
Annual,Number,Sindel - Podvis,Passenger trains,3302.0
Annual,Number,Gorna Oryahovitza - Ruse,Goods trains,2135.0
Annual,Number,Gorna Oryahovitza - Ruse,Other trains,1160.0
Annual,Number,Gorna Oryahovitza - Ruse,Passenger trains,5228.0
Annual,Number,Dabovo - Gorna Oryahovitza,Goods trains,370.0
Annual,Number,Dabovo - Gorna Oryahovitza,Other trains,152.0
Annual,Number,Dabovo - Gorna Oryahovitza,Passenger trains,3172.0
Annual,Number,Stara Zagora - Tulovo,Goods trains,332.0
Annual,Number,Stara Zagora - Tulovo,Other trains,97.0
Annual,Number,Stara Zagora - Tulovo,Passenger trains,1989.0
Annual,Number,Dimitrovgrad - Mihaylovo,Goods trains,1140.0
Annual,Number,Dimitrovgrad - Mihaylovo,Other trains,590.0
Annual,Number,Dimitrovgrad - Mihaylovo,Passenger trains,1236.0
Annual,Number,Pernik - Sofia,Goods trains,874.0
Annual,Number,Pernik - Sofia,Other trains,877.0
Annual,Number,Pernik - Sofia,Passenger trains,8901.0
Annual,Number,Radomir - Pernik,Goods trains,2146.0
Annual,Number,Radomir - Pernik,Other trains,95.0
Annual,Number,Radomir - Pernik,Passenger trains,5273.0
Annual,Number,Gen. Todorov - Radomir,Goods trains,2487.0
Annual,Number,Gen. Todorov - Radomir,Other trains,233.0
Annual,Number,Gen. Todorov - Radomir,Passenger trains,4767.0
Annual,Number,Kulata - Gen. Todorov,Goods trains,330.0
Annual,Number,Kulata - Gen. Todorov,Other trains,161.0
Annual,Number,Kulata - Gen. Todorov,Passenger trains,2473.0
Annual,Number,Gyueshevo - Radomir,Goods trains,56.0
Annual,Number,Gyueshevo - Radomir,Other trains,3.0
Annual,Number,Gyueshevo - Radomir,Passenger trains,3125.0
Annual,Number,Boychinovtzi - Mezdra,Goods trains,254.0
Annual,Number,Boychinovtzi - Mezdra,Other trains,35.0
Annual,Number,Boychinovtzi - Mezdra,Passenger trains,5066.0
Annual,Number,Brusartzi - Boychinovtzi,Goods trains,243.0
Annual,Number,Brusartzi - Boychinovtzi,Other trains,18.0
Annual,Number,Brusartzi - Boychinovtzi,Passenger trains,2742.0
Annual,Number,Vidin - Brusartzi,Goods trains,132.0
Annual,Number,Vidin - Brusartzi,Other trains,41.0
Annual,Number,Vidin - Brusartzi,Passenger trains,1958.0
Annual,Number,Stara Zagora - Plovdiv,Goods trains,2255.0
Annual,Number,Stara Zagora - Plovdiv,Other trains,361.0
Annual,Number,Stara Zagora - Plovdiv,Passenger trains,9963.0
Annual,Number,Zimnitza - Stara Zagora,Goods trains,2292.0
Annual,Number,Zimnitza - Stara Zagora,Other trains,275.0
Annual,Number,Zimnitza - Stara Zagora,Passenger trains,4813.0
Annual,Number,Karnobat - Zimnitza,Goods trains,3586.0
Annual,Number,Karnobat - Zimnitza,Other trains,85.0
Annual,Number,Karnobat - Zimnitza,Passenger trains,5339.0
Annual,Number,Burgas - Karnobat,Goods trains,2880.0
Annual,Number,Burgas - Karnobat,Other trains,1336.0
Annual,Number,Burgas - Karnobat,Passenger trains,6879.0
Annual,Number,Kaspichan - Ruse,Goods trains,2932.0
Annual,Number,Kaspichan - Ruse,Other trains,1113.0
Annual,Number,Kaspichan - Ruse,Passenger trains,2595.0
