Annual,"Categories I to III (length: up to 80 m, beam: 9 m)",Kilometre,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3446.0,3445.2,3445.2,3445.2,3440.5,3440.5,3440.5,3440.5,3439.4,3447.6,3516.3,3561.9,3561.9,3561.9,3561.5
Annual,"Categories I to III (length: up to 80 m, beam: 9 m)",Kilometre,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0
Annual,"Categories I to III (length: up to 80 m, beam: 9 m)",Kilometre,Ukraine,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1013.0,:,:,:,:,:,:,:,:,:,:
Annual,"Categories I to III (length: up to 80 m, beam: 9 m)",Kilometre,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0
Annual,"Categories I to III (length: up to 80 m, beam: 9 m)",Kilometre,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:
Annual,"Category IV (length: 80 to 85 m, beam: 9.50 m)",Kilometre,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category IV (length: 80 to 85 m, beam: 9.50 m)",Kilometre,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category IV (length: 80 to 85 m, beam: 9.50 m)",Kilometre,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1792.0,1792.0,1781.0,1781.0,1781.0,1781.0,1781.0,1781.0,1781.0,1781.0,1781.0,1781.0,1781.0,1781.0
Annual,"Category IV (length: 80 to 85 m, beam: 9.50 m)",Kilometre,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:,:,:
Annual,"Category IV (length: 80 to 85 m, beam: 9.50 m)",Kilometre,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:
Annual,"Category IV (length: 80 to 85 m, beam: 9.50 m)",Kilometre,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category IV (length: 80 to 85 m, beam: 9.50 m)",Kilometre,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,149.4,149.9,149.9,149.9,149.9,149.9,149.9,149.9,149.9,149.9,149.9,149.9,149.9,149.9,149.9
Annual,"Category IV (length: 80 to 85 m, beam: 9.50 m)",Kilometre,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,324.3,324.3,324.3,324.3,324.3,324.3,324.3,324.3,324.3,324.3,324.3
Annual,"Category IV (length: 80 to 85 m, beam: 9.50 m)",Kilometre,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category IV (length: 80 to 85 m, beam: 9.50 m)",Kilometre,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,: m,:,:,:,:,:,:
Annual,"Category IV (length: 80 to 85 m, beam: 9.50 m)",Kilometre,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category IV (length: 80 to 85 m, beam: 9.50 m)",Kilometre,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:
Annual,"Category IV (length: 80 to 85 m, beam: 9.50 m)",Kilometre,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,38.0,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5
Annual,"Category IV (length: 80 to 85 m, beam: 9.50 m)",Kilometre,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category IV (length: 80 to 85 m, beam: 9.50 m)",Kilometre,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0
Annual,"Category IV (length: 80 to 85 m, beam: 9.50 m)",Kilometre,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:
Annual,Total,Kilometre,Austria,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0
Annual,Total,Kilometre,Belgium,1515.0,1513.0,1513.0,1513.0,:,1540.0,:,:,1534.0,1534.0,1534.0,1527.0,1527.0,1516.0,1516.0,1516.0,1516.0,1516.0,1516.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Total,Kilometre,Bulgaria,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0
Annual,Total,Kilometre,Switzerland,21.0,21.0,21.0,21.0,21.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,574.4,574.4,579.0,579.0,579.0,579.0,579.0,531.1,531.1,531.1,531.1
Annual,Total,Kilometre,Czechia,:,:,:,508.15,508.15,676.95,676.95,677.0,663.6,663.6,663.6,663.6,663.6,663.6,663.6,663.6,663.6,663.6,664.0,676.0,676.0,676.0,676.0,687.0,687.0,720.0,720.2,720.0,720.0,720.0,720.6,726.0,726.0,726.0
Annual,Total,Kilometre,Germany,4350.0,6781.0,6616.0,6902.0,6958.0,6663 d,6760 d,6673 d,6740.0,6754.0,6754.0,6687.0,6642.0,6636.0,7565.0,7565.0,7565.0,7565.0,7565.0,7565.0,7728.0,7728.0,7675.0,7675.0,7675.0,7675.0,7675.0,7675.0,7675.0,7675.0,7675.0,7675.0,7675.0,7675.0
Annual,Total,Kilometre,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:,:,:
Annual,Total,Kilometre,Estonia,:,:,:,:,:,:,:,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,335.0,335.0,335 e,335.0,335.0,399.0,:,:,:,:,:,:,:,:,:,:
Annual,Total,Kilometre,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:
Annual,Total,Kilometre,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0
Annual,Total,Kilometre,Finland,6072.0,6072.0,6072.0,6120.0,6120.0,6120.0,6120.0,6245.0,7787.0,7842.0,7842.0,7872.0,7872.0,7884.0,8018.0,8029.0,8045.0,8049.0,7983.0,8002.0,8006.0,8013.0,8014.0,8052.0,8052.0,8127.0,8136.0,8136.0,8132.0,8125.0,8133.0,8082.0,8086.0,8086.0
Annual,Total,Kilometre,France,:,5951.0,5867.0,5822.0,5736.0,5962.0,5678.0,6051.0,5732.0,5576.0,5789.0,5378.0,5637.0,5384.0,5372.0,5788.0,5497.0,5744.0,5200.0,5132.0,5110.0,5019.0,4996.0,8501.0,8501.0,8501.0,8501.0,8501.0,8501.0,8501.0,8501.0,8501.0,8501.0,8507.0
Annual,Total,Kilometre,Croatia,933.0,933.0,933.0,933.0,933.0,933.0,933.0,933.0,720.1,720.1,720.1,720.1,720.1,720.1,804.1 d,804.1,804.1,804.1,804.1,804.1,805.2,1016.8,1016.8,1016.9,1016.9,1016.9,1016.9,1016.9,1016.9,1016.9,1016.9,1016.9,1016.9,1016.9
Annual,Total,Kilometre,Hungary,1373.0,1373.0,1373.0,1373.0,1373.0,1373.0,1373.0,1373.0,1373.0,1373.0,1373.0,1484.0,1439.5,1440 d,1439.0,1587.0,1587.0,1587.0,1587.0,1587.0,1864.2 d,1864.2,1864.2,1575.1,1575.1,1575.1,1575.1,1575.1,1575.1,1575.1,1575.1,1575.1,1575.1,1575.1
Annual,Total,Kilometre,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,689.0,689.0,689.0,689.0,689.0,689.0,689.0,689.0,689.0,689.0,689.0
Annual,Total,Kilometre,Italy,:,:,1466.0,1466.0,1466.0,:,1460.0,1463.0,1477.0,1477.0,1477.0,1477.0,1477.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0,1562.0
Annual,Total,Kilometre,Lithuania,368.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,379.0,435.0,475.0,424.0,424.0,424.0,441.0,441.0,441.0,448.0,448.0,451.0,452.0,452.0,452.0,446.0,485.0,488.0,493.0,507.0,512.0,459.0,464.0,494.0
Annual,Total,Kilometre,Luxembourg,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,:,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
Annual,Total,Kilometre,Latvia,347.0,347.0,347.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Total,Kilometre,Moldova,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,42.0,42.0,42.0,45.0,90.0,90.0,8.0,8.0,8.0,6.5,6.5
Annual,Total,Kilometre,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:
Annual,Total,Kilometre,Netherlands,5046.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6082.0,6096.0,6074.0,6102.0,6101.0,6104.0,:,:,6242.0,6251.0,6261.0,6256.0,6257.0,6297.0,6364.0,6371.0,6805.0,6919.0,7040.0
Annual,Total,Kilometre,Poland,3997.0,3997.0,3997.0,3997.0,3980.0,3980.0,3812.0,3812.0,3812.0,3813.0,3813.0,3812.0,3640.0,3643.0,3638.0,3638.0,3660.0,3660.0,3660.0,3660.0,3659.3,3659.3,3659.3,3654.6,3654.6,3654.6,3654.6,3653.5,3653.5,3722.2,3767.8,3767.8,3767.8,3767.4
Annual,Total,Kilometre,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0
Annual,Total,Kilometre,Romania,1782.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,1779.0,2635 b,2763.0,2763.0,2763.0,2763.0
Annual,Total,Kilometre,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0
Annual,Total,Kilometre,Slovakia,2379.0,2379.0,2379.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.45,172.45,172.45,172.45
Annual,Total,Kilometre,Ukraine,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2121.0,1613.0,1563.0,1569.0,2129.0,1888.0,1888.0,1888.0,1888.0,:,:
Annual,Total,Kilometre,United Kingdom,:,:,:,:,1192.0,1153.0,1153.0,1153.0,1153.0,1153.0,1153.0,1153.0,1065.0,1065.0,1065.0,1065.0,1065.0,1050.0,1050 d,1050 d,1050.0,1050 d,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0
Annual,Total,Kilometre,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:
Annual,"Category VII (length: 285 m, beam: 33 to 34.20 m)",Kilometre,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0
Annual,"Category VII (length: 285 m, beam: 33 to 34.20 m)",Kilometre,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VII (length: 285 m, beam: 33 to 34.20 m)",Kilometre,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VII (length: 285 m, beam: 33 to 34.20 m)",Kilometre,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:,:,:
Annual,"Category VII (length: 285 m, beam: 33 to 34.20 m)",Kilometre,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:
Annual,"Category VII (length: 285 m, beam: 33 to 34.20 m)",Kilometre,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VII (length: 285 m, beam: 33 to 34.20 m)",Kilometre,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VII (length: 285 m, beam: 33 to 34.20 m)",Kilometre,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VII (length: 285 m, beam: 33 to 34.20 m)",Kilometre,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VII (length: 285 m, beam: 33 to 34.20 m)",Kilometre,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:,:,:,:,:,:
Annual,"Category VII (length: 285 m, beam: 33 to 34.20 m)",Kilometre,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VII (length: 285 m, beam: 33 to 34.20 m)",Kilometre,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:
Annual,"Category VII (length: 285 m, beam: 33 to 34.20 m)",Kilometre,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,: m,: m,: m,: m,: m,:,:,:,:
Annual,"Category VII (length: 285 m, beam: 33 to 34.20 m)",Kilometre,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VII (length: 285 m, beam: 33 to 34.20 m)",Kilometre,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VII (length: 285 m, beam: 33 to 34.20 m)",Kilometre,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:
Annual,"Category VI a (length: 95 to 110 m, beam: 22.80 m)",Kilometre,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI a (length: 95 to 110 m, beam: 22.80 m)",Kilometre,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI a (length: 95 to 110 m, beam: 22.80 m)",Kilometre,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0,162.0
Annual,"Category VI a (length: 95 to 110 m, beam: 22.80 m)",Kilometre,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:,:,:
Annual,"Category VI a (length: 95 to 110 m, beam: 22.80 m)",Kilometre,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:
Annual,"Category VI a (length: 95 to 110 m, beam: 22.80 m)",Kilometre,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI a (length: 95 to 110 m, beam: 22.80 m)",Kilometre,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI a (length: 95 to 110 m, beam: 22.80 m)",Kilometre,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI a (length: 95 to 110 m, beam: 22.80 m)",Kilometre,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI a (length: 95 to 110 m, beam: 22.80 m)",Kilometre,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,: m,:,:,:,:,:,:
Annual,"Category VI a (length: 95 to 110 m, beam: 22.80 m)",Kilometre,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI a (length: 95 to 110 m, beam: 22.80 m)",Kilometre,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:
Annual,"Category VI a (length: 95 to 110 m, beam: 22.80 m)",Kilometre,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,: m,: m,: m,: m,: m,:,:,:,:
Annual,"Category VI a (length: 95 to 110 m, beam: 22.80 m)",Kilometre,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI a (length: 95 to 110 m, beam: 22.80 m)",Kilometre,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0
Annual,"Category VI a (length: 95 to 110 m, beam: 22.80 m)",Kilometre,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:
Annual,"Category VI b (length: 185 to 195 m, beam: 22.80 m)",Kilometre,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI b (length: 185 to 195 m, beam: 22.80 m)",Kilometre,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI b (length: 185 to 195 m, beam: 22.80 m)",Kilometre,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1043.0,1043.0,1043.0,1043.0,1043.0,1043.0,1043.0,1043.0,1043.0,1043.0,1043.0,1043.0,1043.0,1043.0
Annual,"Category VI b (length: 185 to 195 m, beam: 22.80 m)",Kilometre,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:,:,:
Annual,"Category VI b (length: 185 to 195 m, beam: 22.80 m)",Kilometre,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,:,:
Annual,"Category VI b (length: 185 to 195 m, beam: 22.80 m)",Kilometre,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI b (length: 185 to 195 m, beam: 22.80 m)",Kilometre,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,"Category VI b (length: 185 to 195 m, beam: 22.80 m)",Kilometre,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0
Annual,"Category VI b (length: 185 to 195 m, beam: 22.80 m)",Kilometre,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
