Time frequency,Sex,Unit of measure,Geopolitical entity (reporting)\Time,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Females,Thousand persons,Portugal,62.8,58.0,58.4,65.7,67.6,66.7,65.4,70.0,76.1,88.2,84.4 b,91.1,91.4
Annual,Females,Thousand persons,Romania,57.6,70.2,59.3,65.4,65.7,66.5,72.7,68.6,69.8,64.0,57.2 b,55.7,57.3
Annual,Females,Thousand persons,Serbia,15.2,16.3,37.3,43.3 b,35.4 b,38.4,43.5,39.4,41.8,46.6,42.0 b,48.4,50.3 b
Annual,Females,Thousand persons,Sweden,105.0,103.2,106.5,112.9,119.0,126.2,123.6,119.4 b,133.8,129.1,122.8 b,133.2,129.8
Annual,Females,Thousand persons,Slovenia,20.5,21.0,21.2,20.4,20.2,20.7,22.0,21.1,23.5,23.8,23.7 b,23.2,19.0
Annual,Females,Thousand persons,Slovakia,31.5,32.1,25.2,30.2,29.4,31.3,35.7,34.8,35.5,35.8,37.6 b,37.0,36.0
Annual,Females,Thousand persons,Türkiye,230.5,212.9,265.3,264.6 b,273.5,275.8,306.9,327.0,307.5,314.6,333.6 b,348.8,392.3
Annual,Females,Thousand persons,United Kingdom,517.7,530.9,563.1,563.7,601.7,612.5,633.2,609.3,635.3,:,:,:,:
Annual,Males,Percentage of total employment,Austria,4.1,3.9,4.3,4.3,4.2,4.0,4.3,4.4,4.3,3.7,3.9 b,3.7,3.7
Annual,Males,Percentage of total employment,Belgium,4.1,4.1 b,4.0,4.2,4.2,4.0,4.3 b,4.4 b,4.4,4.7,4.3 b,4.1,3.9
Annual,Males,Percentage of total employment,Bulgaria,2.2,2.4,2.3,2.2,2.5,2.4,2.3,2.1,2.3,2.6,2.6 b,2.2 b,2.2
Annual,Males,Percentage of total employment,Switzerland,5.3,5.4,5.3,5.3,5.3,5.0,4.9,4.9,5.1,4.9,4.7 b,4.3,4.4
Annual,Males,Percentage of total employment,Cyprus,2.7,3.0,3.4,3.3,3.7 b,3.5,3.5,3.4,3.2,2.7,2.9 b,3.2,3.0
Annual,Males,Percentage of total employment,Czechia,3.2,3.3,3.5,3.5,3.4,3.8,3.6,3.4,3.1,3.4,3.7 b,3.4,3.6
Annual,Males,Percentage of total employment,Germany,4.1,4.3 b,4.2,4.1,4.0,3.9,3.9,3.9,3.9,3.8 b,3.7 b,3.9,3.7
Annual,Males,Percentage of total employment,Denmark,4.2,4.3,4.4,4.3,4.3,4.3 b,4.2 b,3.9,4.1,4.2,4.1 b,4.2,4.1 b
Annual,Males,Percentage of total employment,Estonia,3.5,4.0,4.7,3.6,4.0,3.8,3.9,4.2,4.1,3.9,3.6 b,3.9,4.4
Annual,Males,Percentage of total employment,Greece,3.0,3.5,3.5,3.3,2.9,3.2,3.2,3.1,2.9,2.8,3.3 b,2.7,2.3
Annual,Males,Percentage of total employment,Spain,3.4,3.4,3.5,3.7,3.7,3.7,3.8,3.8,3.8,3.5,3.8 bd,3.6 d,3.6 d
Annual,Males,Percentage of total employment,European Union - 27 countries (from 2020),3.5,3.6,3.6,3.6,3.5,3.5,3.6,3.6,3.6,3.5,3.5 b,3.6,3.6
Annual,Males,Percentage of total employment,Finland,5.1,4.6,4.4,4.4,4.8,4.6,4.4,4.5,4.5,4.5,4.2 b,4.0,4.0
Annual,Males,Percentage of total employment,France,3.8,3.5,3.7 b,3.6 b,3.5,3.6,3.6,3.5,3.5,3.5,3.9 bd,4.0 d,4.0 d
Annual,Males,Percentage of total employment,Croatia,3.5,3.5,3.5,3.4,2.9,2.9,3.6,3.1,3.2,3.6,3.1 b,2.9,3.3 b
Annual,Males,Percentage of total employment,Hungary,3.8,3.6,3.7,3.5,3.4,3.3,3.0,3.0,3.5,3.9,3.0 b,3.0,3.4
Annual,Males,Percentage of total employment,Ireland,3.5,3.6,3.6,3.7,3.6,3.6,3.4 b,3.5,3.3,3.1,3.1 b,3.3,3.2
Annual,Males,Percentage of total employment,Iceland,5.6,5.1,5.9,5.4,6.1,6.4,5.4,4.9,4.6,5.7 b,5.8 b,5.0,5.7
Annual,Males,Percentage of total employment,Italy,3.4,3.5,3.5,3.5,3.4,3.3,3.5,3.6 b,3.5,3.4,3.3 b,3.3,3.3
Annual,Males,Percentage of total employment,Lithuania,2.6,2.6,2.9,3.1,2.6,2.4,2.9,3.2,3.1,3.2,3.1 b,3.1,3.4
Annual,Males,Percentage of total employment,Luxembourg,5.0,4.9,4.7,5.3,4.2 b,4.0,4.0,4.4,4.2,3.5,3.4 b,3.9,3.7
Annual,Males,Percentage of total employment,Latvia,2.3,2.6,2.7,2.7,2.7,3.3,2.9,2.3,2.5,2.9,3.5 b,3.0,3.1
Annual,Males,Percentage of total employment,Montenegro,3.4,3.4,4.1,3.7,3.1,3.2,3.0,3.5,3.1,3.0,:,:,:
Annual,Males,Percentage of total employment,North Macedonia,3.5,3.5,2.8,2.8,2.5,2.4,2.6,2.5,2.9,3.0,:,:,:
Annual,Males,Percentage of total employment,Malta,4.3,4.4,4.4,4.8,4.9,4.7,4.8,4.6,5.0,5.2,5.2 b,4.7,3.7
Annual,Males,Percentage of total employment,Netherlands,4.6,4.8,5.0 b,5.0,4.9,4.7,4.7,4.8,4.9,4.8,5.1 b,5.5,5.2
Annual,Males,Percentage of total employment,Norway,4.4,4.7,4.3,3.9,3.7,3.7,3.7,3.8,3.7,3.7,3.7 b,4.1,4.6
Annual,Males,Percentage of total employment,Poland,2.9,2.9,2.9,2.8,2.8,2.9,2.9,3.1,2.9 b,2.7,2.6 b,2.9,3.0
Annual,Males,Percentage of total employment,Portugal,2.9,3.1,3.1,3.1,3.3,3.2,3.4,3.6,3.6,3.4,4.0 b,4.0,4.3
Annual,Males,Percentage of total employment,Romania,1.3,1.3,1.2,1.3,1.2,1.4,1.4,1.5,1.3,1.2,1.2 b,1.4,1.2
Annual,Males,Percentage of total employment,Serbia,1.6,1.3,3.4,3.4 b,3.2 b,3.0,2.8,2.9,3.0,3.0,3.1 b,3.3,3.3 b
Annual,Males,Percentage of total employment,Sweden,4.7,4.9,4.8,4.4,4.4,4.6,4.5,4.3 b,4.3,4.2,4.0 b,4.5,4.2
Annual,Males,Percentage of total employment,Slovenia,4.0,4.4,4.8,4.4,4.2,4.4,4.5,4.8,4.7,5.0,4.1 b,4.0,4.2
Annual,Males,Percentage of total employment,Slovakia,2.2,2.1,2.1,2.4,2.3,2.2,2.7,2.6,2.7,2.6,2.7 b,2.8,2.5
Annual,Males,Percentage of total employment,Türkiye,1.6,1.7,1.7,1.8 b,1.7,1.8,1.8,1.7,1.9,1.8,1.9 b,2.0,2.1
Annual,Males,Percentage of total employment,United Kingdom,4.8,5.1,5.0,5.0,5.1,5.1,5.0,5.0,5.1,:,:,:,:
Annual,Males,Thousand persons,Austria,88.0,84.8,94.1,92.6,92.1,89.5,96.9,101.3,98.7,85.3,88.5 b,87.1,88.4
Annual,Males,Thousand persons,Belgium,101.7,102.3 b,97.1,101.6,101.8,99.3,107.9 b,112.0 b,112.8,120.0,109.5 b,108.9,102.7
Annual,Males,Thousand persons,Bulgaria,34.7,36.7,34.8,35.1,39.6,38.4,38.3,36.0,40.6,43.1,42.7 b,34.4 b,33.8
Annual,Males,Thousand persons,Switzerland,124.7,128.2,125.2,126.7,128.8,122.7,121.0,122.2,128.8,122.1,117.1 b,108.6,112.3
Annual,Males,Thousand persons,Cyprus,5.6,6.0,6.5,6.1,6.8 b,6.6,7.0,7.1,7.1,6.1,6.6 b,7.5,7.1
Annual,Males,Thousand persons,Czechia,87.8,92.0,98.5,97.8,96.2,108.0,103.8,99.5,91.6,99.1,107.6 b,99.1,101.6
Annual,Males,Thousand persons,Germany,859.7,905.5 b,890.5,866.3,865.6,871.5,875.7,876.1,886.3,844.9 b,824.7 b,880.5,855.1
Annual,Males,Thousand persons,Denmark,58.8,59.6,61.4,60.7,61.8,62.3 b,61.5 b,59.2,62.5,63.8,63.8 b,65.5,65.7 b
Annual,Males,Thousand persons,Estonia,10.6,12.5,14.6,11.5,13.0,12.4,12.9,14.0,13.9,13.0,12.0 b,13.3,15.3
Annual,Males,Thousand persons,Greece,72.6,74.9,72.1,67.0,60.2,68.4,69.4,69.6,65.8,61.7,74.2 b,65.5,55.1
Annual,Males,Thousand persons,Spain,341.7,326.8,330.7,349.7,363.5,369.3,390.2,404.3,406.5,368.6,403.8 bd,402.3 d,415.0 d
Annual,Males,Thousand persons,European Union - 27 countries (from 2020),3619.2,3647.7,3664.5,3650.8,3634.5,3674.5,3787.5,3836.6,3855.2,3713.1,3791.3 b,3938.0,3930.0
Annual,Males,Thousand persons,Finland,64.7,59.3,55.8,55.5,60.1,58.1,56.6,59.3,60.1,58.7,56.7 b,54.5,53.8
Annual,Males,Thousand persons,France,508.5,475.4,497.6 b,496.0 b,472.6,490.3,501.9,491.0,491.4,491.4,557.6 bd,582.1 d,579.7 d
Annual,Males,Thousand persons,Croatia,31.2,29.7,28.9,28.5,25.1,25.0,31.6,27.8,29.5,32.0,28.0 b,26.3,27.7 b
Annual,Males,Thousand persons,Hungary,76.6,73.2,78.1,77.3,77.7,77.2,72.5,74.3,87.0,95.1,75.3 b,75.9,85.8
Annual,Males,Thousand persons,Ireland,35.0,36.0,37.5,40.4,39.9,41.0,40.3 b,42.2,41.3,38.3,40.6 b,45.8,45.7
Annual,Males,Thousand persons,Iceland,4.8,4.5,5.4,5.0,5.9,6.5,5.7,5.2,4.9,6.0 b,6.2 b,5.7,6.9
Annual,Males,Thousand persons,Italy,449.3,462.5,457.6,453.6,447.8,430.6,463.5,473.0 b,469.9,445.5,432.4 b,443.1,453.1
Annual,Males,Thousand persons,Lithuania,15.8,16.0,18.4,20.1,17.0,16.2,19.1,21.6,20.9,21.6,21.3 b,21.4,24.3
Annual,Males,Thousand persons,Luxembourg,6.4,6.4,6.3,7.2,5.9 b,5.7,5.8,6.7,6.5,5.5,5.5 b,6.5,6.4
Annual,Males,Thousand persons,Latvia,9.7,11.3,11.9,11.9,12.0,14.3,12.9,10.2,11.2,12.7,15.3 b,13.0,13.7
Annual,Males,Thousand persons,Montenegro,3.7,3.8,4.5,4.4,3.8,4.0,3.9,4.7,4.2,3.7,:,:,:
Annual,Males,Thousand persons,North Macedonia,13.6,13.9,11.6,11.9,10.7,10.7,11.9,11.6,13.8,14.2,:,:,:
Annual,Males,Thousand persons,Malta,4.7,4.8,5.0,5.6,6.0,6.0,6.4,6.5,7.6,8.1,8.3 b,7.8,6.6
Annual,Males,Thousand persons,Netherlands,207.6,216.4,221.0 b,221.2,220.3,213.3,216.1,226.3,235.0,228.5,252.4 b,278.9,271.8
Annual,Males,Thousand persons,Norway,58.0,63.8,59.6,54.3,51.0,51.9,51.7,53.3,53.2,53.1,55.0 b,61.5,69.8
Annual,Males,Thousand persons,Poland,252.5,252.9,248.6,241.6,248.9,258.2,266.6,277.5,273.3 b,257.3,246.5 b,269.9,282.7
Annual,Males,Thousand persons,Portugal,73.1,72.3,71.3,72.8,77.2,76.6,83.0,90.6,91.4,82.6,95.5 b,99.5,106.7
Annual,Males,Thousand persons,Romania,59.6,61.7,57.0,65.1,60.4,67.2,68.4,72.5,65.8,56.4,54.0 b,61.6,54.8
Annual,Males,Thousand persons,Serbia,20.7,16.7,45.0,48.9 b,47.3 b,45.7,43.4,46.1,49.1,49.0,49.8 b,53.8,52.2 b
Annual,Males,Thousand persons,Sweden,114.4,119.6,118.3,111.3,110.4,116.9,118.9,116.0 b,115.5,111.8,109.4 b,126.9,119.7
Annual,Males,Thousand persons,Slovenia,20.0,21.7,23.7,22.2,21.3,21.6,23.4,25.2,25.1,26.6,21.8 b,21.7,22.8
Annual,Males,Thousand persons,Slovakia,29.0,27.4,27.2,32.0,31.5,30.8,36.9,36.8,38.3,35.6,37.3 b,38.9,35.0
Annual,Males,Thousand persons,Türkiye,282.3,295.5,302.3,330.0 b,322.8,334.9,340.9,335.1,361.6,330.3,374.8 b,420.9,438.6
Annual,Males,Thousand persons,United Kingdom,743.7,807.4,790.7,816.2,846.2,851.6,853.4,861.6,876.3,:,:,:,:
Annual,Total,Percentage of total employment,Austria,3.8,4.0,4.2,4.0,4.0,4.1,4.1,4.2,4.2,3.8,3.9 b,4.0,4.1
Annual,Total,Percentage of total employment,Belgium,3.8,4.0 b,3.7,4.0,4.0,3.9,4.2 b,4.3 b,4.2,4.5,4.3 b,4.2,4.0
Annual,Total,Percentage of total employment,Bulgaria,2.5,2.6,2.7,2.7,2.8,2.8,2.7,2.7,2.7,2.9,3.0 b,2.7 b,2.8
Annual,Total,Percentage of total employment,Switzerland,5.3,5.3,5.3,5.3,5.5,5.4,5.3,5.3,5.4,5.1,4.9 b,4.6,4.6
Annual,Total,Percentage of total employment,Cyprus,2.9,3.0,3.3,3.1,3.4 b,3.5,3.5,3.5,3.4,3.2,3.5 b,4.0,3.5
Annual,Total,Percentage of total employment,Czechia,3.6,3.8,3.9,3.8,3.7,4.1,3.9,3.7,3.6,3.9,4.0 b,3.8,4.0
Annual,Total,Percentage of total employment,Germany,4.1,4.3 b,4.2,4.1,4.1,4.0,4.0,4.0,4.0,3.8 b,3.9 b,4.0,3.9
Annual,Total,Percentage of total employment,Denmark,4.6,4.7,4.7,4.6,4.6,4.5 b,4.4 b,4.2,4.4,4.4,4.6 b,4.5,4.6 b
Annual,Total,Percentage of total employment,Estonia,5.1,5.8,5.6,4.6,5.2,5.2,5.4,5.4,5.1,5.1,4.9 b,4.5,5.1
Annual,Total,Percentage of total employment,Greece,3.2,3.5,3.6,3.3,3.0,3.4,3.3,3.4,3.3,3.2,3.7 b,3.5,3.1
Annual,Total,Percentage of total employment,Spain,3.1,3.2,3.3,3.4,3.5,3.5,3.6,3.6,3.6,3.5,3.7 bd,3.6 d,3.6 d
Annual,Total,Percentage of total employment,European Union - 27 countries (from 2020),3.5,3.6,3.6,3.6,3.6,3.6,3.7,3.7,3.7,3.6,3.7 b,3.8,3.8
Annual,Total,Percentage of total employment,Finland,5.2,5.0,4.8,4.8,5.1,4.8,4.7,4.9,5.1,5.1,4.6 b,4.6,4.5
Annual,Total,Percentage of total employment,France,3.4,3.3,3.5 b,3.4 b,3.2,3.3,3.5,3.5,3.5,3.6,3.9 bd,4.0 d,4.1 d
Annual,Total,Percentage of total employment,Croatia,3.6,3.7,3.4,3.8,3.4,3.1,3.5,3.3,3.6,3.9,3.3 b,3.1,3.4 b
Annual,Total,Percentage of total employment,Hungary,3.7,3.7,3.9,3.7,3.7,3.6,3.3,3.4,3.6,3.9,3.6 b,3.5,3.6
Annual,Total,Percentage of total employment,Ireland,3.5,3.5,3.7,3.8,3.7,3.8,3.5 b,3.4,3.3,3.2,3.0 b,3.3,3.2
Annual,Total,Percentage of total employment,Iceland,5.5,5.4,5.9,5.9,6.2,6.4,5.9,5.6,5.5,5.8 b,5.8 b,5.6,6.1
Annual,Total,Percentage of total employment,Italy,3.4,3.6,3.5,3.5,3.5,3.4,3.6,3.6 b,3.6,3.4,3.4 b,3.5,3.5
Annual,Total,Percentage of total employment,Lithuania,3.6,3.7,3.8,4.0,4.0,3.6,3.7,4.0,3.9,4.0,4.0 b,4.1,4.0
Annual,Total,Percentage of total employment,Luxembourg,5.2,5.3,5.2,6.0,5.0 b,5.0,4.6,5.3,5.1,4.2,4.3 b,4.8,5.2
Annual,Total,Percentage of total employment,Latvia,3.5,3.7,4.0,4.0,4.2,4.5,4.1,3.6,3.5,3.7,4.2 b,4.0,4.1
Annual,Total,Percentage of total employment,Montenegro,4.1,3.6,4.6,4.1,3.3,3.3,3.6,4.0,3.3,3.5,:,:,:
Annual,Total,Percentage of total employment,North Macedonia,3.9,4.0,3.4,3.2,3.0,3.2,3.2,3.1,3.2,3.3,:,:,:
Annual,Total,Percentage of total employment,Malta,3.9,4.1,4.2,4.5,4.6,4.3,4.8,5.2,5.1,4.8,4.4 b,4.4,4.2
Annual,Total,Percentage of total employment,Netherlands,4.4,4.5,4.7 b,4.6,4.6,4.5,4.5,4.6,4.8,4.7,5.1 b,5.4,5.3
Annual,Total,Percentage of total employment,Norway,4.5,4.6,4.4,4.0,3.9,3.9,3.9,3.8,3.9,3.9,4.0 b,4.3,4.4
Annual,Total,Percentage of total employment,Poland,3.2,3.2,3.2,3.2,3.3,3.4,3.5,3.6,3.4 b,3.3,3.3 b,3.5,3.6
Annual,Total,Percentage of total employment,Portugal,2.9,2.9,2.9,3.1,3.2,3.1,3.1,3.3,3.4,3.6,3.8 b,3.9,4.0
Annual,Total,Percentage of total employment,Romania,1.4,1.5,1.4,1.5,1.5,1.6,1.6,1.6,1.6,1.4,1.4 b,1.5,1.5
Annual,Total,Percentage of total employment,Serbia,1.6,1.5,3.6,3.6 b,3.2 b,3.1,3.1,3.0,3.1,3.3,3.2 b,3.5,3.6 b
Annual,Total,Percentage of total employment,Sweden,4.7,4.8,4.8,4.7,4.7,4.9,4.8,4.6 b,4.9,4.8,4.5 b,4.9,4.7
Annual,Total,Percentage of total employment,Slovenia,4.3,4.6,5.0,4.6,4.5,4.6,4.7,4.7,4.9,5.2,4.7 b,4.6,4.2
Annual,Total,Percentage of total employment,Slovakia,2.6,2.6,2.2,2.6,2.5,2.5,2.9,2.8,2.9,2.8,2.9 b,2.9,2.7
Annual,Total,Percentage of total employment,Türkiye,2.1,2.0,2.2,2.3 b,2.2,2.2,2.3,2.3,2.4,2.4,2.5 b,2.5,2.6
Annual,Total,Percentage of total employment,United Kingdom,4.3,4.5,4.5,4.5,4.6,4.6,4.7,4.5,4.6,:,:,:,:
Annual,Total,Thousand persons,Austria,155.1,164.3,173.9,163.8,164.3,171.0,174.8,180.3,181.3,162.5,169.8 b,175.7,183.7
Annual,Total,Thousand persons,Belgium,171.5,182.2 b,169.4,183.5,180.8,178.4,196.1 b,204.6 b,204.6,214.0,210.3 b,210.0,201.5
