Time frequency,Sex,Age class,Unit of measure,Geopolitical entity (reporting)\Time,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Females,From 25 to 39 years,Percentage,Slovenia,15.0,17.0,21.0,17.0,16.0,16.0,16.0,19.0,26.0,25.0,28 b,36.0,32.0
Annual,Females,From 25 to 39 years,Percentage,Slovakia,5.0,5.0,5.0,6.0,6.0,5.0,5.0,7.0,10.0,6.0,12 b,13.0,10.0
Annual,Females,From 25 to 39 years,Percentage,Türkiye,13.0,18.0,13.0,16.0,15.0,16.0,20.0,22.0,21.0,20.0,:,:,:
Annual,Females,From 25 to 39 years,Percentage,United Kingdom,11.0,14.0,12.0,13.0,16.0,14.0,11.0,15.0,13.0,4.0,:,:,:
Annual,Females,From 25 to 64 years,Percentage,Austria,12.0,13.0,12.0,10.0,12.0,13.0,13.0,12.0,12.0,13.0,20 b,17.0,19.0
Annual,Females,From 25 to 64 years,Percentage,Belgium,:,:,:,:,:,:,:,4.0,4.0,5.0,28 b,27.0,27.0
Annual,Females,From 25 to 64 years,Percentage,Bulgaria,17.0,14.0,11.0,13.0,16.0,14.0,14.0,12.0,10.0,9.0,17 b,7.0,9.0
Annual,Females,From 25 to 64 years,Percentage,Switzerland,28.0,26.0,26.0,23.0,26.0,22.0,22.0,25.0,20.0,24.0,19 b,20.0,17.0
Annual,Females,From 25 to 64 years,Percentage,Cyprus,1.0,:,1.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,4 b,3.0,1.0
Annual,Females,From 25 to 64 years,Percentage,Czechia,9.0,7.0,8.0,8.0,9.0,9.0,9.0,11.0,13.0,10.0,23 b,29.0,18.0
Annual,Females,From 25 to 64 years,Percentage,Germany,:,:,:,:,:,:,:,:,:,:,23 b,24.0,24.0
Annual,Females,From 25 to 64 years,Percentage,Denmark,30.0,29.0,35.0,38.0,41.0,17.0,17.0,34.0,30.0,29.0,30 b,28.0,25.0
Annual,Females,From 25 to 64 years,Percentage,Estonia,34.0,33.0,25.0,35.0,46.0,35.0,35.0,57.0,54.0,8.0,9 b,13.0,12.0
Annual,Females,From 25 to 64 years,Percentage,Greece,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,23 b,19.0,29.0
Annual,Females,From 25 to 64 years,Percentage,Spain,8.0,7.0,7.0,7.0,8.0,7.0,7.0,12.0,11.0,8.0,9 b,13.0,12.0
Annual,Females,From 25 to 64 years,Percentage,Finland,10.0,10.0,8.0,8.0,7.0,7.0,7.0,12.0,11.0,10.0,13 b,12.0,10.0
Annual,Females,From 25 to 64 years,Percentage,France,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,10 b,7.0,8.0
Annual,Females,From 25 to 64 years,Percentage,Croatia,:,:,:,:,:,10.0,10.0,9.0,10.0,8.0,11 b,10.0,10.0
Annual,Females,From 25 to 64 years,Percentage,Hungary,5.0,8.0,7.0,8.0,6.0,20.0,20.0,20.0,21.0,23.0,23 b,22.0,22.0
Annual,Females,From 25 to 64 years,Percentage,Ireland,7.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,10.0,10.0,20 b,10.0,15.0
Annual,Females,From 25 to 64 years,Percentage,Iceland,:,:,7.0,5.0,6.0,:,:,6.0,12.0,7.0,7 b,:,:
Annual,Females,From 25 to 64 years,Percentage,Italy,9.0,6.0,8.0,8.0,8.0,7.0,7.0,6.0,9.0,9.0,9 b,8.0,9.0
Annual,Females,From 25 to 64 years,Percentage,Lithuania,18.0,16.0,20.0,17.0,32.0,31.0,31.0,18.0,:,38.0,40 b,46.0,45.0
Annual,Females,From 25 to 64 years,Percentage,Latvia,19.0,26.0,43.0,42.0,40.0,42.0,42.0,57.0,64.0,60.0,44 b,58.0,56.0
Annual,Females,From 25 to 64 years,Percentage,North Macedonia,38.0,29.0,34.0,38.0,55.0,38.0,:,:,:,:,:,:,:
Annual,Females,From 25 to 64 years,Percentage,Malta,:,14.0,:,:,:,:,17.0,15.0,:,:,:,:,:
Annual,Females,From 25 to 64 years,Percentage,Netherlands,8.0,8.0,7.0,8.0,18.0,16.0,16.0,18.0,20.0,22.0,13 b,13.0,12.0
Annual,Females,From 25 to 64 years,Percentage,Norway,24.0,24.0,19.0,22.0,22.0,21.0,21.0,25.0,24.0,24.0,25 b,26.0,27.0
Annual,Females,From 25 to 64 years,Percentage,Poland,9.0,6.0,7.0,3.0,4.0,3.0,3.0,5.0,5.0,7.0,10 b,9.0,8.0
Annual,Females,From 25 to 64 years,Percentage,Portugal,19.0,18.0,17.0,16.0,18.0,17.0,17.0,19.0,21.0,23.0,20 b,20.0,22.0
Annual,Females,From 25 to 64 years,Percentage,Romania,21.0,24.0,18.0,28.0,29.0,22.0,22.0,13.0,11.0,30.0,14 b,19.0,22.0
Annual,Females,From 25 to 64 years,Percentage,Sweden,12.0,12.0,10.0,12.0,13.0,14.0,14.0,13.0,14.0,12.0,15 b,14.0,14.0
Annual,Females,From 25 to 64 years,Percentage,Slovenia,16.0,19.0,21.0,17.0,15.0,18.0,18.0,20.0,28.0,26.0,31 b,34.0,34.0
Annual,Females,From 25 to 64 years,Percentage,Slovakia,3.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,8.0,5.0,11 b,12.0,7.0
Annual,Females,From 25 to 64 years,Percentage,Türkiye,12.0,15.0,13.0,14.0,14.0,15.0,17.0,19.0,17.0,21.0,:,:,:
Annual,Females,From 25 to 64 years,Percentage,United Kingdom,11.0,13.0,12.0,12.0,15.0,12.0,13.0,14.0,14.0,3.0,:,:,:
Annual,Females,From 40 to 64 years,Percentage,Austria,9.0,11.0,11.0,10.0,12.0,11.0,11.0,11.0,12.0,14.0,23 b,18.0,19.0
Annual,Females,From 40 to 64 years,Percentage,Belgium,:,:,:,:,:,:,:,4.0,4.0,4.0,27 b,26.0,31.0
Annual,Females,From 40 to 64 years,Percentage,Bulgaria,17.0,11.0,9.0,9.0,13.0,13.0,13.0,10.0,9.0,7.0,17 b,6.0,7.0
Annual,Females,From 40 to 64 years,Percentage,Switzerland,34.0,34.0,33.0,31.0,35.0,33.0,33.0,34.0,28.0,33.0,25 b,25.0,25.0
Annual,Females,From 40 to 64 years,Percentage,Cyprus,:,:,:,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4 b,4.0,:
Annual,Females,From 40 to 64 years,Percentage,Czechia,7.0,5.0,5.0,6.0,8.0,8.0,8.0,10.0,11.0,9.0,23 b,26.0,16.0
Annual,Females,From 40 to 64 years,Percentage,Germany,:,:,:,:,:,:,:,:,:,:,28 b,30.0,30.0
Annual,Females,From 40 to 64 years,Percentage,Denmark,36.0,32.0,34.0,41.0,43.0,20.0,20.0,34.0,30.0,34.0,29 b,30.0,23.0
Annual,Females,From 40 to 64 years,Percentage,Estonia,:,:,18.0,36.0,47.0,34.0,34.0,56.0,49.0,20.0,51 b,54.0,54.0
Annual,Females,From 40 to 64 years,Percentage,Greece,:,:,1.0,1.0,:,1.0,1.0,2.0,3.0,3.0,24 b,19.0,28.0
Annual,Females,From 40 to 64 years,Percentage,Spain,10.0,9.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,9 b,12.0,12.0
Annual,Females,From 40 to 64 years,Percentage,Finland,10.0,9.0,9.0,8.0,7.0,8.0,8.0,10.0,10.0,9.0,12 b,12.0,10.0
Annual,Females,From 40 to 64 years,Percentage,France,6.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,9 b,6.0,7.0
Annual,Females,From 40 to 64 years,Percentage,Croatia,:,:,:,:,:,10.0,10.0,7.0,6.0,4.0,8 b,5.0,7.0
Annual,Females,From 40 to 64 years,Percentage,Hungary,4.0,5.0,6.0,7.0,4.0,17.0,17.0,17.0,18.0,20.0,19 b,19.0,20.0
Annual,Females,From 40 to 64 years,Percentage,Ireland,7.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,9.0,18 b,11.0,14.0
Annual,Females,From 40 to 64 years,Percentage,Iceland,:,:,:,:,:,:,:,:,:,13.0,7 b,:,:
Annual,Females,From 40 to 64 years,Percentage,Italy,9.0,7.0,8.0,8.0,8.0,7.0,7.0,6.0,9.0,9.0,9 b,7.0,8.0
Annual,Females,From 40 to 64 years,Percentage,Lithuania,18.0,17.0,16.0,14.0,27.0,26.0,26.0,13.0,:,34.0,40 b,37.0,41.0
Annual,Females,From 40 to 64 years,Percentage,Latvia,14.0,23.0,40.0,32.0,24.0,34.0,34.0,55.0,61.0,59.0,38 b,48.0,53.0
Annual,Females,From 40 to 64 years,Percentage,North Macedonia,42.0,27.0,35.0,34.0,50.0,35.0,:,:,:,:,:,:,:
Annual,Females,From 40 to 64 years,Percentage,Netherlands,8.0,9.0,8.0,9.0,17.0,15.0,15.0,18.0,20.0,22.0,12 b,12.0,12.0
Annual,Females,From 40 to 64 years,Percentage,Norway,25.0,24.0,18.0,20.0,22.0,23.0,23.0,25.0,26.0,25.0,26 b,27.0,30.0
Annual,Females,From 40 to 64 years,Percentage,Poland,7.0,6.0,6.0,3.0,4.0,3.0,3.0,4.0,4.0,6.0,9 b,7.0,7.0
Annual,Females,From 40 to 64 years,Percentage,Portugal,24.0,21.0,20.0,18.0,20.0,20.0,20.0,21.0,23.0,23.0,26 b,24.0,24.0
Annual,Females,From 40 to 64 years,Percentage,Romania,23.0,21.0,18.0,28.0,33.0,26.0,26.0,11.0,9.0,35.0,14 b,14.0,20.0
Annual,Females,From 40 to 64 years,Percentage,Sweden,10.0,11.0,9.0,11.0,12.0,12.0,12.0,12.0,12.0,11.0,14 b,12.0,12.0
Annual,Females,From 40 to 64 years,Percentage,Slovenia,17.0,22.0,20.0,19.0,14.0,21.0,21.0,23.0,31.0,28.0,36 b,32.0,35.0
Annual,Females,From 40 to 64 years,Percentage,Slovakia,2.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,6.0,5.0,10 b,11.0,5.0
Annual,Females,From 40 to 64 years,Percentage,Türkiye,10.0,11.0,14.0,13.0,13.0,13.0,14.0,16.0,14.0,21.0,:,:,:
Annual,Females,From 40 to 64 years,Percentage,United Kingdom,11.0,12.0,13.0,12.0,14.0,11.0,14.0,13.0,14.0,3.0,:,:,:
Annual,Males,From 25 to 39 years,Percentage,Austria,14.0,11.0,10.0,10.0,12.0,11.0,11.0,15.0,13.0,11.0,17 b,16.0,16.0
Annual,Males,From 25 to 39 years,Percentage,Belgium,:,:,:,:,:,:,:,7.0,5.0,5.0,29 b,25.0,29.0
Annual,Males,From 25 to 39 years,Percentage,Bulgaria,20.0,15.0,14.0,20.0,18.0,16.0,16.0,16.0,12.0,11.0,15 b,10.0,16.0
Annual,Males,From 25 to 39 years,Percentage,Switzerland,26.0,24.0,25.0,21.0,20.0,15.0,15.0,18.0,23.0,16.0,16 b,17.0,17.0
Annual,Males,From 25 to 39 years,Percentage,Cyprus,4.0,3.0,6.0,5.0,7.0,6.0,6.0,6.0,:,3.0,5 b,2.0,2.0
Annual,Males,From 25 to 39 years,Percentage,Czechia,13.0,12.0,10.0,10.0,10.0,13.0,13.0,14.0,14.0,14.0,30 b,35.0,25.0
Annual,Males,From 25 to 39 years,Percentage,Germany,:,:,:,:,:,:,:,:,:,:,20 b,22.0,20.0
Annual,Males,From 25 to 39 years,Percentage,Denmark,31.0,32.0,38.0,41.0,40.0,27.0,27.0,41.0,37.0,27.0,39 b,35.0,38.0
Annual,Males,From 25 to 39 years,Percentage,Estonia,:,30.0,20.0,26.0,34.0,27.0,27.0,60.0,51.0,58.0,: b,57.0,44.0
Annual,Males,From 25 to 39 years,Percentage,Greece,1.0,:,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,25 b,22.0,34.0
Annual,Males,From 25 to 39 years,Percentage,Spain,7.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,9 b,16.0,16.0
Annual,Males,From 25 to 39 years,Percentage,Finland,14.0,12.0,12.0,13.0,10.0,13.0,13.0,16.0,12.0,11.0,16 b,13.0,13.0
Annual,Males,From 25 to 39 years,Percentage,France,8.0,8.0,9.0,7.0,6.0,7.0,7.0,7.0,8.0,9.0,12 b,8.0,8.0
Annual,Males,From 25 to 39 years,Percentage,Croatia,:,:,:,:,2.0,11.0,11.0,13.0,14.0,16.0,23 b,20.0,17.0
Annual,Males,From 25 to 39 years,Percentage,Hungary,7.0,7.0,7.0,8.0,7.0,24.0,24.0,23.0,28.0,32.0,31 b,26.0,24.0
Annual,Males,From 25 to 39 years,Percentage,Ireland,7.0,12.0,7.0,11.0,10.0,9.0,9.0,8.0,13.0,11.0,19 b,14.0,17.0
Annual,Males,From 25 to 39 years,Percentage,Iceland,:,:,7.0,:,:,:,:,9.0,:,34.0,12 b,:,:
Annual,Males,From 25 to 39 years,Percentage,Italy,10.0,8.0,9.0,10.0,10.0,9.0,9.0,8.0,9.0,9.0,12 b,10.0,10.0
Annual,Males,From 25 to 39 years,Percentage,Lithuania,19.0,:,29.0,19.0,20.0,19.0,19.0,18.0,34.0,25.0,31 b,49.0,60.0
Annual,Males,From 25 to 39 years,Percentage,Latvia,28.0,41.0,46.0,60.0,76.0,74.0,74.0,44.0,51.0,71.0,60 b,66.0,60.0
Annual,Males,From 25 to 39 years,Percentage,North Macedonia,32.0,27.0,25.0,31.0,32.0,32.0,:,:,:,:,:,:,:
Annual,Males,From 25 to 39 years,Percentage,Malta,:,:,:,:,1.0,:,:,:,:,:,:,:,:
Annual,Males,From 25 to 39 years,Percentage,Netherlands,9.0,7.0,6.0,6.0,19.0,17.0,17.0,21.0,23.0,22.0,12 b,13.0,13.0
Annual,Males,From 25 to 39 years,Percentage,Norway,28.0,25.0,23.0,33.0,25.0,25.0,25.0,24.0,27.0,26.0,29 b,26.0,29.0
Annual,Males,From 25 to 39 years,Percentage,Poland,9.0,6.0,7.0,3.0,3.0,5.0,5.0,5.0,5.0,8.0,11 b,12.0,12.0
Annual,Males,From 25 to 39 years,Percentage,Portugal,18.0,16.0,17.0,16.0,16.0,17.0,17.0,18.0,19.0,23.0,19 b,23.0,22.0
Annual,Males,From 25 to 39 years,Percentage,Romania,17.0,18.0,18.0,21.0,18.0,14.0,14.0,21.0,21.0,11.0,13 b,18.0,10.0
Annual,Males,From 25 to 39 years,Percentage,Sweden,17.0,15.0,14.0,14.0,14.0,16.0,16.0,16.0,16.0,15.0,18 b,16.0,16.0
Annual,Males,From 25 to 39 years,Percentage,Slovenia,28.0,29.0,30.0,19.0,21.0,24.0,24.0,23.0,30.0,33.0,39 b,45.0,38.0
Annual,Males,From 25 to 39 years,Percentage,Slovakia,7.0,4.0,4.0,4.0,8.0,6.0,6.0,7.0,10.0,7.0,12 b,15.0,13.0
Annual,Males,From 25 to 39 years,Percentage,Türkiye,22.0,21.0,21.0,20.0,21.0,21.0,22.0,20.0,23.0,43.0,:,:,:
Annual,Males,From 25 to 39 years,Percentage,United Kingdom,11.0,13.0,14.0,12.0,14.0,10.0,17.0,12.0,13.0,5.0,:,:,:
Annual,Males,From 25 to 64 years,Percentage,Austria,12.0,11.0,10.0,10.0,12.0,10.0,10.0,14.0,13.0,12.0,19 b,17.0,16.0
Annual,Males,From 25 to 64 years,Percentage,Belgium,:,:,:,:,:,:,:,7.0,5.0,4.0,29 b,25.0,31.0
Annual,Males,From 25 to 64 years,Percentage,Bulgaria,15.0,12.0,12.0,14.0,15.0,15.0,15.0,13.0,11.0,8.0,14 b,7.0,9.0
Annual,Males,From 25 to 64 years,Percentage,Switzerland,31.0,31.0,30.0,26.0,26.0,21.0,21.0,23.0,28.0,21.0,20 b,20.0,22.0
Annual,Males,From 25 to 64 years,Percentage,Cyprus,4.0,3.0,5.0,4.0,7.0,6.0,6.0,6.0,2.0,4.0,5 b,2.0,3.0
Annual,Males,From 25 to 64 years,Percentage,Czechia,11.0,10.0,8.0,8.0,9.0,12.0,12.0,13.0,12.0,12.0,30 b,32.0,22.0
Annual,Males,From 25 to 64 years,Percentage,Germany,:,:,:,:,:,:,:,:,:,:,23 b,25.0,23.0
Annual,Males,From 25 to 64 years,Percentage,Denmark,33.0,31.0,38.0,44.0,42.0,29.0,29.0,41.0,38.0,29.0,38 b,36.0,37.0
Annual,Males,From 25 to 64 years,Percentage,Estonia,17.0,20.0,14.0,27.0,35.0,26.0,26.0,57.0,46.0,8.0,9 b,15.0,15.0
Annual,Males,From 25 to 64 years,Percentage,Greece,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,26 b,22.0,32.0
Annual,Males,From 25 to 64 years,Percentage,Spain,7.0,7.0,6.0,6.0,7.0,7.0,7.0,14.0,12.0,8.0,9 b,15.0,15.0
Annual,Males,From 25 to 64 years,Percentage,Finland,13.0,11.0,8.0,7.0,6.0,7.0,7.0,14.0,12.0,10.0,16 b,12.0,12.0
Annual,Males,From 25 to 64 years,Percentage,France,8.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,11 b,8.0,7.0
Annual,Males,From 25 to 64 years,Percentage,Croatia,:,:,5.0,:,2.0,10.0,10.0,11.0,11.0,12.0,19 b,16.0,14.0
Annual,Males,From 25 to 64 years,Percentage,Hungary,5.0,6.0,6.0,6.0,5.0,20.0,20.0,20.0,24.0,28.0,25 b,22.0,20.0
Annual,Males,From 25 to 64 years,Percentage,Ireland,6.0,10.0,6.0,9.0,9.0,7.0,7.0,7.0,11.0,10.0,18 b,15.0,15.0
Annual,Males,From 25 to 64 years,Percentage,Iceland,:,:,7.0,:,:,:,:,9.0,:,30.0,12 b,:,:
Annual,Males,From 25 to 64 years,Percentage,Italy,10.0,8.0,10.0,10.0,10.0,9.0,9.0,8.0,9.0,9.0,11 b,10.0,10.0
Annual,Males,From 25 to 64 years,Percentage,Lithuania,14.0,17.0,22.0,14.0,15.0,15.0,15.0,13.0,32.0,14.0,33 b,38.0,52.0
Annual,Males,From 25 to 64 years,Percentage,Latvia,23.0,31.0,41.0,40.0,53.0,61.0,61.0,41.0,44.0,67.0,53 b,51.0,55.0
Annual,Males,From 25 to 64 years,Percentage,North Macedonia,33.0,27.0,26.0,26.0,33.0,30.0,:,:,:,:,:,:,:
Annual,Males,From 25 to 64 years,Percentage,Malta,:,:,:,:,1.0,10.0,12.0,7.0,:,:,:,:,:
Annual,Males,From 25 to 64 years,Percentage,Netherlands,8.0,7.0,7.0,7.0,19.0,17.0,17.0,20.0,23.0,22.0,12 b,13.0,14.0
Annual,Males,From 25 to 64 years,Percentage,Norway,30.0,28.0,23.0,32.0,25.0,26.0,26.0,24.0,28.0,26.0,30 b,27.0,30.0
Annual,Males,From 25 to 64 years,Percentage,Poland,8.0,6.0,6.0,3.0,4.0,4.0,4.0,5.0,5.0,7.0,11 b,10.0,10.0
Annual,Males,From 25 to 64 years,Percentage,Portugal,19.0,16.0,19.0,17.0,17.0,19.0,19.0,19.0,21.0,22.0,22 b,25.0,24.0
Annual,Males,From 25 to 64 years,Percentage,Romania,22.0,20.0,18.0,21.0,20.0,17.0,17.0,19.0,19.0,14.0,13 b,14.0,9.0
Annual,Males,From 25 to 64 years,Percentage,Sweden,15.0,14.0,13.0,13.0,13.0,14.0,14.0,15.0,14.0,15.0,17 b,16.0,14.0
Annual,Males,From 25 to 64 years,Percentage,Slovenia,26.0,27.0,29.0,20.0,20.0,25.0,25.0,25.0,32.0,34.0,42 b,44.0,39.0
Annual,Males,From 25 to 64 years,Percentage,Slovakia,5.0,3.0,3.0,3.0,6.0,4.0,4.0,5.0,8.0,6.0,11 b,14.0,9.0
Annual,Males,From 25 to 64 years,Percentage,Türkiye,19.0,19.0,20.0,19.0,20.0,19.0,22.0,20.0,21.0,38.0,:,:,:
Annual,Males,From 25 to 64 years,Percentage,United Kingdom,11.0,13.0,13.0,12.0,14.0,12.0,15.0,12.0,13.0,6.0,:,:,:
Annual,Males,From 40 to 64 years,Percentage,Austria,9.0,10.0,10.0,10.0,11.0,9.0,9.0,13.0,12.0,12.0,22 b,18.0,16.0
Annual,Males,From 40 to 64 years,Percentage,Belgium,:,:,:,:,:,:,:,7.0,4.0,3.0,29 b,24.0,35.0
Annual,Males,From 40 to 64 years,Percentage,Bulgaria,12.0,10.0,10.0,10.0,13.0,14.0,14.0,11.0,10.0,6.0,14 b,6.0,7.0
Annual,Males,From 40 to 64 years,Percentage,Switzerland,41.0,42.0,38.0,35.0,35.0,32.0,32.0,32.0,36.0,30.0,26 b,25.0,30.0
Annual,Males,From 40 to 64 years,Percentage,Cyprus,:,:,3.0,3.0,5.0,5.0,5.0,6.0,2.0,7.0,5 b,:,5.0
Annual,Males,From 40 to 64 years,Percentage,Czechia,8.0,7.0,5.0,6.0,8.0,10.0,10.0,12.0,10.0,11.0,30 b,30.0,19.0
Annual,Males,From 40 to 64 years,Percentage,Germany,:,:,:,:,:,:,:,:,:,:,28 b,32.0,30.0
Annual,Males,From 40 to 64 years,Percentage,Denmark,35.0,31.0,37.0,47.0,44.0,32.0,32.0,41.0,38.0,34.0,37 b,38.0,34.0
Annual,Males,From 40 to 64 years,Percentage,Estonia,:,:,14.0,27.0,35.0,25.0,25.0,55.0,41.0,37.0,40 b,56.0,64.0
Annual,Males,From 40 to 64 years,Percentage,Greece,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,27 b,23.0,30.0
Annual,Males,From 40 to 64 years,Percentage,Spain,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,9 b,14.0,14.0
Annual,Males,From 40 to 64 years,Percentage,Finland,12.0,10.0,10.0,12.0,9.0,12.0,12.0,13.0,11.0,10.0,15 b,11.0,11.0
Annual,Males,From 40 to 64 years,Percentage,France,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,10 b,7.0,7.0
Annual,Males,From 40 to 64 years,Percentage,Croatia,:,:,:,:,:,10.0,10.0,8.0,7.0,6.0,14 b,9.0,10.0
Annual,Males,From 40 to 64 years,Percentage,Hungary,3.0,5.0,5.0,5.0,4.0,17.0,17.0,18.0,22.0,25.0,21 b,20.0,17.0
Annual,Males,From 40 to 64 years,Percentage,Ireland,6.0,7.0,5.0,7.0,8.0,5.0,5.0,5.0,9.0,9.0,16 b,16.0,14.0
Annual,Males,From 40 to 64 years,Percentage,Iceland,:,:,7.0,:,:,:,:,:,:,26.0,11 b,:,:
Annual,Males,From 40 to 64 years,Percentage,Italy,10.0,7.0,10.0,9.0,10.0,9.0,9.0,7.0,9.0,9.0,11 b,9.0,9.0
Annual,Males,From 40 to 64 years,Percentage,Lithuania,9.0,16.0,18.0,12.0,12.0,18.0,19.0,:,31.0,9.0,34 b,29.0,48.0
Annual,Males,From 40 to 64 years,Percentage,Latvia,20.0,26.0,38.0,31.0,38.0,53.0,53.0,39.0,41.0,66.0,47 b,41.0,53.0
Annual,Males,From 40 to 64 years,Percentage,North Macedonia,34.0,26.0,26.0,20.0,34.0,28.0,:,:,:,:,:,:,:
Annual,Males,From 40 to 64 years,Percentage,Netherlands,7.0,7.0,8.0,8.0,18.0,16.0,16.0,20.0,22.0,21.0,11 b,13.0,14.0
Annual,Males,From 40 to 64 years,Percentage,Norway,34.0,34.0,22.0,29.0,26.0,28.0,28.0,24.0,29.0,27.0,32 b,28.0,34.0
Annual,Males,From 40 to 64 years,Percentage,Poland,8.0,5.0,6.0,3.0,4.0,4.0,4.0,5.0,4.0,6.0,10 b,8.0,9.0
