Time frequency,Unit of measure,Weight,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Thousand tonnes,Over 10 000 kg,Switzerland,:,10.642,9.449,8.898,9.314,9.678,9.001,9.889,9.367,9.388,9.986,8.662
Annual,Thousand tonnes,Over 10 000 kg,Estonia,:,29.36,32.13,38.49,:,34.04,30.36,20.56,16.91,29.94,30.48,28.61
Annual,Thousand tonnes,Over 10 000 kg,Spain,:,39.0,55.0,76.0,86.0,79.0,83.0,86.0,62.0,84.0,78.0,75.0
Annual,Thousand tonnes,Over 10 000 kg,Finland,:,17.77,25.41,23.3,26.33,31.83,28.24,31.01,26.8,26.4,23.224,23.9
Annual,Thousand tonnes,Over 10 000 kg,France,:,25.0,27.0,31.0,36.0,37.0,36.0,34.0,33.0,39.0,36.0,33.0
Annual,Thousand tonnes,Over 10 000 kg,Croatia,:,:,:,8.0,11.0,11.0,12.0,16.0,15.0,8.0,7.0,6.0
Annual,Thousand tonnes,Over 10 000 kg,Hungary,:,75.81,111.44,106.64,113.87,127.74,129.26,124.17,77.38,101.42,113.49,116.1
Annual,Thousand tonnes,Over 10 000 kg,Liechtenstein,:,:,:,:,0.08,0.07,0.1,0.08,: m,0.04,0.08,0.07
Annual,Thousand tonnes,Over 10 000 kg,Lithuania,:,6.700 b,1.7,1.1,2.4,4.1,5.9,4.1,2.5,4.8,4.7,12.26
Annual,Thousand tonnes,Over 10 000 kg,Luxembourg,:,:,:,:,:,:,:,:,:,0.827,0.961 i,1.098
Annual,Thousand tonnes,Over 10 000 kg,Latvia,:,:,2.07,0.99,1.7,2.07,3.6,3.03,1.9,1.8,1.93,3.62
Annual,Thousand tonnes,Over 10 000 kg,Malta,:,:,:,0.95,0.79,1.2,5.64,0.47,0.74,0.62,0.56,0.242
Annual,Thousand tonnes,Over 10 000 kg,Norway,:,:,:,:,20.0,24.0,21.0,22.0,39.0,39.0,66.69,19.75
Annual,Thousand tonnes,Over 10 000 kg,Poland,:,42.0,44.0,47.0,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Over 10 000 kg,Romania,:,:,:,:,:,:,:,:,:,:,5.0,4.0
Annual,Thousand tonnes,Over 10 000 kg,Sweden,:,34.0,37.0,47.0,53.0,53.0,61.0,55.0,52.0,54.0,55.0,54.0
Annual,Thousand tonnes,Over 10 000 kg,Türkiye,:,:,598.0,537.0,312.0,:,:,:,:,:,:,:
Annual,Thousand tonnes,Over 10 000 kg,Kosovo*,:,:,:,:,:,:,0.016,0.232,:,11.836,:,:
Annual,Thousand tonnes,750 kg or less,Austria,:,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,5.2
Annual,Thousand tonnes,750 kg or less,Bosnia and Herzegovina,:,0.26,0.296,0.246,0.228,0.317,0.367,0.378,0.478,0.612,0.669,0.628
Annual,Thousand tonnes,750 kg or less,Switzerland,:,1.336,1.41,1.464,1.45,1.413,1.462,1.561,1.795,1.851,1.63,1.612
Annual,Thousand tonnes,750 kg or less,Estonia,:,1.51,2.75,2.67,:,1.97,2.14,2.1,2.3,2.67,2.34,1.73
Annual,Thousand tonnes,750 kg or less,Spain,:,0.0,0.0,0.0,0.0,:,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,750 kg or less,Finland,:,10.2,9.37,10.02,10.23,10.6,10.07,10.64,13.2,13.7,10.014,7.5
Annual,Thousand tonnes,750 kg or less,France,:,8.0,9.0,10.0,9.0,10.0,8.0,10.0,11.0,14.0,13.0,12.0
Annual,Thousand tonnes,750 kg or less,Croatia,:,:,:,: m,: m,0.0,: m,0.0,:,:,:,:
Annual,Thousand tonnes,750 kg or less,Hungary,:,1.23,1.52,1.9,2.41,2.86,3.58,4.01,4.14,4.5,4.29,3.28
Annual,Thousand tonnes,750 kg or less,Liechtenstein,:,:,:,:,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Annual,Thousand tonnes,750 kg or less,Lithuania,:,0.020 b,0.01,0.01,0.01,0.01,0.02,0.01,0.03,0.04,0.03,0.0
Annual,Thousand tonnes,750 kg or less,Luxembourg,:,:,:,:,:,:,:,:,:,0.503,0.433 i,0.321
Annual,Thousand tonnes,750 kg or less,Latvia,:,:,1.21,1.33,1.25,1.52,1.74,1.7,2.2,2.67,2.43,1.84
Annual,Thousand tonnes,750 kg or less,Malta,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,750 kg or less,Norway,:,:,:,:,8.0,8.0,7.0,6.0,9.0,9.0,6.63,4.03
Annual,Thousand tonnes,750 kg or less,Poland,:,: m,: m,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,750 kg or less,Romania,:,:,:,:,:,:,:,:,:,:,7.0,8.0
Annual,Thousand tonnes,750 kg or less,Sweden,:,9.0,12.0,12.0,14.0,15.0,15.0,14.0,17.0,17.0,13.0,10.0
Annual,Thousand tonnes,750 kg or less,Türkiye,:,:,15.0,2.0,18.0,:,:,:,:,:,:,:
Annual,Thousand tonnes,750 kg or less,Kosovo*,:,:,:,:,:,:,0.0,0.0,:,0.012,:,:
Annual,Thousand tonnes,Total,Austria,:,131.0,146.0,156.0,158.0,163.0,184.0,64.0,66.0,79.0,67.0,61.6
Annual,Thousand tonnes,Total,Bosnia and Herzegovina,:,0.803,0.908,0.762,0.673,0.801,1.065,1.339,1.469,1.664,1.793,1.602
Annual,Thousand tonnes,Total,Switzerland,:,30.322,29.493,29.224,29.625,30.193,28.215,28.653,29.249,30.718,28.402,26.554
Annual,Thousand tonnes,Total,Czechia,:,:,:,:,:,:,:,:,:,:,2.0,2.0
Annual,Thousand tonnes,Total,Estonia,:,31.48,35.94,42.36,42.2,36.93,33.73,23.9,20.5,34.4,35.16,32.33
Annual,Thousand tonnes,Total,Spain,:,42.0,59.0,81.0,91.0,84.0,88.0,91.0,66.0,88.0,83.0,79.0
Annual,Thousand tonnes,Total,Finland,:,34.83,44.0,40.54,44.34,50.9,47.16,50.9,51.0,51.0,42.0,39.0
Annual,Thousand tonnes,Total,France,:,79.0,81.0,85.0,96.0,102.0,101.0,106.0,106.0,127.0,115.0,104.0
Annual,Thousand tonnes,Total,Croatia,:,11.0,11.0,12.0,15.0,16.0,17.0,21.0,20.0,10.0,9.0,8.0
Annual,Thousand tonnes,Total,Hungary,:,81.87,118.47,113.96,121.59,136.64,139.64,134.49,87.36,112.74,124.8,124.54
Annual,Thousand tonnes,Total,Liechtenstein,:,0.72,0.6,1.202,0.24,0.21,0.24,0.23,0.14,0.22,0.22,0.21
Annual,Thousand tonnes,Total,Lithuania,:,7.900 b,3.0,2.9,4.9,6.8,8.7,7.0,4.3,7.2,6.6,14.253
Annual,Thousand tonnes,Total,Luxembourg,:,:,:,:,:,:,:,:,:,2.469,2.421 i,2.234
Annual,Thousand tonnes,Total,Latvia,:,7.19,3.89,3.09,3.54,4.36,6.6,5.66,5.1,5.86,5.62,6.71
Annual,Thousand tonnes,Total,Moldova,:,3378.53,3675.38,4153.53,3896.43,4893.3,32734.39,41080.44,37.18,42.0,66.5,56.5
Annual,Thousand tonnes,Total,Malta,:,:,:,0.95,0.79,1.22,5.7,4.47,0.81,0.63,0.57,0.249
Annual,Thousand tonnes,Total,Norway,:,57.0,57.0,58.0,61.0,66.0,62.0,60.0,135.0,135.0,102.16,47.4
Annual,Thousand tonnes,Total,Poland,59.0,62.0,64.0,71.0,76.0,75.0,82.0,83.0,75.0,96.0,90.0,:
Annual,Thousand tonnes,Total,Romania,:,:,:,:,:,:,:,:,:,:,16.0,16.0
Annual,Thousand tonnes,Total,Sweden,:,56.0,62.0,75.0,84.0,86.0,93.0,87.0,87.0,91.0,85.0,78.0
Annual,Thousand tonnes,Total,Slovenia,:,8.26,11.68,15.52,19.51,17.55,20.64,17.4,11.811,15.506,13.908,15.368
Annual,Thousand tonnes,Total,Türkiye,:,:,1000.0,1000.0,1000.0,:,:,:,:,:,:,:
Annual,Thousand tonnes,Total,Kosovo*,:,:,:,:,:,:,0.016,0.248,:,12.276,:,:
