Annual,Person,Extra-EU27 (from 2020),Total,Total,Croatia,:,:,:,:,0.0,0.0,0.0,0.0,0.0,40.0,110.0,100.0,0.0,0.0,0.0,0.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Hungary,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Ireland,100.0,190.0,20.0,45.0,50.0,85.0,95.0,175.0,355.0,275.0,340.0,785.0,195.0,470.0,365.0,130.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Iceland,30.0,0.0,5.0,0.0,10.0,0.0,10.0,15.0,55.0,45.0,50.0,75.0,0.0,35.0,0.0,20.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Italy,70.0,160.0,55.0,0.0,0.0,0.0,0.0,95.0,1045.0,1515.0,1180.0,1355.0,350.0,6565 d,1285 d,1645 d,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Liechtenstein,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Lithuania,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,25.0,60.0,20.0,0.0,0.0,15.0,0.0,0.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Luxembourg,0.0,30.0,5.0,0.0,0.0,0.0,30.0,45.0,50.0,180.0,0.0,35.0,15.0,0.0,0.0,0.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Netherlands,695.0,370.0,430.0,540.0,430.0,310.0,790.0,450.0,695.0,2265.0,1225.0,1875.0,425.0,470.0,1405.0,830.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Norway,750.0,1390.0,1095.0,1270.0,1230.0,955.0,1285.0,2375.0,3290.0,2815.0,2480.0,2795.0,1525.0,3650.0,3125.0,2240.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Poland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Person,Extra-EU27 (from 2020),Total,Total,Portugal,10.0,0.0,35.0,30.0,15.0,0.0,15.0,40.0,10.0,170.0,35.0,375.0,220.0,15.0,0.0,0.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Romania,0.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,45.0,0.0,75.0,35.0,75.0,90.0,155.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Sweden,1865.0,1890.0,1790.0,1620.0,1680.0,1820.0,2045.0,1850.0,2155.0,3410.0,4950.0,5005.0,3605.0,6415.0,4995.0,540.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,25.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,Slovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Person,Extra-EU27 (from 2020),Total,Total,United Kingdom,640.0,945.0,720.0,455.0,1040.0,965.0,785.0,1865.0,5180.0,6210.0,5805.0,5610.0,:,:,:,:,:
