Annual,Trolley buses,Number,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14.0,1.0,12.0,18.0,6.0,14.0,21.0,7.0,8.0,18.0,44.0
Annual,Trolley buses,Number,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Trolley buses,Number,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,20.0,150.0,47.0,0.0,0.0,14.0,16.0,14.0,69.0,0.0,0.0
Annual,Trolley buses,Number,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Trolley buses,Number,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:,0.0
Annual,Trolley buses,Number,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:,:,0.0,:,0.0,0.0,0.0,0.0
Annual,Trolley buses,Number,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:,:,:,:,0.0
Annual,Trolley buses,Number,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Trolley buses,Number,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Trolley buses,Number,France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:,:,:,:,:,:
Annual,Trolley buses,Number,Georgia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0
Annual,Trolley buses,Number,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,: m,0.0,0.0,0.0,0.0,:
Annual,Trolley buses,Number,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:,:
Annual,Trolley buses,Number,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0
Annual,Trolley buses,Number,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,25.0,25.0,0.0,2.0,2.0,50.0,0.0,0.0,0.0
Annual,Trolley buses,Number,Moldova,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,24 p,44.0,20.0,17.0,16.0,24.0,30.0,22.0,51.0,21.0,13.0
Annual,Trolley buses,Number,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Trolley buses,Number,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Trolley buses,Number,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,42.0,21.0,23.0,5.0,0.0,:,:,:,:,:,:
Annual,Trolley buses,Number,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Trolley buses,Number,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,36.0
Annual,Trolley buses,Number,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Trolley buses,Number,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,:,:,:,:,:
Annual,Motor coaches,Number,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,:,:,:
Annual,Motor coaches,Number,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,214.0,179.0,222.0,208.0,195.0,182.0,176.0,49.0,80.0,48.0,128.0
Annual,Motor coaches,Number,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,25.0,15.0,21.0,17.0,29.0,55.0,17.0,3.0,0.0,9.0,5.0
Annual,Motor coaches,Number,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,189.0,228.0,208.0,187.0,157.0,143.0,182.0,96.0,96.0,63.0,140.0
Annual,Motor coaches,Number,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,131.0
Annual,Motor coaches,Number,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1847.0,1953.0,1719.0,1390.0,648.0,555.0,928.0,1628.0
Annual,Motor coaches,Number,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,59.0,74.0,106.0,102.0,115.0,97.0,88.0,77.0,52.0,46.0,54.0
Annual,Motor coaches,Number,France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4850.0,4325.0,5281.0,4875.0,4891.0,4780.0,5157.0,4550.0,4996.0,4281.0,4353.0
Annual,Motor coaches,Number,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,353.0,:,:,:,304.0,373.0,363.0,67.0,2.0,4.0,36.0
Annual,Motor coaches,Number,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0
Annual,Motor coaches,Number,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:,:,:,:
Annual,Motor coaches,Number,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15.0,36.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,2.0
Annual,Motor coaches,Number,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1049.0,623.0,662.0,1892.0,448.0,145.0,243.0,168.0
Annual,Motor coaches,Number,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1436.0,1527.0,1674.0,1873.0,1582.0,:,:,:,:,:,:
Annual,Motor coaches,Number,Sweden,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,223.0
Annual,Motor coaches,Number,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1 i,:,:
Annual,Motor coaches,Number,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Motor coaches,Number,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,:,:,:,:,:
Annual,Total,Number,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,413.0,172.0,378.0,373.0,416.0
Annual,Total,Number,Austria,:,:,:,:,:,:,:,:,:,:,569.0,574.0,479.0,595.0,611.0,563.0,570.0,553.0,543.0,510.0,799.0,792.0,606.0,710.0,754.0,930.0,658.0,827.0,771.0,950.0,654.0,760.0,602.0,722.0,713.0,900.0,899.0,1043.0,1244.0,1125.0,1163.0,872.0,887.0,934.0,1166.0
Annual,Total,Number,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,46.0,39.0,36.0,42.0,67.0,100.0,51.0,26.0,20.0,50.0,26.0
Annual,Total,Number,Belgium,1560.0,1221.0,1228.0,1077.0,655.0,612.0,594.0,693.0,602.0,800.0,705.0,801.0,873.0,757.0,899.0,829.0,671.0,917.0,:,1031.0,971.0,1150.0,968.0,1080.0,896.0,911.0,856.0,913.0,1093.0,1207.0,984.0,1020.0,717.0,702.0,765.0,1142.0,925.0,714.0,871.0,1062.0,1313.0,792.0,944.0,595.0,733 i
Annual,Total,Number,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,2369.0,:,181.0,2479.0,1753.0,1316.0,158.0,35.0,202.0,229.0,1074.0,1310.0,1269.0,1201.0,1950.0,2196.0,1412.0,1804.0,2301.0,1209.0,776.0,732.0,743.0,286.0,511.0,379.0,363.0,363.0,416.0,362.0,181.0,270.0,211.0,347.0
Annual,Total,Number,Switzerland,:,:,:,:,:,:,:,:,:,1271.0,1169.0,1214.0,1062.0,956.0,879.0,1656.0,1848.0,2113.0,2078.0,:,:,:,:,:,:,2770.0,600.0,600.0,600.0,900.0,700 e,600.0,700 e,700.0,939.0,847.0,1153.0,878.0,859.0,830.0,787.0,797.0,818.0,619.0,839.0
Annual,Total,Number,Cyprus,:,:,:,:,:,:,:,:,:,:,:,263.0,155.0,203.0,165.0,169.0,200.0,233.0,120.0,142.0,145.0,202.0,139.0,170.0,135.0,72.0,91.0,112.0,174.0,215.0,134.0,350.0,161.0,119.0,15.0,10.0,37.0,55.0,47.0,45.0,19.0,246.0,20.0,58.0,292.0
Annual,Total,Number,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,931.0,1270.0,842.0,901.0,914.0,1166.0,848 d,739 d,822 d,1084 d,1207.0,1452.0,1428.0,1070.0,828.0,318.0,1301 i,1383 i,1253.0,1161.0,1200.0
Annual,Total,Number,Germany,6461.0,6508.0,5314.0,4917.0,5336.0,3771.0,4046.0,4258.0,4850.0,4750.0,4448.0,4565.0,:,7491.0,7679.0,6184.0,5352.0,5876.0,5514.0,5802.0,6321.0,6243.0,6121.0,5737.0,5669.0,5398.0,5426.0,5710.0,5471.0,5886.0,5612.0,5219.0,5042.0,5139.0,5824.0,5651.0,6137.0,6683.0,6697.0,6687.0,6437.0,6460.0,6474.0,4883.0,5493.0
Annual,Total,Number,Denmark,743.0,687.0,682.0,643.0,508.0,533.0,565.0,655.0,572.0,487.0,671.0,786.0,1002.0,1705.0,2243.0,1105.0,584.0,879.0,666.0,886.0,752.0,737.0,558.0,765.0,:,:,:,709.0,787.0,930.0,:,:,:,:,616.0,798.0,835.0,1039.0,1293.0,762.0,884.0,440.0,746.0,714.0,529.0
Annual,Total,Number,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,822.0,810.0,612.0,492.0,474.0,48.0,40.0,69.0,61.0,90.0,91.0,123.0,58.0,96.0,160.0,240.0,144.0,112.0,168.0,95.0,156 d,232.0,187.0,232.0,171.0,212.0,142.0,201.0,223.0,269.0,304.0,151.0
Annual,Total,Number,Greece,1578.0,1394.0,1150.0,922.0,722.0,393.0,619.0,368.0,346.0,465.0,771.0,936.0,1052.0,1340.0,1232.0,1246.0,1130.0,758.0,853.0,932.0,1512.0,1613.0,1952.0,1780.0,2405.0,2470 d,1255 d,1026 d,1185 d,1110 d,1536 d,817 d,365 d,457 e,97 b,168.0,123.0,191.0,176.0,238.0,361.0,289.0,446.0,261.0,260.0
Annual,Total,Number,Spain,1466.0,1368.0,1362.0,1799.0,2021.0,1719.0,2048.0,2203.0,2705.0,2904.0,3306.0,2829.0,2937.0,2775.0,1915.0,1853.0,2547.0,2866 d,3371 d,3657 d,3877 d,3365 d,3503 d,3145 d,:,:,:,3847 d,4213 d,3882 d,2967 d,2593 d,2859 d,1777 d,1742.0,2115.0,2890.0,3567.0,3830.0,3704.0,3535.0,2172.0,1952.0,2435.0,3169.0
Annual,Total,Number,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,31398.0,33903.0,38029.0,37386.0,38452.0,37841.0,39645.0,30326.0,31822.0,29538.0,34410.0
Annual,Total,Number,Finland,:,:,:,:,:,:,:,:,:,:,557.0,452 d,343 d,200 d,191 d,203 d,315.0,456 d,466 d,520 d,544 d,546 d,390 d,478 d,477 d,511 d,414 d,448 d,496 d,596 d,596 d,513.0,398.0,535.0,388.0,691.0,526.0,586.0,514.0,475.0,593.0,284.0,382.0,417.0,249.0
Annual,Total,Number,France,4605.0,4550.0,4525.0,4990.0,4587.0,4426.0,4494.0,4119.0,4131.0,4077.0,4075.0,4210.0,4056.0,3954.0,3932.0,3581.0,3981.0,3991.0,3861.0,4851.0,5316.0,5187.0,5477.0,5363.0,4984.0,4859.0,5442.0,5850.0,6171.0,6624.0,7434.0,5864.0,6787.0,6074.0,6952.0,5896.0,7344.0,6594.0,6579.0,6471.0,7045.0,6399.0,7207.0,6192.0,6365.0
