Time frequency,Unit of measure,Age class,Sex,Geopolitical entity (reporting)\Time,2005.0,2010.0,2015.0
Annual,Percentage,From 55 to 64 years,Total,Ireland,86.9,88.3,94.0
Annual,Percentage,From 55 to 64 years,Total,Italy,90.4,83.3,83.9
Annual,Percentage,From 55 to 64 years,Total,Lithuania,76.9,83.9,84.4
Annual,Percentage,From 55 to 64 years,Total,Luxembourg,94.9,88.0,95.8
Annual,Percentage,From 55 to 64 years,Total,Latvia,89.7,85.7,89.1
Annual,Percentage,From 55 to 64 years,Total,Malta,98.2,97.5,96.7
Annual,Percentage,From 55 to 64 years,Total,Netherlands,96.5,97.9,97.8
Annual,Percentage,From 55 to 64 years,Total,Poland,85.3,87.7,75.2
Annual,Percentage,From 55 to 64 years,Total,Portugal,93.2,86.4,90.4
Annual,Percentage,From 55 to 64 years,Total,Romania,86.7,86.4,78.0
Annual,Percentage,From 55 to 64 years,Total,Sweden,90.3,92.1,89.2
Annual,Percentage,From 55 to 64 years,Total,Slovenia,100.0,93.7,95.9
Annual,Percentage,From 55 to 64 years,Total,Slovakia,83.2,80.9,80.8
Annual,Percentage,From 55 to 64 years,Total,United Kingdom,74.7,82.8,81.5
