Annual,Number,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6741 e
Annual,Number,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,94312.0,124392.0,150656.0,162643.0,155427.0,141413.0,85499.0,73228.0,96380.0,130704.0
Annual,Number,Finland,:,20000 d,16000 d,9000 d,8000 d,9000 d,13000 d,18000 d,16000 d,19000 d,20000 d,19000 d,12000 d,16000 d,16000 d,16000 d,13000 d,14000 d,16000 d,19000 d,19000 d,17000.0,13000.0,19000.0,12706.0,:,18841.0,20296.0,16258.0,14511.0,23475.0,10483.0,13857.0,16123.0,8156.0
Annual,Number,France,:,:,:,:,:,137000 d,144000.0,151000.0,156000.0,200000.0,222000.0,238000.0,255000.0,253000.0,234000.0,230000.0,266000.0,288000.0,297000.0,306000.0,341000.0,279000.0,339000.0,295000.0,339355.0,296470.0,368392.0,330971.0,337269.0,329343.0,359021.0,329039.0,362496.0,309061.0,316502.0
Annual,Number,Croatia,:,:,:,:,9000.0,22000.0,24000.0,:,:,:,:,:,:,:,14000.0,11000.0,12000.0,15000.0,17000.0,16000.0,19000.0,8000.0,7000.0,9000.0,15000.0,22000.0,21577.0,25602.0,22532.0,27183.0,33328.0,9170.0,1997.0,7950.0,2867.0
Annual,Number,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,21000.0,11534.0,2947.0,41525.0,39790.0,43775.0,33432.0,44955.0,39538.0,51486.0,51254.0,91373.0,61820.0,76278.0
Annual,Number,Iceland,:,:,:,:,2000.0,1000.0,1000.0,2000.0,3000.0,3000.0,3000.0,3000.0,2000.0,2000.0,4000.0,3000 e,7000 e,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,182833.0,269752.0,206379.0,374382.0
Annual,Number,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,360 d,1407 d,195 d,438 d,259.0,:,336.0,638.0,284.0,766.0,20.0,2311.0,608.0,38.0,102.0,638.0,724.0,173.0,271.0,632.0,40.0,1985.0,142.0,192.0
Annual,Number,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,19000.0,25800.0,32800.0,40900.0,38400.0,37080.0,28780.0,16300.0,15600.0,19500.0,16100.0,5853 b,6377.0,5093.0,6781.0,11148.0,21322.0,12179.0,9742.0,4328.0,2452.0,8043.0
Annual,Number,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14000.0,14000.0,20000.0,:,:,:,:,:,:,:,:,:,:,:,:,11578.0,17658 i,16523.0
Annual,Number,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6094.0,7997.0,5850.0,8687.0,5268.0,3900.0,3906.0,8526.0,8854.0,5843.0
Annual,Number,Moldova,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,33.33,78.85,28.29,3305.0,:,:,:,:,:,:,:
Annual,Number,Malta,:,:,:,:,:,:,:,:,:,1653.0,265.0,632.0,376.0,920.0,:,:,954.0,:,905.0,1620.0,900.0,2050.0,14250.0,3350.0,1709.0,4184.0,5046.0,1934.0,1487.0,421.0,2070.0,3409.0,1815.0,1924.0,2662.0
Annual,Number,Netherlands,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:,:
Annual,Number,Norway,22000.0,36000.0,51000.0,75000.0,59000.0,:,51000.0,49000.0,:,:,:,:,:,:,:,32000.0,39000.0,28000.0,39000.0,43000.0,41000.0,53000.0,50000.0,46000.0,48000.0,36000.0,37000.0,58000.0,40000.0,40000.0,40000.0,40000.0,42234.0,21010.0,41419.0
Annual,Number,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,81198.0,133167.0,222000.0,246000.0,270000.0,319000.0,229000.0,251000.0,293000.0,270.0,291000.0,321390.0,349365.0,315418.0,319647.0,:,:,:,:,:,:
Annual,Number,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,542.0,:
Annual,Number,Sweden,70000.0,63000.0,56000.0,46000.0,39000.0,43000.0,59000.0,71000.0,63000.0,65000.0,79000.0,82000.0,65000.0,73000.0,68000.0,73000.0,81000.0,88000.0,59000.0,77000.0,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,61116.0
Annual,Number,Slovenia,:,:,:,:,:,:,3000.0,3000.0,5000.0,6000.0,6000.0,4000.0,5000.0,3000.0,:,:,6000.0,6000.0,6000.0,8000.0,6000.0,6000.0,5000.0,3000.0,7000.0,7000.0,7000.0,8000.0,8000.0,8000.0,8000.0,3000.0,4000.0,7000.0,6000.0
Annual,Number,Türkiye,:,:,:,:,376000.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,:,:,:,:
