Time frequency,Unit of measure,Wastewater treatment plant parameters,Wastewater treatment plants,Geopolitical entity (reporting)\Time,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Bosnia and Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Belgium,18.5,19.3,20.07,25.77,24.93,29.65,30.62,32.16,35.82,35.95,39.32,39.32
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Bulgaria,17.6,21.2,16.7,16.4,30.4,26.2,22.5,29.8,25.66,16.93,18.49,:
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Switzerland,:,:,0.0,:,:,:,0.0,:,0.0,:,:,:
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Cyprus,3.91,2.76,2.92,1.39,0.94,1.61,1.08,0.94,1.02,1.01,0.87,0.75
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Czechia,108.2,72.4,81.1,80.02,101.64,98.51,102.94,108.31,114.31,84.81,88.51,85.23
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Germany,563.71,541.94,484.46,470.88,427.74,423.5,311.91,280.33,287.48,259.85,226.75,:
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Denmark,81.0,80.0,80.0,87.0,86.0,85.0,78.0,71.0,88.0,82.0,:,:
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Estonia,0.8,0.5,2.0,0.93,3.29,2.12,2.77,3.25,12.08,10.38,13.74,13.99
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Greece,6.0,14.2,22.57,22.79,21.53,21.53,10.19,10.19,10.19,4.75 b,4.75,:
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Spain,958.8,848.2,868.4,901.4,923.9,941.6,997.1,1052.7,:,:,:,:
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Finland,:,:,:,:,:,63.8,74.05,64.08,64.07,59.02,59.56,:
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,France,443.0,417.0,369.0,421.0,378.0,351.0,299.0,:,:,330.82,365.68,333.89
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Croatia,:,0.67,1.27,0.77,0.97,0.87,1.09,1.55,0.47,0.48,0.63,0.76
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Hungary,16.43,15.77,14.56,5.95,9.01,25.91,28.2,34.09,43.77,18.01,21.83,10.82
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Ireland,57.7,68.33,52.0,42.48,46.7,45.34,46.49,44.0,52.14,51.79,55.18,55.54
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Lithuania,10.4,7.79,7.68,8.54,11.22,9.7,20.82,15.89,15.05,12.29,11.64,11.28
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Luxembourg,:,4.29,:,:,3.15,1.55 e,1.16 e,2.00 e,1.77 e,1.98 e,1.31 e,1.25 e
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Latvia,8.43,7.27,8.09,5.94,4.5,4.32,3.39,4.16,6.83,6.16,5.56,2.61
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Netherlands,0.0,0.0,0.0,0.0,0.0,0.0,:,0.0,:,0.0,:,0.0
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Norway,63.9,70.1,82.6,78.3,70.9,65.7,66.0,65.4,56.59,68.74,68.39,69.07
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Poland,116.2,115.0,105.4,107.2,107.5,116.03,108.52,118.33,123.78,137.77,156.0,157.6
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Portugal,:,101.6,:,32.35,:,13.89,:,:,:,:,:,:
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Romania,1.8,2.2,8.0,13.05,10.64,17.56,35.0,46.39,43.56,54.12,40.44,63.08
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Sweden,40.4,48.3,57.6,51.0,59.5,69.5,71.2,82.3,88.8,96.3,102.0,106.7
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Slovenia,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Slovakia,0.36,1.25,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,Türkiye,:,:,:,:,:,19.47,:,11.36,:,3.51,:,19.77
Annual,Thousand tonnes,Sludge disposal - agricultural use,Urban wastewater treatment plants - total,United Kingdom,:,844.4,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Austria,:,74.20 bd,:,51.50 bd,:,47.94,:,46.29,49.83,43.72,35.1,38.8
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Bosnia and Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Belgium,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Bulgaria,1.1,5.5,2.3,0.8,3.4,3.3,3.8,2.9,2.85,3.59,4.49,:
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Switzerland,:,:,0.0,:,:,:,0.0,:,0.0,:,:,:
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,3.48,4.86,4.29,4.68,4.55,4.8
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Czechia,72.5,153.7,138.9,137.8,72.89,67.74,73.06,78.01,66.96,92.78,99.25,112.59
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Germany,315.51,293.55,264.4,251.53,223.67,200.5,204.25,155.82,146.24,129.04,108.89,:
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Denmark,11.0,12.0,12.0,14.0,10.0,18.0,28.0,32.0,35.0,40.0,:,:
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Estonia,15.2,14.8,12.47,16.12,13.19,12.21,14.0,14.57,3.31,5.65,3.59,2.79
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Greece,:,:,:,:,:,:,:,:,:,19.63,19.63,:
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Finland,:,:,:,:,:,80.4,80.22,69.42,93.58,86.76,95.44,:
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,France,253.0,245.0,244.0,305.0,278.0,287.0,318.0,:,:,443.43,423.38,526.8
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Croatia,:,1.44,0.62,0.01,0.27,0.26,0.0,0.15,0.78,0.82,1.97,2.15
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Hungary,83.26,38.21,40.69,55.23,67.59,127.78,148.1,167.07,159.85,138.58,160.6,193.34
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Ireland,27.65,:,9.34,9.27,10.95,9.61,10.07,10.61,6.1,6.5,5.15,4.21
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Lithuania,10.19,12.18,10.93,14.63,15.57,13.63,16.7,17.51,16.79,15.2,16.38,20.24
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Luxembourg,:,3.22,:,:,2.21,2.53 e,4.56 e,1.76 e,1.86 e,1.44 e,1.03 e,0.04 e
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Latvia,1.11,2.51,2.42,2.47,5.23,7.76,5.73,8.82,5.54,4.6,1.8,0.91
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Netherlands,0.0,0.0,0.0,0.0,0.04,4.18,:,0.0,:,0.0,:,0.0
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Norway,27.9,32.3,29.9,25.7,20.5,27.8,33.8,26.7,26.6,36.63,37.35,41.27
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Poland,31.0,33.3,32.6,46.3,47.1,31.82,25.9,25.2,30.55,29.46,21.41,22.78
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Romania,0.2,1.3,0.3,0.2,:,0.34,1.76,4.15,12.19,5.03,2.27,1.78
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Sweden,:,66.7,:,59.1,:,55.6,:,54.0,:,47.3,42.6,:
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Slovenia,1.9,1.9,2.7,1.5,0.6,1.0,0.4,0.6,0.6,0.4,1.27,0.22
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Slovakia,37.6,36.83,35.21,26.05,24.87,25.18,24.62,25.45,25.62,26.4,27.77,28.8
Annual,Thousand tonnes,Sludge disposal - compost and other applications,Urban wastewater treatment plants - total,Türkiye,:,:,:,:,:,0.0,:,0.02,:,0.0,:,37.31
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Austria,:,138.6,:,118.47,:,127.25,:,125.36,106.57,118.86,87.23 b,87.61
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Bosnia and Herzegovina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Belgium,91.57,128.77,131.71,128.02,125.64,126.8,118.97,118.32,115.38,116.84,123.8,118.53 p
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Switzerland,:,:,194.5,:,:,:,177.0,:,184.0,:,:,:
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Cyprus,0.0,0.0,0.0,0.0,0.0,0.61,0.79,0.27,0.48,0.28,0.46,0.47
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Czechia,6.7,7.7,5.9,6.41,14.24,18.91,24.99,22.33,20.75,23.91,27.43,26.72
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Germany,1067.43,1008.83,1034.77,1077.93,1148.68,1142.89,1190.16,1295.19,1293.25,1334.99,1364.89,:
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Denmark,38.0,38.0,35.0,27.0,22.0,30.0,27.0,20.0,23.0,20.0,:,:
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Greece,36.3,39.35,41.72,38.52,38.36,38.36,37.71,37.71,37.71,36.92,36.92,:
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Spain,179.4,168.2,121.8,102.4,110.0,111.9,89.1,67.0,:,:,:,:
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Finland,:,:,:,:,:,0.72,1.17,5.61,0.66 b,0.04,0.08,:
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,France,199.0,208.0,161.0,171.0,138.0,136.0,149.0,:,:,182.46,157.37,137.63
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Croatia,:,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.04,0.01,0.0,0.06
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Hungary,23.29,22.99,24.78,41.47,23.02,60.53,64.19,28.8,12.22,20.61,13.66,10.5
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Lithuania,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.88,1.84,14.43,14.75,11.47
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Luxembourg,:,1.03,:,:,0.76,1.01 e,1.30 e,1.14 e,1.67 e,3.17 e,3.04 e,4.62 e
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.8,1.47 d
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Netherlands,331.0,321.1,315.6,319.7,322.41,319.85,:,270.98,:,294.76,:,290.43
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Norway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.9,0.01,4.4,3.99
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Poland,41.6,56.6,72.9,84.2,79.3,101.14,106.16,111.54,70.17,98.58,93.55,105.23
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Portugal,:,0.1,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Romania,0.0,0.4,:,1.24,0.5,0.38,0.02,0.72,1.14,2.15,0.96,0.56
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Sweden,:,1.5,:,2.2,:,4.2,:,2.8,:,5.2,5.3,:
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Slovenia,15.0,13.0,14.4,15.0,15.1,15.9,12.4,10.6,9.6,11.2,8.38,5.99
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Slovakia,0.0,3.2,5.01,16.04,16.91,11.04,12.24,11.68,12.93,11.93,12.75,10.33
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,Türkiye,:,:,:,:,:,93.94,:,142.86,:,83.94,:,52.03
Annual,Thousand tonnes,Sludge disposal - incineration,Urban wastewater treatment plants - total,United Kingdom,:,228.9,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Austria,:,13.6,:,3.21,:,0.06,:,0.26,0.39,0.31,0.42,0.27
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Bosnia and Herzegovina,0.5,1.2,1.3,1.3,1.3,9.5,9.5,9.5,9.5,:,:,:
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Bulgaria,7.1,6.6,10.5,8.5,8.5,6.2,6.8,3.7,1.88,1.6,1.58,:
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Switzerland,:,:,0.0,:,:,:,0.0,:,0.0,:,:,:
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Czechia,14.0,13.4,17.7,14.36,21.46,21.56,22.28,19.56,19.06,17.61,19.9,19.23
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Denmark,3.0,1.0,1.0,1.0,1.0,6.0,8.0,10.0,5.0,7.0,:,:
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Estonia,2.1,6.5,0.84,1.32,1.44,2.79,2.36,2.31,1.48,2.03,2.1,2.34
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Greece,79.8,40.3,37.05,39.03,34.03,34.03,36.83,36.83,36.83,25.72,25.72,:
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Spain,193.4,217.0,132.4,127.8,118.7,120.9,105.8,90.7,:,:,:,:
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Finland,:,:,:,:,:,1.72,5.4,6.67,1.76 b,2.54,0.78,:
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,France,46.0,42.0,31.0,31.0,8.0,6.0,13.0,:,:,5.81,5.58,2.8
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Croatia,:,0.84,14.09,14.57,16.17,7.28,1.93,0.78,0.75,0.71,0.43,0.57
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Hungary,32.0,13.69,5.66,3.09,2.86,2.37,1.27,1.51,1.28,2.98,2.94,2.76
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Ireland,0.3,0.0,:,0.36,0.09,0.1,0.09,0.09,0.12,0.07,0.0,0.0
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Lithuania,0.47,0.0,0.0,0.0,0.0,5.62,3.21,3.4,3.62,1.65,0.88,0.0
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Luxembourg,:,0.0,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Latvia,1.11,0.17,0.24,1.17,0.4,0.02,0.02,0.07,0.0,0.74,0.01,0.0
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Malta,6.06 b,10.5,9.64,8.5,8.44,10.77,10.3,8.28,9.69,10.36,10.37,9.26
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Netherlands,0.0,0.0,0.0,0.0,2.06,1.1,:,31.91,:,1.48,:,1.49
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Norway,17.9,18.5,18.6,16.7,19.6,13.8,16.9,8.7,10.08,11.99,15.07,9.09
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Poland,51.4,46.8,31.4,31.5,40.5,20.67,15.25,10.64,9.37,6.95,6.03,8.2
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Portugal,:,11.4,:,3.67,:,5.14,:,:,:,:,:,:
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Romania,53.9,43.0,117.7,145.14,104.23,177.61,168.45,128.31,130.02,140.69,140.78,77.42
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Serbia,:,:,9.7,8.3,10.8,8.3,13.0,15.82,11.5,12.3,22.07,14.0
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Sweden,:,7.1,:,3.6,:,3.1,:,2.3,:,1.7,1.7,:
Annual,Thousand tonnes,Sludge disposal - landfill,Urban wastewater treatment plants - total,Slovenia,2.0,1.1,0.5,0.3,0.2,0.2,0.3,0.3,0.5,0.6,0.83,0.67
