Time frequency,Unit of measure,International Standard Classification of Education (ISCED 2011),Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0
Annual,Number,Lower secondary education,Bulgaria,:,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1
Annual,Number,Lower secondary education,Cyprus,:,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.9,1.9,1.9
Annual,Number,Lower secondary education,Czechia,:,1.4,1.6,1.6,1.6,1.7,1.6,1.7,1.7,1.7,1.7
Annual,Number,Lower secondary education,Germany,1.3,1.3,1.3 d,1.3,1.3,1.3,1.3,1.3 d,1.3 d,1.3 d,1.3 d
Annual,Number,Lower secondary education,Denmark,1.8,1.8,1.8,1.8 d,1.8,1.9,1.9,1.8,1.9,1.9,1.8
Annual,Number,Lower secondary education,Estonia,:,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Annual,Number,Lower secondary education,Greece,:,1.9,1.9,2.0 d,1.9,2.0,1.9,1.9,1.9,2.0,2.0
Annual,Number,Lower secondary education,Spain,:,1.4,1.4,1.5,1.5,1.5,1.5,1.4,1.5,1.5,1.4
Annual,Number,Lower secondary education,European Union - 27 countries (from 2020),:,1.4,1.6,1.6,1.6,1.5,1.6,1.6,1.6,1.6,1.6
Annual,Number,Lower secondary education,European Union - 28 countries (2013-2020),:,:,:,:,:,1.6,1.6,:,:,:,:
Annual,Number,Lower secondary education,Finland,:,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2 bd,2.2
Annual,Number,Lower secondary education,France,:,1.5,1.6,1.6,1.6,1.7 d,1.7,1.8,1.8,1.8,1.8
Annual,Number,Lower secondary education,Croatia,1.5,1.5,1.6,1.6,1.6,1.6,1.6,1.5,1.5,1.5,1.5
Annual,Number,Lower secondary education,Hungary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1
Annual,Number,Lower secondary education,Ireland,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9
Annual,Number,Lower secondary education,Iceland,:,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,:,2.0
Annual,Number,Lower secondary education,Italy,:,2.0,2.0,1.9 d,1.9 d,2.0,1.9,2.0,2.0,2.0,2.0
Annual,Number,Lower secondary education,Liechtenstein,:,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Annual,Number,Lower secondary education,Lithuania,:,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.7,1.8
Annual,Number,Lower secondary education,Luxembourg,:,2.5,2.5,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.3
Annual,Number,Lower secondary education,Latvia,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
Annual,Number,Lower secondary education,North Macedonia,:,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Annual,Number,Lower secondary education,Malta,:,2.2,2.1,2.1,2.2,2.1,2.1,2.1,2.1,2.1,2.1
Annual,Number,Lower secondary education,Netherlands,:,2.1,2.1,2.0,2.0,2.0,2.0,2.0,2.0,2.2,2.1
Annual,Number,Lower secondary education,Norway,:,1.7,1.7,1.7,1.7,1.6,1.6,1.6,1.6,1.7,1.7 d
Annual,Number,Lower secondary education,Poland,:,1.8,1.8,1.8,1.8,1.8,1.8 e,1.8 e,1.5,1.6,1.6
Annual,Number,Lower secondary education,Portugal,1.7,1.8,1.8,1.8,1.8,1.9,1.8,1.9,1.9,1.9,1.9
Annual,Number,Lower secondary education,Romania,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.9,2.0
Annual,Number,Lower secondary education,Serbia,:,:,:,:,:,2.0,:,:,:,:,2.0
Annual,Number,Lower secondary education,Sweden,:,1.9,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
Annual,Number,Lower secondary education,Slovenia,:,1.3,1.6,1.5,1.5,1.3,1.3,1.3,1.3,1.2,1.2
Annual,Number,Lower secondary education,Slovakia,:,1.8,1.8,1.8,1.8,1.7,1.6,1.6,1.5,1.5,1.5
Annual,Number,Upper secondary education,Austria,1.3,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.3
Annual,Number,Upper secondary education,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,1.4,:,1.4
Annual,Number,Upper secondary education,Belgium,:,1.7,1.7,1.6,1.7,1.7,1.7,1.8,1.8,1.8,1.8
Annual,Number,Upper secondary education,French Community in Belgium including small German-speaking Community,:,1.3,1.3,1.3,1.3,1.3,1.3,1.4,1.5,1.4,1.4
Annual,Number,Upper secondary education,Flemish Community in Belgium,:,2.1,2.1,1.8,2.0,1.9,2.1,2.1,2.1,2.1,2.1
Annual,Number,Upper secondary education,Bulgaria,:,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.5,1.6,1.6
Annual,Number,Upper secondary education,Cyprus,:,1.8,1.7,1.7,1.7,1.5,1.4,1.4,1.4,1.4,1.4
Annual,Number,Upper secondary education,Czechia,:,1.5,1.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Annual,Number,Upper secondary education,Germany,0.9,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0
Annual,Number,Upper secondary education,Denmark,0.9,0.9,1.0,1.0 d,1.0,0.9,0.9,0.9,0.9,0.8,0.8
Annual,Number,Upper secondary education,Estonia,:,1.9 d,1.9 d,1.8 d,1.7 d,1.6 d,1.5 d,1.5 d,1.6,1.6,1.6
Annual,Number,Upper secondary education,Greece,:,0.9,0.9,0.8 d,0.9,1.0,0.9,0.9,0.9 d,1.3 d,1.4
Annual,Number,Upper secondary education,Spain,:,1.0,1.0,1.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0
Annual,Number,Upper secondary education,European Union - 27 countries (from 2020),:,1.4 d,1.4 d,1.4 d,1.4 d,1.4 d,1.4 d,1.4 d,1.4 d,1.4 d,1.4 d
Annual,Number,Upper secondary education,European Union - 28 countries (2013-2020),:,:,:,:,:,1.4 d,1.4 d,:,:,:,:
Annual,Number,Upper secondary education,Finland,:,2.2,2.2,2.2,2.1,2.2,2.2,2.1,2.1,2.0 bd,2.1
Annual,Number,Upper secondary education,France,:,1.8,1.8,1.8,1.8,1.8 d,1.8,1.8,1.8,1.8,1.8
Annual,Number,Upper secondary education,Croatia,1.5,1.5,1.4,1.5,1.4,1.4,1.5,1.5,1.5,1.5,1.5
Annual,Number,Upper secondary education,Hungary,1.2,1.2,1.3,1.3,1.3,1.3 bd,1.3 bd,1.3 b,1.3 bd,1.4 bd,1.3
Annual,Number,Upper secondary education,Ireland,0.9,0.9,:,:,:,:,:,:,:,:,:
Annual,Number,Upper secondary education,Iceland,:,1.3,1.3,1.3,1.3,1.3,1.3,1.2,:,:,:
Annual,Number,Upper secondary education,Italy,:,1.4,1.4,1.4 d,1.4 d,1.4,1.4,1.5,1.4 d,1.5,1.3
Annual,Number,Upper secondary education,Liechtenstein,:,2.0,2.0,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9
Annual,Number,Upper secondary education,Lithuania,:,1.3,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.1
Annual,Number,Upper secondary education,Luxembourg,:,2.4,2.4,2.4,2.4,2.4,2.4,2.5,2.5,2.6,2.3
Annual,Number,Upper secondary education,Latvia,1.6,1.5,1.7,1.7,1.7,1.7,1.7,1.8,1.7,1.7,1.7
Annual,Number,Upper secondary education,North Macedonia,:,1.5,1.5,1.5,1.5,1.5,1.6,1.6,1.6 d,1.6 d,: d
Annual,Number,Upper secondary education,Malta,:,1.7,1.6,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Annual,Number,Upper secondary education,Netherlands,:,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
Annual,Number,Upper secondary education,Norway,:,: m,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6
Annual,Number,Upper secondary education,Poland,:,1.6,1.6,1.7,1.7,1.6,1.7,1.7,1.9,1.9,1.9
Annual,Number,Upper secondary education,Portugal,0.8,0.8,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Annual,Number,Upper secondary education,Romania,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Annual,Number,Upper secondary education,Serbia,:,:,:,:,:,:,:,:,:,:,1.3
Annual,Number,Upper secondary education,Sweden,:,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
Annual,Number,Upper secondary education,Slovenia,:,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Annual,Number,Upper secondary education,Slovakia,:,1.8,1.7,1.7,1.6,1.6,1.6,1.6,1.5,1.6,1.5
Annual,Number,Upper secondary education - general,Austria,1.7,1.7,1.7,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.7
Annual,Number,Upper secondary education - general,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,2.0,:,2.0
Annual,Number,Upper secondary education - general,Belgium,:,2.1,2.2,2.2,2.2,2.1,2.1,2.1,2.1,2.1,2.1
Annual,Number,Upper secondary education - general,French Community in Belgium including small German-speaking Community,:,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.7
Annual,Number,Upper secondary education - general,Flemish Community in Belgium,:,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.4,2.4,2.4
Annual,Number,Upper secondary education - general,Bulgaria,:,1.7,1.8,1.8,1.8,1.8,1.7,1.7,1.7,1.8,1.8
Annual,Number,Upper secondary education - general,Cyprus,:,1.8,1.8,1.8,1.8,1.6,1.4,1.4,1.4,1.4,1.4
Annual,Number,Upper secondary education - general,Czechia,:,1.9,1.9,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Annual,Number,Upper secondary education - general,Germany,1.5,1.4,1.4,1.4,1.4,1.5,1.4,1.5,1.5,1.4,1.4
Annual,Number,Upper secondary education - general,Denmark,1.6,1.5,1.5,1.5 d,1.5,1.4,1.4,1.4,1.3,1.3,1.3
Annual,Number,Upper secondary education - general,Estonia,:,2.2,2.3,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.1
Annual,Number,Upper secondary education - general,Greece,:,1.0,1.0,1.0 d,1.0,1.1,1.0,0.9,0.9 d,1.6 d,1.6
Annual,Number,Upper secondary education - general,Spain,:,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.2
Annual,Number,Upper secondary education - general,European Union - 27 countries (from 2020),:,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
Annual,Number,Upper secondary education - general,European Union - 28 countries (2013-2020),:,1.4,1.4,1.7,1.4,1.4,1.4,1.4,1.7,:,:
Annual,Number,Upper secondary education - general,Finland,:,2.5,2.5,2.5,2.5,2.4,2.4,2.4,2.4,2.4 bd,2.4
Annual,Number,Upper secondary education - general,France,:,2.0,2.1,2.1,2.1,2.1 d,2.1,2.1,2.1,2.0,2.0
Annual,Number,Upper secondary education - general,Croatia,1.9,1.9,1.9,1.9,1.9,1.9,1.9,2.0,1.9,1.9,1.9
Annual,Number,Upper secondary education - general,Hungary,1.4,1.4,1.4,1.4,1.4,1.5 bd,1.6 bd,1.6 b,1.7 bd,1.7 bd,1.7
Annual,Number,Upper secondary education - general,Ireland,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9
Annual,Number,Upper secondary education - general,Iceland,:,1.6,1.7,1.7,1.7,1.7,1.7,1.6,:,:,:
Annual,Number,Upper secondary education - general,Italy,:,1.3,1.4,1.4 d,1.4,1.4,1.4,1.4,1.4 d,1.4,1.4
Annual,Number,Upper secondary education - general,Liechtenstein,:,2.0,2.0,1.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9
Annual,Number,Upper secondary education - general,Lithuania,:,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.3,1.4
Annual,Number,Upper secondary education - general,Luxembourg,:,3.0,3.0,3.0,3.0,3.0,3.0,3.1,3.2,3.2,2.6
Annual,Number,Upper secondary education - general,Latvia,2.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
Annual,Number,Upper secondary education - general,North Macedonia,:,1.5 d,1.5 d,1.5 d,1.5 d,1.5 d,1.6 d,1.6 d,1.6 d,1.6 d,1.5 d
Annual,Number,Upper secondary education - general,Malta,:,1.8,1.8,1.8,1.7,1.7,1.7,1.7,1.7,1.7,1.7
Annual,Number,Upper secondary education - general,Netherlands,:,1.8,1.7,1.7,1.7,1.8,1.8,1.8,1.8,1.7,1.7
Annual,Number,Upper secondary education - general,Norway,:,: m,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Annual,Number,Upper secondary education - general,Poland,:,1.6,1.6,1.7,1.7,1.6,1.7,1.7,2.0,1.9,1.9
Annual,Number,Upper secondary education - general,Portugal,0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.7,0.8,0.8,0.8
Annual,Number,Upper secondary education - general,Romania,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Annual,Number,Upper secondary education - general,Serbia,:,:,:,:,:,:,:,:,:,:,1.9
Annual,Number,Upper secondary education - general,Sweden,:,2.0,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9
Annual,Number,Upper secondary education - general,Slovenia,:,2.0,2.0,2.0,1.9,2.0,2.0,2.0,2.0,2.0,2.0
Annual,Number,Upper secondary education - general,Slovakia,:,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Annual,Number,Upper secondary education - general,United Kingdom,:,0.6,0.5,:,0.4,0.4,0.4,0.4,:,:,:
Annual,Number,Upper secondary education - vocational,Austria,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
Annual,Number,Upper secondary education - vocational,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,1.3,:,1.2
Annual,Number,Upper secondary education - vocational,Belgium,:,1.3,1.4,1.2,1.3,1.2,1.4,1.4,1.5,1.4,1.5
Annual,Number,Upper secondary education - vocational,French Community in Belgium including small German-speaking Community,:,0.7,0.7,0.7,0.7,0.7,0.8,0.9,1.0,0.8,0.9
Annual,Number,Upper secondary education - vocational,Flemish Community in Belgium,:,1.8,1.7,1.4,1.6,1.6,1.8,1.8,1.8,1.8,1.8
Annual,Number,Upper secondary education - vocational,Bulgaria,:,1.5,1.4,1.4,1.5,1.5,1.4,1.4,1.4,1.5,1.4
Annual,Number,Upper secondary education - vocational,Cyprus,:,1.2,1.2,1.2,1.2,1.1,1.2,1.3,1.2,1.2,1.4
Annual,Number,Upper secondary education - vocational,Czechia,:,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
Annual,Number,Upper secondary education - vocational,Germany,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Annual,Number,Upper secondary education - vocational,Denmark,0.3,0.3,0.3,0.3 d,0.2,0.2,0.2,0.2,0.2,0.1,0.1
Annual,Number,Upper secondary education - vocational,Estonia,:,1.5 d,1.2 d,1.1 d,0.8 d,0.6 d,0.5 d,0.4 d,0.8,0.8,0.8
Annual,Number,Upper secondary education - vocational,Greece,:,0.6,0.6,0.5,0.7,0.7,0.7,0.7,0.8,0.8,0.8
Annual,Number,Upper secondary education - vocational,Spain,:,0.2,0.2,0.3,0.4,0.4,0.4,0.4,0.5,0.4,0.4
Annual,Number,Upper secondary education - vocational,European Union - 27 countries (from 2020),:,1.1 d,1.2 d,1.1 d,1.2 d,1.1 d,1.2 d,1.2 d,1.2 d,1.2 d,1.2 d
Annual,Number,Upper secondary education - vocational,European Union - 28 countries (2013-2020),:,:,:,:,:,1.2 d,1.2 d,:,:,:,:
Annual,Number,Upper secondary education - vocational,Finland,:,1.9,1.9,1.9,1.8,2.0,1.9,1.9,1.9,1.8 bd,1.9
Annual,Number,Upper secondary education - vocational,France,:,1.3,1.3,1.3,1.3,1.3 d,1.3,1.3,1.3,1.3,1.3
Annual,Number,Upper secondary education - vocational,Croatia,1.3,1.2,1.2,1.3,1.2,1.2,1.2,1.2,1.2,1.3,1.2
Annual,Number,Upper secondary education - vocational,Hungary,0.7,0.8,0.8,0.8,0.9,0.9 bd,0.9 bd,1.0 b,1.0 bd,1.0 bd,0.9
Annual,Number,Upper secondary education - vocational,Ireland,1.0,: m,:,:,:,:,:,:,:,:,:
Annual,Number,Upper secondary education - vocational,Iceland,:,0.6,0.6,0.6,0.5,0.5,0.4,0.3,:,:,:
Annual,Number,Upper secondary education - vocational,Italy,:,1.4,1.5,1.4 d,1.4 d,1.4,1.4,1.5,1.4 d,1.5,1.3
Annual,Number,Upper secondary education - vocational,Liechtenstein,:,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Number,Upper secondary education - vocational,Lithuania,:,0.9,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.7,0.6
Annual,Number,Upper secondary education - vocational,Luxembourg,:,2.1,2.1,2.1,2.1,2.1,2.2,2.2,2.3,2.3,2.1
Annual,Number,Upper secondary education - vocational,Latvia,1.1,0.9,1.4,1.3,1.4,1.3,1.3,1.5,1.4,1.4,1.3
Annual,Number,Upper secondary education - vocational,North Macedonia,:,: d,: d,: d,: d,: d,: d,: d,: d,: d,: d
Annual,Number,Upper secondary education - vocational,Malta,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Annual,Number,Upper secondary education - vocational,Netherlands,:,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8
Annual,Number,Upper secondary education - vocational,Norway,:,: m,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2
Annual,Number,Upper secondary education - vocational,Poland,:,1.6,1.6,1.7,1.7,1.7,1.7,1.7,1.8,1.8,1.8
Annual,Number,Upper secondary education - vocational,Portugal,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9,0.9,0.9
Annual,Number,Upper secondary education - vocational,Romania,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Annual,Number,Upper secondary education - vocational,Serbia,:,:,:,:,:,:,:,:,:,:,1.1
Annual,Number,Upper secondary education - vocational,Sweden,:,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0
Annual,Number,Upper secondary education - vocational,Slovenia,:,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.3,1.3,1.3
Annual,Number,Upper secondary education - vocational,Slovakia,:,1.7,1.6,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3
