Time frequency,Information society indicator,Unit of measure,Individual type,Geopolitical entity (reporting)\Time,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Greece,8.3,10.79,8.78,:,10.09,38.69,62.85,45.76,24.32,41.17
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Spain,14.53,15.22,18.5,:,19.82,47.7,45.71,38.32,33.87,39.37
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",European Union - 27 countries (from 2020),8.1,8.43,9.75,:,12.9,24.34 e,35.40 b,27.59,23.29,24.14
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Finland,26.98,27.88,35.87,:,42.3,59.07,57.36,54.88,53.84,52.78
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",France,8.87,10.23,9.99,:,15.53,:,42.13,31.85,28.98,25.49
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Croatia,4.47,11.03,6.98,:,8.47,26.25,24.61,13.99,10.32,14.88
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Hungary,4.09,5.41,6.52,:,8.29,19.45,21.18,16.85,14.53,15.3
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Ireland,4.86,5.74,7.24,:,14.98,19.43 u,32.95 bu,36.76 u,29.47,36.55
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Iceland,:,:,29.02,:,27.94,49.78,52.07,:,:,:
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Italy,4.83,5.11,5.87,:,9.6,24.66,32.63,34.42,26.62,27.18
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Lithuania,15.58,16.62,16.79,:,18.63,39.21,30.29,26.13,21.76,24.11
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Luxembourg,9.04,9.94,9.67,:,12.58 b,43.04,45.28,21.95,15.27,21.41
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Latvia,7.65,6.42 b,8.61,:,8.33,21.59,27.01,19.58,19.32,16.67
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Montenegro,:,:,11.99,:,14.99,31.05,29.26,24.24,19.81,22.6
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",North Macedonia,15.32,9.72,5.76,:,11.83,20.5,33.21,:,:,18.84
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Malta,6.88,6.4,8.96,:,16.28,35.86,58.65,38.93,41.6,28.33
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Netherlands,10.74,12.58,11.96,:,16.74,23.35,68.74,54.72,34.88,36.65
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Norway,11.86,14.56,16.01,:,19.4,28.78,26.63,33.88,26.52,30.66
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Poland,4.86,5.88,6.09,:,8.23,13.77,22.46,10.83,13.08,14.13
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Portugal,7.47,9.22,7.49,:,10.07,26.7,33.39,19.9,20.45,17.59
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Romania,7.79,4.6,5.67,:,4.82,9.97,18.45,10.76,8.2,8.34
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Serbia,7.04,:,10.38,:,11.31,13.65,16.43,25.82,20.47,18.53
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Sweden,10.41,9.04 b,23.76,:,17.83,32.15,32.29,24.16,25.06,21.03
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Slovenia,5.42,2.29,8.49,:,4.79,13.96,59.96,44.72,31.21,32.86
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Slovakia,4.21,3.14,6.18,:,9.21,17.63,23.48,22.58,18.5,20.92
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Türkiye,2.59,2.82,2.92,:,4.69,14.9,18.13,10.61,13.0,8.72
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",United Kingdom,12.66,12.47,13.98,:,26.67,15.88,:,:,:,:
Annual,Internet use: doing an online course (of any subject),Percentage of individuals,"Individuals, 16 to 29 years old",Kosovo*,:,:,7.51,:,7.47,26.9,:,:,:,:
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Albania,:,:,:,79.64,86.31,87.23,93.77,90.05,93.83,:
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Austria,88.65,88.4,86.16,88.19,91.11,92.03,86.59,93.1,89.83,90.94
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Bosnia and Herzegovina,:,:,:,73.25,63.05,84.44,86.7,:,93.28,87.67
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Belgium,92.26,93.28,93.38,93.15,94.5,95.28 u,85.97 b,86.66,90.3,89.64
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Bulgaria,75.89,77.4,80.89,83.64,80.29,80.95,85.54,87.45,87.45,84.39
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Switzerland,:,:,81.23 b,:,80.01,:,91.26 b,:,93.26,:
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Cyprus,89.47,92.5,89.4,93.14,96.08,95.74,95.25,96.13,97.58,98.0
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Czechia,84.69,87.18,88.69,94.82 b,94.35,93.52,94.67,95.88,96.66,99.05
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Germany,89.04,85.61,85.42,86.11,87.58,87.42,75.91 b,75.62,73.41,83.93
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Denmark,86.96,94.91,95.78,95.71,96.33,97.59,96.67,95.7,98.25,97.0
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Estonia,91.1,93.1,94.02,94.03,93.69,93.2,93.47,89.8,92.34,90.51
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Greece,82.83,86.19,90.58,91.72,88.05,90.34,94.87,92.93,91.28,97.74
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Spain,86.28,86.8,86.56,87.21,88.89,92.18,91.85,90.53,89.83,89.79
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",European Union - 27 countries (from 2020),82.77,82.54,83.85,84.97,84.23,85.49 e,82.90 b,83.46,83.01,88.01
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Finland,91.72,89.72,94.84,90.42,86.81,92.82,92.43,92.36,93.48,94.14
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",France,72.2,73.56,74.35,73.41,71.56,:,68.94,70.01,69.93,: @C
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Croatia,90.77,91.56,94.35,94.45,95.2,93.91,97.72,91.81,93.21,88.0
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Hungary,90.0,92.41,93.93,92.95,91.17,95.92,96.03,97.05,96.62,95.96
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Ireland,84.3,87.69,86.74,90.09,89.01,81.28 u,88.78 bu,98.21 u,96.69,94.9
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Iceland,:,:,97.58,97.86,97.77,99.02,98.47,:,:,:
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Italy,71.73,73.82,73.76,76.82,71.18,76.04,77.59,78.99,78.24,80.02
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Lithuania,86.91,91.6,89.21,92.79,93.21,89.4,91.06,91.14,87.6,86.28
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Luxembourg,88.98,93.95,93.07,88.89 b,84.63,77.47,80.58,80.11,77.5,85.76
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Latvia,92.23,89.42 b,91.87,92.91,93.7,90.73,92.62,94.23,93.64,91.29
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Montenegro,:,:,92.77,97.13,96.95,97.89,97.45,97.99,95.74,96.04
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",North Macedonia,89.51,91.32,91.31,88.62,91.71,90.54,89.16,:,:,95.2
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Malta,92.72,89.7,97.55,94.31,93.3,93.5,95.04,94.56,94.91,88.99
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Netherlands,85.12,84.05,89.6,90.31,89.73,90.18,88.51,89.55,92.23,94.84
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Norway,91.94,95.73,97.03,95.51,96.95,98.72,96.64,95.75,96.87,96.71
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Poland,88.38,82.85,85.9,87.79,88.72,88.45,88.6,90.69,91.23,90.36
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Portugal,85.86,93.62,93.68,93.66,94.71,94.48,92.93,94.01,93.34,91.71
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Romania,75.28,73.06,79.81,86.28,83.2,85.31,87.88,87.03,89.35,88.19
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Serbia,92.21,:,84.05,91.73,88.31,86.35,93.74,95.08,96.06,94.77
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Sweden,88.85,86.25 b,91.35,87.15,87.69,87.62,84.72,81.37,85.74,86.51
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Slovenia,82.57,76.56,85.1,85.75,85.18,94.63,87.85,90.24,92.61,90.69
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Slovakia,89.52,90.74,91.06,90.26,88.13,89.01,91.98,81.34,82.79,83.97
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Türkiye,65.71,72.9,77.25,80.37,80.28,80.65,80.8,88.87,91.92,92.74
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",United Kingdom,91.3,88.83,91.66,90.24,95.43,94.87,:,:,:,:
Annual,"Internet use: participating in social networks (creating user profile, posting messages or other contributions to facebook, twitter, etc.)",Percentage of individuals,"Individuals, 16 to 29 years old",Kosovo*,:,:,84.31,86.86,92.53,97.6,:,:,:,:
