Annual,Thousand passengers,Lithuania,6282.0,6081.0,5489.0,4478.0,4447.0,3819.0,3795.0,4127.0,4251.0,4346.0,4126.0,3790.0,3916.0,4176.0,4665.0,4991.0,3238.0,3948.0,4464.0,4719.0
Annual,Thousand passengers,Luxembourg,13520.0,13937.0,14793.0,16442.0,17676.0,17039.0,17995.0,18200.0,19691.0,20549.0,21503.0,22496.0,22459.0,22930.0,23331.0,25016.0,14527.0,16595.0,22038.0,28688.0
Annual,Thousand passengers,Latvia,23825.0,25915.0,27387.0,27380.0,26702.0,21504.0,20804.0,20447.0,19707.0,19730.0,19190.0,17065.0,17228.0,17494.0,18242.0,18623.0,12862.0,11194.0,15694.0,17134.0
Annual,Thousand passengers,Montenegro,:,:,:,:,:,:,:,:,:,922.0,1122.0,1236.0,1285.0,927.0,992.0,986.0,473.0,:,777.0,:
Annual,Thousand passengers,North Macedonia,:,:,:,:,:,1524.0,1512.0,1421.0,1013.0,853.0,803.0,1022.0,663.0,500.0,540.0,549.0,253.0,252.0,406.0,280.0
Annual,Thousand passengers,Netherlands,326953.0,339020.0,347831.0,368034.0,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C,: @C
Annual,Thousand passengers,Norway,50650.0,52559.0,54695.0,56808.0,59071.0,57937.0,59304.0,59384.0,62689.0,67251.0,70341.0,73836.0,74293.0,73561.0,77740.0,80402.0,42599.0,41401.0,66695.0,78220.0
Annual,Thousand passengers,Poland,265677.0,251383.0,254777.0,265995.0,272859.0,264177.0,241976.0,239054.0,266011.0,262382.0,260260.0,269664.0,285094.0,295394.0,: @C,: @C,: @C,: @C,: @C,: @C
Annual,Thousand passengers,Portugal,152786.0,151384.0,150365.0,156712.0,158455.0,153794.0,152997.0,149189.0,132212.0,126079.0,128295.0,130421.0,133472.0,142127.0,147581.0,175511.0,102247.0,120702.0,171653.0,200459.0
Annual,Thousand passengers,Romania,99433.0,92424.0,94441.0,88263.0,78252.0,70332.0,64272.0,60971.0,57530.0,57393.0,64751.0,66479.0,64455.0,69056.0,66500.0,69707.0,50559.0,54937.0,70464.0,74278.0
Annual,Thousand passengers,Sweden,146615.0,150058.0,159067.0,169061.0,178929.0,179095.0,179343.0,187055.0,193163.0,200706.0,207280.0,214434.0,220945.0,229817.0,246490.0,264603.0,169163.0,164490.0,243972.0,243442.0
Annual,Thousand passengers,Slovenia,14455.0,15402.0,15750.0,15716.0,16257.0,15971.0,15782.0,15317.0,15086.0,15995.0,14435.0,14135.0,13650.0,13002.0,13105.0,13259.0,7924.0,11663.0,13909.0,14483.0
Annual,Thousand passengers,Slovakia,50325.0,50458.0,48438.0,46984.0,48655.0,46597.0,46509.0,47453.0,44609.0,45946.0,49098.0,60292.0,69150.0,74916.0,77265.0,80671.0,49421.0,45858.0,66705.0,71689.0
Annual,Thousand passengers,Türkiye,76756.0,76306.0,77414.0,81260.0,79187.0,80093.0,84174.0,26371.0,19871.0,20989.0,23003.0,23278.0,20960.0,22563.0,24289.0,26204.0,6446.0,10020.0,27031.0,25610.0
Annual,Thousand passengers,United Kingdom,1069673.0,1103610.0,1156726.0,1238186.0,1304120.0,1270934.0,1365918.0,1463068.0,1543261.0,1599484.0,1679746.0,1741562.0,1772563.0,1757359.0,1783232.0,1836886.0,:,:,:,:
