Annual,Growth rate on previous period (t/t-1),Inwards,Piombino,:,18.9,9.4,13.4,-1.3,-29.1,13.0,-9.5,0.3,-2.1,-0.2,6.5,-9.2,2.8,-16.3,-7.8,10.8,10.3,-13.2
Annual,Growth rate on previous period (t/t-1),Inwards,Capri,:,26.9,10.4,32.7,-3.4,-7.1,1.1,2.5,-3.8,-5.8,-28.7,-23.5,26.7,15.1,-0.8,-42.1,-22.1,71.4,47.4
Annual,Growth rate on previous period (t/t-1),Inwards,Reggio di Calabria,:,10.1,-2.5,-2.2,22.2,-18.7,-22.8,-0.6,-10.1,-18.5,10.4,-9.8,52.6,9.7,16.7,-30.5,6.3,19.2,15.5
Annual,Growth rate on previous period (t/t-1),Inwards,Cirkewwa,:,3.7,7.7,4.4,-4.3,3.1,1.5,-1.0,7.6,5.9,2.8,8.7,5.3,7.1,2.7,-35.9,7.7,27.1,11.4
Annual,Growth rate on previous period (t/t-1),Inwards,"Mgarr, Gozo",:,1.6,5.8,8.5,-7.9,9.7,3.1,-0.6,7.2,5.4,1.4,7.9,4.4,6.8,2.8,-36.6,18.2,28.3,16.2
Annual,Growth rate on previous period (t/t-1),Inwards,EU ports,:,3.8,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Growth rate on previous period (t/t-1),Inwards,Helsingborg,:,-2.8,1.6,-0.7,-13.8,-9.3,-2.2,-6.1,-0.6,-2.1,0.1,-1.5,-2.8,-2.8,0.3,-51.2,13.9,58.6,1.1
Annual,Growth rate on previous period (t/t-1),Inwards,Stockholm,:,1.5,0.8,7.3,6.8,0.9,0.4,-1.6,-2.9,12.9,-0.8,-0.5,-13.9,-0.5,-2.5,-77.2,133.9,69.1,-7.0
Annual,Growth rate on previous period (t/t-1),Inwards,Top 20 ports,:,3.2,1.7,1.1,-1.7,-0.7,-6.5,-1.7,-1.2,-3.7,-1.3,-0.8,4.9,3.1,3.6,-46.2,11.3,42.3,10.1
Annual,Growth rate on previous period (t/t-1),Outwards,Burgstaaken/Fehmarn,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-5.4
Annual,Growth rate on previous period (t/t-1),Outwards,Puttgarden,:,0.5,3.6,-4.6,-6.7,0.1,-4.2,-1.8,0.6,1.2,2.9,-2.7,-3.0,-4.2,15.5,-64.1,15.9,:,:
Annual,Growth rate on previous period (t/t-1),Outwards,Århus,:,-0.9,-6.5,-7.6,-11.6,-0.5,5.0,11.0,44.8,6.9,8.2,3.6,8.8,9.6,7.5,-28.9,23.0,5.9,1.6
Annual,Growth rate on previous period (t/t-1),Outwards,Helsingør (Elsinore),:,-2.6,2.0,-0.7,-13.9,-9.3,-2.2,-6.2,-1.3,-1.6,0.2,-0.9,-3.8,-2.4,-0.1,-51.0,13.3,58.4,1.9
Annual,Growth rate on previous period (t/t-1),Outwards,Rødby (Færgehavn),:,0.4,4.0,-4.3,-6.7,-0.7,-3.7,-0.5,-0.9,1.0,2.3,-2.0,-3.7,-3.0,-2.5,-57.5,15.2,68.3,4.5
Annual,Growth rate on previous period (t/t-1),Outwards,Sjællands Odde,:,-2.4,-1.4,-14.6,-6.7,0.4,6.3,6.8,20.4,2.9,6.1,3.7,6.5,9.2,8.3,-27.3,23.3,6.0,2.6
Annual,Growth rate on previous period (t/t-1),Outwards,Tallinn,:,-3.8,-2.8,10.4,-0.2,10.0,6.7,5.1,3.3,4.3,2.1,4.2,2.9,0.1,-0.3,-56.6,-21.7,101.4,13.4
Annual,Growth rate on previous period (t/t-1),Outwards,Paloukia Salaminas,:,2.4,10.2,-0.1,-3.0,-1.1,-8.3,-1.4,-6.0,-34.6,1.9,-7.5,4.1,-2.6,2.8,-17.4,4.0,15.8,-5.1
Annual,Growth rate on previous period (t/t-1),Outwards,Perama,:,3.1,7.9,0.1,-0.7,-0.7,-8.1,-2.6,-6.3,-34.6,-0.9,-4.1,3.2,-1.4,2.9,-17.5,4.2,21.9,-5.4
Annual,Growth rate on previous period (t/t-1),Outwards,Peiraias,:,1.5,-2.9,-0.4,-6.3,-5.1,-7.4,-15.3,-2.1,4.8,-4.7,2.7,8.5,3.7,4.4,-52.5,34.7,39.5,14.9
Annual,Growth rate on previous period (t/t-1),Outwards,Algeciras,:,8.4,-1.1,-4.6,-5.5,-1.8,-1.5,7.0,-4.6,14.1,1.0,2.4,0.2,5.0,4.2,-76.2,-7.4,234.3,24.6
Annual,Growth rate on previous period (t/t-1),Outwards,Palma Mallorca,:,6.0,19.9,-4.4,-6.9,-4.1,2.2,-7.8,11.5,3.1,11.6,17.7,6.6,6.8,7.6,-53.1,57.7,31.7,6.8
Annual,Growth rate on previous period (t/t-1),Outwards,Santa Cruz de Tenerife,:,2.1,5.6,-8.5,-6.9,5.6,4.5,-8.9,16.4,-6.6,1.3,4.8,11.8,3.4,4.3,-45.7,44.5,26.3,9.3
Annual,Growth rate on previous period (t/t-1),Outwards,Helsinki,:,-3.5,-0.3,4.8,1.5,7.9,4.9,2.9,1.3,1.9,2.5,3.1,1.9,-1.9,0.6,-58.9,-21.0,111.1,12.2
Annual,Growth rate on previous period (t/t-1),Outwards,Turku,:,-2.1,-3.4,0.6,0.2,-0.9,-5.4,-3.1,7.9,-6.0,0.8,-0.6,-0.5,-3.3,-0.1,-65.1,28.4,85.6,-7.7
Annual,Growth rate on previous period (t/t-1),Outwards,Calais,:,-2.6,0.2,-5.0,-7.4,1.8,-2.2,-7.3,10.6,3.3,-8.9,-8.2,-1.8,2.0,-6.8,-61.6,-28.3,118.8,40.3
Annual,Growth rate on previous period (t/t-1),Outwards,Split,:,6.0,8.7,-0.6,-5.5,-1.1,3.9,5.7,-1.6,-5.8,14.3,6.5,3.7,7.3,4.0,-49.2,48.2,26.0,6.6
Annual,Growth rate on previous period (t/t-1),Outwards,Ischia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-42.8,-22.5,51.4,14.9
Annual,Growth rate on previous period (t/t-1),Outwards,Isola d' Elba,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-10.9,16.8,10.4,-15.2
Annual,Growth rate on previous period (t/t-1),Outwards,Messina,:,10.1,-1.4,-2.0,0.4,3.4,-24.9,-1.0,-7.9,-12.1,11.0,-14.1,49.8,15.6,9.3,-32.8,6.0,19.3,14.0
Annual,Growth rate on previous period (t/t-1),Outwards,Napoli,:,10.4,-0.5,-9.9,13.3,14.2,0.3,-1.5,-6.6,7.0,-14.1,-16.3,10.3,13.5,38.1,-43.8,-14.4,57.8,18.6
Annual,Growth rate on previous period (t/t-1),Outwards,Olbia,:,12.3,-2.5,-1.3,9.4,-1.7,0.7,-33.9,0.8,0.8,0.1,-4.0,10.0,12.2,4.9,-34.1,27.2,29.8,12.2
Annual,Growth rate on previous period (t/t-1),Outwards,Portoferraio,:,11.0,11.0,-14.5,1.5,-9.1,4.1,0.7,-3.4,2.2,0.5,8.7,-9.7,0.3,:,:,:,:,:
Annual,Growth rate on previous period (t/t-1),Outwards,Piombino,:,22.1,-7.8,42.1,-0.7,-31.4,15.5,-8.4,-4.9,-6.2,8.1,4.1,-9.6,15.4,-28.5,-8.7,10.4,14.0,6.7
Annual,Growth rate on previous period (t/t-1),Outwards,Capri,:,29.0,9.1,31.8,-2.9,-5.2,0.7,2.7,-3.8,-7.6,-27.4,0.7,-2.4,9.9,1.3,-44.7,-24.0,92.6,29.6
Annual,Growth rate on previous period (t/t-1),Outwards,Reggio di Calabria,:,11.1,-3.8,-2.1,-3.4,-0.4,-21.4,2.0,-15.7,1.8,-12.4,-6.2,56.4,7.3,16.5,-31.2,9.1,18.0,15.8
Annual,Growth rate on previous period (t/t-1),Outwards,Cirkewwa,:,1.6,5.8,3.3,-3.2,9.7,3.1,-0.6,7.2,5.4,1.4,7.9,4.4,6.8,2.8,-36.6,8.9,28.3,14.1
Annual,Growth rate on previous period (t/t-1),Outwards,"Mgarr, Gozo",:,3.7,7.7,-0.6,0.5,3.1,1.5,-1.0,7.6,5.9,2.8,8.7,5.3,7.1,2.7,-35.9,17.7,27.6,14.8
Annual,Growth rate on previous period (t/t-1),Outwards,EU ports,:,3.4,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Growth rate on previous period (t/t-1),Outwards,Helsingborg,:,-3.1,2.0,-0.3,-13.6,-9.3,-2.5,-5.8,-1.4,-0.6,0.3,-2.6,-2.4,-2.2,0.2,-49.2,11.3,56.6,0.5
Annual,Growth rate on previous period (t/t-1),Outwards,Stockholm,:,-5.1,1.0,6.2,2.7,0.4,0.4,0.0,-1.9,10.5,-0.1,2.4,-13.2,-1.7,-1.8,-77.1,131.2,70.7,-6.4
Annual,Growth rate on previous period (t/t-1),Outwards,Top 20 ports,:,2.5,2.2,0.9,-4.2,-0.1,-4.6,-2.3,-1.2,-3.4,-1.8,-1.0,5.6,2.7,5.2,-46.8,11.6,42.5,9.5
Annual,Growth rate on previous period (t/t-1),Total,Burgstaaken/Fehmarn,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-4.0
Annual,Growth rate on previous period (t/t-1),Total,Puttgarden,:,0.4,4.1,-4.3,-6.8,-0.7,-3.7,-1.1,-0.3,1.0,2.3,-1.9,-2.6,-4.9,7.7,-61.2,15.8,:,:
Annual,Growth rate on previous period (t/t-1),Total,Århus,:,-1.4,-6.1,-8.8,-11.5,0.5,4.8,12.2,44.6,7.7,7.7,3.9,9.2,9.5,7.6,-28.0,23.4,5.9,1.4
Annual,Growth rate on previous period (t/t-1),Total,Helsingør (Elsinore),:,-2.7,2.3,-0.5,-13.7,-9.4,-2.5,-6.0,-1.3,-1.1,0.1,-1.5,-2.9,-2.2,-0.7,-50.1,12.3,57.3,1.4
Annual,Growth rate on previous period (t/t-1),Total,Rødby (Færgehavn),:,0.4,4.0,-4.3,-6.7,-0.7,-3.7,-0.5,-0.9,1.0,2.3,-2.0,-2.5,-4.2,-2.5,-57.5,15.2,68.3,4.5
Annual,Growth rate on previous period (t/t-1),Total,Sjællands Odde,:,-1.8,-1.6,-14.4,-6.8,-0.2,7.1,7.1,20.8,2.5,6.5,3.4,6.1,9.3,8.3,-28.3,23.0,6.0,2.7
Annual,Growth rate on previous period (t/t-1),Total,Tallinn,:,-3.8,-3.5,10.5,-0.4,10.0,6.9,4.6,3.7,4.3,2.2,4.1,3.0,0.0,-0.1,-56.5,-19.8,97.0,13.3
Annual,Growth rate on previous period (t/t-1),Total,Paloukia Salaminas,:,2.7,9.1,0.0,-1.9,-0.9,-8.2,-2.0,-6.2,-34.6,0.5,-5.8,3.6,-2.0,2.9,-17.4,4.1,18.9,-5.3
Annual,Growth rate on previous period (t/t-1),Total,Perama,:,2.7,9.1,0.0,-1.9,-0.9,-8.2,-2.0,-6.2,-34.6,0.5,-5.8,3.6,-2.0,2.9,-17.4,4.1,18.9,-5.3
Annual,Growth rate on previous period (t/t-1),Total,Peiraias,:,4.2,-4.1,0.1,-5.7,4.8,-16.1,-13.8,-2.7,5.6,0.4,-1.6,6.9,3.9,4.5,-53.2,36.6,38.5,15.8
Annual,Growth rate on previous period (t/t-1),Total,Algeciras,:,7.0,1.2,-4.6,-7.6,1.2,-3.4,7.7,-0.8,11.9,2.5,2.1,-1.2,7.0,3.3,-74.9,-13.5,230.7,26.3
Annual,Growth rate on previous period (t/t-1),Total,Palma Mallorca,:,2.6,6.7,-4.3,-7.0,-4.2,2.5,-6.9,10.8,3.8,11.3,17.0,6.7,6.8,7.1,-52.5,56.1,32.0,6.9
Annual,Growth rate on previous period (t/t-1),Total,Santa Cruz de Tenerife,:,2.2,5.7,-8.7,-7.2,5.7,4.7,-8.9,15.9,-6.6,1.8,4.7,11.9,3.3,4.3,-45.6,44.4,26.3,9.3
Annual,Growth rate on previous period (t/t-1),Total,Helsinki,:,-3.5,0.1,4.8,1.2,8.4,4.8,3.0,1.1,1.7,2.5,3.1,1.9,-1.8,0.4,-59.1,-21.4,112.8,12.2
Annual,Growth rate on previous period (t/t-1),Total,Turku,:,-2.1,-3.9,0.2,0.9,-0.6,-5.5,-2.5,7.1,-6.0,0.3,0.1,-0.3,-3.5,0.0,-64.8,26.9,86.0,-7.9
Annual,Growth rate on previous period (t/t-1),Total,Calais,:,-2.0,0.5,-4.5,-7.7,0.8,-1.7,-7.1,11.0,3.2,-8.8,-6.8,-1.1,1.4,-7.0,-61.4,-27.0,115.4,41.3
Annual,Growth rate on previous period (t/t-1),Total,Split,:,6.4,7.2,0.2,-4.7,-1.0,5.0,1.9,1.0,-7.9,13.9,6.7,3.0,8.5,4.2,-49.1,48.4,25.8,6.4
Annual,Growth rate on previous period (t/t-1),Total,Ischia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-44.7,-22.6,57.5,8.3
Annual,Growth rate on previous period (t/t-1),Total,Isola d' Elba,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,-9.7,13.8,13.0,-4.6
Annual,Growth rate on previous period (t/t-1),Total,Messina,:,10.5,-2.1,-2.1,0.6,3.1,-25.1,0.8,-10.7,-3.7,0.5,-12.6,50.7,14.6,10.0,-33.7,6.6,19.4,14.8
Annual,Growth rate on previous period (t/t-1),Total,Napoli,:,11.8,-3.0,-6.3,12.1,20.5,-5.9,1.3,-7.6,4.0,-15.3,-7.6,2.8,14.7,31.0,-42.5,-13.0,57.8,16.3
Annual,Growth rate on previous period (t/t-1),Total,Olbia,:,12.7,-4.9,2.3,6.1,2.1,-4.1,-32.1,-2.2,1.8,3.8,5.7,1.3,11.1,3.5,-34.8,29.3,29.8,10.9
Annual,Growth rate on previous period (t/t-1),Total,Portoferraio,:,13.0,-1.3,24.5,1.1,-30.3,4.7,2.8,-4.8,1.2,2.6,9.3,-14.0,6.2,:,:,:,:,:
Annual,Growth rate on previous period (t/t-1),Total,Piombino,:,20.5,0.9,26.5,-1.0,-30.3,14.2,-8.9,-2.4,-4.1,3.9,5.3,-9.4,9.2,-22.8,-8.3,10.6,12.1,-3.3
Annual,Growth rate on previous period (t/t-1),Total,Capri,:,28.0,9.7,32.3,-3.1,-6.2,0.9,2.6,-3.8,-6.7,-28.1,-11.4,10.2,12.5,0.2,-43.4,-23.0,81.6,38.4
Annual,Growth rate on previous period (t/t-1),Total,Reggio di Calabria,:,10.6,-3.1,-2.1,9.2,-10.5,-22.1,0.7,-12.9,-8.5,-2.2,-8.0,54.5,8.5,16.6,-30.8,7.7,18.6,15.7
Annual,Growth rate on previous period (t/t-1),Total,Cirkewwa,:,2.7,6.8,3.9,-3.8,6.3,2.3,-0.8,7.4,5.6,2.1,8.3,4.9,7.0,2.8,-36.2,8.3,27.7,12.7
Annual,Growth rate on previous period (t/t-1),Total,"Mgarr, Gozo",:,2.7,6.8,3.9,-3.8,6.3,2.3,-0.8,7.4,5.6,2.1,8.3,4.9,7.0,2.8,-36.2,18.0,27.9,15.5
Annual,Growth rate on previous period (t/t-1),Total,EU ports,:,3.6,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Growth rate on previous period (t/t-1),Total,Helsingborg,:,-2.9,1.8,-0.5,-13.7,-9.3,-2.4,-6.0,-1.0,-1.4,0.2,-2.0,-2.6,-2.5,0.2,-50.2,12.6,57.6,0.8
Annual,Growth rate on previous period (t/t-1),Total,Stockholm,:,-1.9,0.9,6.8,4.8,0.6,0.4,-0.8,-2.4,11.7,-0.5,0.9,-13.5,-1.1,-2.2,-77.2,132.5,69.9,-6.7
Annual,Growth rate on previous period (t/t-1),Total,Top 20 ports,:,2.8,1.9,1.0,-3.0,-0.4,-5.6,-2.0,-1.2,-3.5,-1.5,-0.9,5.3,2.9,4.4,-46.5,11.4,42.4,9.8
Annual,Thousand,Inwards,Burgstaaken/Fehmarn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2406.0,2345.0
Annual,Thousand,Inwards,Puttgarden,3316.0,3327.0,3481.0,3346.0,3111.0,3065.0,2966.0,2956.0,2920.0,2942.0,2992.0,2961.0,2898.0,2734.0,2719.0,1149.0,1328.0,:,:
Annual,Thousand,Inwards,Århus,822.0,806.0,761.0,684.0,606.0,615.0,643.0,730.0,1053.0,1144.0,1227.0,1278.0,1400.0,1533.0,1653.0,1204.0,1492.0,1580.0,1597.0
Annual,Thousand,Inwards,Helsingør (Elsinore),5501.0,5343.0,5479.0,5461.0,4722.0,4277.0,4159.0,3915.0,3864.0,3838.0,3839.0,3756.0,3682.0,3611.0,3566.0,1815.0,2020.0,3157.0,3184.0
Annual,Thousand,Inwards,Rødby (Færgehavn),3380.0,3395.0,3529.0,3378.0,3152.0,3130.0,3014.0,3000.0,2972.0,3001.0,3069.0,3008.0,2971.0,2812.0,2741.0,1166.0,1343.0,2260.0,2361.0
Annual,Thousand,Inwards,Sjællands Odde,1174.0,1161.0,1139.0,977.0,910.0,902.0,973.0,1045.0,1268.0,1294.0,1385.0,1427.0,1508.0,1651.0,1787.0,1266.0,1552.0,1646.0,1692.0
Annual,Thousand,Inwards,Tallinn,3358.0,3234.0,3095.0,3420.0,3399.0,3738.0,4005.0,4174.0,4343.0,4527.0,4631.0,4813.0,4966.0,4960.0,4967.0,2165.0,1778.0,3429.0,3885.0
Annual,Thousand,Inwards,Paloukia Salaminas,5879.0,6060.0,6541.0,6546.0,6502.0,6456.0,5931.0,5778.0,5414.0,3543.0,3511.0,3367.0,3475.0,3427.0,3527.0,2911.0,3033.0,3699.0,3499.0
Annual,Thousand,Inwards,Perama,5784.0,5920.0,6525.0,6518.0,6319.0,6248.0,5732.0,5652.0,5311.0,3473.0,3539.0,3273.0,3406.0,3318.0,3412.0,2819.0,2931.0,3394.0,3220.0
Annual,Thousand,Inwards,Peiraias,5240.0,5616.0,5313.0,5349.0,5074.0,5848.0,4464.0,3920.0,3788.0,4032.0,4259.0,4023.0,4236.0,4410.0,4616.0,2131.0,2956.0,4064.0,4745.0
Annual,Thousand,Inwards,Algeciras,2346.0,2474.0,2563.0,2448.0,2208.0,2306.0,2182.0,2364.0,2443.0,2683.0,2790.0,2840.0,2765.0,3013.0,3085.0,818.0,663.0,2170.0,2778.0
Annual,Thousand,Inwards,Palma Mallorca,2746.0,2745.0,2641.0,2531.0,2349.0,2250.0,2314.0,2174.0,2396.0,2505.0,2779.0,3234.0,3453.0,3690.0,3931.0,1888.0,2916.0,3861.0,4130.0
Annual,Thousand,Inwards,Santa Cruz de Tenerife,2129.0,2178.0,2305.0,2098.0,1938.0,2052.0,2155.0,1963.0,2265.0,2114.0,2163.0,2261.0,2531.0,2612.0,2723.0,1484.0,2142.0,2704.0,2954.0
Annual,Thousand,Inwards,Helsinki,4433.0,4282.0,4308.0,4520.0,4562.0,4968.0,5208.0,5370.0,5419.0,5501.0,5638.0,5820.0,5927.0,5826.0,5842.0,2378.0,1861.0,3993.0,4480.0
Annual,Thousand,Inwards,Turku,1856.0,1818.0,1740.0,1738.0,1767.0,1762.0,1662.0,1632.0,1733.0,1630.0,1627.0,1640.0,1638.0,1579.0,1582.0,562.0,705.0,1314.0,1209.0
Annual,Thousand,Inwards,Calais,5825.0,5739.0,5785.0,5552.0,5111.0,5101.0,5040.0,4689.0,5222.0,5385.0,4911.0,4640.0,4622.0,4664.0,4329.0,1676.0,1246.0,2643.0,3757.0
Annual,Thousand,Inwards,Split,1625.0,1736.0,1835.0,1853.0,1783.0,1767.0,1873.0,1840.0,1910.0,1718.0,1949.0,2083.0,2129.0,2338.0,2439.0,1243.0,1848.0,2321.0,2465.0
Annual,Thousand,Inwards,Ischia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2447.0,1306.0,1010.0,1653.0,1687.0
Annual,Thousand,Inwards,Isola d' Elba,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1298.0,1188.0,1315.0,1523.0,1615.0
Annual,Thousand,Inwards,Messina,4982.0,5526.0,5372.0,5254.0,5294.0,5445.0,4065.0,4173.0,3614.0,3789.0,3470.0,3087.0,4679.0,5318.0,5890.0,3856.0,4136.0,4944.0,5718.0
Annual,Thousand,Inwards,Napoli,3019.0,3419.0,3231.0,3153.0,3496.0,4431.0,3924.0,4086.0,3738.0,3778.0,3156.0,3208.0,3087.0,3581.0,4442.0,2612.0,2310.0,3644.0,4157.0
Annual,Thousand,Inwards,Olbia,1633.0,1845.0,1712.0,1815.0,1868.0,1979.0,1807.0,1260.0,1195.0,1229.0,1323.0,1523.0,1437.0,1581.0,1615.0,1042.0,1369.0,1779.0,1948.0
Annual,Thousand,Inwards,Portoferraio,1391.0,1601.0,1383.0,2413.0,2433.0,1370.0,1443.0,1515.0,1422.0,1424.0,1490.0,1636.0,1340.0,1509.0,:,:,:,:,:
Annual,Thousand,Inwards,Piombino,1667.0,1982.0,2169.0,2460.0,2428.0,1721.0,1944.0,1760.0,1765.0,1728.0,1724.0,1836.0,1667.0,1714.0,1435.0,1324.0,1467.0,1619.0,1406.0
Annual,Thousand,Inwards,Capri,1952.0,2477.0,2734.0,3629.0,3505.0,3255.0,3290.0,3371.0,3244.0,3056.0,2180.0,1668.0,2113.0,2433.0,2413.0,1397.0,1089.0,1866.0,2751.0
Annual,Thousand,Inwards,Reggio di Calabria,4736.0,5214.0,5086.0,4975.0,6081.0,4946.0,3817.0,3794.0,3413.0,2781.0,3070.0,2770.0,4227.0,4638.0,5413.0,3763.0,4001.0,4770.0,5507.0
Annual,Thousand,Inwards,Cirkewwa,1731.0,1796.0,1934.0,2019.0,1932.0,1991.0,2021.0,2000.0,2153.0,2279.0,2342.0,2547.0,2683.0,2874.0,2952.0,1892.0,2039.0,2592.0,2887.0
Annual,Thousand,Inwards,"Mgarr, Gozo",1731.0,1759.0,1861.0,2019.0,1860.0,2040.0,2104.0,2092.0,2242.0,2364.0,2397.0,2586.0,2701.0,2885.0,2966.0,1882.0,2224.0,2853.0,3315.0
Annual,Thousand,Inwards,EU ports,193269.0,200551.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand,Inwards,Helsingborg,5559.0,5402.0,5487.0,5447.0,4693.0,4258.0,4164.0,3908.0,3886.0,3804.0,3808.0,3752.0,3648.0,3545.0,3555.0,1736.0,1977.0,3135.0,3171.0
Annual,Thousand,Inwards,Stockholm,3936.0,3996.0,4030.0,4325.0,4618.0,4658.0,4677.0,4602.0,4467.0,5045.0,5004.0,4981.0,4290.0,4269.0,4161.0,949.0,2219.0,3752.0,3489.0
