Annual,Million persons,Slovenia,:,:,0.313,0.446,0.484,0.694,0.724,0.725,0.726,0.725,0.761,0.947 b,1.005,1.066,1.074
Annual,Million persons,Slovakia,:,:,0.094,0.096,0.57,0.572,0.574,0.574,0.789,0.798,0.853,1.036 b,1.04,1.041,0.896
Annual,Million persons,Türkiye,:,:,:,:,:,:,:,:,:,12.19,:,:,:,:,:
Annual,Million persons,United Kingdom,:,:,:,:,:,:,:,20.857,:,20.811,20.857,:,:,:,:
Annual,Percentage of total population,Albania,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:
Annual,Percentage of total population,Austria,:,:,0.2,2.0,22.5,22.6,23.0,23.3,23.6,23.8,23.9,23.9 b,24.0,24.0,23.9
Annual,Percentage of total population,Belgium,:,:,19.3,26.8 b,29.7 b,35.9,64.0,78.1,92.3,91.6,91.5,89.5 b,92.8,94.5,92.7
Annual,Percentage of total population,Bulgaria,:,:,10.1,31.3,32.9,35.3,35.9,36.4,37.7,37.2,37.6,38.1 b,38.5,38.9,40.6
Annual,Percentage of total population,Switzerland,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:
Annual,Percentage of total population,Cyprus,:,:,23.3,36.3,50.1,55.0,58.4,58.7,58.5,57.9,57.2,58.8 b,58.2,58.4,57.6
Annual,Percentage of total population,Czechia,:,:,0.1,3.1,3.1,3.1,3.0,15.2,16.4,20.3,20.4,21.3 b,22.3,25.8 b,26.8 b
Annual,Percentage of total population,Germany,:,:,20.4,21.7 b,21.4,21.6,22.3,22.3,23.4,23.5,23.8,24.0 b,24.1,24.2,23.8
Annual,Percentage of total population,Denmark,:,:,32.0,37.4,48.1,51.0,55.7,57.0,56.5,55.2,55.7,56.6 b,57.3,58.9,54.8
Annual,Percentage of total population,Estonia,:,:,32.3,32.4,32.5,32.8,40.7,40.7 b,40.7,40.6,42.5,42.7 b,42.7,43.4,42.9
Annual,Percentage of total population,Greece,:,:,7.9,29.0,32.3,38.4,48.6,55.9,63.6,66.0,67.6,66.4 b,67.3,72.6,76.2
Annual,Percentage of total population,Spain,:,:,44.2,50.1,53.7,57.5,58.8,59.9,64.2,66.8,67.3,72.7 b,74.6,75.7,71.8
Annual,Percentage of total population,European Union - 27 countries (from 2020),:,:,20.4 b,25.6 b,28.5 b,31.7 be,34.8 be,36.5 be,38.7 e,40.2 be,41.3 e,42.2 be,43.1 be,44.5 bep,43.8 bep
Annual,Percentage of total population,European Union - 28 countries (2013-2020),7.6 b,17.3,21.2 b,25.9 b,28.8 b,31.6 be,33.2 be,35.2 be,36.6 e,36.7 be,38.6 e,:,:,:,:
Annual,Percentage of total population,Finland,:,:,26.3,28.8,31.2,32.3,36.6,36.9,41.3,41.7,42.1,44.5 b,46.4,46.3,45.1
Annual,Percentage of total population,France,:,:,18.1,21.6,22.0,23.4,23.4 b,23.7,23.6,23.8,26.2,25.0 b,25.2,27.7 p,27.6 p
Annual,Percentage of total population,Croatia,:,:,29.7,38.4,43.4,40.8,41.7,43.0,43.8,49.4,50.1,52.6 b,54.7,57.5,60.6
Annual,Percentage of total population,Hungary,:,:,20.1,22.3,23.0 b,25.2,25.7,28.5,29.1,36.3,44.1,53.7 b,55.3,56.7,56.8
Annual,Percentage of total population,Ireland,:,:,11.1,21.2,26.9,26.8,26.6,32.9,50.0,49.3,48.6,51.6 b,51.0,60.8,61.8
Annual,Percentage of total population,Iceland,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:
Annual,Percentage of total population,Italy,:,:,22.4,34.1,41.8,53.8,60.5,62.8,64.7,70.3,71.0,73.5 b,74.6,75.4,75.9
Annual,Percentage of total population,Lithuania,:,:,21.1,22.4,46.0,50.2,50.6,51.0,52.6,49.0,49.0,49.1 b,49.4,51.0,49.2
Annual,Percentage of total population,Luxembourg,:,:,0.4,0.4,0.4 b,0.4,0.4,0.4,4.0,3.9 b,3.8,7.3 b,7.3,7.2,3.8
Annual,Percentage of total population,Latvia,:,:,37.7,43.9,49.6,52.9,53.1,53.2,58.4,58.6,58.7,59.9 b,59.9,61.4,60.4
Annual,Percentage of total population,Montenegro,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:
Annual,Percentage of total population,North Macedonia,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:
Annual,Percentage of total population,Malta,:,:,25.8,27.4,27.9,28.0,27.7,27.5,27.1,26.8,27.9,29.6 b,30.1,30.1,26.5
Annual,Percentage of total population,Netherlands,:,:,22.0,21.9,22.2,23.2,25.0,24.6,25.9,27.6,28.1,29.0 b,29.2,29.0,28.4
Annual,Percentage of total population,Norway,:,:,:,:,:,:,:,26.1,:,25.7,25.5,:,:,:,:
Annual,Percentage of total population,Poland,:,:,5.3 b,7.5,8.5,9.1,9.1,9.8,11.5,11.4,12.4 e,13.1 be,15.3 be,15.7 b,16.9
Annual,Percentage of total population,Portugal,:,:,26.7,16.7,18.2,23.1,52.2,57.6,58.2,59.6,59.8,64.0 b,66.5,71.7,67.3
Annual,Percentage of total population,Romania,:,:,18.8,24.1,27.2,29.9,31.9,32.9,37.7,38.3,39.9,32.5 be,32.7 e,34.1 e,31.1 e
Annual,Percentage of total population,Serbia,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:
Annual,Percentage of total population,Sweden,:,:,20.3,41.2,43.0,43.7,44.5,44.9,46.1,46.1,48.9,48.4 b,48.7,48.7,47.7
Annual,Percentage of total population,Slovenia,:,:,15.3,21.7,23.5,33.7,35.1,35.1,35.2,35.1,36.7,45.3 b,47.8,50.6,50.9
Annual,Percentage of total population,Slovakia,:,:,1.7,1.8,10.5,10.6,10.6,10.6,14.5,14.7,15.7,19.0 b,19.1,19.1,16.5
Annual,Percentage of total population,Türkiye,:,:,:,:,:,:,:,:,:,15.2,:,:,:,:,:
Annual,Percentage of total population,United Kingdom,:,:,:,:,:,:,:,32.0,:,31.5,31.4,:,:,:,:
