Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Finland,60.1,59.8,54.1,52.6,56.1,60.8,59.9,66.1,66.2,65.4,69.4,69.4,72.4,79.7,83.2,87.3,85.7,86.9,86.1,86.7,89.4,84.7,83.9,79.3,80.7,84.2,82.7,79.8,76.3
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",France,59.4,57.7,56.9,56.0,59.3,63.6,67.7,66.9,65.3,65.0,66.7,67.6,68.5,72.9,77.1,77.4,79.8,82.4,81.0,84.7,85.2,86.0,86.4,88.4,91.1,105.6,100.2,95.9 p,91.9 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Croatia,18.4,17.7,25.0,30.3,29.4,28.2,38.3,41.9,43.4,45.6,49.6,57.4,63.5,71.5,78.0,80.5,78.2,77.2,76.3,75.6,72.4,68.2,62.5,58.7,54.5,58.5,52.2,47.9,42.8 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Hungary,35.1,38.6,40.5,41.0,44.6,50.3,49.8,45.2,51.0,50.9,56.0,57.5,64.2,69.1,79.1,75.2,76.7,70.2,67.3,65.5,62.4,56.3,51.2,50.9,48.8,55.9,61.6,63.0,55.5 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Ireland,63.2 e,68.2 e,67.7 e,74.1 e,84.1 e,89.4 e,91.2,84.5,80.7,79.3,87.5,99.1,99.2,129.6,140.0,146.8,167.3,179.5,185.7,208.0,255.7,244.9,213.8,197.8,173.2,152.7,130.8,118.1,109.7
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Italy,50.0,47.8,47.3,47.3,50.1,53.0,55.3,56.1,57.7,58.7,61.9,65.3,70.4,73.7,78.7,78.2,77.2,79.5,77.2,75.7,72.7,69.5,67.3,65.7,63.6,72.0,67.2,62.1,58.1
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Lithuania,19.7,20.6,22.8,24.9,28.8,29.8,28.6,28.5,30.9,31.4,36.4,41.9,47.9,48.4,50.7,45.5,40.4,38.7,35.8,34.3,34.3,35.3,35.1,34.4,33.2,31.2,31.1,29.5,29.9
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Luxembourg,76.7,74.9,84.7,86.8,92.6,101.0,117.8,105.2,105.3,134.2,122.3,126.6,238.3,219.2,250.8,190.3,208.1,218.5,216.9,233.6,239.4,219.2,227.7,228.0,239.3,268.6,263.1,267.0,273.1
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Latvia,10.3,17.8,22.8,29.9,33.3,42.4,39.8,34.0,40.1,53.1,58.0,67.5,66.7,70.7,83.3,82.7,77.0,66.1,63.6,58.0,55.8,56.7,55.1,49.4,47.3,45.3,39.9,37.2,35.8
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Malta,93.1 p,99.9 p,103.8 p,103.3 p,106.2 p,107.8 p,110.6 p,98.2 p,86.6 p,88.7,92.3,94.0,98.6,102.8,112.0,106.8,105.9,97.9,88.1,83.6,78.7,81.4,75.3,67.0,74.0,79.1,73.1,69.6,69.6
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Netherlands,124.0,122.3,116.3,115.8,119.1,122.4,120.5,116.5,124.7,121.4,122.4,117.6,117.1,119.0,127.0,125.5,128.9,134.2,143.1,154.3,151.6,149.8,143.6,140.8,133.6,140.3,138.7,129.3,114.3 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Poland,17.7,19.3,19.5,23.7,26.0,27.8,28.7,32.1,33.1,27.9,26.9,29.2,31.7,37.2,35.5,35.4,38.8,39.5,40.6,42.6,43.0,44.8,41.5,40.7,38.6,39.8,37.4,35.3,32.2
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Portugal,55.8,57.4,58.9,68.2,74.0,80.0,88.6,88.1,90.2,88.4,90.1,91.9,98.0,107.0,112.1,110.8,114.1,120.1,115.5,103.9,102.7,97.9,92.5,87.7,84.0,92.3,87.9,78.6,70.8 e
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Romania,76.2 e,59.5 e,35.1 e,34.8,27.6,25.8,25.7,28.5,28.7,27.3,29.6,31.6,38.5,43.2,47.8,50.8,49.6,49.3,48.0,44.1,40.8,37.7,35.1,31.5,31.1,32.0,32.0,30.0,28.2 p
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Sweden,74.7,73.5,79.6,82.9,87.1,90.2,94.9,94.3,89.3,86.2,90.0,90.3,102.4,120.6,123.8,111.6,112.2,112.2,112.6,111.7,109.7,108.4,113.8,108.4,110.6,117.7,121.2,121.4,117.0
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Slovenia,23.6,23.2,24.9,29.0,33.6,38.1,42.6,44.2,47.8,51.3,58.2,61.5,72.4,80.7,86.1,85.7,83.7,82.3,72.6,63.7,56.0,50.8,47.2,44.1,40.7,40.8,39.2,39.4,34.7
Annual,Percentage of gross domestic product (GDP),Consolidated,Non-financial corporations,Liabilities,"Securities other than shares, loans",Slovakia,55.4,50.5,48.6,51.6,48.6,37.1,35.6,39.8,35.9,34.3,33.2,34.3,40.0,40.9,43.1,40.8,42.4,42.7,45.3,46.4,45.7,49.5,48.8,48.2,48.3,47.8,44.8,46.3,41.4
