Annual,Number,"Couchette coaches, sleeping cars",Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,746.0,712.0,531.0,447.0,423.0,357.0,320.0,306.0,:,321.0,307.0,324.0,324.0,296.0,352.0,263.0,263.0,158.0
Annual,Number,"Couchette coaches, sleeping cars",Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,121.0,121.0,121.0,123.0,123.0,123.0,122.0,122.0,122.0,122.0,123.0,122.0,121.0,111.0,109.0,113.0,118.0,92.0,92.0,92.0,107.0,110.0,99.0
Annual,Number,"Couchette coaches, sleeping cars",France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1336.0,1295.0,1274.0,1213.0,1155.0,1112.0,1036.0,984.0,942.0,881.0,779.0,724.0,635.0,593.0,545.0,498.0,:,:,:,:
Annual,Number,"Couchette coaches, sleeping cars",Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,72.0,72.0,56.0,55.0,52.0,52.0,43.0,43.0,43.0,43.0,39.0,38.0,34.0,34.0,34.0,30.0,37.0,36.0,36.0,34.0,32.0
Annual,Number,"Couchette coaches, sleeping cars",Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,83.0,80.0,79.0,79.0,87.0,92.0,91.0,88.0,100.0,88.0,75.0,75.0,71.0,71.0,71.0,71.0,:,:,43.0,43.0,33.0,41.0,33.0
Annual,Number,"Couchette coaches, sleeping cars",Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1207.0,1217.0,1289.0,1316.0,1299.0,1329.0,:,1266.0,1266.0,1018.0,857.0,865.0,635.0,860.0,803.0,803.0,484.0,125.0
Annual,Number,"Couchette coaches, sleeping cars",Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,304.0,303.0,302.0,291.0,231.0,204.0,197.0,197.0,197.0,185.0,167.0,153.0,149.0,135.0,126.0,91.0,90.0,85.0,85.0,70.0,:
Annual,Number,"Couchette coaches, sleeping cars",Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,515.0,462.0,347.0,261.0,251.0,217.0,217.0,174.0,175.0,166.0,154.0,149.0,146.0,146.0,146.0,0.0,0.0,0.0,0.0
Annual,Number,"Couchette coaches, sleeping cars",North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,39.0,39.0,39.0,39.0,39.0,39.0,40.0,40.0,:,:,40.0,39.0,39.0,39.0,34.0,18.0,14.0,15.0
Annual,Number,"Couchette coaches, sleeping cars",Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,82.0,82.0,82.0,81.0,78.0,77.0,73.0,71.0,71.0,71.0,61.0,61.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Couchette coaches, sleeping cars",Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,189.0,191.0,193.0,634.0,630.0,626.0,606.0,605.0,602.0,599.0,489.0,495.0,459.0,433.0,394.0,364.0,364.0,364.0,356.0,313.0,293.0
Annual,Number,"Couchette coaches, sleeping cars",Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,11.0,11.0,11.0,:,:,:,4.0,4.0,4.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Couchette coaches, sleeping cars",Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,185.0,205.0,205.0,205.0,203.0,203.0,201.0,199.0,199.0,206.0,236.0,:,289.0,308.0,315.0,288.0,284.0,287.0,287.0,291.0,291.0
Annual,Number,"Couchette coaches, sleeping cars",Sweden,240.0,253.0,259.0,259.0,257.0,276.0,275.0,272.0,268.0,255.0,258.0,261.0,261.0,260.0,270.0,280.0,294.0,268.0,266.0,265.0,250.0,244.0,202.0,189.0,194.0,188.0,192.0,188.0,177.0,172.0,175.0,175.0,177.0,164.0,156.0,163.0,163.0,156.0,169.0,169.0,169.0,115.0,:
Annual,Number,"Couchette coaches, sleeping cars",Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,37.0,37.0,36.0,33.0,31.0,31.0,20.0,19.0,19.0,19.0,19.0,19.0,11.0,10.0,8.0,4.0,4.0,4.0,0.0,0.0,0.0
Annual,Number,"Couchette coaches, sleeping cars",Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,262.0,261.0,221.0,175.0,168.0,157.0,138.0,136.0,131.0,144.0,144.0,138.0,134.0,144.0,128.0,89.0,87.0,84.0,82.0,82.0,80.0
Annual,Number,"Couchette coaches, sleeping cars",Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,206.0,198.0,197.0,196.0,184.0,172.0,197.0,:,:,:,:,:,:,:,:,:,:,:,:,199.0,214.0
Annual,Number,"Couchette coaches, sleeping cars",United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,174.0,174.0,171.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Dining cars,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,85.0,85.0,:,:,:,:,:,:,:,:,:,:,:,:,:,49.0,:,:,:,:,:
Annual,Number,Dining cars,Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.0,4.0,5.0,5.0,5.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,:,:,:
Annual,Number,Dining cars,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,:,:,:,: @C,20.0,15.0,7.0,8.0
Annual,Number,Dining cars,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,62.0,61.0,58.0,54.0,54.0,53.0,52.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Dining cars,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,54.0,53.0,47.0,46.0,46.0,56.0,54.0,37.0,44.0,44.0,45.0,45.0,44.0,43.0,43.0,43.0,42.0,42.0,44.0,45.0
Annual,Number,Dining cars,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,219.0,183.0,200.0,:,:,296.0,299.0,306.0,263.0,342.0,217.0,:,:,:,:,:,:,:,:,:,:
Annual,Number,Dining cars,Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.0,3.0,3.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Dining cars,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15.0,15.0,15.0,12.0,13.0,11.0,11.0,6.0,6.0,11.0,5.0,8.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,6.0
Annual,Number,Dining cars,Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,25.0,25.0,25.0,25.0,4.0,4.0,4.0,:,:,:,:,7.0,5.0,9.0,22.0,26.0,26.0,:,:,:,:
Annual,Number,Dining cars,Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,40.0,50.0,33.0,59.0,58.0,58.0,51.0,54.0,:,26.0,21.0,23.0,23.0,24.0,31.0,35.0,36.0,23.0
Annual,Number,Dining cars,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,52.0,53.0,62.0,65.0,65.0,64.0,63.0,63.0,63.0,63.0,58.0,58.0,58.0,58.0,58.0,55.0,54.0,50.0,49.0,49.0,49.0,48.0,48.0
Annual,Number,Dining cars,France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,47.0,43.0,39.0,33.0,24.0,21.0,21.0,19.0,10.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,:,:,:,:
Annual,Number,Dining cars,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,20.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,17.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
Annual,Number,Dining cars,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,92.0,95.0,92.0,92.0,100.0,89.0,93.0,72.0,78.0,79.0,75.0,75.0,69.0,69.0,69.0,69.0,:,:,64.0,64.0,70.0,76.0,69.0
Annual,Number,Dining cars,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,105.0,105.0,106.0,106.0,106.0,106.0,:,106.0,106.0,106.0,105.0,105.0,269.0,:,125.0,125.0,112.0,:
Annual,Number,Dining cars,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9.0,8.0,7.0,6.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,8.0,8.0,8.0,8.0,:
Annual,Number,Dining cars,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,27.0,23.0,22.0,19.0,17.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,12.0,8.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0
Annual,Number,Dining cars,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Dining cars,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,22.0,22.0,22.0,21.0,22.0,20.0,16.0,13.0,13.0,17.0,23.0,23.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Dining cars,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,61.0,87.0,96.0,186.0,185.0,186.0,180.0,180.0,180.0,180.0,180.0,180.0,178.0,179.0,174.0,169.0,166.0,157.0,147.0,115.0,104.0
Annual,Number,Dining cars,Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15.0,15.0,15.0,:,:,:,46.0,46.0,46.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Dining cars,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,70.0,70.0,70.0,93.0,93.0,50.0,50.0,:,:,:,:,:,701.0,646.0,634.0,312.0,308.0,308.0,308.0,147.0,147.0
Annual,Number,Dining cars,Sweden,48.0,43.0,43.0,38.0,38.0,39.0,39.0,36.0,36.0,31.0,30.0,31.0,31.0,31.0,31.0,45.0,46.0,49.0,52.0,52.0,52.0,54.0,52.0,51.0,50.0,47.0,40.0,39.0,23.0,24.0,32.0,38.0,34.0,34.0,24.0,30.0,30.0,29.0,27.0,28.0,28.0,27.0,:
Annual,Number,Dining cars,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7.0,7.0,7.0,6.0,6.0,6.0,4.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Annual,Number,Dining cars,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,38.0,35.0,43.0,34.0,34.0,37.0,36.0,35.0,35.0,20.0,20.0,39.0,25.0,25.0,31.0,31.0,28.0,24.0,24.0,24.0,24.0
Annual,Number,Dining cars,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,45.0,45.0,48.0,53.0,67.0,77.0,75.0,:,:,:,:,:,:,:,:,:,:,:,:,63.0,63.0
Annual,Number,Dining cars,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,266.0,266.0,277.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, first class",Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,115.0,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, first class",Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,252.0,263.0,318.0,331.0,393.0,417.0,445.0,598.0,594.0,457.0,467.0,454.0,450.0,447.0,469.0,456.0,474.0,:,:,:
Annual,Number,"Railway vehicle with seats, first class",Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,129.0,154.0,167.0,167.0,142.0,146.0,145.0,145.0,142.0,143.0,:,:,:,: @C,101.0,94.0,76.0,76.0
Annual,Number,"Railway vehicle with seats, first class",Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,679.0,675.0,649.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, first class",Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,97.0,:,12.0,11.0,12.0,11.5,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, first class",Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1678.0,1574.0,1615.0,1374.0,148.0,1312.0,1158.0,1174.0,1105.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, first class",Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.0,6.0,6.0,:,:,29.0,22.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, first class",Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,6.0,6.0,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, first class",Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,23.0,24.0,24.0,49.0,49.0,48.0,48.0,47.0,47.0,46.0,46.0,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, first class",Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,400.0,401.0,406.0,365.0,408.0,342.0,350.0,364.0,:,402.0,352.0,380.0,424.0,488.0,505.0,550.0,580.0,570.0
Annual,Number,"Railway vehicle with seats, first class",Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2164.0,2404.0,2404.0,2572.0,2957.0,3005.0
Annual,Number,"Railway vehicle with seats, first class",France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,904.0,859.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, first class",Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,132.0,146.0,137.0,137.0,132.0,126.0,118.0,103.0,104.0,91.0,71.0,55.0,36.0,32.0,32.0,32.0,31.0,29.0,12.0,12.0,22.0
Annual,Number,"Railway vehicle with seats, first class",Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,389.0,387.0,387.0,356.0,347.0,331.0,331.0,:,:,178.0,178.0,177.0,177.0,177.0
Annual,Number,"Railway vehicle with seats, first class",Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1880.0,1774.0,1580.0,1484.0,1374.0,1292.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, first class",Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,13.0,13.0,13.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,4.0,4.0,4.0,4.0,0.0,:
Annual,Number,"Railway vehicle with seats, first class",Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,: m,: m,: m,: m,: m
Annual,Number,"Railway vehicle with seats, first class",North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,882.0,882.0,882.0,768.0,768.0,:,:,9.0,9.0,9.0,9.0,9.0,7.0,8.0,8.0
Annual,Number,"Railway vehicle with seats, first class",Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9.0,9.0,9.0,9.0,10.0,10.0,8.0,8.0,8.0,8.0,5.0,5.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, first class",Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1078.0,1095.0,1107.0,1112.0,1105.0,1053.0,1069.0,1034.0,1027.0,990.0,984.0,954 n,963 n,912.0,951.0,932.0,828.0,759.0
Annual,Number,"Railway vehicle with seats, first class",Portugal,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,201.0,201.0,217.0,:,:,:,14419.0,14619.0,14678.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, first class",Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,789.0,787.0,816.0,735.0,735.0,735.0,808.0,794.0,794.0,794.0,791.0,:,743.0,740.0,750.0,757.0,726.0,738.0,674.0,607.0,547.0
Annual,Number,"Railway vehicle with seats, first class",Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,35.0,35.0,35.0,35.0,31.0,31.0,31.0,31.0,32.0,26.0,26.0,18.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0
Annual,Number,"Railway vehicle with seats, first class",Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,121.0,122.0,118.0,119.0,115.0,115.0,114.0,118.0,124.0,108.0,108.0,91.0,78.0,77.0,77.0,77 p,:,:,49.0,49.0,53.0
Annual,Number,"Railway vehicle with seats, first class",Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,261.0,265.0,284.0,293.0,299.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, second class",Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2663.0,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, second class",Belgium,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1320.0,1338.0,2158.0,2253.0,2333.0,2309.0,2364.0,2353.0,2318.0,2353.0,2314.0,2297.0,2256.0,2260.0,2275.0,2322.0,2371.0,:,:,:
Annual,Number,"Railway vehicle with seats, second class",Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1639.0,1533.0,1458.0,1474.0,1457.0,1439.0,1397.0,1401.0,1394.0,1233.0,1030.0,1001.0,1007.0,:,:,:,: @C,941.0,774.0,638.0,637.0
Annual,Number,"Railway vehicle with seats, second class",Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2315.0,1745.0,2201.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, second class",Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4830.0,:,232.0,232.0,219.0,210.8,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, second class",Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,16739.0,15828.0,15733.0,11195.0,11201.0,12674.0,14191.0,14114.0,14502.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, second class",Denmark,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,521.0,473.0,456.0,:,:,1322.0,1317.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, second class",Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:,27.0,30.0,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, second class",Greece,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,438.0,439.0,439.0,349.0,342.0,335.0,162.0,162.0,162.0,159.0,164.0,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, second class",Spain,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3087.0,3285.0,3109.0,2942.0,2940.0,2934.0,2933.0,3018.0,:,3094.0,2917.0,2777.0,2708.0,3600.0,3989.0,4037.0,4148.0,3774.0
Annual,Number,"Railway vehicle with seats, second class",Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,63030.0,63697.0,63682.0,64447.0,66360.0,68978.0
Annual,Number,"Railway vehicle with seats, second class",France,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8029.0,7906.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, second class",Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,607.0,751.0,657.0,609.0,570.0,595.0,577.0,536.0,535.0,518.0,527.0,505.0,523.0,486.0,478.0,466.0,456.0,432.0,430.0,432.0,447.0
Annual,Number,"Railway vehicle with seats, second class",Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,2616.0,2567.0,2566.0,2477.0,2484.0,2464.0,2464.0,:,:,2472.0,2470.0,2387.0,2453.0,2452.0
Annual,Number,"Railway vehicle with seats, second class",Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7309.0,6896.0,6688.0,6595.0,6402.0,6409.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,"Railway vehicle with seats, second class",Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,357.0,357.0,383.0,374.0,368.0,363.0,364.0,348.0,339.0,329.0,319.0,304.0,303.0,309.0,309.0,315.0,256.0,238.0,235.0,187.0,:
Annual,Number,"Railway vehicle with seats, second class",Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,: m,: m,: m,: m,: m,: m
Annual,Number,"Railway vehicle with seats, second class",North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6843.0,6843.0,6843.0,5922.0,5922.0,:,:,76.0,76.0,76.0,76.0,67.0,39.0,39.0,45.0
Annual,Number,"Railway vehicle with seats, second class",Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,774.0,764.0,796.0,809.0,820.0,760.0,683.0,677.0,676.0,511.0,481.0,481.0,:,:,:,:,:,:,:,:,:,:,:
