Time frequency,Sector of performance,Unit of measure,Geopolitical entity (reporting)\Time,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,All sectors,Percentage of gross domestic product (GDP),Czechia,0.87 b,0.88,0.98,1.05,1.04,1.1,1.09,1.09,1.14,1.14,1.16,1.23,1.3,1.24,1.29,1.31,1.53,1.76,1.87,1.94,1.91,1.65,1.75,1.88,1.9,1.95,1.93,1.89,1.83 p
Annual,All sectors,Percentage of gross domestic product (GDP),Germany,2.13,2.14,2.18,2.21,2.33,2.39,2.38,2.41,2.44,2.4,2.4,2.43,2.42,2.57,2.69,2.68,2.75,2.82,2.78,2.82,2.88,2.88,2.99,3.05,3.11,3.09,3.08,3.07,3.11 p
Annual,All sectors,Percentage of gross domestic product (GDP),Denmark,1.79,1.81 e,1.89,2.01,2.13,2.19,2.32,2.44,2.51,2.41,2.39,2.4,2.51 b,2.76,3.04,2.91,2.94,2.98,2.96,2.92,3.06,3.1,2.94,2.98,2.95 p,2.97,2.74 p,2.87,2.99 p
Annual,All sectors,Percentage of gross domestic product (GDP),Euro area – 20 countries (from 2023),:,:,:,:,:,1.78 e,1.79 e,1.81 e,1.8 e,1.78 e,1.77 e,1.79 e,1.8 e,1.88 e,1.97 e,1.98 e,2.02 e,2.08 e,2.1 e,2.12 e,2.11,2.12 e,2.16,2.19 e,2.23,2.31 e,2.27,2.24 e,2.25 e
Annual,All sectors,Percentage of gross domestic product (GDP),Estonia,:,:,:,0.57,0.68,0.6,0.7,0.71,0.76,0.85,0.92,1.11,1.06,1.25,1.4,1.58,2.3,2.1,1.7,1.41,1.44,1.22,1.25,1.38,1.59,1.73,1.75,1.76,1.84
Annual,All sectors,Percentage of gross domestic product (GDP),Greece,0.42 b,:,0.44,:,0.59,:,0.58,:,0.56,0.54 e,0.59,0.57 e,0.59 e,0.67 be,0.63 e,0.6 e,0.68,0.72,0.82,0.85,0.97,1.01,1.15,1.21,1.26,1.49,1.43,1.48,1.49 p
Annual,All sectors,Percentage of gross domestic product (GDP),Spain,0.77,0.79 e,0.78,0.85,0.84,0.88,0.89,0.96,1.02,1.04,1.1,1.18,1.24,1.32,1.36,1.35,1.33,1.29,1.27,1.23,1.21,1.18,1.2,1.23,1.24,1.4,1.4,1.41,1.49 p
Annual,All sectors,Percentage of gross domestic product (GDP),European Union - 27 countries (from 2020),:,:,:,:,:,1.81 e,1.82 e,1.83 e,1.82 e,1.79 e,1.78 e,1.8 e,1.79 e,1.87 e,1.96 e,1.96 e,2 e,2.06 e,2.08 e,2.09 e,2.1,2.1 e,2.14,2.17 e,2.21 e,2.28 e,2.24 e,2.21 e,2.22 e
Annual,All sectors,Percentage of gross domestic product (GDP),Finland,2.21,2.46 e,2.62,2.79,3.06,3.24,3.19,3.25,3.3,3.31,3.32,3.33,3.34,3.54,3.73,3.71,3.62,3.41,3.28,3.16,2.89,2.75,2.75,2.78,2.82,2.93,3.01,2.98,3.09
Annual,All sectors,Percentage of gross domestic product (GDP),France,2.25,2.23,2.15 b,2.1,2.12,2.1 b,2.15,2.19,2.13,2.1 b,2.06,2.05,2.03,2.06,2.21,2.18 b,2.19,2.23,2.23,2.22,2.22,2.22,2.2,2.2,2.2,2.27,2.21,2.22,2.19 p
Annual,All sectors,Percentage of gross domestic product (GDP),Croatia,:,:,:,:,:,:,:,0.94,0.94,1.02,0.85,0.73,0.78,0.88,0.83,0.73,0.73,0.74,0.79,0.77,0.82,0.85,0.84,0.95,1.08,1.24,1.24,1.42,1.39 p
Annual,All sectors,Percentage of gross domestic product (GDP),Hungary,0.7 d,0.63 d,0.7 d,0.66 d,0.67 d,0.79 d,0.91 d,0.98 d,0.92 d,0.86 b,0.92,0.98,0.95,0.98,1.13,1.13,1.18,1.26,1.38,1.34,1.34,1.18,1.31,1.5 b,1.46,1.58,1.63,1.39 d,1.39 d
Annual,All sectors,Percentage of gross domestic product (GDP),Ireland,1.23 e,1.27 e,1.24 e,1.21,1.15 e,1.08,1.05,1.06,1.12,1.18,1.19,1.2,1.23,1.39,1.61 e,1.59 e,1.54 e,1.55 e,1.54 e,1.48,1.14,1.15,1.21,1.08 e,1.14,1.12,1.07,:,:
Annual,All sectors,Percentage of gross domestic product (GDP),Italy,0.93,0.94,0.99 b,1.0,0.98,1.0,1.04,1.08,1.06,1.05,1.04,1.08,1.12,1.16,1.21,1.21,1.2,1.26,1.29,1.33 e,1.33,1.36 b,1.36,1.42,1.46,1.5,1.41,1.37,1.31 p
Annual,All sectors,Percentage of gross domestic product (GDP),Lithuania,0.43,0.49 b,0.53,0.54,0.5,0.58,0.67,0.66,0.66,0.75,0.75,0.79,0.8,0.79,0.83,0.79,0.91,0.9,0.95,1.03,1.04,0.84,0.9,0.93,0.99,1.12,1.1,1.05,1.05 p
Annual,All sectors,Percentage of gross domestic product (GDP),Luxembourg,:,:,:,:,:,1.58,:,:,1.62,1.59,1.56,1.65,1.57 e,1.55,1.59,1.42,1.42,1.21 b,1.23,1.22,1.25,1.27,1.24,1.17,1.18,1.1 e,1.04,1.05,1.03 p
Annual,All sectors,Percentage of gross domestic product (GDP),Latvia,0.45,0.41,0.38,0.39,0.36,0.45,0.41,0.42,0.38,0.42,0.55,0.68,0.58,0.61,0.46,0.62,0.74,0.69,0.64,0.71,0.64,0.45,0.53,0.66,0.66,0.76,0.77,0.81,0.83
Annual,All sectors,Percentage of gross domestic product (GDP),Malta,:,:,:,:,:,:,:,0.25,0.24,0.49 b,0.53,0.58,0.55,0.52,0.51,0.58,0.65,0.79,0.73,0.68,0.7,0.54,0.53,0.55,0.55,0.6,0.6,0.58,0.61
Annual,All sectors,Percentage of gross domestic product (GDP),Netherlands,1.82,1.84 b,1.84,1.74,1.82 b,1.79,1.79,1.74,1.78,1.78,1.77,1.73,1.66,1.61,1.65,1.69,1.87 b,1.9 b,2.14 b,2.15,2.12,2.12,2.14,2.1,2.14,2.27,2.22,2.18 b,2.08 e
Annual,All sectors,Percentage of gross domestic product (GDP),Poland,0.62 b,0.64,0.64,0.66,0.68,0.64,0.62,0.56,0.54,0.55,0.56,0.55,0.56,0.6,0.66,0.72,0.75,0.88,0.88,0.95,1.0,0.96,1.03,1.19,1.31,1.37,1.42,1.44,1.56 p
Annual,All sectors,Percentage of gross domestic product (GDP),Portugal,0.52,0.55 e,0.56,0.62,0.68,0.72 e,0.76,0.72 e,0.7,0.73 e,0.76,0.95 e,1.12,1.44 b,1.58,1.53,1.46,1.38,1.32,1.29,1.25,1.28,1.32,1.35,1.39,1.61,1.67,1.69,1.69 p
Annual,All sectors,Percentage of gross domestic product (GDP),Romania,0.76 b,0.67,0.57,0.5,0.4,0.37,0.39,0.38,0.4,0.39,0.41,0.46,0.51,0.55,0.44,0.45,0.47 b,0.46,0.39,0.38,0.49,0.49,0.51,0.5,0.47,0.46,0.47,0.46,0.52 p
Annual,All sectors,Percentage of gross domestic product (GDP),Sweden,3.1 be,:,3.27 e,:,3.38 e,:,3.87 e,:,3.58 e,3.37 e,3.36 b,3.48 e,3.24,3.49 e,3.41,3.19 e,3.21,3.25 e,3.28 e,3.12 e,3.24,3.26 e,3.39,3.35,3.4,3.5,3.42,3.47,3.57 p
Annual,All sectors,Percentage of gross domestic product (GDP),Slovenia,1.49 e,1.27,1.25,1.31,1.34,1.37,1.48,1.46,1.26,1.38,1.43,1.55,1.43,1.63 b,1.83,2.07,2.43 b,2.58,2.59,2.39,2.22,2.03,1.88,1.96,2.06,2.16,2.14,2.1,2.13 p
Annual,All sectors,Percentage of gross domestic product (GDP),Slovakia,0.89,0.88,1.05 b,0.76,0.64,0.64,0.63,0.56,0.57,0.5,0.5,0.47,0.45,0.46,0.47,0.61,0.65,0.79,0.82,0.87,1.15,0.79,0.88,0.83,0.82,0.89,0.9,0.98,1.04
