Annual,Number,Denmark,309.0,309.0,310.0,309.0,310.0,307.0,318.0,328.0,336.0,341.0,345.0,345.0,348.0,350.0,350.0,353.0,361.0,369.0,375.0,379.0,381.0,394.0,399.0,405.0,410.0,419.0,429.0,438.0,447.0,455.0,466.0,475.0,472.0,474.0
Annual,Number,Estonia,154.0,:,188.0,215.0,233.0,269.0,289.0,307.0,327.0,327.0,333.0,294.0,291.0,318.0,347.0,366.0,413.0,391.0,413.0,409.0,416.0,433.0,456.0,478.0,497 b,514.0,534.0,550.0,563.0,598.0,608.0,620.0,622.0,630.0
Annual,Number,Greece,169.0,171.0,175.0,187.0,197.0,208.0,220.0,234.0,249.0,272.0,295.0,314.0,334.0,351.0,371.0,391.0,412.0,434.0,453.0,462.0,469.0,469.0,470.0,469.0,471.0,474.0,479.0,487.0,493.0,504.0,514.0,536 b,550.0,565 ep
Annual,Number,Spain,309.0,321.0,334.0,341.0,346.0,357.0,:,:,:,416.0,429.0,442.0,448.0,439.0,451.0,:,470.0,476.0,479.0,473.0,475.0,476.0,476.0,474.0,475.0,482.0,492 i,529.0,539.0,546.0,549.0,554.0,553.0,551 p
Annual,Number,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,:,424.0,:,:,:,:,:,:,:,:,:,:,486.0,490.0,501.0,506.0,508.0,518.0,530.0,539.0,548.0,555.0,561.0,563.0,570.0
Annual,Number,Finland,388.0,382.0,383.0,369.0,367.0,372.0,379.0,378.0,392.0,403.0,412.0,416.0,422.0,436.0,448.0,462.0,475.0,485.0,507.0,519.0,535.0,551.0,560.0,570.0,580.0,590.0,604.0,617.0,629.0,642.0,652.0,656.0,660.0,664.0
Annual,Number,France,404.0,406.0,408.0,413.0,420.0,422.0,427.0,435.0,446.0,454.0,460.0,467.0,471.0,475.0,476.0,476.0,478.0,480.0,:,486.0,538 b,540 b,542.0,546 b,551.0,558.0,564.0,569.0,568.0,569.0,568.0,571 p,570 p,578 ip
Annual,Number,Georgia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,150 i,165.0,220 b,240.0,262.0,276.0,292.0,320.0,319.0,343.0,357.0,385 i
Annual,Number,Croatia,166.0,160.0,147.0,139.0,150.0,155.0,184.0,205.0,221.0,235.0,261.0,275.0,285.0,298.0,308.0,319.0,331.0,350.0,360.0,358.0,355.0,355.0,339.0,343.0,353.0,363.0,381.0,398.0,420.0,439.0,449.0,465.0,478.0,495.0
Annual,Number,Hungary,187.0,194.0,199.0,202.0,211.0,218.0,220.0,224.0,216.0,221.0,232.0,244.0,259.0,274.0,280.0,287.0,319.0,325.0,305.0,301.0,299.0,299 b,301.0,309.0,317.0,327.0,340.0,357.0,375.0,393.0,406.0,418.0,426.0,435.0
Annual,Number,Ireland,227.0,236.0,241.0,249.0,261.0,274.0,289.0,307.0,321.0,336.0,344.0,360.0,371.0,380.0,385.0,395.0,410.0,422.0,442.0,434.0,426.0,428.0,426.0,427.0,431.0,436.0,438.0,441.0,442.0,450.0,452.0,448.0,443.0,453.0
Annual,Number,Iceland,469.0,466.0,457.0,438.0,434.0,444.0,463.0,485.0,508.0,541.0,561.0,558.0,:,:,596 e,624 e,:,:,:,:,:,:,:,:,:,:,:,738.0,749.0,741.0,731.0,768.0,741.0,642.0
Annual,Number,Italy,483.0,502.0,518.0,522.0,522.0,533.0,536.0,540.0,555 p,563.0,572.0,583.0,590.0,597.0,587.0,597.0,606.0,608.0,612.0,614.0,619.0,625.0,621.0,613.0,615.0,621.0,631.0,643.0,652 b,663.0,671.0,675.0,682.0,694 p
Annual,Number,Liechtenstein,582.0,590.0,593.0,586.0,596.0,614.0,610.0,639.0,625.0,648.0,669.0,675.0,679.0,686.0,692.0,699.0,691.0,689.0,715.0,722.0,744.0,749.0,760.0,757.0,762.0,766.0,773.0,779.0,780.0,781.0,779.0,777.0,773.0,774 p
Annual,Number,Lithuania,133.0,143.0,153.0,163.0,179.0,199.0,219.0,248.0,277.0,310.0,336.0,328.0,344.0,370.0,392.0,442.0,490.0,494.0,525.0,540.0,554.0,570.0,590.0,614.0,412 b,430.0,454.0,480.0,509.0,533.0,557.0,574.0,578.0,589.0
Annual,Number,Luxembourg,499.0,516.0,529.0,545.0,565.0,:,:,:,592.0,607.0,622.0,633.0,640.0,644.0,648.0,654.0,662.0,666.0,665.0,660.0,659.0,658 b,663.0,661.0,662.0,661.0,662 b,670.0,676.0,681.0,682.0,682.0,673.0,675.0
Annual,Number,Latvia,125.0,124.0,135.0,145.0,101 b,134.0,155.0,178.0,201.0,221.0,237.0,253.0,269.0,285.0,305.0,333.0,372.0,413.0,431.0,426.0,307.0,299.0,305.0,317.0,331.0,345.0,341.0,356.0,369.0,381.0,390.0,404.0,409.0,418.0
Annual,Number,Moldova,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,108.0,114.0,120.0,128.0,137.0,144.0,186 e,194 e,211 e,226 e,242 e,256 e,279 e,297 ep,325.0
Annual,Number,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,277.0,:,:,280.0,283.0,297.0,310.0,332.0,350.0,338.0,358.0,369.0,393 i
Annual,Number,North Macedonia,:,:,:,:,:,:,:,:,:,:,148.0,152.0,152.0,:,:,124.0,119.0,122.0,128.0,137.0,151.0,152.0,146.0,168 e,180 e,185 e,190 e,194.0,200.0,205.0,207.0,260 b,264.0,303.0
Annual,Number,Malta,302.0,333.0,338.0,409.0,453.0,478.0,436.0,478.0,450.0,470.0,483.0,495.0,508.0,:,:,525.0,537.0,549.0,558.0,566.0,581.0,592.0,591.0,598.0,606.0,612.0,616.0,615.0,609.0,597.0,597.0,602.0,585.0,575.0
Annual,Number,Netherlands,367.0,368.0,371.0,356.0,362.0,366.0,373.0,379.0,388.0,400.0,409.0,417.0,423.0,425.0,429.0,434.0,442.0,451.0,457.0,460.0,464.0,470.0,472.0,471.0,472.0,477.0,481.0,487.0,489.0,493.0,497.0,502.0,501.0,498 i
Annual,Number,Norway,380.0,378.0,377.0,378.0,380.0,386.0,378.0,398.0,402.0,405.0,411.0,:,:,:,429.0,437.0,445.0,455.0,458.0,462.0,469.0,477.0,484.0,489.0,495.0,501.0,506.0,514.0,516.0,522.0,544.0,554.0,550.0,520 i
Annual,Number,Poland,138.0,160.0,169.0,176.0,185.0,195.0,208.0,221.0,230.0,243.0,261.0,275.0,289.0,294.0,314.0,323.0,351.0,383.0,422.0,434 b,453.0,476.0,492.0,510.0,526.0,474 b,493 i,507 i,524 i,541 i,566 b,579 i,584 i,601 i
Annual,Number,Portugal,256.0,279.0,306.0,330.0,353.0,373.0,397.0,422.0,450.0,481.0,509.0,533.0,554.0,:,:,:,:,:,:,:,444.0,447.0,406.0,414.0,452.0,456.0,469.0,490.0,511.0,525.0,535.0,541.0,549.0,558 p
Annual,Number,Romania,54.0,63.0,70.0,79.0,89.0,97.0,106.0,116.0,125.0,133.0,139.0,148.0,137.0,:,151.0,158.0,152.0,172.0,197.0,209.0,214.0,216.0,224.0,235.0,247.0,261.0,279.0,307.0,332.0,357 e,379.0,400 e,413 e,425 e
Annual,Number,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,204.0,201.0,203.0,225.0,216 b,:,:,:,:,259.0,268.0,281.0,287.0,301.0,315.0,329.0,352 b,362.0
Annual,Number,Sweden,419.0,419.0,413.0,408.0,408.0,411.0,413.0,418.0,428.0,439.0,450.0,451.0,452.0,454.0,456.0,459.0,461.0,464.0,462.0,460.0,460.0,464.0,465.0,466.0,470.0,474.0,477.0,479.0,476.0,473.0,476.0,477.0,473.0,472.0
Annual,Number,Slovenia,289.0,297.0,304.0,318.0,330.0,351.0,366.0,392.0,411.0,427.0,437.0,444.0,458.0,446.0,456.0,479.0,487.0,504.0,514.0,517.0,518.0,519.0,518.0,518.0,518.0,523.0,531.0,541.0,549.0,556.0,555.0,564.0,571.0,579.0
Annual,Number,Slovakia,240.0,171.0,179.0,186.0,186.0,189.0,197.0,211.0,222.0,229.0,237.0,240.0,247.0,252.0,223.0,243.0,248.0,267.0,287.0,295.0,310.0,324.0,337.0,347.0,360.0,375.0,390.0,408.0,426.0,439.0,447.0,459.0,471.0,487.0
Annual,Number,Türkiye,29.0,32.0,37.0,44.0,47.0,49.0,52.0,55.0,58.0,61.0,68.0,69.0,69.0,70.0,79.0,84.0,88.0,92.0,95.0,98.0,102.0,109.0,114.0,121.0,127.0,134.0,142.0,149.0,151 be,150.0,157.0,162.0,167.0,178.0
Annual,Number,Ukraine,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:,:,: m,: m,: m,:
Annual,Number,United Kingdom,361.0,361.0,364.0,368.0,375.0,378.0,392.0,402.0,408.0,419.0,425.0,435.0,445.0,451.0,461.0,467.0,456.0,458.0,458.0,452.0,451.0,448.0,449.0,:,:,463.0,469.0,471.0,473.0,:,: m,476 i,480 i,:
Annual,Number,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,122 e,131 e,159 e,146 e,94.0,143.0,174.0,163.0,182.0,191 i,205 i
