Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Bulgaria,-25.8,-60.9,-88.1,-3.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Cyprus,-1.0,-0.2,3.3,1.5,-0.5,1.2,-0.2,0.1,-1.5,0.4,0.8,0.2,-1.2,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Czechia,-1.8,1.1,-2.5,0.4,-2.0,3.4,4.6,10.5,-3.4,-0.3,6.9,4.9,1.7,10.9,-5.8,4.5,2.8,-2.2,-3.2,-5.6,0.9,0.9,2.7,2.6,-0.1,-3.0,3.2,4.4,2.3
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Germany,3.8,-3.1,-1.6,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.2,-0.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Denmark,2.4,-0.4,0.1,0.4,0.3,-0.3,0.0,0.3,0.0,-0.1,-0.2,-0.1,0.0,-0.2,0.1,0.0,0.0,0.1,-0.2,0.0,-0.1,0.2,0.1,-0.2,-0.2,0.2,0.2,0.0,-0.2
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Estonia,1.6,-1.4,-2.3,0.4,-0.4,-1.3,-0.1,0.1,0.6,0.2,0.2,0.0,-0.1,-0.1,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Greece,-4.3,-1.7,0.2,-6.0,1.0,-3.3,-1.2,0.0,0.1,0.0,-0.1,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Spain,-2.3,0.8,-1.6,-0.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Finland,8.3,-2.2,0.8,-1.2,0.0,-0.1,0.0,0.0,0.1,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),France,1.4,0.0,-0.1,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Croatia,6.5,-1.2,-0.7,-1.9,-5.9,-0.5,2.6,1.1,-1.9,1.1,1.3,1.0,-0.3,1.5,-1.6,0.7,-2.0,-1.1,-0.7,-0.7,0.3,1.1,0.9,0.6,0.0,-1.6,0.1,-0.1,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Hungary,-24.2,-15.0,-6.8,-11.6,-5.2,-2.8,1.4,5.6,-4.2,0.7,1.4,-6.2,4.9,-0.3,-10.4,1.8,-1.4,-3.4,-2.6,-3.8,-0.4,-0.5,0.7,-3.0,-2.0,-7.4,-2.0,-8.4,2.5
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Ireland,-3.1,2.8,8.3,-4.6,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Italy,-11.5,9.8,3.9,-0.2,-0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Lithuania,-10.0,3.3,13.3,1.8,4.2,14.1,3.2,3.9,0.9,0.2,0.3,0.0,-0.1,-0.1,0.0,0.0,0.0,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Luxembourg,2.4,-1.9,-1.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Latvia,-4.1,-1.3,7.2,0.3,4.8,10.9,-0.3,-3.8,-9.3,-3.7,-4.5,0.0,-0.7,-0.5,-0.5,-0.4,0.4,1.3,-0.6,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Malta,0.3,-1.3,6.2,1.0,1.7,5.4,0.3,-1.4,-4.0,-0.4,-0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Netherlands,2.4,-1.9,-1.4,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Poland,-15.2,-7.1,-6.2,-4.6,-7.8,5.2,9.1,-4.8,-12.3,-2.8,12.5,3.2,2.8,7.6,-18.9,8.3,-3.1,-1.5,-0.3,0.3,0.0,-4.1,2.5,-0.1,-0.8,-3.3,-2.7,-2.6,3.2
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Portugal,0.2,0.0,0.6,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Romania,-25.2,-32.7,-50.9,-18.3,-39.2,-17.9,-23.3,-16.8,-16.7,-7.3,11.8,2.7,5.6,-9.5,-13.2,0.7,-0.6,-4.9,0.9,-0.6,0.0,-1.0,-1.7,-1.8,-1.9,-1.9,-1.7,-0.2,-0.3
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Sweden,-2.4,9.6,0.1,-2.4,0.7,4.3,-8.7,1.0,0.4,0.0,-1.7,0.3,0.0,-3.9,-9.5,11.3,5.6,3.7,0.6,-4.9,-2.7,-1.2,-1.7,-6.1,-3.1,1.0,3.3,-4.5,-7.4
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Slovenia,-1.3,-10.3,-3.5,-2.0,-4.4,-5.9,-5.3,-3.6,-3.3,-2.3,-0.3,-0.1,-0.2,-0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0,0.1,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-1),Slovakia,-2.6,0.0,4.0,-3.1,-10.9,3.6,-1.6,1.4,3.0,3.7,3.7,3.7,10.2,8.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Austria,:,:,-0.5,-2.5,-0.3,0.8,0.5,0.1,0.1,0.0,0.0,-0.1,-0.3,-0.4,-0.4,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Belgium,:,:,-0.8,-3.1,-0.9,0.4,0.2,0.0,0.0,0.0,0.0,0.0,-0.1,-0.2,-0.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Bulgaria,:,:,-96.5,-95.5,-88.4,-2.6,0.5,0.4,0.2,0.0,0.0,-0.1,-0.2,-0.3,-0.3,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Cyprus,:,:,2.0,4.6,4.4,2.2,0.5,1.0,-1.6,-1.0,-0.3,1.4,-0.2,-1.6,-1.8,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Czechia,:,:,-3.2,-1.0,-4.1,1.8,6.0,19.6,11.7,6.5,3.0,11.8,14.0,18.4,6.3,9.3,1.3,5.1,-2.7,-10.7,-7.8,-3.9,4.6,6.4,5.3,-0.5,0.0,4.5,10.2
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Germany,:,:,-1.0,-4.2,-0.9,0.7,0.3,0.0,0.1,0.0,0.0,-0.1,-0.3,-0.4,-0.4,-0.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Denmark,:,:,2.1,0.1,0.8,0.4,0.0,0.0,0.4,0.2,-0.3,-0.4,-0.3,-0.3,-0.1,-0.1,0.0,0.0,-0.1,-0.1,-0.2,0.2,0.2,0.1,-0.3,-0.2,0.2,0.4,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Estonia,:,:,-2.1,-3.3,-2.3,-1.2,-1.7,-1.2,0.6,0.8,1.0,0.4,0.1,-0.2,-0.1,-0.1,0.0,-0.1,-0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Greece,:,:,-5.7,-7.4,-4.9,-8.2,-3.5,-4.4,-1.1,0.1,0.0,-0.1,-0.1,-0.2,-0.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Spain,:,:,-3.1,-1.0,-1.9,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.2,-0.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Finland,:,:,6.8,-2.5,-0.3,-1.2,-0.1,-0.1,0.1,0.1,0.1,0.0,-0.1,-0.2,-0.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),France,:,:,1.3,0.8,1.0,1.1,0.2,0.1,0.1,0.0,0.0,-0.1,-0.1,-0.2,-0.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Croatia,:,:,4.5,-3.7,-8.3,-8.2,-4.1,3.1,1.8,0.3,0.4,3.4,2.0,2.2,-0.5,0.5,-2.9,-2.4,-3.8,-2.6,-1.2,0.6,2.3,2.6,1.6,-1.0,-1.5,-1.6,0.1
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Hungary,:,:,-39.9,-29.9,-21.8,-18.5,-6.6,4.1,2.6,1.9,-2.1,-4.2,-0.2,-1.9,-6.2,-9.0,-10.0,-3.1,-7.2,-9.5,-6.7,-4.7,-0.2,-2.8,-4.3,-12.0,-11.0,-16.8,-8.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Ireland,:,:,7.9,6.2,2.6,-5.3,-0.7,0.0,0.0,0.0,0.0,0.0,-0.1,-0.2,-0.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Italy,:,:,0.9,13.9,3.6,-0.2,0.0,0.1,0.1,0.1,0.0,-0.1,-0.2,-0.2,-0.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Lithuania,:,:,5.4,19.1,20.2,21.1,22.8,22.4,8.2,5.1,1.5,0.5,0.2,-0.2,-0.2,-0.1,0.0,-0.1,-0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Luxembourg,:,:,-0.8,-3.0,-0.9,0.3,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,-0.2,-0.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Latvia,:,:,1.5,6.2,12.7,16.6,15.8,6.3,-13.0,-16.0,-16.6,-8.1,-5.1,-1.2,-1.6,-1.4,-0.6,1.2,1.0,0.5,-0.8,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Malta,:,:,5.1,5.8,9.0,8.2,7.4,4.1,-5.1,-5.8,-4.9,-0.8,-0.4,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Netherlands,:,:,-1.0,-3.2,-1.1,0.3,0.2,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.2,-0.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Poland,:,:,-26.1,-16.9,-17.6,-7.6,5.8,9.3,-8.9,-18.9,-4.1,12.8,19.3,14.1,-10.3,-5.5,-14.8,3.4,-4.8,-1.5,0.0,-3.8,-1.7,-1.8,1.5,-4.2,-6.6,-8.3,-2.2
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Portugal,:,:,0.8,-0.4,-0.4,-1.0,0.1,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Romania,:,:,-75.3,-73.0,-75.6,-59.2,-61.7,-47.7,-46.9,-35.8,-13.7,6.4,21.3,-1.9,-17.1,-20.9,-13.2,-4.9,-4.7,-4.6,0.3,-1.6,-2.7,-4.5,-5.4,-5.6,-5.4,-3.8,-2.2
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Sweden,:,:,7.1,7.1,-1.6,2.5,-4.2,-3.9,-7.4,1.5,-1.3,-1.5,-1.5,-3.7,-13.0,-3.1,6.4,22.0,10.2,-0.8,-6.9,-8.6,-5.6,-8.8,-10.6,-8.1,1.1,-0.4,-8.7
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Slovenia,:,:,-14.6,-15.2,-9.6,-11.9,-14.8,-14.1,-11.7,-8.9,-5.8,-2.7,-0.6,-0.5,-0.4,-0.3,0.1,0.1,0.2,0.1,0.1,0.0,-0.1,-0.1,-0.1,0.1,0.1,0.1,0.0
Annual,Nominal effective exchange rate - 20 trading partners (euro area from 2023),Percentage change (t/t-3),Slovakia,:,:,1.3,0.8,-10.2,-10.5,-9.1,3.4,2.8,8.3,10.7,11.4,18.5,23.5,23.6,12.1,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
