Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Greece,:,:,:,:,:,:,:,:,49.2,52.2,58.5,61.1,67.1,74.2,85.3,102.0,100.6,127.1,134.6,134.5,138.6,136.6,137.4,141.7,139.7,159.5,158.0,135.4,123.8
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Spain,9.3,13.2,18.5,20.0,20.4,22.9,25.5,28.6,32.3,39.2,48.4,60.2,70.9,77.5,88.4,91.4,95.3,93.3,92.5,95.2,91.1,86.9,85.5,79.4,74.3,86.4,76.7,60.4,52.4
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Finland,:,:,:,:,16.6,14.1,5.9,3.7,-6.0,-5.7,-4.5,-0.8,0.1,9.1,21.4,25.7,30.1,40.6,41.2,47.8,41.9,42.0,48.2,49.5,54.6,56.1,52.2,53.4,56.8
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,France,:,:,:,:,:,:,:,:,:,:,:,:,:,22.7,25.4,28.1,28.3,33.8,33.9,36.6,36.2,35.7,37.5,39.9,42.5,48.3,44.1,36.2,36.5
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Croatia,:,:,:,:,13.6,20.0,10.3,18.3,27.2,31.1,35.6,36.9,39.4,48.7,59.5,61.2,60.3,59.1,58.7,57.7,51.4,40.9,31.0,23.8,15.4,14.4,5.1,1.3,-7.2
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Hungary,35.3,28.5,21.3,22.4,23.9,26.6,22.8,21.3,26.5,31.6,35.5,9.9,25.1,66.7,77.9,48.9,67.3,68.2,59.2,57.0,23.7,9.8,11.2,6.1,-10.6,-15.5,-8.2,-1.5,9.0
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Ireland,:,:,:,:,:,:,:,-202.0,-206.7,-192.7,-200.8,-194.5,-204.0,-153.6,-203.1,-277.8,-308.7,-345.9,-293.6,-320.9,-200.2,-290.1,-276.6,-241.9,-257.1,-250.6,-258.2,-203.1,-221.5
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,36.8,40.9,47.3,45.3,52.2,56.3,57.3,58.0,55.3,55.5,53.0,53.1,59.6,56.5,53.6,46.5
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Lithuania,:,:,:,:,:,:,:,:,:,14.3,16.9,20.0,29.6,35.7,38.0,36.4,32.4,34.2,29.8,28.8,27.0,25.5,20.8,14.5,11.7,0.3,-6.3,-5.8,-10.3
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Luxembourg,:,:,:,:,:,:,:,-2282.0,-2257.9,-2297.4,-2412.9,-2485.0,-2555.2,-2039.2,-2543.4,-2816.4,-2284.0,-2198.7,-2039.0,-1864.6,-1704.6,-1651.7,-1760.9,-1868.8,-2465.8,-2591.2,-2658.1,-1972.1,-2289.1
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Latvia,:,:,:,:,:,10.6,15.0,17.4,22.0,28.5,35.2,42.9,48.4,56.2,60.1,58.6,52.1,42.4,39.4,34.5,28.8,27.3,21.6,20.9,18.9,14.1,10.4,8.8,8.5
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Malta,:,:,:,:,:,:,:,:,:,-57.2,-163.5,-323.9,-384.6,-421.4,-326.8,-471.9,-482.1,-459.2,-354.1,-285.4,-223.4,-209.6,-656.0,-718.2,-929.5,-928.5,-1107.1,-1016.3,-925.7
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Netherlands,:,:,:,:,:,:,:,:,43.8,53.2,48.7,42.6,45.7,70.0,58.5,62.3,64.5,49.0,47.8,47.5,42.5,34.6,28.4,18.5,5.3,0.6,-14.3,-26.7,-33.1
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Poland,:,:,:,:,:,:,:,:,:,15.3,13.7,16.7,19.7,28.2,30.0,30.7,33.2,34.0,36.0,36.3,33.6,30.4,27.9,23.7,19.1,14.5,9.5,7.0,4.6
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Portugal,:,-1.2,-2.3,2.4,16.3,26.4,39.4,41.2,40.1,42.6,50.2,57.4,65.5,75.7,84.3,83.3,86.4,104.3,104.1,107.7,103.9,95.9,93.0,88.6,83.0,85.9,77.8,65.5,53.0
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Romania,:,:,:,:,:,:,:,:,:,:,9.4,11.7,20.0,26.9,31.8,35.3,36.1,36.8,37.4,30.1,27.5,24.1,22.9,19.3,19.2,22.8,22.2,19.4,19.2
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Sweden,40.7,38.9,42.5,41.5,35.8,37.3,51.3,47.9,51.2,49.9,54.8,44.3,44.9,66.1,71.2,61.3,61.7,58.8,61.8,63.2,54.4,53.1,48.0,48.3,44.9,49.7,40.4,41.1,41.5
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Slovenia,-6.2,-2.4,-4.7,-3.2,1.6,3.8,-6.2,-10.6,-6.8,-3.3,3.1,10.7,24.3,34.7,39.5,41.9,37.9,42.5,38.0,37.1,30.7,24.5,17.8,9.1,3.7,0.2,-2.3,-5.9,-8.5
Annual,Percentage of gross domestic product (GDP),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Net external debt,Net liabilities (liabilities minus assets),Rest of the world,Slovakia,:,:,:,:,:,:,:,:,:,1.1,7.4,14.4,12.9,17.7,22.4,20.3,21.1,22.2,23.7,27.4,28.5,28.4,31.7,33.4,31.8,30.7,30.0,33.6,33.8
