Annual,Number,From 5 000 to 9 999 kg,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,From 5 000 to 9 999 kg,Germany,:,:,:,:,5471.0,3915.0,3708.0,4179.0,3141.0,2957.0,3598.0,4036.0,4246.0,3745.0,2651.0,2530.0,2839.0,2802.0,3116.0,3956.0,3891.0,:,:,:,:
Annual,Number,From 5 000 to 9 999 kg,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,17.0,11.0,19.0,4.0,14.0,121.0,57.0,124.0,31.0,4.0,0.0,0.0,3.0
Annual,Number,From 5 000 to 9 999 kg,Greece,:,:,:,:,2.0,2.0,3.0,11.0,12.0,15.0,8.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 5 000 to 9 999 kg,Spain,:,:,:,:,:,69.0,119.0,127.0,162.0,247.0,553.0,639.0,643.0,6695.0,7047.0,:,:,:,268.0,253.0,295.0,58.0,71.0,86.0,77.0
Annual,Number,From 5 000 to 9 999 kg,Finland,:,:,6.0,3.0,3.0,:,4.0,1.0,0.0,12.0,23.0,10.0,6.0,6.0,8.0,11.0,8.0,4.0,11.0,7.0,4.0,0.0,0.0,9.0,9.0
Annual,Number,From 5 000 to 9 999 kg,France,756.0,836.0,878.0,656.0,499.0,444.0,384.0,446.0,417.0,469.0,547.0,733.0,511.0,325.0,557.0,371.0,404.0,360.0,312.0,319.0,529.0,292.0,:,:,313.0
Annual,Number,From 5 000 to 9 999 kg,Croatia,:,:,:,:,:,:,:,85.0,129.0,182.0,389.0,270.0,264.0,259.0,328.0,293.0,287.0,261.0,216.0,252.0,316.0,398.0,300.0,287.0,338.0
Annual,Number,From 5 000 to 9 999 kg,Hungary,:,:,:,:,83.0,84.0,73.0,30.0,19.0,3.0,38.0,77.0,73.0,83.0,136.0,125.0,:,:,1907.0,:,:,:,:,:,:
Annual,Number,From 5 000 to 9 999 kg,Iceland,:,:,:,:,:,3.0,0.0,109.0,56.0,6.0,12.0,7.0,12.0,9.0,6.0,6.0,9 e,4 e,:,:,:,:,:,:,:
Annual,Number,From 5 000 to 9 999 kg,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,18.0,23.0,23.0,16.0
Annual,Number,From 5 000 to 9 999 kg,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,8.0,2.0,1.0,0.0,:,0.0,0.0,0.0,0.0,0.0,:,:
Annual,Number,From 5 000 to 9 999 kg,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,386.0,356.0,599.0,785.0,864.0,1362.0,608.0,149.0,182.0,333.0,:
Annual,Number,From 5 000 to 9 999 kg,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.0,0.0,2.0,1.0,13.0,10.0,95.0,:,:,:,:
Annual,Number,From 5 000 to 9 999 kg,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,35.0,34.0,69.0,58.0,69.0,73.0,109.0,108.0,39.0,20.0,32.0,52.0,40.0
Annual,Number,From 5 000 to 9 999 kg,Netherlands,:,:,:,:,:,102.0,67.0,74.0,70.0,92.0,134.0,145.0,184.0,147.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,From 5 000 to 9 999 kg,Norway,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,25.0,37.0,39.0,39.0,43.0,28.0,26.0,12.0,24.0
Annual,Number,From 5 000 to 9 999 kg,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,670.0,458.0,595.0,636.0,787.0,1096.0,876.0,536.0,538.0,654.0,619.0
Annual,Number,From 5 000 to 9 999 kg,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,179.0,167.0,216.0
Annual,Number,From 5 000 to 9 999 kg,Sweden,:,92.0,85.0,78.0,:,93.0,26.0,40.0,35.0,20.0,56.0,50.0,50.0,50.0,55.0,38.0,36.0,41.0,38.0,51.0,72.0,30.0,:,36.0,:
Annual,Number,From 5 000 to 9 999 kg,Slovenia,:,:,:,:,:,20.0,31.0,46.0,43.0,45.0,73.0,111.0,85.0,95.0,104.0,:,:,79.0,78.0,92.0,132.0,16.0,22.0,18.0,19.0
Annual,Number,15 000 kg or over,Austria,:,376.0,1732.0,1905.0,2526.0,2529.0,2161.0,792.0,847.0,1034.0,:,:,:,:,:,:,:,:,3561.0,4096.0,4295.0,2012.0,2370.0,3621.0,3239.0
Annual,Number,15 000 kg or over,Bulgaria,:,:,:,:,1.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,15 000 kg or over,Switzerland,:,:,:,:,23.0,9.0,56.0,75.0,57.0,63.0,:,:,:,:,:,:,87.0,123.0,100.0,100.0,100.0,100.0,100.0,200 e,200 n
Annual,Number,15 000 kg or over,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,15 000 kg or over,Germany,:,:,:,:,3682.0,2736.0,2546.0,3253.0,2325.0,2304.0,2876.0,:,:,:,:,1053.0,1180.0,1317.0,1782.0,2127.0,2502.0,:,:,:,:
Annual,Number,15 000 kg or over,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,86.0,148.0,249.0,366.0,463.0,562.0,1050.0,1156.0,758.0,136.0,268.0,859.0,1193.0
Annual,Number,15 000 kg or over,Greece,:,:,:,:,508.0,513.0,548.0,504.0,478.0,489.0,413.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,15 000 kg or over,Spain,:,:,:,:,:,365.0,447.0,:,:,:,:,:,:,:,:,:,:,:,1924.0,1701.0,1279.0,510.0,608.0,673.0,945.0
Annual,Number,15 000 kg or over,Finland,:,:,1380.0,809.0,308.0,213.0,438.0,630.0,547.0,677.0,943.0,956.0,874.0,908.0,893.0,872.0,1000.0,898.0,976.0,1018.0,1111.0,629.0,758.0,745.0,629.0
Annual,Number,15 000 kg or over,France,1261.0,1344.0,1225.0,1091.0,791.0,683.0,804.0,1049.0,1087.0,917.0,1069.0,1224.0,1096.0,742.0,1097.0,1047.0,853.0,903.0,954.0,818.0,1009.0,720.0,:,:,677.0
Annual,Number,15 000 kg or over,Croatia,:,:,:,:,:,:,:,313.0,269.0,227.0,92.0,61.0,97.0,115.0,123.0,142.0,120.0,125.0,101.0,111.0,105.0,61.0,49.0,69.0,35.0
Annual,Number,15 000 kg or over,Hungary,:,:,:,:,83.0,49.0,40.0,93.0,225.0,212.0,218.0,176.0,199.0,330.0,509.0,600.0,:,:,:,:,:,:,:,:,:
Annual,Number,15 000 kg or over,Iceland,:,:,:,:,:,1.0,3.0,:,:,6.0,18.0,14.0,15.0,20.0,15.0,17.0,26 e,49 e,:,:,:,:,:,:,:
Annual,Number,15 000 kg or over,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5752.0,4684.0,5698.0,3278.0
Annual,Number,15 000 kg or over,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,26.0,48.0,43.0,22.0,29.0,:,20.0,33.0,48.0,16.0,18.0,:,:
Annual,Number,15 000 kg or over,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,94.0,188.0,167.0,150.0,165.0,171.0,154.0,89.0,93.0,168.0,:
Annual,Number,15 000 kg or over,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,52.0,51.0,82.0,153.0,17.0,17.0,0.0,:,:,:,:
Annual,Number,15 000 kg or over,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,158.0,146.0,190.0,279.0,249.0,237.0,220.0,173.0,141.0,33.0,86.0,133.0,110.0
Annual,Number,15 000 kg or over,Netherlands,:,:,:,:,:,337.0,385.0,448.0,412.0,356.0,526.0,532.0,605.0,596.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,15 000 kg or over,Norway,:,269.0,260.0,201.0,192.0,171.0,:,473.0,421.0,:,:,:,:,:,:,:,589.0,751.0,962.0,1124.0,989.0,530.0,525.0,655.0,825.0
Annual,Number,15 000 kg or over,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,295.0,290.0,368.0,566.0,638.0,798.0,646.0,480.0,544.0,703.0,732.0
Annual,Number,15 000 kg or over,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,267.0,346.0,395.0
Annual,Number,15 000 kg or over,Sweden,:,2889.0,2712.0,1817.0,1335.0,923.0,1701.0,939.0,1272.0,2747.0,3301.0,1158.0,1235.0,1050.0,983.0,1187.0,1363.0,1457.0,1613.0,1769.0,1925.0,1297.0,:,1731.0,:
Annual,Number,15 000 kg or over,Slovenia,:,:,:,:,:,15.0,26.0,407.0,33.0,19.0,22.0,37.0,27.0,20.0,21.0,:,:,38.0,240.0,399.0,440.0,184.0,152.0,181.0,167.0
Annual,Number,Less than 5 000 kg,Austria,:,15241.0,16704.0,17319.0,17518.0,17354.0,18939.0,20170.0,22128.0,21586.0,19764.0,19955.0,19501.0,18495.0,17780.0,16761.0,17648.0,17734.0,18685.0,18596.0,19048.0,19321.0,21238.0,22557.0,21348.0
Annual,Number,Less than 5 000 kg,Bulgaria,:,:,:,:,:,:,:,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Less than 5 000 kg,Switzerland,:,:,:,:,6026.0,6303.0,8136.0,8550.0,8831.0,905.0,:,:,:,:,:,:,11403.0,11599.0,12000.0,12000.0,11600.0,11100.0,12300.0,13500 e,13300 n
Annual,Number,Less than 5 000 kg,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,337.0,644.0,944.0,1114.0,877.0,898.0,748.0,685.0
Annual,Number,Less than 5 000 kg,Germany,:,:,:,:,128723.0,130826.0,135382.0,134214.0,135984.0,143473.0,145545.0,157460.0,161180.0,151389.0,138598.0,143988.0,156687.0,151329.0,175363.0,163700.0,157403.0,:,:,:,:
Annual,Number,Less than 5 000 kg,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,650.0,905.0,1220.0,1503.0,2053.0,2927.0,4578.0,5490.0,4839.0,2310.0,2688.0,3140.0,3601.0
Annual,Number,Less than 5 000 kg,Greece,:,:,:,:,:,:,3.0,3.0,4.0,3.0,1.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Less than 5 000 kg,Spain,:,:,:,:,:,3657.0,4070.0,3884.0,3819.0,4233.0,5021.0,5549.0,5988.0,:,:,:,:,:,9759.0,10085.0,8474.0,6401.0,6135.0,5089.0,3948.0
Annual,Number,Less than 5 000 kg,Finland,:,:,23762.0,20130.0,15834.0,15663.0,15865.0,14352.0,16749.0,19244.0,21289.0,23235.0,24908.0,24498.0,24876.0,27049.0,29564.0,32003.0,38727.0,34053.0,30399.0,27564.0,30518.0,30880.0,29286.0
Annual,Number,Less than 5 000 kg,France,182.0,210.0,194.0,229.0,160.0,132.0,114.0,119.0,103.0,142.0,295.0,415.0,527.0,1009.0,117.0,106.0,141.0,153.0,490.0,537.0,518.0,902.0,:,:,131.0
Annual,Number,Less than 5 000 kg,Croatia,:,:,:,:,:,:,:,704.0,739.0,781.0,1395.0,733.0,564.0,559.0,539.0,573.0,663.0,572.0,592.0,749.0,836.0,702.0,590.0,607.0,689.0
Annual,Number,Less than 5 000 kg,Hungary,:,:,:,:,1319.0,1458.0,673.0,979.0,345.0,339.0,908.0,1243.0,1511.0,1729.0,2010.0,2026.0,:,:,2301.0,:,:,:,:,:,:
Annual,Number,Less than 5 000 kg,Iceland,:,:,:,:,:,10.0,18.0,2310.0,470.0,95.0,132.0,145.0,196.0,207.0,155.0,184.0,251 e,397 e,:,:,:,:,:,:,:
Annual,Number,Less than 5 000 kg,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,34.0,36.0,54.0,48.0
Annual,Number,Less than 5 000 kg,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,93.0,112.0,133.0,92.0,88.0,:,99.0,92.0,100.0,97.0,105.0,:,:
Annual,Number,Less than 5 000 kg,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,175.0,228.0,429.0,731.0,879.0,1002.0,879.0,529.0,537.0,857.0,:
Annual,Number,Less than 5 000 kg,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1139.0,1082.0,1123.0,1123.0,1172.0,1261.0,1229.0,:,:,:,:
Annual,Number,Less than 5 000 kg,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,756.0,744.0,741.0,909.0,1878.0,2249.0,2396.0,4391.0,3078.0,1478.0,1980.0,2983.0,3175.0
Annual,Number,Less than 5 000 kg,Netherlands,:,:,:,:,:,12652.0,13778.0,14387.0,15326.0,17785.0,18381.0,20489.0,22273.0,20745.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Less than 5 000 kg,Norway,:,9107.0,8066.0,7809.0,8931.0,9325.0,:,12663.0,13968.0,:,:,:,:,:,:,:,38458.0,41129.0,44230.0,47856.0,41257.0,34669.0,35078.0,35536.0,38574.0
Annual,Number,Less than 5 000 kg,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6392.0,4428.0,4927.0,6499.0,7620.0,10196.0,10399.0,7825.0,7744.0,8255.0,7310.0
Annual,Number,Less than 5 000 kg,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10319.0,11825.0,12082.0
Annual,Number,Less than 5 000 kg,Sweden,:,24365.0,21920.0,18492.0,14998.0,13667.0,13902.0,13777.0,13275.0,14625.0,19799.0,18190.0,21554.0,21782.0,23689.0,25768.0,29201.0,31709.0,36020.0,40106.0,35737.0,30536.0,:,31742.0,:
Annual,Number,Less than 5 000 kg,Slovenia,:,:,:,:,:,238.0,263.0,344.0,289.0,311.0,667.0,837.0,702.0,696.0,557.0,:,:,548.0,631.0,855.0,870.0,646.0,523.0,577.0,552.0
Annual,Number,Total,Austria,:,16700.0,19719.0,20494.0,20637.0,20471.0,22372.0,21670.0,23631.0,23445.0,21850.0,21973.0,21303.0,20380.0,19369.0,18512.0,24760.0,22822.0,23663.0,24175.0,24822.0,22350.0,25311.0,28189.0,26807.0
Annual,Number,Total,Bulgaria,:,:,:,:,14.0,3.0,6.0,6.0,2.0,3.0,4.0,1.0,987.0,1065.0,1706.0,1542.0,1475 b,1420.0,1036.0,2085.0,1726.0,667.0,638.0,666.0,650.0
Annual,Number,Total,Switzerland,:,:,:,7815.0,6748.0,6708.0,8617.0,9378.0,9412.0,10039.0,9817.0,10140.0,11075.0,11964.0,11621.0,11270.0,12061.0,12320.0,12600.0,12700.0,12400.0,11700.0,12800.0,14200 e,14100 n
Annual,Number,Total,Cyprus,:,:,:,:,:,:,:,:,24.0,36.0,51.0,48.0,107.0,66.0,85.0,108.0,146.0,337.0,644.0,944.0,1114.0,877.0,898.0,748.0,685.0
Annual,Number,Total,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12538.0,13876.0,14829.0,19425.0,22758.0,27228.0,22050.0,20654.0,22358.0,:
Annual,Number,Total,Germany,:,:,:,:,149618.0,145180.0,149073.0,149680.0,147911.0,155435.0,160159.0,174141.0,178733.0,166174.0,150773.0,155636.0,170668.0,165635.0,191404.0,182544.0,177126.0,226243.0,239128.0,258744.0,253000.0
Annual,Number,Total,Denmark,:,:,:,:,16106.0,16522.0,:,25765.0,28347.0,30702.0,33089.0,32958.0,33135.0,31791.0,34744.0,:,:,:,50374.0,55240.0,40439.0,:,:,:,:
Annual,Number,Total,Estonia,:,:,:,:,3294.0,2887.0,1972.0,:,:,2209.0,1116.0,841.0,769.0,1101.0,1516.0,1909.0,2551.0,3634.0,5751.0,6902.0,5768.0,2470.0,2967.0,4031.0,4821.0
Annual,Number,Total,Greece,:,:,:,:,527.0,532.0,671.0,617.0,548.0,578.0,460.0,405.0,442.0,531.0,498.0,626.0,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Spain,:,:,:,:,:,4091.0,4636.0,4586.0,4544.0,5162.0,6000.0,6828.0,7811.0,8828.0,9212.0,:,:,:,12637.0,12749.0,10751.0,7156.0,7013.0,6066.0,5120.0
Annual,Number,Total,Finland,:,27619.0,25173.0,20937.0,16190.0,15874.0,16310.0,14999.0,17804.0,20351.0,22628.0,24488.0,26071.0,25639.0,26143.0,28340.0,30968.0,33304.0,40312.0,35235.0,31611.0,28241.0,31283.0,31836.0,30241.0
Annual,Number,Total,France,3259.0,3553.0,3445.0,2971.0,2237.0,1899.0,1973.0,2462.0,2601.0,2322.0,2807.0,3350.0,3033.0,2875.0,2904.0,2576.0,2617.0,3015.0,3229.0,3430.0,3841.0,2947.0,2283.0,:,2269.0
Annual,Number,Total,Croatia,:,:,:,:,:,:,:,1358.0,1365.0,1462.0,2033.0,1204.0,1074.0,1172.0,1292.0,1355.0,1384.0,1259.0,1264.0,1468.0,1606.0,1389.0,1096.0,1204.0,1237.0
Annual,Number,Total,Hungary,:,:,:,:,1627.0,1664.0,864.0,1173.0,653.0,591.0,1229.0,1625.0,1918.0,2309.0,2834.0,3117.0,:,:,4208.0,4390.0,4986.0,:,:,:,:
Annual,Number,Total,Iceland,:,:,:,:,:,17.0,26.0,2435.0,538.0,117.0,182.0,183.0,230.0,272.0,187.0,219.0,309 e,460 e,:,:,:,:,:,:,:
Annual,Number,Total,Italy,:,:,:,:,23520.0,16891.0,14533.0,16107.0,14634.0,14048.0,15902 p,16782.0,16199.0,16836.0,16955.0,:,:,:,:,:,:,6604.0,5417.0,6645.0,3898.0
Annual,Number,Total,Liechtenstein,:,:,:,:,:,:,:,153.0,182.0,169.0,235.0,177.0,131.0,194.0,190.0,119.0,125.0,:,127.0,132.0,154.0,116.0,132.0,:,:
Annual,Number,Total,Lithuania,:,:,:,:,:,:,:,1608.0,359.0,988.0,832.0,410.0,389.0,763.0,1026.0,1209.0,1879.0,2294.0,2768.0,3642.0,2443.0,1002.0,1901.0,3013.0,:
Annual,Number,Total,Luxembourg,:,:,:,:,:,165.0,190.0,:,:,:,968.0,1093.0,1120.0,1178.0,1196.0,1136.0,1271.0,1284.0,1269.0,1380.0,1325.0,:,:,:,:
Annual,Number,Total,Latvia,:,:,:,:,:,:,:,:,:,:,1731.0,1652.0,1062.0,1082.0,1206.0,1430.0,2505.0,2914.0,3129.0,5120.0,3481.0,1601.0,2177.0,3339.0,3516.0
Annual,Number,Total,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,652.0,633.0
Annual,Number,Total,Netherlands,:,:,:,:,:,13602.0,14882.0,15659.0,16636.0,18922.0,19779.0,21915.0,23659.0,21974.0,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Norway,:,10115.0,9184.0,8675.0,9695.0,10300.0,:,13260.0,14522.0,21321.0,23122.0,25633.0,28665.0,:,:,:,39179.0,42031.0,45341.0,49149.0,42419.0,35314.0,35717.0,36327.0,39557.0
Annual,Number,Total,Poland,:,:,:,:,:,:,:,:,16900.0,16851.0,15472.0,10201.0,10853.0,9071.0,8497.0,6671.0,7686.0,9882.0,11477.0,14911.0,14606.0,10285.0,10656.0,11570.0,10636.0
Annual,Number,Total,Portugal,:,:,:,:,:,:,8797.0,9234.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Romania,:,:,:,:,:,:,1735.0,25806.0,22017.0,:,:,:,:,:,:,:,3968.0,:,11844.0,25028.0,14953.0,12849.0,11204.0,12817.0,13156.0
Annual,Number,Total,Sweden,:,27639.0,25041.0,20564.0,16534.0,14899.0,15736.0,14885.0,14681.0,15970.0,21217.0,19716.0,23207.0,23227.0,25054.0,27245.0,30855.0,33545.0,37969.0,42326.0,38086.0,32114.0,:,33681.0,:
Annual,Number,Total,Slovenia,:,:,:,:,:,298.0,367.0,879.0,466.0,491.0,904.0,1168.0,946.0,957.0,822.0,:,:,848.0,1215.0,1763.0,1715.0,940.0,762.0,881.0,825.0
Annual,Number,Total,Slovakia,:,:,:,:,:,:,:,222.0,6652.0,7256.0,8180.0,6966.0,6556.0,8123.0,8518.0,9658.0,9658.0,9158.0,:,10230.0,14780.0,10749.0,10910.0,2505.0,2516.0
Annual,Number,Total,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1527.0,1354.0,1381.0,948.0,916.0,407.0,494.0,590.0,561.0
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Austria,:,8.0,:,13.0,8.0,8.0,10.0,:,:,:,:,:,:,:,:,:,:,:,13.0,14.0,14.0,10.0,16.0,17.0,19.0
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Bulgaria,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Switzerland,:,:,:,:,1.0,0.0,3.0,5.0,4.0,4.0,:,:,:,:,:,:,6.0,6.0,6.0,4.0,7.0,5.0,4.0,5 e,6 e
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Cyprus,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,:,:
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Germany,:,:,:,:,154.0,101.0,98.0,107.0,86.0,90.0,110.0,183.0,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand tonnes,From 10 000 to 14 999 kg,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.324,:,:,0.31,0.82,1.56,1.66,0.27,0.14,0.41,0.31
