Annual,Million euro,Total - all NACE activities,Palermo,20344.1,20155.4,20715.5,20668.2,21115.0,21180.7,21358.9,20223.2,21904.3,:
Annual,Million euro,Total - all NACE activities,Messina,10160.4,10165.1,9949.6,10072.3,10213.7,10296.2,10355.9,9861.8,10408.7,:
Annual,Million euro,Total - all NACE activities,Agrigento,5899.1,5798.5,5850.1,5779.1,5909.8,5915.3,5987.9,5679.1,6065.2,:
Annual,Million euro,Total - all NACE activities,Caltanissetta,3916.6,3708.1,3670.1,3617.8,3609.3,3584.9,3663.3,3655.4,4019.2,:
Annual,Million euro,Total - all NACE activities,Enna,2286.8,2366.6,2275.6,2274.6,2294.8,2319.5,2327.5,2248.4,2360.9,:
Annual,Million euro,Total - all NACE activities,Catania,17459.3,17610.7,17439.2,17715.9,18027.2,18204.8,18695.9,17446.5,18885.5,:
Annual,Million euro,Total - all NACE activities,Ragusa,5048.4,5046.1,4928.8,4939.1,5118.6,5210.8,5209.7,4986.9,5396.1,:
Annual,Million euro,Total - all NACE activities,Siracusa,6632.8,5420.8,6538.9,6656.4,6863.3,6557.8,6421.8,5988.3,7192.2,:
Annual,Million euro,Total - all NACE activities,Sassari,8989.1,8898.3,8996.5,8736.4,8956.2,9107.3,9424.1,8763.2,9743.8,:
Annual,Million euro,Total - all NACE activities,Nuoro,3452.3,3445.8,3489.3,3384.7,3442.3,3528.6,3606.6,3435.5,3691.5,:
Annual,Million euro,Total - all NACE activities,Cagliari,9853.7,9719.1,10523.3,10730.8,10807.4,11011.2,11173.7,10024.8,10834.1,:
Annual,Million euro,Total - all NACE activities,Oristano,2384.1,2499.2,2501.6,2543.7,2632.4,2648.6,2634.8,2533.3,2716.8,:
Annual,Million euro,Total - all NACE activities,Sud Sardegna,4529.8,4659.0,4815.0,4674.6,4772.0,4838.8,4953.2,4745.2,5074.2,:
Annual,Million euro,Total - all NACE activities,Malta,6706.74,7377.14,8511.66,8958.78,10183.82,11076.11,12232.02,11629.22,13399.67,15454.53
Annual,Million euro,Total - all NACE activities,Gozo and Comino/Għawdex u Kemmuna,299.34,325.51,363.38,382.63,429.78,481.99,547.93,496.93,573.95,658.88
Annual,Million euro,Total - all NACE activities,Região Autónoma dos Açores,3208.97,3218.36,3330.07,3450.47,3557.85,3704.92,3882.8,3627.68,3947.76,:
Annual,Million euro,Total - all NACE activities,Região Autónoma da Madeira,3665.85,3699.62,3784.11,3922.03,4183.33,4315.2,4475.34,3914.03,4397.78,:
Annual,Million euro,Total - all NACE activities,Gotlands län,1851.47,1809.75,1830.76,1826.82,1879.38,1786.07,1849.07,1843.53,2034.1,:
