Time frequency,Unit of measure,International Classification of Diseases (Medical procedures),Geopolitical entity (reporting)\Time,1980.0,1981.0,1982.0,1983.0,1984.0,1985.0,1986.0,1987.0,1988.0,1989.0,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0
Annual,Per hundred thousand inhabitants,Haemodialysis,Hungary,1.34,1.49,1.84,2.35,3.26,4.66,5.33,6.74,6.75,8.15,10.18,9.78,13.13,14.72,12.39,20.04,22.45,:,:,:,36.79,40.34,43.92,47.85,51.21,54.29,56.67,57.14,62.05,64.0,65.45,66.44,67.17,68.95,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,25.35,29.26,32.28,34.62,34.89,36.18,37.23,38.93,38.63,39.85 b,39.82,: e
Annual,Per hundred thousand inhabitants,Haemodialysis,Iceland,3.07,3.9,6.41,5.06,8.77,5.8,7.81,8.54,9.61,7.91,9.81,11.64,9.58,11.75,13.16,13.09,7.81,9.59,13.14,12.62,13.87,17.55,19.82,23.83,22.25,19.88,17.12,19.26,20.16,19.15,22.32,25.08,23.7,22.24,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,64.67,67.37,69.62,71.02,75.61,70.77,73.98,73.7,75.25,76.24,:,:,:,:,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,60.75,63.83,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Luxembourg,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,37.2,37.9,40.05,40.03,42.28 b,41.26,46.66,41.69,41.18,41.91,44.5,46.12,49.38,56.48,58.06,55.63,56.14,56.31,60.55 e,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,107.23,: b
Annual,Per hundred thousand inhabitants,Haemodialysis,Netherlands,:,:,:,:,:,:,17.35,18.1,18.9,19.95,20.49,21.37,21.96,22.93,24.04,25.05,25.86,26.67,27.9,28.81,29.87,30.04,30.86,31.38,31.96,32.64,33.73,35.28,35.58,36.79,38.27,38.3,38.36,38.31,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,54.93,57.36,56.49,63.98,66.1,67.71,77.1,71.94,79.35 b,83.59,76.23,79.53,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Portugal,2.68,4.11,5.12,12.37,14.59,18.23,25.02,26.41,26.58,29.27,27.16,25.83,:,:,:,:,:,58.63,61.7,66.34,68.57,72.06,74.71,76.21,80.62,83.69,86.82,90.06,92.39,96.09,101.95,105.27,107.3,111.97,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,42.22,47.36,32.17,36.95,42.33,52.83,45.85,43.31,52.41,55.13,62.73,67.28,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,56.17,59.44,61.41,61.43,63.32,:,:,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,29.13,33.12,33.71,36.69,39.84,40.75,43.11,46.42,49.75,51.79,53.86,54.29,54.32,55.4,56.28,57.48,59.92,60.18,:
Annual,Per hundred thousand inhabitants,Haemodialysis,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15.66,18.11,20.66,24.74,29.1,34.03,38.1,43.52,48.15,53.06,60.26,66.31,71.15,75.15,76.0,75.27,73.02,69.17,:
Annual,Per hundred thousand inhabitants,Haemodialysis,United Kingdom,6.82,7.72,6.65,8.45,10.03,11.28,12.1,13.26,13.62,:,15.47,15.82,17.34 e,:,:,22.9,:,:,27.53,:,:,29.84,33.55,34.91,36.34,37.7,38.86,39.93,41.09,41.73,42.12,42.79,42.7,42.66,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Austria,12.99,14.98,16.0,19.0,20.79,23.94,29.12,32.93,38.36,41.5,44.54,45.35,48.58,51.58,54.75,58.16,60.28,63.8,66.54,69.37,72.02,75.31,77.94,80.82,84.97,88.02,91.24,93.22,95.0,97.47,99.63,100.41,102.67,105.35,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Belgium,22.11,24.33,23.23,30.31,39.15,:,39.21,39.56,44.5,:,44.68,:,50.65,55.35,57.37,:,:,:,:,:,:,:,:,90.99,95.07,98.97,103.79,107.25,:,:,:,:,:,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,113.25,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Switzerland,25.89,27.87,27.98,26.89,35.5,38.92,39.99,42.67,42.57,47.13,48.01,51.15,49.04,54.21,54.19,50.45,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,93.47,95.51,97.11,101.6,103.26,107.18,110.41,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,61.18,66.92,70.56,72.71,76.37,72.4,86.99,91.89,91.86,94.85,99.74,105.68,111.34,:,:,:,:,:,:,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Denmark,:,:,:,:,:,:,:,:,:,:,35.77,38.59,39.78,43.4,45.54,47.73,50.46,53.11,55.86,59.92,63.73,67.98,70.91,73.57,76.2,77.59,78.86,82.89,83.97,85.19,85.33,85.97,86.36,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Greece,:,:,:,:,:,:,26.72,29.51,32.9,36.0,38.93,42.53,46.61,49.1,52.98,56.98,60.54,64.42,68.61,73.14,78.78,81.18,84.25,87.86,92.21,95.89,98.4,101.12,103.28,106.52,108.0,:,:,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Spain,13.83,16.59,17.1,22.92,27.62,26.97,33.86,33.5,35.23,34.58,39.3,53.91,57.08,59.56,63.35,66.29,70.87,75.9,75.94,79.31,82.65,83.4,87.37,88.44,89.94,91.09,91.24 be,92.58 e,98.51 e,100.40 e,99.95 e,103.46 e,108.30 e,107.72 e,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Finland,13.5,14.85,17.01,19.19,20.71,23.25,24.83,26.99,29.03,30.74,32.71,34.74,37.21,40.17,42.59,44.66,46.58,48.45,51.58,54.69,58.36,61.3,63.86,66.47,68.9,71.56,72.71,74.67,76.94,78.13,79.5,80.58,80.99,82.42,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,France,: e,: e,: e,: e,: e,: e,: e,: e,: e,: e,41.66 e,49.96 e,50.36 e,54.58 e,61.65 e,52.12 e,:,:,:,:,100.40 e,96.71 e,:,85.72 e,:,90.99 e,:,93.38 e,88.43 e,97.26,103.77,107.92,112.34,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,65.58,69.76,78.88,80.62,83.45,85.52,88.58,90.38,93.08,96.34,98.7,101.05,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Hungary,1.91,2.17,2.54,3.3,4.69,6.17,7.08,8.6,8.76,10.7,14.85,15.38,17.96,20.24,17.36,:,:,:,:,:,:,:,:,:,67.28,72.6,77.03,79.2,85.57,89.22,92.27,94.24,96.62,99.75,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,72.14,75.22,78.61,81.1,82.49,84.98 b,88.01,: e
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Iceland,7.01,6.93,9.41,8.44,12.53,12.43,15.22,18.3,20.82,18.98,22.37,26.38,25.66,28.82,32.33,33.65,29.75,31.35,35.76,34.25,36.63,41.06,43.82,48.01,47.25,48.19,48.39,50.71,52.61,54.0,59.74,66.14,67.66,68.26,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,66.45,71.14,75.44,78.93,85.93,83.39,88.89,90.78,94.43,97.69,:,:,:,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,84.75,90.31,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Netherlands,:,:,:,:,:,:,29.91,32.1,34.39,36.55,38.34,40.38,42.23,44.41,46.58,48.59,50.8,52.8,55.38,57.21,59.11,60.65,62.39,64.34,66.27,68.86,71.93,75.47,77.98,81.36,84.71,87.05,89.25,91.73,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Portugal,2.76,4.28 e,5.3,13.06,15.65,20.09,27.33,30.77,32.17,36.58,35.46,37.94,:,:,:,:,:,85.05,89.77,95.72,100.41,105.79,110.13,113.19,120.04,125.48,129.69,137.32,140.88,150.58,158.3,:,:,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,42.22,47.36,32.17,36.95,42.33,52.83,45.85,43.31,52.41,55.13,73.9,67.28,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,59.15,63.37,66.83,:,:,:,:,:,:,84.75,85.01,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,79.16 d,80.66 d,80.52 d,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney and haemodialysis,United Kingdom,12.4,14.0,12.2,15.19,19.97,21.49,23.81,26.62,28.38,:,33.22,35.4,38.2,:,:,46.73,:,:,53.25,:,:,56.44,62.43,64.76,67.12,69.37,72.45,74.58,76.9,79.4,81.84,84.61,86.07,88.82,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Austria,2.57,2.89,2.93,3.69,4.73,5.43,8.59,11.54,14.11,16.5,19.32,19.16,21.11,22.93,24.65,25.88,27.42,28.68,30.69,32.68,34.5,36.76,38.64,39.94,41.26,42.54,44.3,45.67,46.48,47.55,48.9,50.1,51.78,53.19,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Belgium,6.45,7.39,7.21,9.13,14.0,:,12.94,13.35,15.6,:,18.56,:,20.71,22.91,24.43,27.99,23.37,:,:,:,:,:,:,38.03,38.87,39.88,42.41,44.23,:,:,:,:,:,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Bulgaria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.89,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Switzerland,8.83,9.4,9.69,7.24,14.33,16.34,17.33,18.67,18.64,22.34,23.63,24.87,25.77,26.75,27.74,29.68,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Czechia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,34.57,35.37,35.96,37.15,37.88,39.1,40.77,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Germany,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12.28,16.29,18.13,17.77,17.9,17.76,23.01,22.45,22.91,23.87,25.83,28.77,30.6,:,:,:,:,:,:,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Denmark,:,:,:,:,:,:,:,:,:,:,17.18,18.2,19.59,20.89,21.95,22.13,23.24,23.42,23.75,24.56,25.28,25.92,27.05,28.53,29.97,31.02,31.87,33.14,34.49,36.21,38.23,40.05,41.67,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Estonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,26.63,29.47,29.85,30.23,32.81,34.75,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Greece,:,:,:,:,:,:,5.0,5.88,6.77,7.63,8.42,9.18,9.87,10.43,11.34,12.12,12.88,13.4,13.84,14.32,14.63,13.83,14.86,15.82,16.79,18.14,19.07,19.97,21.18,21.53,21.3,:,:,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Spain,1.17,1.73,2.05,2.95,4.62,5.46,7.93,7.98,10.96,9.05,12.8,18.75,21.25,23.15,25.05,27.17,31.41,33.53,31.79,33.85,35.5,36.89,38.23,39.52,40.68,41.82,42.74 be,43.61 e,48.88 e,49.45 e,49.28 e,52.25 e,54.39 e,55.46 e,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Finland,8.83,9.52,10.69,11.0,12.62,13.91,15.41,16.56,18.07,19.58,20.19,21.06,22.73,24.32,26.04,27.37,28.76,30.12,31.67,33.2,35.28,36.93,37.92,39.17,40.87,41.82,43.43,44.53,44.94,45.98,46.87,47.49,48.36,49.09,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,France,: e,: e,: e,: e,: e,: e,: e,: e,: e,: e,18.02 e,19.99 e,21.49 e,23.09 e,24.46 e,25.90 e,27.26 e,28.69 e,29.85 e,30.96 e,32.33 e,33.63 e,34.80 e,35.97 e,37.40 e,39.16 e,:,42.30 e,40.04 e,45.24,46.03,47.79,49.69,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Croatia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,10.0,11.77,13.42,15.37,16.61,18.82,20.48,23.04,26.09,29.76,33.8,36.73,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Hungary,0.58,0.67,0.7,0.95,1.42,1.51,1.75,1.87,2.01,2.56,4.68,5.59,4.82,5.51,4.97,:,:,:,:,:,:,:,:,:,16.07,18.31,20.36,22.06,23.52,25.22,26.82,27.8,29.44,30.8,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Ireland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,37.25,39.04,41.38,42.18,43.86,45.13 b,48.19,: e
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Iceland,3.94,3.03,2.99,3.38,3.76,6.63,7.4,9.76,11.21,11.07,12.56,14.74,16.09,17.06,19.17,20.56,21.94,21.76,22.62,21.63,22.76,23.51,24.0,24.18,24.99,28.31,31.27,31.45,32.45,34.85,37.42,41.06,43.96,46.02,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Italy,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.78 d,3.77 d,5.82 d,7.91 d,10.32 d,12.62 d,14.91 d,17.08 d,19.17 d,21.45 d,23.57 d,25.75 d,28.57 d,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Lithuania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.89,6.31,7.73,8.76,10.34,11.96,13.63,15.16,17.34,18.49,21.68,24.0,26.47,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Netherlands,:,:,:,:,:,:,12.56,14.0,15.49,16.59,17.84,19.0,20.27,21.48,22.54,23.54,24.94,26.13,27.47,28.4,29.24,30.61,31.53,32.95,34.31,36.22,38.19,40.19,42.41,44.57,46.44,48.74,50.89,53.43,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Portugal,0.08,0.17,0.18,0.68,1.06,1.87,2.31,4.36,5.59,7.32,8.3,12.11,:,:,:,:,:,26.43,28.07,29.38,31.84,33.73,35.42,36.98,39.42,41.78,42.87,47.26,48.49,54.48,56.35,:,:,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Romania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,11.17,:,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,12.73,13.62,15.04,:,:,:,:,:,:,24.84,24.83,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,3.89 d,7.64 d,11.35 d,:
Annual,Per hundred thousand inhabitants,Transplantation of kidney,United Kingdom,5.58,6.28,5.55,6.74,9.94,10.21,11.71,13.35,14.76,:,17.75,19.57,20.86,:,:,23.83,:,:,25.73,:,:,26.61,28.88,29.85,30.78,31.67,33.58,34.65,35.81,37.67,39.73,41.82,43.36,46.16,:
