Time frequency,Type of building,Unit of measure,Geopolitical entity (reporting)\Time,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,1-bedroom flats,Square metre,Lisboa,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Annual,1-bedroom flats,Square metre,Bucuresti,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
Annual,1-bedroom flats,Square metre,Beograd (Belgrade),70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Annual,1-bedroom flats,Square metre,Stockholm,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Annual,1-bedroom flats,Square metre,Ljubljana,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
Annual,1-bedroom flats,Square metre,Bratislava,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Annual,1-bedroom flats,Square metre,Ankara,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Annual,1-bedroom flats,Square metre,London,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
Annual,1-bedroom flats,Square metre,Culham,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,:,:
Annual,1-bedroom flats,Square metre,Prishtinë,:,:,:,:,:,:,:,:,70.0,70.0,70.0
Annual,2-bedroom flats,Square metre,Tiranë (Tirana),90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Wien,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Sarajevo,:,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Bruxelles/Brussel,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Sofia,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Bern (Berne),90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Genève,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Lefkosia,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Praha,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Berlin,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Karlsruhe,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,München,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Bonn,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,:,:,:
Annual,2-bedroom flats,Square metre,København,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Annual,2-bedroom flats,Square metre,Tallinn,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Annual,2-bedroom flats,Square metre,Athina,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Madrid,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Annual,2-bedroom flats,Square metre,Helsinki,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Annual,2-bedroom flats,Square metre,Paris,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Zagreb,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Budapest,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Annual,2-bedroom flats,Square metre,Dublin,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Annual,2-bedroom flats,Square metre,Reykjavik,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Annual,2-bedroom flats,Square metre,Roma,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Varese,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Vilnius,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Annual,2-bedroom flats,Square metre,Luxembourg,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Riga,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Podgorica,70.0,70.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Skopje,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Annual,2-bedroom flats,Square metre,Valletta,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Den Haag,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Oslo,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Warszawa,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Lisboa,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Bucuresti,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Beograd (Belgrade),90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Stockholm,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Ljubljana,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Bratislava,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,Ankara,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,2-bedroom flats,Square metre,London,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
Annual,2-bedroom flats,Square metre,Culham,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,:,:
Annual,2-bedroom flats,Square metre,Prishtinë,:,:,:,:,:,:,:,:,90.0,90.0,90.0
Annual,3-bedroom flats,Square metre,Tiranë (Tirana),120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Wien,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Sarajevo,:,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Bruxelles/Brussel,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Sofia,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
Annual,3-bedroom flats,Square metre,Bern (Berne),120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Genève,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Lefkosia,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Praha,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Berlin,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Karlsruhe,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,München,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Bonn,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,:,:,:
Annual,3-bedroom flats,Square metre,København,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Tallinn,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,3-bedroom flats,Square metre,Athina,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
Annual,3-bedroom flats,Square metre,Madrid,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Helsinki,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Paris,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Zagreb,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Budapest,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Dublin,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Reykjavik,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,3-bedroom flats,Square metre,Roma,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Varese,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Vilnius,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,3-bedroom flats,Square metre,Luxembourg,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Riga,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Podgorica,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Skopje,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Valletta,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Den Haag,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Oslo,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Warszawa,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Lisboa,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
Annual,3-bedroom flats,Square metre,Bucuresti,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Beograd (Belgrade),120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Stockholm,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Ljubljana,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Bratislava,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,3-bedroom flats,Square metre,Ankara,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
Annual,3-bedroom flats,Square metre,London,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,3-bedroom flats,Square metre,Culham,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,:,:
Annual,3-bedroom flats,Square metre,Prishtinë,:,:,:,:,:,:,:,:,120.0,120.0,120.0
Annual,Detached house,Square metre,Tiranë (Tirana),205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Wien,165.0,165.0,165.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Sarajevo,:,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Bruxelles/Brussel,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Annual,Detached house,Square metre,Sofia,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Bern (Berne),165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Annual,Detached house,Square metre,Genève,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Annual,Detached house,Square metre,Lefkosia,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Praha,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Annual,Detached house,Square metre,Berlin,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Annual,Detached house,Square metre,Karlsruhe,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Annual,Detached house,Square metre,München,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Annual,Detached house,Square metre,Bonn,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,:,:,:
Annual,Detached house,Square metre,København,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Annual,Detached house,Square metre,Tallinn,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Annual,Detached house,Square metre,Athina,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Madrid,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Helsinki,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Paris,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Annual,Detached house,Square metre,Zagreb,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Budapest,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Dublin,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0
Annual,Detached house,Square metre,Reykjavik,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Roma,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Varese,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Vilnius,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Annual,Detached house,Square metre,Luxembourg,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Riga,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Podgorica,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Skopje,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Valletta,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Den Haag,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Annual,Detached house,Square metre,Oslo,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Warszawa,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Lisboa,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Annual,Detached house,Square metre,Bucuresti,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Annual,Detached house,Square metre,Beograd (Belgrade),205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,Stockholm,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Annual,Detached house,Square metre,Ljubljana,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Annual,Detached house,Square metre,Bratislava,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
Annual,Detached house,Square metre,Ankara,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0
Annual,Detached house,Square metre,London,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0
Annual,Detached house,Square metre,Culham,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,:,:
Annual,Detached house,Square metre,Prishtinë,:,:,:,:,:,:,:,:,165.0,165.0,165.0
Annual,Non-detached house,Square metre,Wien,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Sarajevo,:,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Bruxelles/Brussel,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Bern (Berne),120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Genève,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Lefkosia,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
Annual,Non-detached house,Square metre,Praha,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Berlin,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Karlsruhe,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,München,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Bonn,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,:,:,:
Annual,Non-detached house,Square metre,København,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Tallinn,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Athina,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
Annual,Non-detached house,Square metre,Madrid,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
Annual,Non-detached house,Square metre,Helsinki,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Paris,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Zagreb,120.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
Annual,Non-detached house,Square metre,Budapest,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
Annual,Non-detached house,Square metre,Dublin,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
Annual,Non-detached house,Square metre,Reykjavik,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
Annual,Non-detached house,Square metre,Roma,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Varese,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Vilnius,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Luxembourg,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
Annual,Non-detached house,Square metre,Riga,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
Annual,Non-detached house,Square metre,Podgorica,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Valletta,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Den Haag,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
Annual,Non-detached house,Square metre,Oslo,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
Annual,Non-detached house,Square metre,Warszawa,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
Annual,Non-detached house,Square metre,Lisboa,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
Annual,Non-detached house,Square metre,Beograd (Belgrade),150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
