Annual,Extra-EU27 (from 2020),Total,Person,Total,Luxembourg,0.0,10.0,20.0,20.0,15.0,45.0,30.0,105.0,50.0,50.0,35.0,35.0,50.0,55.0,110.0,145.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Latvia,5.0,0.0,5.0,0.0,0.0,5.0,0.0,10.0,5.0,10.0,5.0,5.0,0.0,15.0,5.0,30.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Montenegro,:,:,:,:,:,:,:,:,:,:,0.0,5.0,0.0,0.0,0.0,0.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Malta,20.0,45.0,5.0,25.0,105.0,335.0,55.0,35.0,15.0,5.0,5.0,20.0,10.0,5.0,40.0,15.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Netherlands,725.0,1040.0,700.0,485.0,380.0,310.0,960.0,3855.0,1705.0,1180.0,1225.0,1045.0,985.0,2190.0,4205.0,5800.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Norway,1045.0,1820.0,630.0,635.0,705.0,670.0,940.0,4790.0,270.0,175.0,145.0,125.0,75.0,170.0,655.0,470.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Poland,375.0,360.0,230.0,405.0,245.0,255.0,185.0,150.0,140.0,115.0,125.0,105.0,115.0,200.0,220.0,290.0,295.0
Annual,Extra-EU27 (from 2020),Total,Person,Total,Portugal,5.0,0.0,5.0,5.0,10.0,55.0,15.0,50.0,25.0,40.0,40.0,45.0,95.0,65.0,55.0,50.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Romania,55.0,40.0,35.0,55.0,135.0,15.0,95.0,55.0,45.0,265.0,135.0,185.0,980.0,1745.0,270.0,160.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Sweden,1510.0,2250.0,2395.0,2655.0,3575.0,2935.0,6085.0,30420.0,2030.0,1385.0,1060.0,965.0,540.0,545.0,645.0,340.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Slovenia,20.0,25.0,25.0,60.0,50.0,30.0,65.0,40.0,245.0,390.0,555.0,670.0,550.0,780.0,255.0,45.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,Slovakia,70.0,30.0,5.0,20.0,35.0,5.0,10.0,5.0,0.0,10.0,10.0,30.0,10.0,20.0,10.0,15.0,:
Annual,Extra-EU27 (from 2020),Total,Person,Total,United Kingdom,4285.0,2990.0,1715.0,1395.0,1125.0,1265.0,1945.0,3255.0,3175.0,2205.0,3060.0,3775.0,:,:,:,:,:
