Time frequency,Unit of measure,Geopolitical entity (reporting)\Time,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Index,Sterea Elláda,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.4,4.0,4.2,5.5,4.5,4.3
Annual,Index,Peloponnisos,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.6,4.6,4.5,5.7,4.9,5.6
Annual,Index,Spain,:,5.2 b,5.5,5.5,5.5,5.6 b,5.9,6.2,6.3,6.5,6.3,6.8,6.9,6.6,6.6,6.0,5.9,5.8,6.2,5.6,5.5
Annual,Index,Noroeste,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.2,4.8,4.7
Annual,Index,Galicia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.1,4.5,4.4
Annual,Index,Principado de Asturias,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.0,5.7,5.4
Annual,Index,Cantabria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.8,4.9,4.6
Annual,Index,Noreste,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.0,5.0,4.9
Annual,Index,País Vasco,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.0,5.0,5.0
Annual,Index,Comunidad Foral de Navarra,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.1,5.4,5.5
Annual,Index,La Rioja,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.1,4.8,4.6
Annual,Index,Aragón,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.9,4.4,4.3
Annual,Index,Comunidad de Madrid,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.3,5.7,5.3
Annual,Index,Comunidad de Madrid,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.3,5.7,5.3
Annual,Index,Centro (ES),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.4,4.9,5.0
Annual,Index,Castilla y León,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.1,4.9,5.1
Annual,Index,Castilla-La Mancha,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.7,4.9,5.0
Annual,Index,Extremadura,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.1,4.6,4.6
Annual,Index,Este,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.8,5.3,5.3
Annual,Index,Cataluña,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.5,5.2,5.0
Annual,Index,Comunitat Valenciana,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.2,5.2,5.6
Annual,Index,Illes Balears,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.1,4.9,5.1
Annual,Index,Sur,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.6,5.9,5.7
Annual,Index,Andalucía,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,6.8,6.0,5.9
Annual,Index,Región de Murcia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,5.3,5.2,4.5
Annual,Index,Ciudad de Ceuta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,9.5,11.0,9.6
Annual,Index,Ciudad de Melilla,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,14.1,12.4,11.5
Annual,Index,Canarias,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8.2,6.3,5.3
Annual,Index,Canarias,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8.2,6.3,5.3
Annual,Index,Finland,:,3.5 b,3.6,3.6,3.7,3.8,3.7,3.6,3.7,3.7,3.6,3.6,3.6,3.6,3.5,3.6,3.7,3.7,3.6,3.8,3.8
