Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Italy,454.1,428.8,278.1,175.2,157.0,156.7,206.7,266.1,251.7,256.9,244.9,240.8,330.3,644.2,615.6,755.9,1010.3,1029.6,776.3,640.8,561.7,632.1,535.9,600.9,539.0,590.2,538.9,529.8,417.9
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Lithuania,472.3,382.4,509.1,513.1,480.3,490.6,562.2,584.0,840.9,749.4,653.0,719.3,766.4,984.3,776.4,608.2,600.3,587.5,558.6,431.0,455.5,533.9,555.9,580.0,524.9,509.0,548.5,513.0,434.0
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Luxembourg,128.9,116.9,102.7,90.2,73.7,69.3,70.9,66.8,65.7,61.6,60.6,60.9,58.3,71.7,53.7,46.2,56.4,59.9,56.9,58.9,55.0,55.1,50.8,51.7,46.2,43.3,40.4,44.7,41.7
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Latvia,664.6,531.0,621.2,682.5,767.8,773.2,859.4,845.2,873.2,926.7,1030.4,1097.9,1018.6,984.7,845.4,832.2,691.9,688.0,629.8,619.5,570.5,597.2,589.6,548.8,526.6,572.8,379.0,407.2,363.9
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Malta,458.8 p,478.3 p,503.4 p,529.2 p,520.8 p,482.8 p,449.7 p,501.3 p,460.0 p,196.3,83.8,58.9,46.5,48.9,49.2,44.6,39.9,37.4,38.3,40.9,36.7,34.6,37.9,30.1,30.6,29.5,28.4,27.9,28.5
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Netherlands,252.8,242.4,227.2,215.3,204.8,201.8,224.9,250.8,266.3,266.7,259.7,231.6,231.2,242.0,181.7,176.6,172.0,159.3,142.5,142.5,135.9,126.7,118.6,123.6,112.6,121.1,122.8,136.6,129.0 p
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Poland,1269.3,1255.2,1668.9,858.3,526.6,630.5,535.6,426.9,316.1,287.9,254.1,212.8,213.1,379.3,319.1,283.2,313.4,286.4,272.9,271.2,280.7,296.3,273.4,310.5,332.7,402.9,387.5,508.6,444.6
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Portugal,408.2,380.4,335.4,297.5,312.9,325.8,315.4,335.3,275.1,243.0,227.1,200.3,214.4,260.8,262.0,292.1,402.8,381.0,359.5,344.1,357.6,370.9,373.6,397.8,382.7,419.8,404.3,379.4,332.2
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Romania,411.5 e,456.3 e,356.7 e,514.4,517.5,577.8,485.9,479.1,427.4,551.1,473.7,504.1,519.2,688.9,572.8,546.4,546.9,438.1,437.3,407.0,395.7,408.8,418.6,409.7,354.0,395.2,374.0,444.4,486.6
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Sweden,447.7,344.0,298.1,265.8,204.5,201.1,201.2,249.6,213.4,211.0,198.3,197.3,219.0,372.9,278.2,237.4,267.1,237.9,207.1,195.7,185.0,183.8,184.2,192.1,174.8,173.5,145.6,186.3,157.2
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Slovenia,393.1,398.8,420.3,427.6,401.8,410.6,485.3,504.5,488.6,468.4,536.5,472.7,433.9,651.7,636.9,624.8,700.8,702.6,557.4,421.6,387.1,377.0,368.6,380.8,359.1,415.7,417.6,565.4,501.3
Annual,Financial corporations,Liabilities,Non-consolidated,Currency and deposits,Percentage,Slovakia,2383.5,2543.8,2171.0,1998.5,2141.0,2103.5,2208.2,1978.7,1530.9,1308.1,1257.9,1038.3,1011.4,1163.5,1154.1,1000.7,984.8,811.9,751.3,791.7,525.2,542.2,664.4,721.6,694.3,732.1,829.6,727.9,677.4
