Time frequency,Unit of measure,National accounts indicator (ESA 2010),Geopolitical entity (reporting)\Time,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,"Current prices, million euro",Exports of goods and services,Italy,456829.8,468225.5,484747.5,490977.4,525788.2,547785.4,558356.4,479725.2,574339.2,701306.1,717769.2,:
Annual,"Current prices, million euro",Exports of goods and services,Lithuania,27565.1,26437.5,25686.0,26285.3,31116.8,34244.4,37825.0,36409.0,45134.0,58537.8,56431.5,:
Annual,"Current prices, million euro",Exports of goods and services,Luxembourg,86594.5,94665.5,103864.1,107412.9,112118.9,118740.1,128865.9,131061.9,154289.8,163801.9,168557.2,:
Annual,"Current prices, million euro",Exports of goods and services,Latvia,13764.8,14488.4,14862.9,15171.3,16687.4,17981.6,18490.3,18311.8,21569.2,27969.3,26167.1,:
Annual,"Current prices, million euro",Exports of goods and services,Montenegro,1390.1,1388.1,1539.2,1605.4,1765.0,1999.3,2170.7,1088.1,2122.5,3052.8,3478.4,:
Annual,"Current prices, million euro",Exports of goods and services,North Macedonia,3536.6,4080.9,4421.7,4892.3,5535.7,6486.7,7028.4,6269.2,7745.1,9639.1,9889.7 p,:
Annual,"Current prices, million euro",Exports of goods and services,Malta,7939.9,8673.7,11114.0,12294.8,14620.0,16872.4,18172.7,19547.8,19772.5,23452.7,25240.6,:
Annual,"Current prices, million euro",Exports of goods and services,Netherlands,534924.0,552282.0,587250.0,582690.0,639580.0,685372.0,707965.0,663307.0,770745.0,958476.0,945221.0,:
Annual,"Current prices, million euro",Exports of goods and services,Norway,157793.7,150351.9,134919.3,120535.4,130872.8,142433.6,133787.2,103982.6,183096.0,313361.5,211787.5,:
Annual,"Current prices, million euro",Exports of goods and services,Poland,178573.4,188910.7,203967.4,213429.1,242474.7,263226.6,283280.2,278857.8,332532.2,412594.3,435226.3,:
Annual,"Current prices, million euro",Exports of goods and services,Portugal,67526.0,69595.2,72990.7,75214.1,83956.9,89538.0,93631.5,74896.8,89949.7,120714.1,126595.5 e,:
Annual,"Current prices, million euro",Exports of goods and services,Romania,57525.1,62434.4,66278.2,71046.1,78910.7,85565.9,90085.2,81277.3,98068.0,122175.0,126997.4 p,:
Annual,"Current prices, million euro",Exports of goods and services,Serbia,14518.0,14925.2,16147.8,17728.9,19651.7,21760.7,23552.5,22602.6,29274.7,38576.5 p,41419.0 p,:
Annual,"Current prices, million euro",Exports of goods and services,Sweden,187953.9,189321.0,197747.7,199519.7,208781.6,214385.3,229310.7,211952.7,254754.5,297301.1,298410.4,:
Annual,"Current prices, million euro",Exports of goods and services,Slovenia,27016.2,28569.1,29896.0,31385.0,35755.1,38901.6,40623.4,36583.2,43687.2,53484.4,53240.1,:
Annual,"Current prices, million euro",Exports of goods and services,Slovakia,69327.4,69243.0,72896.4,75346.3,79822.3,85696.0,86836.3,79510.7,92478.7,108935.1,113022.0,:
Annual,"Current prices, million euro",Exports of goods and services,Türkiye,171244.6,178203.4,190618.4,181348.4,198029.0,205812.0,224618.9,182524.8,246719.4,332715.3,328897.0,:
Annual,"Current prices, million euro",Exports of goods and services,United Kingdom,626180.4,651669.7,721048.7,687323.7,710493.1,747816.8,785255.8,:,:,:,:,:
Annual,"Current prices, million euro",Exports of goods and services,Kosovo*,1166.6,1252.8,1274.0,1438.5,1737.2,1938.3,2068.4,1469.1,2658.7,3436.0,3837.2,:
Annual,"Current prices, million euro",Imports of goods and services,Albania,4519.8,4704.7,4571.0,4913.1,5389.3,5802.9,6185.9,4947.7,6776.7,8582.5,9546.8 p,:
Annual,"Current prices, million euro",Imports of goods and services,Austria,164114.7,167171.4,170089.3,173956.4,188165.3,201871.5,207000.1,183637.0,223748.2,279649.7,271392.5,:
Annual,"Current prices, million euro",Imports of goods and services,Bosnia and Herzegovina,7419.3,7912.2,7865.5 b,8098.5,9158.1,9796.0,9967.2,8510.4,10791.2,14437.3,14213.1,:
Annual,"Current prices, million euro",Imports of goods and services,Belgium,310413.9,320626.1,320757.7,340372.4,370066.2,389624.4,395532.7,360581.4,444089.5,545107.2,505462.9 p,:
Annual,"Current prices, million euro",Imports of goods and services,Bulgaria,27388.5,28266.2,28829.8,28736.7,32889.2,35419.1,37304.6,33370.8,42353.6,59279.0,54725.7,:
Annual,"Current prices, million euro",Imports of goods and services,Switzerland,327680.7,300729.3,333468.5,352840.5,352675.5,349848.3,368378.0,375416.1,405903.6,491021.6 p,512601.3 p,:
Annual,"Current prices, million euro",Imports of goods and services,Cyprus,10757.4,11345.1,12069.1,13031.7,15067.1,15944.2,17491.5,18127.4,22102.7,29124.2,30013.7 p,:
Annual,"Current prices, million euro",Imports of goods and services,Czechia,112203.6,119345.5,126200.1,126188.0,137847.8,148454.4,151476.7,134432.4,164405.3,205481.3,203060.2,:
Annual,"Current prices, million euro",Imports of goods and services,Germany,1029231.0,1049181.0,1085745.0,1098208.0,1173905.0,1256489.0,1298978.0,1166802.0,1378637.0 p,1711369.0 p,1648971.0 p,1646540.0 p
Annual,"Current prices, million euro",Imports of goods and services,Denmark,126370.5,128507.8,134234.8,134665.4,143850.5,156019.1,163347.0,154175.6,181554.8,233188.3,225138.7,:
Annual,"Current prices, million euro",Imports of goods and services,Euro area - 19 countries  (2015-2022),3946035.1,4063915.1,4299971.4,4368243.1,4732359.6,5030528.9,5289254.7,4732483.3,5574287.6,7073587.5,6816145.2,:
Annual,"Current prices, million euro",Imports of goods and services,Euro area – 20 countries (from 2023),3964604.2,4082867.0,4320541.4,4389897.5,4756613.7,5057024.7,5317636.9,4756959.4,5604961.3,7118019.7,6858889.8,:
Annual,"Current prices, million euro",Imports of goods and services,Estonia,15550.5,15755.7,15227.2,16035.8,17101.5,18661.5,19455.8,19289.2,25431.9,32033.3,29405.2,:
Annual,"Current prices, million euro",Imports of goods and services,Greece,58114.2,59721.1,58019.6,56657.8,64039.5,73342.9,75979.5,65078.0,88138.5,121925.9 p,109103.5 p,:
Annual,"Current prices, million euro",Imports of goods and services,Spain,296550.0,313554.0,329214.0,332529.0,365832.0,389560.0,397309.0,327078.0,404834.0,533963.0 p,511415.0 p,:
Annual,"Current prices, million euro",Imports of goods and services,European Union - 27 countries (from 2020),4715537.8,4871630.5,5145546.3,5231545.5,5684770.3,6057710.9,6359666.1,5716752.3,6773290.1,8605249.4,8303116.8,:
Annual,"Current prices, million euro",Imports of goods and services,Finland,79842.0,77858.0,76048.0,78497.0,84877.0,92749.0,95278.0,85029.0,99176.0,128484.0,116211.0,:
Annual,"Current prices, million euro",Imports of goods and services,France,662142.4,677509.6,700292.1,710712.7,758179.9,798097.7,815748.0,702012.7,815144.1,1043226.8 p,1023973.1 p,:
Annual,"Current prices, million euro",Imports of goods and services,Croatia,18569.1,18951.9,20569.9,21654.4,24254.2,26495.8,28382.2,24476.1,30673.7,44432.2,42744.6 p,:
Annual,"Current prices, million euro",Imports of goods and services,Hungary,80830.7,86483.8,90120.6,90780.3,100870.5,108313.5,116218.3,105900.2,122906.7,159426.9,149862.0 p,:
Annual,"Current prices, million euro",Imports of goods and services,Ireland,155803.7,183410.5,254232.1,291582.9,312035.6,312959.0,445408.1,438183.6,410421.2,497207.0,520954.9,:
Annual,"Current prices, million euro",Imports of goods and services,Iceland,5525.6,6082.4,6976.2,7681.3,9040.3,9471.3,8629.8,6568.4,8518.4,12541.1,12503.1,:
Annual,"Current prices, million euro",Imports of goods and services,Italy,419205.2,422580.2,437301.9,437012.7,478743.1,505972.3,500526.0,421070.6,536729.2,737635.7,691821.2,:
Annual,"Current prices, million euro",Imports of goods and services,Lithuania,27056.9,25734.6,26055.4,26002.5,30146.9,33391.2,35233.8,31848.6,42610.0,59948.9,53550.8,:
Annual,"Current prices, million euro",Imports of goods and services,Luxembourg,70769.8,78021.7,86246.8,88437.1,93678.8,99153.4,109840.0,109143.5,130190.6,137408.9,144097.7,:
Annual,"Current prices, million euro",Imports of goods and services,Latvia,14760.3,15148.9,15145.1,15042.4,16800.3,18120.8,18554.7,17892.3,22593.9,29734.0,27628.2,:
Annual,"Current prices, million euro",Imports of goods and services,Montenegro,2065.5,2074.2,2213.6,2494.0,2772.9,3111.9,3217.9,2553.6,3081.9,4405.4,4776.4,:
Annual,"Current prices, million euro",Imports of goods and services,North Macedonia,5008.8,5554.6,5893.4,6327.1,6925.6,7825.9,8578.1,7647.2,9619.0,12364.1,11790.7 p,:
Annual,"Current prices, million euro",Imports of goods and services,Malta,7297.1,7549.9,10064.4,10885.3,12087.1,14328.2,15842.0,17290.6,17042.1,21005.7,21809.2,:
Annual,"Current prices, million euro",Imports of goods and services,Netherlands,467765.0,477303.0,533708.0,504526.0,559140.0,602285.0,625277.0,579621.0,683862.0,871221.0,825984.0,:
Annual,"Current prices, million euro",Imports of goods and services,Norway,111281.2,111302.9,111420.8,111280.1,115353.8,118438.7,125075.1,106995.6,119917.8,153375.9,145686.9,:
Annual,"Current prices, million euro",Imports of goods and services,Poland,174214.9,187245.9,195024.3,200826.2,229250.9,253033.2,263656.0,249029.3,313866.4,401453.0,392085.2,:
Annual,"Current prices, million euro",Imports of goods and services,Portugal,65653.0,69336.3,71662.0,73000.2,81850.1,88268.1,92483.5,78910.6,95961.1,126570.9,124129.8 e,:
Annual,"Current prices, million euro",Imports of goods and services,Romania,58821.4,63069.2,67596.1,72821.4,83547.5,92779.9,99545.9,90992.8,111761.9,141614.4,142520.6 p,:
Annual,"Current prices, million euro",Imports of goods and services,Serbia,17509.8,17788.3,18663.0,19554.5,22295.6,25437.4,28197.1,26580.6,33559.8,45205.3 p,44685.0 p,:
Annual,"Current prices, million euro",Imports of goods and services,Sweden,171104.1,175845.1,182999.3,187630.0,199900.3,206666.9,210480.8,191891.9,231480.1,286786.7,276834.5,:
Annual,"Current prices, million euro",Imports of goods and services,Slovenia,25304.5,26022.3,26774.1,27929.9,31892.4,35026.5,36448.3,32379.3,40632.5,52490.9,49144.9,:
Annual,"Current prices, million euro",Imports of goods and services,Slovakia,65703.6,66085.8,71319.6,73823.2,78751.7,84684.3,86868.8,78508.5,92943.2,115481.5,111076.8,:
Annual,"Current prices, million euro",Imports of goods and services,Türkiye,206808.3,201924.8,206361.2,198327.0,226040.6,206792.8,204549.4,201968.8,243924.3,367222.6,354092.4,:
Annual,"Current prices, million euro",Imports of goods and services,United Kingdom,655624.9,687561.4,759999.4,731391.9,744586.9,776625.1,816551.0,:,:,:,:,:
Annual,"Current prices, million euro",Imports of goods and services,Kosovo*,2642.2,2851.5,2926.3,3090.6,3374.1,3820.2,3982.6,3650.8,5190.9,6350.3,6806.2,:
