Annual,Particulates < 2.5µm,Premature death,Number,Norway,1324.0,1187.0,1005.0,833.0,1292.0,1283.0,868.0,768.0,695.0,427.0,450.0,296.0,555.0,319.0,157.0,406.0,347.0
Annual,Particulates < 2.5µm,Premature death,Number,Poland,42174.0,36094.0,40404.0,42377.0,52661.0,50128.0,47721.0,45917.0,45153.0,44506.0,41588.0,44862.0,46823.0,35675.0,36562.0,47335.0,34719.0
Annual,Particulates < 2.5µm,Premature death,Number,Portugal,9168.0,6282.0,4293.0,5217.0,4074.0,4870.0,3682.0,3653.0,2620.0,3942.0,2912.0,3041.0,2640.0,2517.0,2641.0,2129.0,3639.0
Annual,Particulates < 2.5µm,Premature death,Number,Romania,42331.0,33137.0,30316.0,26399.0,21934.0,29354.0,28368.0,23046.0,22053.0,24011.0,21597.0,23484.0,23168.0,18481.0,21601.0,22086.0,17949.0
Annual,Particulates < 2.5µm,Premature death,Number,Serbia,18330.0,14776.0,14908.0,15083.0,11877.0,17520.0,13373.0,11205.0,11554.0,13180.0,13759.0,16205.0,14716.0,11130.0,14381.0,14850.0,10799.0
Annual,Particulates < 2.5µm,Premature death,Number,Sweden,3442.0,3093.0,2570.0,1660.0,2084.0,2668.0,1597.0,785.0,1644.0,799.0,737.0,412.0,902.0,532.0,370.0,604.0,476.0
Annual,Particulates < 2.5µm,Premature death,Number,Slovenia,2035.0,1558.0,1563.0,1698.0,1717.0,1954.0,1632.0,1605.0,1306.0,1657.0,1470.0,1556.0,1498.0,1144.0,1236.0,1137.0,1278.0
Annual,Particulates < 2.5µm,Premature death,Number,Slovakia,6700.0,5344.0,5544.0,5337.0,5882.0,6771.0,5580.0,5281.0,4877.0,5131.0,4473.0,5032.0,4857.0,3465.0,3920.0,5359.0,3710.0
Annual,Particulates < 2.5µm,Premature death,Number,Kosovo*,4970.0,4249.0,4226.0,4684.0,5298.0,4683.0,4158.0,3937.0,3745.0,3961.0,4039.0,4180.0,4097.0,2759.0,3059.0,2925.0,2372.0
Annual,Particulates < 2.5µm,Premature death,Rate,Albania,216.0,165.0,148.0,178.0,214.0,196.0,170.0,148.0,115.0,162.0,179.0,184.0,167.0,128.0,129.0,164.0,124.0
Annual,Particulates < 2.5µm,Premature death,Rate,Austria,87.0,65.0,71.0,70.0,81.0,80.0,64.0,69.0,50.0,57.0,45.0,48.0,57.0,41.0,36.0,36.0,37.0
Annual,Particulates < 2.5µm,Premature death,Rate,Bosnia and Herzegovina,200.0,164.0,154.0,182.0,176.0,190.0,139.0,109.0,103.0,146.0,213.0,177.0,209.0,166.0,:,:,180.0
Annual,Particulates < 2.5µm,Premature death,Rate,Belgium,89.0,68.0,81.0,88.0,90.0,82.0,73.0,78.0,56.0,55.0,51.0,50.0,52.0,39.0,34.0,39.0,36.0
Annual,Particulates < 2.5µm,Premature death,Rate,Bulgaria,252.0,229.0,254.0,217.0,215.0,272.0,220.0,192.0,205.0,215.0,199.0,200.0,187.0,157.0,172.0,176.0,139.0
Annual,Particulates < 2.5µm,Premature death,Rate,Switzerland,63.0,50.0,55.0,53.0,59.0,53.0,43.0,49.0,36.0,40.0,28.0,27.0,27.0,21.0,20.0,19.0,22.0
Annual,Particulates < 2.5µm,Premature death,Rate,Cyprus,154.0,115.0,122.0,93.0,95.0,109.0,124.0,68.0,73.0,84.0,64.0,72.0,61.0,66.0,63.0,70.0,76.0
Annual,Particulates < 2.5µm,Premature death,Rate,Czechia,129.0,84.0,88.0,98.0,113.0,107.0,97.0,104.0,94.0,88.0,82.0,88.0,97.0,65.0,65.0,81.0,65.0
Annual,Particulates < 2.5µm,Premature death,Rate,Germany,81.0,59.0,67.0,77.0,84.0,80.0,64.0,72.0,64.0,61.0,54.0,55.0,59.0,41.0,35.0,39.0,39.0
Annual,Particulates < 2.5µm,Premature death,Rate,Denmark,55.0,50.0,44.0,42.0,47.0,61.0,34.0,31.0,43.0,32.0,29.0,24.0,38.0,30.0,18.0,21.0,20.0
Annual,Particulates < 2.5µm,Premature death,Rate,Estonia,57.0,47.0,34.0,21.0,33.0,26.0,24.0,23.0,31.0,16.0,10.0,5.0,17.0,6.0,4.0,9.0,6.0
Annual,Particulates < 2.5µm,Premature death,Rate,Greece,139.0,114.0,119.0,121.0,108.0,117.0,111.0,105.0,89.0,116.0,113.0,192.0,104.0,88.0,82.0,104.0,103.0
Annual,Particulates < 2.5µm,Premature death,Rate,Spain,78.0,70.0,54.0,53.0,41.0,45.0,44.0,34.0,33.0,48.0,38.0,43.0,32.0,31.0,36.0,30.0,39.0
Annual,Particulates < 2.5µm,Premature death,Rate,European Union - 27 countries (from 2020),99.0,80.0,81.0,82.0,83.0,89.0,78.0,74.0,66.0,73.0,64.0,68.0,65.0,52.0,53.0,57.0,53.0
Annual,Particulates < 2.5µm,Premature death,Rate,Finland,24.0,24.0,16.0,12.0,19.0,18.0,14.0,7.0,16.0,4.0,4.0,2.0,8.0,3.0,1.0,3.0,1.0
Annual,Particulates < 2.5µm,Premature death,Rate,France,61.0,51.0,54.0,62.0,63.0,61.0,56.0,54.0,34.0,42.0,37.0,34.0,34.0,28.0,24.0,29.0,30.0
Annual,Particulates < 2.5µm,Premature death,Rate,Croatia,152.0,122.0,114.0,125.0,127.0,138.0,100.0,98.0,90.0,113.0,127.0,117.0,120.0,90.0,109.0,113.0,99.0
Annual,Particulates < 2.5µm,Premature death,Rate,Hungary,179.0,130.0,129.0,135.0,137.0,164.0,126.0,117.0,109.0,133.0,116.0,130.0,125.0,89.0,98.0,108.0,89.0
Annual,Particulates < 2.5µm,Premature death,Rate,Ireland,15.0,7.0,19.0,16.0,22.0,17.0,14.0,19.0,18.0,8.0,10.0,6.0,13.0,12.0,10.0,10.0,10.0
Annual,Particulates < 2.5µm,Premature death,Rate,Iceland,10.0,8.0,15.0,6.0,11.0,1.0,0.0,7.0,8.0,6.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0
Annual,Particulates < 2.5µm,Premature death,Rate,Italy,124.0,103.0,99.0,97.0,87.0,110.0,99.0,91.0,76.0,102.0,83.0,92.0,79.0,71.0,88.0,75.0,82.0
Annual,Particulates < 2.5µm,Premature death,Rate,Liechtenstein,78.0,57.0,62.0,50.0,64.0,55.0,27.0,35.0,21.0,32.0,27.0,24.0,21.0,16.0,18.0,18.0,18.0
Annual,Particulates < 2.5µm,Premature death,Rate,Lithuania,97.0,81.0,95.0,68.0,102.0,85.0,76.0,84.0,95.0,72.0,70.0,51.0,74.0,66.0,52.0,76.0,52.0
Annual,Particulates < 2.5µm,Premature death,Rate,Luxembourg,56.0,43.0,48.0,56.0,55.0,46.0,39.0,44.0,33.0,35.0,30.0,25.0,25.0,15.0,12.0,12.0,11.0
Annual,Particulates < 2.5µm,Premature death,Rate,Latvia,118.0,73.0,110.0,79.0,97.0,69.0,75.0,77.0,89.0,63.0,63.0,46.0,74.0,52.0,44.0,75.0,44.0
Annual,Particulates < 2.5µm,Premature death,Rate,Montenegro,168.0,166.0,151.0,156.0,204.0,202.0,145.0,119.0,107.0,141.0,155.0,141.0,157.0,138.0,148.0,174.0,115.0
Annual,Particulates < 2.5µm,Premature death,Rate,North Macedonia,309.0,204.0,207.0,259.0,242.0,276.0,256.0,237.0,215.0,235.0,292.0,298.0,247.0,158.0,181.0,255.0,198.0
Annual,Particulates < 2.5µm,Premature death,Rate,Malta,87.0,67.0,55.0,63.0,45.0,58.0,43.0,41.0,37.0,45.0,33.0,37.0,41.0,38.0,29.0,38.0,33.0
Annual,Particulates < 2.5µm,Premature death,Rate,Netherlands,73.0,62.0,69.0,68.0,72.0,70.0,52.0,55.0,51.0,45.0,39.0,39.0,44.0,35.0,29.0,33.0,30.0
Annual,Particulates < 2.5µm,Premature death,Rate,Norway,29.0,25.0,21.0,17.0,26.0,26.0,17.0,15.0,14.0,8.0,9.0,6.0,10.0,6.0,3.0,8.0,6.0
Annual,Particulates < 2.5µm,Premature death,Rate,Poland,111.0,95.0,106.0,111.0,138.0,132.0,125.0,121.0,119.0,117.0,110.0,118.0,123.0,94.0,96.0,128.0,94.0
Annual,Particulates < 2.5µm,Premature death,Rate,Portugal,87.0,60.0,41.0,49.0,39.0,46.0,35.0,35.0,25.0,38.0,28.0,29.0,26.0,24.0,25.0,20.0,35.0
Annual,Particulates < 2.5µm,Premature death,Rate,Romania,199.0,159.0,148.0,130.0,108.0,146.0,141.0,115.0,111.0,121.0,110.0,120.0,119.0,95.0,112.0,116.0,94.0
Annual,Particulates < 2.5µm,Premature death,Rate,Serbia,246.0,200.0,203.0,206.0,163.0,242.0,186.0,156.0,162.0,186.0,195.0,231.0,211.0,160.0,208.0,217.0,161.0
Annual,Particulates < 2.5µm,Premature death,Rate,Sweden,38.0,34.0,28.0,18.0,22.0,28.0,17.0,8.0,17.0,8.0,7.0,4.0,9.0,5.0,4.0,6.0,5.0
Annual,Particulates < 2.5µm,Premature death,Rate,Slovenia,102.0,77.0,77.0,83.0,84.0,95.0,79.0,78.0,63.0,80.0,71.0,75.0,72.0,55.0,59.0,54.0,61.0
Annual,Particulates < 2.5µm,Premature death,Rate,Slovakia,125.0,99.0,103.0,99.0,109.0,125.0,103.0,98.0,90.0,95.0,82.0,93.0,89.0,64.0,72.0,98.0,68.0
Annual,Particulates < 2.5µm,Premature death,Rate,Kosovo*,240.0,199.0,195.0,213.0,265.0,262.0,231.0,217.0,207.0,222.0,227.0,233.0,228.0,154.0,171.0,164.0,134.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Albania,67889.0,52855.0,47334.0,55530.0,67278.0,58260.0,50316.0,48677.0,37228.0,49175.0,55268.0,55539.0,51307.0,40264.0,36492.0,38077.0,35890.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Austria,76003.0,59132.0,64311.0,63928.0,74259.0,75118.0,57622.0,62631.0,47060.0,50254.0,42136.0,42893.0,51239.0,37403.0,29909.0,31569.0,31317.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Bosnia and Herzegovina,80256.0,68086.0,63985.0,74792.0,72967.0,74729.0,54320.0,43213.0,40921.0,54254.0,77092.0,62744.0,74989.0,60708.0,89079.0,78830.0,58601.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Belgium,97008.0,79759.0,93896.0,105150.0,108348.0,101774.0,86254.0,92426.0,68856.0,64976.0,61855.0,59503.0,61493.0,47726.0,35544.0,48110.0,41277.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Bulgaria,202699.0,180365.0,201347.0,175019.0,164998.0,211272.0,165104.0,147348.0,151859.0,153036.0,145016.0,140070.0,130596.0,108549.0,110217.0,102255.0,86046.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Switzerland,49865.0,41061.0,45286.0,44524.0,49866.0,45335.0,35477.0,41238.0,31180.0,33440.0,25137.0,23852.0,23681.0,18629.0,15742.0,17360.0,18493.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Cyprus,11842.0,9318.0,10784.0,8500.0,8927.0,9749.0,10977.0,6602.0,6758.0,7096.0,5794.0,6170.0,5697.0,6100.0,6008.0,6568.0,6610.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Czechia,140480.0,97286.0,104168.0,114005.0,133384.0,126989.0,113743.0,120363.0,110626.0,99321.0,96131.0,100582.0,111370.0,75578.0,66431.0,83392.0,70673.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Germany,733376.0,551830.0,610789.0,705054.0,769102.0,709436.0,556855.0,617850.0,569573.0,517775.0,471200.0,465946.0,500440.0,356428.0,289748.0,326649.0,312775.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Denmark,32253.0,29987.0,26551.0,25451.0,28306.0,37734.0,21468.0,19391.0,27372.0,20145.0,18234.0,14596.0,23001.0,18454.0,11086.0,12909.0,12101.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Estonia,8642.0,7230.0,5141.0,3154.0,4976.0,4062.0,3761.0,3502.0,4577.0,2458.0,1470.0,800.0,2531.0,892.0,648.0,1119.0,884.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Greece,166915.0,133728.0,142659.0,145446.0,128324.0,139584.0,127830.0,125437.0,103428.0,126194.0,128158.0,204455.0,114654.0,93531.0,85112.0,102784.0,93769.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Spain,359750.0,345056.0,271591.0,273324.0,217342.0,236033.0,219981.0,178452.0,172796.0,231234.0,190444.0,210691.0,159090.0,160137.0,160046.0,148596.0,184152.0
Annual,Particulates < 2.5µm,Years of life lost,Number,European Union - 27 countries (from 2020),4716172.0,3930893.0,4002183.0,4103968.0,4169876.0,4444161.0,3781843.0,3662950.0,3293877.0,3440392.0,3125615.0,3239710.0,3132998.0,2504285.0,2347146.0,2545641.0,2359553.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Finland,14533.0,14422.0,9778.0,7201.0,11324.0,10663.0,8476.0,4089.0,9572.0,2448.0,2398.0,1046.0,4728.0,1819.0,668.0,1650.0,645.0
Annual,Particulates < 2.5µm,Years of life lost,Number,France,445975.0,399224.0,422397.0,481372.0,494308.0,497093.0,430175.0,422847.0,275368.0,321173.0,281375.0,258379.0,259657.0,210416.0,169988.0,213331.0,214231.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Croatia,68905.0,55253.0,53117.0,56880.0,57600.0,62905.0,44476.0,43451.0,39777.0,46714.0,52986.0,46978.0,48190.0,36358.0,39687.0,38815.0,34202.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Hungary,206893.0,154812.0,154839.0,160642.0,159599.0,192163.0,140974.0,130602.0,123065.0,142986.0,127909.0,138355.0,133660.0,95812.0,99825.0,108246.0,90032.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Ireland,7207.0,3736.0,8989.0,8714.0,11605.0,8864.0,7159.0,9815.0,9373.0,4371.0,5226.0,3161.0,7312.0,7079.0,5758.0,5686.0,6013.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Iceland,335.0,292.0,519.0,195.0,363.0,46.0,0.0,253.0,293.0,231.0,122.0,153.0,84.0,22.0,4.0,13.0,0.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Italy,722804.0,621211.0,593499.0,589254.0,531778.0,678527.0,595871.0,568829.0,482116.0,594058.0,508664.0,528727.0,468001.0,415295.0,454265.0,415481.0,425233.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Liechtenstein,309.0,220.0,259.0,210.0,254.0,215.0,118.0,145.0,82.0,137.0,125.0,109.0,77.0,66.0,64.0,71.0,81.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Lithuania,37515.0,31275.0,36019.0,25102.0,36018.0,30047.0,25808.0,27776.0,31384.0,22523.0,22055.0,15365.0,22067.0,20438.0,14937.0,20607.0,14534.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Luxembourg,2962.0,2282.0,2673.0,3272.0,3199.0,2755.0,2407.0,2946.0,2226.0,2315.0,2077.0,1751.0,1704.0,1060.0,787.0,867.0,833.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Latvia,29478.0,18035.0,27274.0,19382.0,22956.0,16557.0,16838.0,17754.0,20128.0,13967.0,13584.0,9727.0,15564.0,10852.0,8676.0,13563.0,8412.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Montenegro,11045.0,10877.0,10185.0,10763.0,14339.0,13993.0,9808.0,8067.0,7224.0,9122.0,10012.0,9275.0,10252.0,9083.0,9314.0,9410.0,7046.0
Annual,Particulates < 2.5µm,Years of life lost,Number,North Macedonia,65518.0,42378.0,43651.0,54574.0,50810.0,56993.0,51153.0,49198.0,44127.0,46958.0,59343.0,60444.0,51142.0,32450.0,34058.0,43176.0,33629.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Malta,3723.0,3172.0,2656.0,2912.0,2332.0,2813.0,2022.0,1963.0,1930.0,2229.0,1837.0,1988.0,2330.0,2250.0,1683.0,2270.0,1914.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Netherlands,131327.0,114304.0,126461.0,128321.0,134884.0,133854.0,95566.0,101604.0,96695.0,82468.0,71509.0,70783.0,79463.0,64919.0,49113.0,58146.0,53105.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Norway,13370.0,11772.0,10078.0,8431.0,13157.0,12983.0,8573.0,7769.0,7078.0,4244.0,4530.0,2942.0,5574.0,3247.0,1605.0,4057.0,3267.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Poland,517171.0,450698.0,504431.0,521821.0,657234.0,637521.0,596777.0,569274.0,573287.0,543670.0,524825.0,545343.0,561816.0,435814.0,396157.0,493687.0,391037.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Portugal,98694.0,69508.0,46794.0,57404.0,44123.0,55255.0,38999.0,38965.0,27920.0,40256.0,29710.0,31199.0,26487.0,25753.0,25131.0,21212.0,35436.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Romania,468891.0,389541.0,373805.0,323650.0,256739.0,334680.0,314616.0,261089.0,248724.0,262652.0,244026.0,261537.0,258866.0,211298.0,226423.0,214561.0,185078.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Serbia,191057.0,159361.0,161395.0,161141.0,127975.0,178995.0,136089.0,116236.0,119486.0,133616.0,141858.0,163497.0,150895.0,116546.0,139862.0,130269.0,101872.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Sweden,32901.0,29320.0,24372.0,16025.0,19910.0,25435.0,14706.0,7456.0,15867.0,7529.0,7026.0,3837.0,8476.0,5201.0,3310.0,5961.0,4525.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Slovenia,22911.0,18493.0,18756.0,20049.0,20491.0,22937.0,18970.0,18630.0,14993.0,18714.0,16437.0,17006.0,16490.0,12513.0,11511.0,11748.0,13291.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Slovakia,75302.0,61903.0,65074.0,62925.0,67800.0,80329.0,64394.0,61849.0,58536.0,59815.0,53519.0,58806.0,58059.0,42598.0,44465.0,55849.0,41414.0
Annual,Particulates < 2.5µm,Years of life lost,Number,Kosovo*,51808.0,45829.0,45750.0,50049.0,57087.0,47849.0,42321.0,40844.0,38729.0,40163.0,51255.0,52685.0,51342.0,34672.0,38587.0,36823.0,24637.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Albania,2254.0,1780.0,1606.0,1897.0,2310.0,2005.0,1735.0,1681.0,1289.0,1707.0,1922.0,1933.0,1790.0,1411.0,1286.0,1354.0,1292.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Austria,924.0,713.0,773.0,766.0,888.0,895.0,684.0,739.0,551.0,581.0,482.0,488.0,580.0,421.0,335.0,353.0,346.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Bosnia and Herzegovina,2089.0,1771.0,1665.0,1946.0,1898.0,1945.0,1416.0,1127.0,1069.0,1478.0,2195.0,1790.0,2145.0,1738.0,:,:,1697.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Belgium,926.0,751.0,877.0,974.0,994.0,922.0,777.0,828.0,614.0,576.0,546.0,523.0,538.0,415.0,308.0,415.0,353.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Bulgaria,2647.0,2390.0,2687.0,2351.0,2231.0,2875.0,2260.0,2058.0,2147.0,2191.0,2103.0,2059.0,1946.0,1641.0,1683.0,1571.0,1331.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Switzerland,670.0,544.0,592.0,575.0,637.0,573.0,444.0,510.0,381.0,404.0,300.0,282.0,278.0,217.0,182.0,199.0,211.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Cyprus,1603.0,1215.0,1371.0,1052.0,1076.0,1146.0,1271.0,766.0,793.0,837.0,680.0,718.0,655.0,692.0,674.0,729.0,724.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Czechia,1376.0,945.0,1003.0,1092.0,1273.0,1210.0,1082.0,1145.0,1051.0,942.0,910.0,949.0,1048.0,708.0,621.0,794.0,662.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Germany,889.0,671.0,744.0,861.0,940.0,884.0,692.0,766.0,703.0,634.0,572.0,564.0,604.0,429.0,348.0,393.0,373.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Denmark,595.0,549.0,483.0,461.0,510.0,677.0,384.0,345.0,485.0,354.0,318.0,253.0,397.0,317.0,190.0,220.0,205.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Estonia,638.0,539.0,384.0,236.0,374.0,306.0,284.0,266.0,348.0,187.0,112.0,61.0,191.0,67.0,49.0,84.0,66.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Greece,1519.0,1210.0,1288.0,1310.0,1154.0,1257.0,1157.0,1144.0,950.0,1166.0,1189.0,1901.0,1068.0,872.0,796.0,972.0,898.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,Spain,824.0,763.0,591.0,590.0,467.0,505.0,470.0,383.0,372.0,498.0,410.0,452.0,340.0,340.0,338.0,313.0,385.0
Annual,Particulates < 2.5µm,Years of life lost,Rate,European Union - 27 countries (from 2020),1083.0,897.0,910.0,931.0,944.0,1008.0,857.0,829.0,744.0,776.0,703.0,728.0,702.0,561.0,526.0,571.0,527.0
