Annual,Thousand tonnes,Norway,:,:,:,:,:,190034.0,186781.0,198199.0,201678.0,196818.0,198507.0,193368.0,182635.0,195132.0,198970.0,205959.0,207057.0,200812.0,193605.0,200143.0,210649.0,215438.0,211207.0,222829.0,225781.0,214922.0,216471.0
Annual,Thousand tonnes,Poland,:,:,:,:,46210.0,48111.0,51020.0,52272.0,54769.0,53131.0,52433.0,48833.0,45079.0,59507.0,57738.0,58825.0,64282.0,68744.0,69530.0,72926.0,78076.0,91798.0,93864.0,88520.0,96663.0,118958.0,136410.0
Annual,Thousand tonnes,Portugal,54734.0,57619.0,58794.0,56404.0,56164.0,55599.0,57470.0,59071.0,65301.0,66861.0,68229.0,65275.0,61714.0,65981.0,67506.0,67875.0,78244.0,80156.0,86769.0,91344.0,93356.0,90361.0,85320.0,79371.0,83080.0,85025.0,82110.0
Annual,Thousand tonnes,Romania,:,:,:,:,27619.0,32698.0,35925.0,40594.0,47694.0,46709.0,48928.0,50458.0,36094.0,38122.0,38918.0,39520.0,43577.0,43753.0,44533.0,46295.0,46182.0,49107.0,53101.0,47220.0,53121.0,60260.0,69250.0
Annual,Thousand tonnes,Sweden,149892.0,155618.0,156349.0,159291.0,152830.0,154626.0,161454.0,167350.0,178122.0,180487.0,185057.0,187778.0,161823.0,179579.0,177093.0,172976.0,161570.0,167530.0,169685.0,171324.0,175964.0,179949.0,170557.0,168970.0,170619.0,172055.0,159611.0
Annual,Thousand tonnes,Slovenia,:,:,:,:,9146.0,9305.0,10788.0,12063.0,12625.0,15483.0,15853.0,16554.0,13356.0,14591.0,16198.0,16907.0,17184.0,18012.0,19931.0,21171.0,22311.0,23127.0,22114.0,18314.0,20060.0,22387.0,21138.0
Annual,Thousand tonnes,Türkiye,:,:,:,:,:,:,:,:,:,:,:,305271.0,293906.0,338078.0,359082.0,374714.0,379400.0,378688.0,411783.0,425853.0,465981.0,454370.0,478116.0,490556.0,519907.0,535825.0,514345.0
Annual,Thousand tonnes,United Kingdom,558530.0,568502.0,565614.0,573050.0,566366.0,558325.0,555662.0,573070.0,584919.0,583739.0,581504.0,562166.0,500863.0,511875.0,519495.0,500860.0,503324.0,503171.0,496708.0,484048.0,481815.0,483305.0,486094.0,:,:,:,:
Annual,Tonnes per capita,Belgium,15.9,16.8,16.2,17.5,16.9,16.8,17.5,18.0,19.7,20.8,22.2,22.8,18.8,20.9,21.1,20.2,20.4,21.2,21.4,22.4,22.7,23.7,24.2,23.3,24.9,24.7,23.2
Annual,Tonnes per capita,Bulgaria,:,:,:,:,2.5,2.6,2.7,3.0,3.2,3.6,3.3,3.5,2.9,3.1,3.4,3.6,4.0,3.8,3.8,4.0,4.4,4.0,4.4,3.6,3.7,4.8,4.7
Annual,Tonnes per capita,Cyprus,:,:,:,:,:,10.2,10.1,9.4,9.9,10.2,9.8,10.1,8.4,8.4,7.7,7.2,8.3,8.4,12.1,12.0,9.1,8.0,8.4,8.4,7.8,9.0,9.4
Annual,Tonnes per capita,Germany,2.6,2.6,2.7,3.0,3.0,3.0,3.1,3.3,3.5,3.7,3.8,3.9,3.2,3.4,3.7,3.7,3.7,3.8,3.6,3.6,3.6,3.6,3.5,3.3,3.5,3.3,3.2
Annual,Tonnes per capita,Denmark,23.5,19.8,18.3,18.1,17.5,17.5,19.3,18.6,18.4,19.8,20.1,19.3,16.4,15.7,16.6,15.7,15.7,16.3,16.7,16.7,16.4,16.6,16.1,15.7,16.1,16.6,15.7
Annual,Tonnes per capita,Estonia,:,:,:,:,29.1,32.4,34.3,32.9,34.4,37.1,33.5,27.1,28.9,34.6,36.5,32.9,32.6,33.2,26.6,25.5,26.4,27.2,28.5,28.4,29.6,24.7,16.8
Annual,Tonnes per capita,"European Economic Area (EU28 plus IS, LI, NO)",:,:,:,:,:,7.2,7.4,7.6,7.9,8.1,8.3,8.2,7.2,7.6,7.8,7.8,7.7,7.8,7.8,7.9,8.1,8.3,8.3,:,:,:,:
Annual,Tonnes per capita,Greece,9.5,10.3,10.5,11.8,11.2,13.5,14.9,14.4,13.8,14.5,14.9,13.8,12.2,11.6,12.2,13.9,14.7,15.5,15.4,16.2,16.9,17.8,18.1,16.7,16.7,16.4,16.5
Annual,Tonnes per capita,Spain,6.8,7.0,7.3,6.7,7.7,7.9,8.1,8.7,9.2,9.3,9.4,9.1,7.8,8.1,8.6,9.0,8.5,9.2,9.6,9.7,10.4,10.6,10.5,9.6,10.1,10.2,9.8
Annual,Tonnes per capita,European Union - 15 countries (1995-2004),7.7,7.9,7.8,8.0,8.0,8.1,8.3,8.6,8.8,9.1,9.3,9.2,8.0,8.4,8.7,8.6,8.4,8.6,8.6,8.7,8.8,9.0,9.0,:,:,:,:
Annual,Tonnes per capita,European Union - 25 countries (2004-2006),:,:,:,:,:,7.2,7.4,7.6,7.9,8.1,8.3,8.2,7.2,7.6,7.8,7.7,7.6,7.8,7.8,7.9,8.0,8.2,8.2,:,:,:,:
Annual,Tonnes per capita,European Union - 27 countries (2007-2013),:,:,:,:,:,6.9,7.1,7.3,7.6,7.8,8.0,7.9,6.9,7.3,7.5,7.4,7.4,7.5,7.6,7.6,7.8,7.9,7.9,:,:,:,:
Annual,Tonnes per capita,European Union - 27 countries (from 2020),:,:,:,:,:,6.5,6.7,7.0,7.3,7.5,7.7,7.7,6.7,7.2,7.4,7.4,7.3,7.4,7.5,7.6,7.8,8.0,8.0,7.4,7.7,7.9,7.5
Annual,Tonnes per capita,European Union - 28 countries (2013-2020),:,:,:,:,:,6.8,7.1,7.3,7.6,7.8,7.9,7.9,6.9,7.3,7.5,7.4,7.3,7.5,7.5,7.6,7.7,7.9,7.9,:,:,:,:
Annual,Tonnes per capita,Finland,14.7,14.9,15.0,15.6,18.5,19.1,20.0,20.4,19.0,21.0,21.7,21.6,17.5,20.4,21.4,19.4,19.3,19.3,18.2,19.1,19.8,21.2,21.8,19.8,18.5,18.9,17.1
Annual,Tonnes per capita,France,5.1,5.3,5.2,5.4,5.2,5.2,5.3,5.3,5.4,5.5,5.4,5.5,4.9,4.9,4.9,4.6,4.6,4.5,4.5,4.4,4.5,4.6,4.5,4.1,4.1,4.2,4.0
Annual,Tonnes per capita,Croatia,:,:,:,3.8,4.4,4.3,4.7,5.9,6.1,6.1,7.0,6.8,5.4,5.7,5.1,4.4,4.6,4.4,4.5,4.4,5.0,5.3,5.1,5.3,5.5,6.1,6.0
Annual,Tonnes per capita,Ireland,9.9,10.8,11.4,11.9,11.8,11.4,11.6,11.7,12.5,12.5,12.3,11.4,9.2,9.9,9.8,10.4,10.1,10.2,10.8,10.7,11.1,11.3,10.8,10.3,10.7,10.4,9.4
Annual,Tonnes per capita,Iceland,:,17.3,18.1,18.4,17.4,16.6,17.2,18.2,19.1,19.5,19.7,20.8,19.5,18.9,19.1,19.9,21.1,20.4,21.6,22.2,22.3,20.6,21.3,19.0,20.6,20.3,18.0
Annual,Tonnes per capita,Italy,7.6,7.8,7.5,7.8,7.8,8.0,8.3,8.4,8.8,8.9,9.2,8.9,8.0,8.3,8.4,8.0,7.6,7.3,7.5,7.6,7.8,8.3,8.5,7.9,8.5,8.6,8.5
Annual,Tonnes per capita,Lithuania,:,:,:,:,6.0,7.1,8.9,7.7,7.9,8.3,9.1,11.4,10.9,12.2,14.1,13.7,13.4,14.0,14.8,16.1,17.6,18.7,18.7,18.4,17.6,14.1,13.0
Annual,Tonnes per capita,Latvia,:,:,:,:,24.3,22.5,23.9,24.2,26.7,25.6,27.8,28.2,28.1,28.0,32.5,35.7,33.4,36.0,34.3,31.1,30.2,32.5,30.9,22.2,21.1,24.5,19.3
Annual,Tonnes per capita,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1.9,2.0,2.0,2.4,2.6,3.4,3.1,3.3,3.3,3.0,4.7,:
Annual,Tonnes per capita,Malta,:,:,:,:,:,8.3,8.6,8.7,8.7,8.8,7.9,8.2,8.2,9.2,8.0,7.9,7.3,8.0,8.3,8.3,8.8,9.4,10.3,11.1,6.5,9.2,13.0
Annual,Tonnes per capita,Netherlands,25.8,25.8,25.0,25.5,25.3,25.6,25.3,27.1,28.2,29.2,31.0,32.2,29.2,32.4,33.0,33.3,33.2,33.9,35.1,34.6,34.8,35.1,35.0,31.4,33.1,33.3,30.5
Annual,Tonnes per capita,Norway,:,:,:,:,:,41.9,40.9,43.2,43.6,42.2,42.2,40.6,37.8,39.9,40.2,41.0,40.8,39.1,37.3,38.2,39.9,40.6,39.5,41.4,41.7,39.4,39.2
Annual,Tonnes per capita,Poland,:,:,:,:,1.2,1.3,1.3,1.4,1.4,1.4,1.4,1.3,1.2,1.6,1.5,1.5,1.7,1.8,1.8,1.9,2.1,2.4,2.5,2.3,2.6,3.2,3.7
Annual,Tonnes per capita,Portugal,5.4,5.7,5.8,5.5,5.4,5.3,5.5,5.6,6.2,6.4,6.5,6.2,5.8,6.2,6.4,6.5,7.5,7.7,8.4,8.8,9.1,8.8,8.3,7.7,8.0,8.2,7.8
Annual,Tonnes per capita,Romania,:,:,:,:,1.2,1.5,1.7,1.9,2.2,2.2,2.3,2.5,1.8,1.9,1.9,2.0,2.2,2.2,2.2,2.3,2.4,2.5,2.7,2.5,2.8,3.2,3.6
Annual,Tonnes per capita,Sweden,16.9,17.6,17.7,18.0,17.2,17.3,18.0,18.6,19.7,19.9,20.2,20.4,17.4,19.1,18.7,18.2,16.8,17.3,17.3,17.3,17.5,17.7,16.6,16.3,16.4,16.4,15.1
Annual,Tonnes per capita,Slovenia,:,:,:,:,4.6,4.7,5.4,6.0,6.3,7.7,7.9,8.2,6.5,7.1,7.9,8.2,8.3,8.7,9.7,10.3,10.8,11.2,10.6,8.7,9.5,10.6,10.0
Annual,Tonnes per capita,Türkiye,:,:,:,:,:,:,:,:,:,:,:,4.3,4.1,4.6,4.8,5.0,5.0,4.9,5.3,5.4,5.8,5.6,5.8,5.9,6.2,6.3,6.0
Annual,Tonnes per capita,United Kingdom,9.6,9.7,9.6,9.7,9.6,9.4,9.3,9.6,9.7,9.6,9.5,9.1,8.0,8.2,8.2,7.9,7.8,7.8,7.6,7.4,7.3,7.3,7.3,:,:,:,:
