Time frequency,Monetary value by size class,Statistical classification of economic activities in the European Community (NACE Rev. 1.1),Geopolitical entity (reporting)\Time,1997.0,1998.0,1999.0,2000.0,2001.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0
Annual,From 50 to 500 million euros,Pension funding,Slovakia,:,:,:,:,:,1.0,1.0,:,:,0.0,0.0,1.0,1.0,1.0,1.0
Annual,From 501 to 2 500 million euros,Pension funding,Austria,1.0,4.0,5.0,5.0,5.0,10.0,11.0,11.0,12.0,12.0,3.0,3.0,3.0,3.0,3.0
Annual,From 501 to 2 500 million euros,Pension funding,Belgium,2.0,3.0,5.0,:,3.0,36.0,40.0,43.0,:,:,:,:,:,:,:
Annual,From 501 to 2 500 million euros,Pension funding,Bulgaria,:,:,:,:,:,:,1.0,1.0,1.0,2.0,: @C,0.0,0.0,0.0,:
Annual,From 501 to 2 500 million euros,Pension funding,Switzerland,48.0,61.0,:,65.0,:,:,:,:,:,:,91.0,115.0,137.0,145.0,151.0
Annual,From 501 to 2 500 million euros,Pension funding,Czechia,:,:,:,:,:,7.0,5.0,0.0,:,3.0,6.0,6.0,6.0,: @C,6.0
Annual,From 501 to 2 500 million euros,Pension funding,Germany,:,:,:,:,:,:,:,:,:,:,31.0,39.0,44.0,:,:
Annual,From 501 to 2 500 million euros,Pension funding,Denmark,2.0,2.0,2.0,2.0,2.0,0.0,0.0,:,:,:,:,:,:,:,:
Annual,From 501 to 2 500 million euros,Pension funding,Estonia,:,:,:,:,:,0.0,0.0,3.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0
Annual,From 501 to 2 500 million euros,Pension funding,Greece,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0
Annual,From 501 to 2 500 million euros,Pension funding,Spain,11.0,10.0,11.0,10.0,10.0,199.0,224.0,240.0,264.0,288.0,26.0,28.0,26.0,24.0,20.0
Annual,From 501 to 2 500 million euros,Pension funding,Finland,:,:,0.0,1.0,:,18.0,19.0,16.0,18.0,17.0,1.0,1.0,2.0,0.0,0.0
Annual,From 501 to 2 500 million euros,Pension funding,France,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,From 501 to 2 500 million euros,Pension funding,Hungary,:,:,:,:,:,9.0,11.0,12.0,22.0,23.0,3 d,3 d,4 d,0 d,:
Annual,From 501 to 2 500 million euros,Pension funding,Iceland,1.0,1.0,4.0,5.0,:,19.0,21.0,19.0,13.0,:,:,:,:,:,:
Annual,From 501 to 2 500 million euros,Pension funding,Italy,6.0,7.0,10.0,15.0,13.0,73.0,95.0,100.0,104.0,106.0,19.0,19 d,28.0,32.0,36.0
Annual,From 501 to 2 500 million euros,Pension funding,Lithuania,:,:,:,:,:,:,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
Annual,From 501 to 2 500 million euros,Pension funding,Latvia,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,From 501 to 2 500 million euros,Pension funding,Malta,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,From 501 to 2 500 million euros,Pension funding,Netherlands,:,:,:,57.0,51.0,:,256.0,311.0,309.0,207.0,67.0,68.0,77.0,72.0,:
Annual,From 501 to 2 500 million euros,Pension funding,Norway,3.0,3.0,2.0,4.0,3.0,:,46.0,45.0,50.0,53.0,7277.0,6877.0,10698.0,11128.0,12553.0
Annual,From 501 to 2 500 million euros,Pension funding,Poland,:,:,:,:,:,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
Annual,From 501 to 2 500 million euros,Pension funding,Portugal,6.0,8.0,9.0,9.0,9.0,24.0,21.0,23.0,29.0,26.0,7.0,8.0,7 d,7 d,6.0
Annual,From 501 to 2 500 million euros,Pension funding,Romania,:,:,:,:,:,:,:,:,:,:,: u,: u,: u,: u,:
Annual,From 501 to 2 500 million euros,Pension funding,Sweden,:,4.0,4.0,4.0,4.0,1.0,1.0,1.0,:,:,:,:,:,:,:
Annual,From 501 to 2 500 million euros,Pension funding,Slovenia,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Annual,From 501 to 2 500 million euros,Pension funding,Slovakia,:,:,:,:,:,0.0,0.0,:,:,0.0,11.0,0.0,0.0,0.0,0.0
Annual,Over 5 000 million euros,Pension funding,Austria,0.0,0.0,0.0,0.0,:,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Annual,Over 5 000 million euros,Pension funding,Belgium,0.0,0.0,0.0,:,:,0.0,0.0,0.0,:,:,:,:,:,:,:
Annual,Over 5 000 million euros,Pension funding,Bulgaria,:,:,:,:,:,:,0.0,0.0,0.0,0.0,: @C,0.0,0.0,0.0,:
Annual,Over 5 000 million euros,Pension funding,Switzerland,5.0,5.0,:,9.0,:,:,:,:,:,:,1767.0,1625.0,1429.0,1348.0,1210.0
Annual,Over 5 000 million euros,Pension funding,Czechia,:,:,:,:,:,0.0,0.0,0.0,:,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Over 5 000 million euros,Pension funding,Germany,:,:,:,:,:,:,:,:,:,:,6.0,7.0,8.0,:,:
Annual,Over 5 000 million euros,Pension funding,Denmark,0.0,0.0,0.0,0.0,:,3.0,0.0,:,:,:,:,:,:,:,:
Annual,Over 5 000 million euros,Pension funding,Estonia,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
Annual,Over 5 000 million euros,Pension funding,Greece,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Over 5 000 million euros,Pension funding,Spain,0.0,0.0,0.0,0.0,:,2.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
Annual,Over 5 000 million euros,Pension funding,Finland,:,:,0.0,0.0,:,0.0,0.0,0.0,0.0,0.0,48.0,48.0,45.0,0.0,0.0
Annual,Over 5 000 million euros,Pension funding,France,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Over 5 000 million euros,Pension funding,Hungary,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,61 d,59 d,0 d,0 d,:
Annual,Over 5 000 million euros,Pension funding,Iceland,0.0,0.0,0.0,0.0,:,0.0,0.0,1.0,2.0,:,:,:,:,:,:
Annual,Over 5 000 million euros,Pension funding,Italy,0.0,0.0,0.0,0.0,:,0.0,0.0,2.0,2.0,2.0,265.0,265 d,207.0,186.0,172.0
Annual,Over 5 000 million euros,Pension funding,Lithuania,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Over 5 000 million euros,Pension funding,Latvia,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Over 5 000 million euros,Pension funding,Malta,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Over 5 000 million euros,Pension funding,Netherlands,:,:,:,11.0,13.0,:,13.0,15.0,19.0,14.0,16.0,19.0,22.0,25.0,:
Annual,Over 5 000 million euros,Pension funding,Norway,0.0,0.0,0.0,0.0,:,:,0.0,0.0,2.0,1.0,:,:,:,:,:
Annual,Over 5 000 million euros,Pension funding,Poland,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0
Annual,Over 5 000 million euros,Pension funding,Portugal,0.0,0.0,0.0,0.0,:,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1 d,0 d,0.0
Annual,Over 5 000 million euros,Pension funding,Romania,:,:,:,:,:,:,:,:,:,:,: u,: u,: u,: u,:
Annual,Over 5 000 million euros,Pension funding,Sweden,:,0.0,0.0,0.0,:,6.0,6.0,9.0,:,:,:,:,:,:,:
Annual,Over 5 000 million euros,Pension funding,Slovenia,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Over 5 000 million euros,Pension funding,Slovakia,:,:,:,:,:,0.0,0.0,:,:,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Less than 50 million euros,Pension funding,Austria,6.0,6.0,6.0,6.0,4.0,5.0,4.0,5.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0
Annual,Less than 50 million euros,Pension funding,Belgium,187.0,186.0,186.0,:,201.0,217.0,215.0,208.0,:,:,:,:,:,:,:
Annual,Less than 50 million euros,Pension funding,Bulgaria,:,:,:,:,:,:,7.0,7.0,7.0,7.0,: @C,: @C,: @C,: @C,:
Annual,Less than 50 million euros,Pension funding,Switzerland,11068.0,9828.0,:,2826.0,:,:,:,:,:,:,10.0,13.0,17.0,17.0,18.0
Annual,Less than 50 million euros,Pension funding,Czechia,:,:,:,:,:,4.0,4.0,4.0,:,3.0,: @C,0.0,0.0,0.0,0.0
Annual,Less than 50 million euros,Pension funding,Germany,:,:,:,:,:,:,:,:,:,:,67.0,66.0,61.0,:,:
Annual,Less than 50 million euros,Pension funding,Denmark,43.0,42.0,38.0,36.0,33.0,4.0,6.0,:,:,:,:,:,:,:,:
Annual,Less than 50 million euros,Pension funding,Estonia,:,:,:,:,:,15.0,15.0,12.0,11.0,0.0,15.0,18.0,0.0,18.0,18.0
Annual,Less than 50 million euros,Pension funding,Greece,:,:,:,:,:,:,:,:,:,3.0,3.0,3.0,4.0,4.0,: @C
Annual,Less than 50 million euros,Pension funding,Spain,339.0,398.0,441.0,464.0,534.0,690.0,762.0,796.0,826.0,828.0,899.0,899.0,944.0,1047.0,1105.0
Annual,Less than 50 million euros,Pension funding,Finland,:,:,107.0,100.0,:,83.0,73.0,75.0,59.0,55.0,0.0,0.0,0.0,48.0,46.0
Annual,Less than 50 million euros,Pension funding,France,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Less than 50 million euros,Pension funding,Hungary,:,:,:,:,:,72.0,63.0,64.0,64.0,61.0,0 d,0 d,47 d,53 d,:
Annual,Less than 50 million euros,Pension funding,Iceland,43.0,41.0,34.0,29.0,:,26.0,22.0,21.0,18.0,:,:,:,:,:,:
Annual,Less than 50 million euros,Pension funding,Italy,505.0,353.0,410.0,415.0,445.0,393.0,356.0,333.0,309.0,288.0,0.0,0 d,1.0,2.0,2.0
Annual,Less than 50 million euros,Pension funding,Lithuania,:,:,:,:,:,:,28.0,28.0,28.0,28.0,25.0,24.0,23.0,24.0,23.0
Annual,Less than 50 million euros,Pension funding,Latvia,:,:,:,:,:,:,5.0,6.0,6.0,6.0,: @C,6.0,6.0,7.0,:
Annual,Less than 50 million euros,Pension funding,Malta,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Less than 50 million euros,Pension funding,Netherlands,:,:,:,667.0,641.0,:,499.0,384.0,339.0,265.0,244.0,195 d,164 d,122 d,:
Annual,Less than 50 million euros,Pension funding,Norway,131.0,128.0,128.0,108.0,106.0,:,73.0,69.0,64.0,50.0,3700.0,885.0,691.0,625.0,480.0
Annual,Less than 50 million euros,Pension funding,Poland,:,:,:,:,:,5.0,3.0,4.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0
Annual,Less than 50 million euros,Pension funding,Portugal,212.0,209.0,208.0,212.0,205.0,198.0,193.0,193.0,190.0,190.0,196.0,199.0,197 d,191 d,189.0
Annual,Less than 50 million euros,Pension funding,Romania,:,:,:,:,:,:,:,:,:,:,: u,: u,: u,: u,:
Annual,Less than 50 million euros,Pension funding,Sweden,:,35.0,35.0,35.0,2.0,0.0,0.0,0.0,:,:,:,:,:,:,:
Annual,Less than 50 million euros,Pension funding,Slovenia,:,:,:,:,:,4.0,4.0,4.0,4.0,3.0,7.0,7.0,7.0,7.0,7.0
Annual,Less than 50 million euros,Pension funding,Slovakia,:,:,:,:,:,0.0,0.0,:,:,11.0,0.0,10.0,10.0,10.0,9.0
Annual,Total,Pension funding,Austria,15.0,17.0,18.0,19.0,19.0,20.0,20.0,21.0,20.0,19.0,19.0,19.0,17.0,17.0,17.0
Annual,Total,Pension funding,Belgium,217.0,219.0,222.0,:,236.0,258.0,261.0,257.0,:,:,:,:,:,:,:
Annual,Total,Pension funding,Bulgaria,:,:,:,:,:,:,8.0,8.0,8.0,9.0,: @C,11.0,10.0,10.0,:
Annual,Total,Pension funding,Switzerland,11572.0,10409.0,:,3418.0,:,:,:,:,:,:,2435.0,2351.0,2265.0,2191.0,2073.0
Annual,Total,Pension funding,Czechia,:,:,:,:,:,12.0,11.0,11.0,:,11.0,10.0,10.0,10.0,9.0,9.0
Annual,Total,Pension funding,Germany,303.0,:,:,:,:,:,:,:,:,:,196.0,198.0,198.0,:,:
Annual,Total,Pension funding,Denmark,63.0,60.0,56.0,54.0,49.0,47.0,44.0,:,:,:,:,:,:,:,:
Annual,Total,Pension funding,Estonia,:,:,:,:,:,15.0,15.0,15.0,15.0,15.0,19.0,22.0,23.0,23.0,23.0
Annual,Total,Pension funding,Greece,:,:,:,:,:,:,:,:,:,3.0,3 d,3.0,4.0,4.0,7.0
Annual,Total,Pension funding,Spain,412.0,492.0,557.0,607.0,699.0,907.0,1007.0,1061.0,1117.0,1145.0,1186.0,1.0,1.0,1366.0,1434.0
Annual,Total,Pension funding,Finland,:,:,124.0,116.0,:,101.0,93.0,92.0,78.0,73.0,64.0,64.0,59.0,58.0,57.0
Annual,Total,Pension funding,France,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Total,Pension funding,Hungary,:,:,:,:,:,81.0,74.0,76.0,88.0,87.0,86 d,82 d,77 d,71 d,:
Annual,Total,Pension funding,Iceland,65.0,65.0,60.0,56.0,:,50.0,48.0,46.0,41.0,:,:,:,:,:,:
Annual,Total,Pension funding,Italy,536.0,390.0,465.0,495.0,520.0,483.0,468.0,450.0,433.0,418.0,395.0,395 d,352.0,343.0,332.0
Annual,Total,Pension funding,Lithuania,:,:,:,:,:,:,28.0,28.0,30.0,31.0,29.0,29.0,29.0,30.0,30.0
Annual,Total,Pension funding,Latvia,:,:,:,:,:,:,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,:
Annual,Total,Pension funding,Malta,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Total,Pension funding,Netherlands,:,1042.0,1019.0,991.0,964.0,876.0,842.0,800.0,:,574.0,531.0,485.0,455.0,393.0,:
Annual,Total,Pension funding,Norway,163.0,162.0,159.0,150.0,150.0,:,125.0,122.0,121.0,112.0,160353.0,186956.0,204688.0,209681.0,226965.0
Annual,Total,Pension funding,Poland,:,:,:,:,:,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Annual,Total,Pension funding,Portugal,237.0,233.0,238.0,244.0,236.0,229.0,221.0,223.0,227.0,224.0,230.0,236.0,237 d,229 d,228.0
Annual,Total,Pension funding,Romania,:,:,:,:,:,:,:,:,:,:,: u,: u,: u,: u,:
Annual,Total,Pension funding,Sweden,45.0,45.0,45.0,45.0,12.0,51.0,50.0,50.0,:,:,:,:,:,:,:
Annual,Total,Pension funding,Slovenia,:,:,:,:,:,4.0,4.0,4.0,4.0,3.0,10.0,10.0,10.0,10.0,10.0
Annual,Total,Pension funding,Slovakia,:,:,:,:,:,4.0,4.0,:,:,11.0,11.0,11.0,11.0,11.0,10.0
