Time frequency,Unit of measure,National accounts indicator (ESA 2010),Sector,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Central government,Latvia,23.3,22.6,24.2,24.3,22.7,22.8,24.1,24.0,28.0,30.8,28.4,27.5
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Central government,Malta,41.4,39.8,39.4,37.7,35.3,32.6,34.3,34.7,42.0,39.4,37.6,36.2
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Central government,Netherlands,28.7,27.7,27.7,27.7,27.0,25.7,25.6,25.8,31.1,30.8,29.2,29.9 p
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Central government,Norway,34.8,35.5,37.2,39.8,41.5,40.6,39.1,40.8,47.4,38.3,30.7,37.5
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Central government,Poland,24.9,24.3,22.9,22.8,23.3,25.0,22.3,22.8,29.8,25.7,24.9,27.7
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Central government,Portugal,37.2,38.1,40.3,37.4,34.3,34.8,32.3,31.6,37.0,34.9,32.5,31.0
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Central government,Romania,25.0,25.2,25.5,26.4,25.2,23.7,23.4,24.5,29.2,28.1,29.1,28.3
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Central government,Sweden,31.6,31.7,31.4,30.4,29.9,29.7,29.9,29.3,33.1,31.5,31.1,30.4
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Central government,Slovenia,34.3,42.2,35.6,34.8,31.9,29.7,28.9,28.6,36.1,34.4,31.6,31.6
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Central government,Slovakia,27.8,27.5,28.2,29.9,27.0,25.6,25.8,26.4,30.6,30.8,28.4,33.9
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Austria,9.3,9.4,9.4,9.2,9.6,9.2,9.1,9.2,10.0,9.9,9.3,9.8
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Belgium,16.1,16.5,16.3,19.6,19.6,19.5,19.9,19.4,21.4,20.5,19.5,20.1
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Bulgaria,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Switzerland,13.0,13.6,13.2,13.3,13.2,13.2,13.1,13.1,15.0,14.2,13.6,13.7
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Cyprus,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Czechia,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Germany,13.1,13.1,12.9,13.0,13.3,13.0,13.3,13.3,15.8,15.7,14.6,14.1
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Denmark,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Euro area - 19 countries  (2015-2022),6.6,6.3,6.3,6.5,6.5,6.4,6.5,6.6,7.7,7.5,7.1,6.9
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Euro area – 20 countries (from 2023),6.5,6.3,6.3,6.4,6.5,6.4,6.5,6.5,7.7,7.5,7.1,6.9
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Estonia,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Greece,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Spain,18.6,16.1,15.9,15.8,15.1,14.9,15.1,15.4,18.3,18.2,17.4,16.8
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,European Union - 27 countries (from 2020),5.7,5.5,5.5,5.6,5.6,5.5,5.6,5.6,6.5,6.4,6.0,5.9
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Finland,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,France,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Croatia,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Hungary,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Ireland,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Iceland,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Italy,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Lithuania,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Luxembourg,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Latvia,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Malta,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Netherlands,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Norway,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Poland,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Portugal,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Romania,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Sweden,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Slovenia,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,State government,Slovakia,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Austria,8.4,8.6,8.7,8.7,8.5,8.5,8.4,8.5,9.0,9.0,8.9,9.2
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Belgium,7.6,7.5,7.2,7.0,7.0,7.0,7.2,7.0,7.3,7.0,6.8,7.1
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Bulgaria,6.5,7.9,8.9,10.3,6.9,7.0,7.3,7.4,7.1,8.1,7.3,7.8
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Switzerland,7.1,7.2,7.3,7.2,7.2,7.4,7.1,7.2,7.6,7.2,7.1,7.2
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Cyprus,2.6,2.1,2.1,2.0,1.8,1.7,1.7,1.8,1.9,1.9,1.6,1.7
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Czechia,11.0,11.1,11.3,11.1,10.0,10.4,11.4,11.3,12.4,12.1,11.9,12.2
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Germany,7.7,7.9,7.8,7.9,8.1,8.0,8.2,8.3,8.9,8.7,8.7,9.0
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Denmark,36.1,35.5,35.4,34.9,34.3,33.6,33.3,33.1,34.5,33.0,29.9,31.3
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Euro area - 19 countries  (2015-2022),10.1,10.1,10.0,9.8,9.7,9.5,9.5,9.6,10.3,10.0,9.8,9.9
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Euro area – 20 countries (from 2023),10.1,10.1,10.0,9.8,9.7,9.5,9.6,9.6,10.3,10.0,9.8,9.9
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Estonia,9.6,9.8,9.1,9.2,9.0,9.4,9.4,10.0,10.4,10.2,9.7,10.5
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Greece,3.4,3.6,3.4,3.5,3.5,3.5,3.7,3.3,3.9,3.9,3.9,4.1
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Spain,5.9,5.9,6.1,6.0,5.8,5.8,5.8,6.0,6.4,6.4,6.6,6.4
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,European Union - 27 countries (from 2020),11.3,11.4,11.2,11.1,10.9,10.8,10.8,10.8,11.5,11.2,10.9,11.0
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Finland,22.9,23.3,23.3,22.0 b,21.5,20.7,20.8,21.1,22.1,22.0,21.4,23.3
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,France,11.6,11.8,11.6,11.2,11.0,10.9,10.9,11.0,11.5,11.1,11.1,11.2
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Croatia,12.1,12.2,12.6,11.9,11.4,11.4,12.2,12.7,14.2,13.1,11.9,12.7
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Hungary,9.2,7.5,7.8,7.8,5.9,6.2,6.4,6.7,6.4,6.0,5.9,6.1
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Ireland,3.9,3.3,2.4,2.0,2.1,2.0,2.2,2.3,2.4,2.1,2.0,2.4
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Iceland,12.7,12.9,13.1,12.6,12.4,14.0,13.5,13.3,14.9,14.5,14.0,13.8
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Italy,14.9,14.9,14.7,14.6,14.2,13.8,13.8,13.8,15.4,14.7,14.0,13.7
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Lithuania,9.4,8.3,8.0,7.9,7.8,7.7,8.0,8.4,9.6,9.0,8.9,9.2
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Luxembourg,4.6,4.6,4.5,4.3,4.6,4.6,4.8,4.9,4.9,4.7,5.0,5.6
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Latvia,11.2,11.3,11.2,10.4,10.5,11.4,11.8,11.2,11.5,11.3,10.9,10.9
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Malta,0.7,0.7,0.6,0.5,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Netherlands,14.5,13.7,13.4,13.8,13.4,13.0,12.8,12.7,13.7,13.0,12.5,12.7 p
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Norway,14.7,15.2,15.6,16.3,17.1,16.9,16.5,17.5,18.4,15.5,12.6,15.3
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Poland,13.5,13.4,13.6,12.9,12.9,13.3,14.1,14.2,14.7,14.0,13.6,13.9
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Portugal,6.2,6.6,6.0,5.9,5.7,5.9,5.8,5.8,6.7,6.9,6.4,6.5
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Romania,9.2,9.3,9.2,9.9,9.2,8.9,8.0,8.5,9.5,9.0,8.7,9.3
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Sweden,24.5,25.2,25.4,25.0,25.5,25.6,25.9,25.5,26.2,24.9,24.2,25.2
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Slovenia,9.6,9.7,9.9,9.0,8.3,8.3,8.5,8.4,8.9,9.0,9.0,8.9
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Local government,Slovakia,6.4,6.5,6.6,7.3,6.6,6.9,7.1,7.4,7.6,7.5,8.0,8.6
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Austria,16.9,17.3,17.4,17.3,17.1,16.9,16.9,17.1,18.4,18.3,17.6,17.9
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Belgium,21.7,22.1,22.0,18.6,21.2,21.1,21.0,20.8,24.3,22.5,20.9,21.4
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Bulgaria,13.4,14.7,15.0,14.5,14.3,14.0,13.9,13.3,15.8,15.7,15.1,15.4
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Switzerland,8.7,8.9,9.0,9.1,9.1,9.2,8.9,8.9,11.1,9.8,8.7,8.7
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Cyprus,7.7,8.7,9.0,8.5,8.2,7.8,7.5,8.2,11.1,12.1,11.3,11.1
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Czechia,5.6,5.5,5.5,5.4,5.4,5.3,5.4,5.5,6.4,6.6,6.1,6.2
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Germany,18.6,18.7,18.6,18.7,18.7,18.8,18.8,19.3,21.8,21.2,20.3,19.6
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Denmark,4.7,2.9,2.7,2.5,2.2,2.1,2.1,1.8,2.1,1.7,1.5,1.4
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Euro area - 19 countries  (2015-2022),19.7,19.9,19.8,19.3,19.2,19.1,19.0,19.1,22.0,20.7,19.6,19.3
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Euro area – 20 countries (from 2023),19.7,19.9,19.8,19.3,19.2,19.1,19.0,19.1,22.0,20.7,19.6,19.3
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Estonia,5.0,5.0,5.1,5.3,5.5,5.7,6.5,7.0,9.4,8.3,7.4,7.8
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Greece,20.6,18.5,18.0,18.7,18.7,21.3,20.9,22.4,25.4,23.2,21.2,20.9
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Spain,15.5,15.7,15.4,14.7,14.4,14.1,14.2,14.6,19.5,17.4,15.6,15.8
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,European Union - 27 countries (from 2020),18.4,18.6,18.5,18.0,17.9,17.7,17.6,17.8,20.3,19.1,18.0,17.9
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Finland,18.5,19.4,20.0,20.3,20.1,19.7,19.3,19.0,20.4,19.7,18.6,19.2
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,France,26.4,26.6,26.7,26.3,26.3,26.1,25.9,25.6,28.5,27.3,26.6,26.1
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Croatia,17.5,17.8,19.1,18.8,17.8,17.4,17.2,17.3,21.1,19.0,16.6,16.5
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Hungary,16.1,16.5,15.6,14.7,14.7,14.1,13.4,12.7,13.5,13.4,13.0,13.3
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Ireland,5.2,4.9,4.4,3.3,3.3,3.0,2.8,2.8,3.7,3.4,2.3,2.4
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Iceland,8.5,8.2,8.1,7.7,7.7,8.4,8.6,9.4,11.9,11.5,9.2,8.7
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Italy,19.5,20.1,19.9,19.8,19.4,19.2,19.2,19.6,23.3,20.9,20.3,20.0
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Lithuania,12.9,12.4,12.8,12.2,12.3,12.1,12.3,12.5,14.4,14.0,12.5,13.0
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Luxembourg,17.4,17.6,17.4,17.2,16.6,17.3,17.6,17.8,19.1,17.5,18.0,19.0
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Latvia,9.4,9.5,9.3,9.3,9.4,9.2,9.0,9.4,10.2,9.9,10.0,10.2
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Malta,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Netherlands,18.3,18.6,18.7,17.3,16.7,16.5,16.2,16.2,18.8,17.3,15.3,15.5 p
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Norway,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m,: m
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Poland,16.3,16.9,16.7,16.5,16.5,16.1,15.9,16.2,17.7,17.0,15.4,16.5
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Portugal,13.5,13.8,13.2,12.8,12.5,12.1,12.0,12.0,14.5,13.8,12.5,12.0
Annual,Percentage of gross domestic product (GDP),Total general government expenditure,Social security funds,Romania,11.4,11.5,11.3,11.1,10.5,10.4,10.5,10.8,12.8,12.2,11.4,11.0
