Time frequency,Unit of measure,Vehicles,Geopolitical entity (reporting)\Time,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Number,Conventional trainsets,Denmark,514 i,576 i,607 i,647 i,666 i,685.0,702.0,722.0,596.0,544.0,544.0,530.0,518.0,524.0,501.0,491.0
Annual,Number,Conventional trainsets,Estonia,:,:,:,:,:,:,38.0,38.0,38.0,38.0,38.0,38 p,38.0,38.0,38.0,38.0
Annual,Number,Conventional trainsets,Greece,727.0,:,:,727.0,727.0,:,132.0,132.0,132.0,132.0,70.0,70.0,70.0,70.0,68.0,68.0
Annual,Number,Conventional trainsets,Spain,:,908.0,:,:,:,:,:,:,1129.0,293.0,296.0,1339.0,1527.0,1512.0,1564.0,1236.0
Annual,Number,Conventional trainsets,Finland,130.0,145.0,146.0,152.0,161.0,165.0,172.0,172.0,195.0,212.0,212.0,:,:,:,:,:
Annual,Number,Conventional trainsets,Georgia,:,:,:,:,:,:,:,:,:,:,37.0,37.0,37.0,37.0,37.0,37.0
Annual,Number,Conventional trainsets,Croatia,146.0,140.0,140.0,138.0,162.0,162.0,162.0,178.0,183.0,178.0,173.0,176.0,253.0,269.0,306.0,357.0
Annual,Number,Conventional trainsets,Italy,299.0,299.0,303.0,303.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Conventional trainsets,Lithuania,:,:,:,:,141.0,143.0,120.0,108.0,130.0,136.0,135.0,116.0,116.0,116.0,116.0,:
Annual,Number,Conventional trainsets,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,Conventional trainsets,Montenegro,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:,:,:,:,:
Annual,Number,Conventional trainsets,Poland,:,:,:,:,:,:,:,: m,:,:,:,:,:,:,:,:
Annual,Number,Conventional trainsets,Romania,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:
Annual,Number,Conventional trainsets,Serbia,78.0,78.0,78.0,0.0,:,101.0,101.0,121.0,0.0,:,:,0.0,:,:,:,:
Annual,Number,Conventional trainsets,Sweden,416.0,407.0,427.0,441.0,484.0,484.0,516.0,511.0,509.0,524.0,541.0,545.0,541.0,553.0,573.0,577.0
Annual,Number,Conventional trainsets,Slovenia,271.0,273.0,271.0,265.0,265.0,265.0,265.0,265.0,264.0,263.0,263.0,252.0,263.0,289.0,285.0,117.0
Annual,Number,Conventional trainsets,Türkiye,:,:,:,:,169.0,190.0,197.0,198.0,198.0,184.0,257.0,243.0,268.0,:,:,:
Annual,Number,Conventional trainsets,Kosovo*,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,:,:
Annual,Number,High speed trainsets,Albania,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,0.0
Annual,Number,High speed trainsets,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,0.0,:,0.0,:,:,:,:
Annual,Number,High speed trainsets,Denmark,0 i,0 i,0 i,0 i,0 i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,High speed trainsets,Estonia,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,High speed trainsets,Greece,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,High speed trainsets,Spain,:,:,:,:,:,:,:,:,177.0,0.0,0.0,0.0,0.0,0.0,21.0,207.0
Annual,Number,High speed trainsets,Finland,0.0,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:
Annual,Number,High speed trainsets,Croatia,: m,: m,: m,: m,: m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,High speed trainsets,Italy,59.0,59.0,74.0,74.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,High speed trainsets,Lithuania,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,High speed trainsets,Luxembourg,:,:,:,:,:,0.0,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Number,High speed trainsets,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,High speed trainsets,Moldova,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0
Annual,Number,High speed trainsets,Montenegro,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:,:,:,:,:
Annual,Number,High speed trainsets,Poland,:,:,:,:,:,:,:,: m,:,0.0,:,:,:,:,:,:
Annual,Number,High speed trainsets,Portugal,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,High speed trainsets,Romania,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:
Annual,Number,High speed trainsets,Serbia,0.0,0.0,0.0,0.0,:,0.0,0.0,0.0,0.0,:,:,0.0,:,:,:,:
Annual,Number,High speed trainsets,Sweden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,High speed trainsets,Slovenia,:,:,:,:,:,:,: m,: m,: m,: m,: m,: m,0.0,0.0,0.0,0.0
Annual,Number,High speed trainsets,Slovakia,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,High speed trainsets,Türkiye,:,7.0,12.0,12.0,12.0,12.0,12.0,13.0,19.0,19.0,19.0,19.0,26.0,:,:,:
Annual,Number,High speed trainsets,Kosovo*,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,:,:
Annual,Number,Tilting high speed trainsets,Albania,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,0.0
Annual,Number,Tilting high speed trainsets,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,9.0,9.0,9.0,9.0,9.0,9.0,9.0
Annual,Number,Tilting high speed trainsets,Denmark,0 i,0 i,0 i,0 i,0 i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,Tilting high speed trainsets,Estonia,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,Tilting high speed trainsets,Greece,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,Tilting high speed trainsets,Spain,:,166.0,:,:,:,:,:,:,0.0,11.0,12.0,212.0,212.0,217.0,217.0,0.0
Annual,Number,Tilting high speed trainsets,Finland,18.0,18.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,:,:,:,:,:
Annual,Number,Tilting high speed trainsets,Croatia,: m,: m,: m,: m,: m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,Tilting high speed trainsets,Italy,15.0,26.0,27.0,40.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Tilting high speed trainsets,Lithuania,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Number,Tilting high speed trainsets,Luxembourg,:,:,:,:,:,0.0,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Number,Tilting high speed trainsets,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,Tilting high speed trainsets,Moldova,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0
Annual,Number,Tilting high speed trainsets,Montenegro,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:,:,:,:,:
Annual,Number,Tilting high speed trainsets,Poland,:,:,:,:,:,:,:,: m,:,:,:,:,:,:,:,:
Annual,Number,Tilting high speed trainsets,Romania,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:
Annual,Number,Tilting high speed trainsets,Serbia,0.0,0.0,0.0,0.0,:,0.0,0.0,0.0,0.0,:,:,0.0,:,:,:,:
Annual,Number,Tilting high speed trainsets,Sweden,125.0,125.0,128.0,137.0,151.0,162.0,163.0,169.0,169.0,171.0,171.0,171.0,206.0,218.0,221.0,230.0
Annual,Number,Tilting high speed trainsets,Slovenia,:,:,:,:,:,:,: m,: m,: m,: m,: m,: m,0.0,0.0,0.0,0.0
Annual,Number,Tilting high speed trainsets,Slovakia,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Number,Tilting high speed trainsets,Türkiye,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,:,:,:
Annual,Number,Tilting high speed trainsets,Kosovo*,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,:,:
Annual,Thousand seats,Total,Albania,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,0.0
Annual,Thousand seats,Total,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,3.0,3.0,3.0,3.0,3.0,3.0,3.0
Annual,Thousand seats,Total,Denmark,:,:,:,:,:,134.0,131.0,136.0,114.0,106.0,108.0,105.0,101.0,102.0,95.0,93.0
Annual,Thousand seats,Total,Estonia,:,:,:,:,:,:,7.198,7.198,7.198,7.198,7.198,7.198,7.198,7.31,7.31,:
Annual,Thousand seats,Total,Greece,:,:,:,:,:,:,22.3,22.3,22.3,22.3,11.87,11.87,11.87,11.87,11.75,11.75
Annual,Thousand seats,Total,Spain,:,281012.0,:,:,:,:,:,:,:,28211.0,:,311.0,311.0,312.0,320.0,348.706
Annual,Thousand seats,Total,Finland,29.0,30.0,31.0,33.0,35.0,36.0,38.0,38.0,43.0,46.0,46.0,:,:,:,:,:
Annual,Thousand seats,Total,Croatia,11.0,11.0,10.0,10.0,11.0,11.0,11.0,14.0,15.0,15.0,15.0,15.0,15.0,16.0,17.0,19.0
Annual,Thousand seats,Total,Italy,55.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand seats,Total,Lithuania,:,:,:,:,12.8,12.3,10.6,9.3,11.5,12.0,11.9,9.3,9.3,9.3,9.3,:
Annual,Thousand seats,Total,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand seats,Total,Montenegro,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:,:,:,:,:
Annual,Thousand seats,Total,North Macedonia,:,:,:,:,:,:,:,:,3.1,3.1,3.1,3.1,3.1,3.1,2.968,2.968
Annual,Thousand seats,Total,Poland,:,:,:,:,:,:,:,: m,:,:,:,:,:,:,:,:
Annual,Thousand seats,Total,Romania,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:
Annual,Thousand seats,Total,Serbia,49.0,49.0,49.0,0.0,:,19.0,19.0,30.0,0.0,:,:,0.0,:,:,:,:
Annual,Thousand seats,Total,Sweden,115.0,113.0,118.0,122.0,145.0,148.0,156.0,157.0,162.0,167.0,169.0,172.0,185.0,190.0,197.0,201.0
Annual,Thousand seats,Total,Slovenia,22.58,22.44,22.16,22.16,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,28.0,25.0,21.0
Annual,Thousand seats,Total,Türkiye,:,2.93,5.03,5.03,86.82,108.71,115.902,118.0,121.0,119.0,183.0,184.0,186.0,:,:,61.0
Annual,Thousand seats,Total,Kosovo*,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,:,:
Annual,Thousand seats,Conventional trainsets,Albania,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,0.0
Annual,Thousand seats,Conventional trainsets,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Annual,Thousand seats,Conventional trainsets,Denmark,:,:,:,:,:,134.0,131.0,136.0,114.0,106.0,108.0,105.0,101.0,102.0,95.0,93.0
Annual,Thousand seats,Conventional trainsets,Estonia,:,:,:,:,:,:,7.198,7.198,7.198,7.198,7.198,7.198 p,7.198,7.31,7.31,:
Annual,Thousand seats,Conventional trainsets,Greece,:,:,:,:,:,:,22.3,22.3,22.3,22.3,11.87,11.87,11.87,11.87,11.75,11.75
Annual,Thousand seats,Conventional trainsets,Spain,:,256397.0,:,:,:,:,:,:,11017.0,24861.0,27942.0,298.0,298.0,299.0,306.0,282.171
Annual,Thousand seats,Conventional trainsets,Finland,24.0,25.0,24.0,26.0,28.0,29.0,31.0,31.0,36.0,39.0,39.0,:,:,:,:,:
Annual,Thousand seats,Conventional trainsets,Croatia,11.0,11.0,10.0,10.0,11.0,11.0,11.0,14.0,15.0,15.0,15.0,15.0,15.0,16.0,17.0,19.0
Annual,Thousand seats,Conventional trainsets,Lithuania,:,:,:,:,12.8,12.3,10.6,9.3,11.5,12.0,11.9,9.3,9.3,9.3,9.3,:
Annual,Thousand seats,Conventional trainsets,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand seats,Conventional trainsets,Montenegro,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:,:,:,:,:
Annual,Thousand seats,Conventional trainsets,North Macedonia,:,:,:,:,:,:,:,:,3.1,3.1,3.1,3.1,3.1,3.1,2.968,2.968
Annual,Thousand seats,Conventional trainsets,Poland,:,:,:,:,:,:,:,: m,:,:,:,:,:,:,:,:
Annual,Thousand seats,Conventional trainsets,Romania,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:
Annual,Thousand seats,Conventional trainsets,Serbia,49.0,49.0,49.0,0.0,:,19.0,19.0,30.0,0.0,:,:,0.0,:,:,:,:
Annual,Thousand seats,Conventional trainsets,Sweden,87.0,85.0,89.0,91.0,109.0,110.0,117.0,116.0,122.0,125.0,129.0,130.0,130.0,131.0,137.0,139.0
Annual,Thousand seats,Conventional trainsets,Slovenia,22.58,22.44,22.16,22.16,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,28.0,25.0,21.0
Annual,Thousand seats,Conventional trainsets,Türkiye,:,:,:,:,81.79,103.68,110.994,113.0,113.0,110.0,175.0,176.0,174.0,:,:,:
Annual,Thousand seats,Conventional trainsets,Kosovo*,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,:,:
Annual,Thousand seats,High speed trainsets,Albania,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,0.0
Annual,Thousand seats,High speed trainsets,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,0.0,:,:,:,:,:,:
Annual,Thousand seats,High speed trainsets,Denmark,0 i,0 i,0 i,0 i,0 i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand seats,High speed trainsets,Estonia,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand seats,High speed trainsets,Greece,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand seats,High speed trainsets,Spain,:,:,:,:,:,:,:,:,3288.0,3350.0,12301.0,0.0,0.0,0.0,0.0,66.535
Annual,Thousand seats,High speed trainsets,Finland,0.0,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,:,:,:,:,:
Annual,Thousand seats,High speed trainsets,Croatia,: m,: m,: m,: m,: m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand seats,High speed trainsets,Italy,39.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand seats,High speed trainsets,Lithuania,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Thousand seats,High speed trainsets,Luxembourg,:,:,:,:,:,0.0,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Thousand seats,High speed trainsets,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:,0.0,0.0,0.0
Annual,Thousand seats,High speed trainsets,Moldova,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0
Annual,Thousand seats,High speed trainsets,Montenegro,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:,:,:,:,:
Annual,Thousand seats,High speed trainsets,Poland,:,:,:,:,:,:,:,: m,:,:,:,:,:,:,:,:
Annual,Thousand seats,High speed trainsets,Portugal,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand seats,High speed trainsets,Romania,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:
Annual,Thousand seats,High speed trainsets,Serbia,0.0,0.0,0.0,0.0,:,0.0,0.0,0.0,0.0,:,:,0.0,:,:,:,:
Annual,Thousand seats,High speed trainsets,Sweden,0.0,0.0,0.0,0.0,36.0,39.0,39.0,41.0,41.0,42.0,40.0,42.0,55.0,59.0,60.0,63.0
Annual,Thousand seats,High speed trainsets,Slovenia,:,:,:,:,:,:,: m,: m,: m,: m,: m,: m,0.0,0.0,0.0,0.0
Annual,Thousand seats,High speed trainsets,Slovakia,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand seats,High speed trainsets,Türkiye,:,2.93,5.03,5.03,5.03,5.03,4.908,5.0,8.0,8.0,8.0,8.0,12.0,:,:,:
Annual,Thousand seats,High speed trainsets,Kosovo*,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,:,:
Annual,Thousand seats,Tilting high speed trainsets,Albania,:,:,:,:,:,:,:,:,:,:,:,:,0.0,:,:,0.0
Annual,Thousand seats,Tilting high speed trainsets,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Annual,Thousand seats,Tilting high speed trainsets,Denmark,0 i,0 i,0 i,0 i,0 i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand seats,Tilting high speed trainsets,Estonia,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand seats,Tilting high speed trainsets,Greece,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand seats,Tilting high speed trainsets,Spain,:,24615.0,:,:,:,:,:,:,0.0,0.0,:,13.0,13.0,13.0,14.0,0.0
Annual,Thousand seats,Tilting high speed trainsets,Finland,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,:,:,:,:,:
Annual,Thousand seats,Tilting high speed trainsets,Croatia,: m,: m,: m,: m,: m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand seats,Tilting high speed trainsets,Italy,16.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand seats,Tilting high speed trainsets,Lithuania,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
Annual,Thousand seats,Tilting high speed trainsets,Luxembourg,:,:,:,:,:,0.0,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0
Annual,Thousand seats,Tilting high speed trainsets,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand seats,Tilting high speed trainsets,Moldova,:,:,:,:,:,:,:,:,:,:,:,:,:,:,0.0,0.0
Annual,Thousand seats,Tilting high speed trainsets,Montenegro,:,:,:,:,:,:,:,:,0.0,0.0,0.0,:,:,:,:,:
Annual,Thousand seats,Tilting high speed trainsets,Poland,:,:,:,:,:,:,:,: m,:,0.0,:,:,:,:,:,:
Annual,Thousand seats,Tilting high speed trainsets,Romania,:,:,:,:,:,:,:,:,:,:,:,: m,:,:,:,:
Annual,Thousand seats,Tilting high speed trainsets,Serbia,0.0,0.0,0.0,0.0,:,0.0,0.0,0.0,0.0,:,:,0.0,:,:,:,:
Annual,Thousand seats,Tilting high speed trainsets,Sweden,28.0,28.0,29.0,30.0,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Thousand seats,Tilting high speed trainsets,Slovenia,:,:,:,:,:,:,: m,: m,: m,: m,: m,: m,0.0,0.0,0.0,0.0
Annual,Thousand seats,Tilting high speed trainsets,Slovakia,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Annual,Thousand seats,Tilting high speed trainsets,Türkiye,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,0.0,:,:,:
Annual,Thousand seats,Tilting high speed trainsets,Kosovo*,:,:,:,:,:,:,:,:,:,:,0.0,0.0,0.0,0.0,:,:
