Time frequency,External trade indicator,"Standard International Trade Classification (SITC Rev. 4, 2006)",Geopolitical entity (partner),Unit of measure,Geopolitical entity (reporting)\Time,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Finland,-2639.2,-2359.1,-1796.1,-536.2,-2674.2,-2221.2,-2341.2,-232.1,-1882.8,-3396.5,-10584.7,-486.7
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,France,-82274.9,-76738.2,-71445.1,-58098.4,-60023.8,-74811.6,-79611.9,-74734.3,-81263.2,-110305.7,-193143.7,-126780.1
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Croatia,-6585.7,-7049.9,-6723.2,-6900.3,-7301.7,-7774.8,-9136.2,-9803.9,-8455.1,-10709.5,-18216.2,-17091.7
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Hungary,6533.3,5565.7,4287.8,5898.8,7244.3,5595.0,3312.2,2851.9,4012.0,-1013.4,-12968.2,4533.7
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Ireland,37616.9,32640.1,29385.1,41808.3,44851.3,39165.8,48227.3,61187.4,70627.6,59279.3,63255.6,52972.7
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Italy,9889.6,29230.4,41931.6,41806.9,49643.1,47641.8,39279.7,56115.9,63289.5,40333.7,-34040.6,34010.9
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Lithuania,-1831.6,-1663.1,-1528.1,-2495.6,-2130.3,-2105.7,-2671.6,-2325.6,-478.9,-3215.8,-8229.7,-5087.5
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Luxembourg,-6569.6,-6209.6,-5697.2,-5555.8,-5502.2,-6301.3,-6579.6,-6984.5,-6391.1,-7938.2,-9154.1,-8423.2
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Latvia,-2425.3,-2558.6,-2445.2,-2195.6,-1930.5,-2568.5,-2992.9,-2906.7,-1836.7,-3044.3,-5166.6,-4363.4
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Malta,-1827.1,-1875.7,-2926.5,-3087.7,-2931.9,-2787.0,-3029.8,-3755.0,-2542.6,-3444.9,-5031.2,-4554.4
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Netherlands,53274.4,61636.0,62650.3,52512.0,63171.2,68714.5,68773.9,65166.7,69469.4,69593.1,63620.3,86731.0
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Poland,-10651.7,-1975.0,-2651.5,2350.6,3885.9,564.9,-4583.2,1187.5,10562.2,-1443.7,-19647.1,10623.4
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Portugal,-11161.1,-9709.9,-10978.4,-10710.8,-11385.2,-14670.6,-17589.3,-20074.3,-14388.2,-19527.2,-31158.8,-27808.3
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Romania,-9624.7,-5757.5,-6055.1,-8359.0,-9970.8,-12951.9,-15404.3,-17587.4,-18706.0,-24411.9,-34104.1,-28962.2
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Sweden,6155.9,5226.1,1788.1,1451.2,-1561.4,-1118.8,-3937.2,1414.8,4929.1,1968.0,-5229.0,4037.1
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Slovenia,99.6,486.1,1523.9,1905.2,2144.9,2090.0,1619.8,828.4,2333.3,-236.9,55.0,1297.4
Annual,Trade balance in million ECU/EURO,Total - all products,All countries of the world,Million euro,Slovakia,2540.4,2867.7,3508.4,2068.9,2132.1,1598.2,409.5,-445.4,1885.9,-36.6,-3849.5,3677.9
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Austria,129678.5,131884.6,134172.5,137756.8,137409.9,148756.4,156428.8,159588.5,148288.0,171541.2,201398.4,207254.5
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Belgium,347088.6,352955.7,355287.7,357771.8,359757.3,380590.4,396270.0,399841.1,369963.6,466867.6,595727.9,525287.6
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Bulgaria,20770.5,22271.8,22043.6,22877.6,24021.8,27779.9,28495.9,29788.7,27966.9,34822.3,47508.8,44377.3
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Cyprus,1354.1,1520.4,2373.6,2960.8,2680.6,2904.4,4251.7,3079.0,2696.9,3367.7,4296.3,4638.9
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Czechia,122230.0,122185.1,131798.9,142364.1,146979.0,161213.9,171260.2,177903.0,167597.4,191571.0,230242.7,236444.8
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Germany,1090529.8,1088071.0,1125034.2,1195822.4,1205488.8,1281864.6,1320732.4,1330414.0,1209207.7,1376195.5,1593285.4,1574602.1
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Denmark,83336.3,83539.4,83911.7,86060.3,86136.7,90756.3,92913.3,99237.2,95027.5,106533.2,125216.6,120370.3
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Estonia,12520.7,12288.2,12083.1,11575.3,11896.9,12877.6,14422.4,14382.1,14273.8,18253.0,21734.3,18161.0
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Greece,27478.4,27223.0,27085.5,25753.7,25445.8,28863.0,33472.4,33864.5,30800.7,39971.5,55762.2,51017.4
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Spain,229802.3,239310.7,244287.2,254599.4,262041.3,283094.6,293458.8,298337.0,269521.0,321434.9,394896.9,390840.0
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Finland,56878.0,56047.5,55973.3,53951.3,52321.3,60239.2,64235.8,65615.5,57874.5,69471.3,81884.7,76362.0
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,France,442643.4,437150.6,437785.9,456514.7,453075.8,473814.8,492964.1,509948.2,427236.2,494948.8,589710.2,602223.5
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Croatia,9628.7,9531.4,10431.3,11663.3,12489.5,14201.4,14750.5,15350.0,15022.6,18520.8,24284.2,23089.7
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Hungary,80611.6,80945.1,83266.1,88846.1,92073.2,100752.4,105572.8,110578.6,105428.5,119912.1,144218.0,149234.0
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Ireland,92480.3,87933.8,91217.2,111259.1,118230.3,121759.7,139637.1,151515.6,157828.3,161204.9,203431.8,192695.3
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Italy,390182.1,390232.6,398870.4,412291.3,417268.9,449129.0,465325.4,480352.1,436717.8,520771.1,626169.4,625949.7
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Lithuania,23047.4,24544.6,24361.3,22903.9,22607.0,26410.5,28271.0,29623.5,28648.2,34474.9,44312.6,39759.9
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Luxembourg,14658.6,13868.2,14401.0,15460.4,14259.8,13972.9,13883.4,14673.1,12113.3,14208.4,16506.2,15898.9
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Latvia,10983.5,10892.8,11094.9,11079.9,11111.7,12469.4,13703.3,14034.7,14266.1,17650.5,22954.8,20954.5
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Malta,3308.1,2752.6,2205.6,2355.0,2879.2,2524.5,2704.5,2839.2,2479.4,2593.0,3101.6,3206.0
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Netherlands,510098.0,505651.5,506338.9,514309.1,515934.6,577087.1,615600.7,633056.9,590233.2,711069.8,917539.9,865966.7
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Poland,144282.4,154343.7,165714.9,179532.6,184171.3,207385.4,223213.1,238178.4,239213.7,288180.6,342893.9,352925.7
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Portugal,45213.0,47302.9,48053.7,49634.0,50038.8,55018.0,57850.0,59902.8,53757.4,63618.5,78402.7,77340.1
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Romania,45019.5,49570.7,52500.5,54620.2,57392.4,62615.6,67424.5,68667.1,61775.6,73923.0,91972.8,93069.9
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Sweden,134141.4,126157.4,123920.6,126258.2,125901.1,135356.9,140551.8,143421.1,136108.2,160337.1,187838.7,182728.4
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Slovenia,25033.2,25614.8,27075.0,28792.6,29742.4,34007.2,37423.0,40147.2,39246.8,48544.4,66410.6,67578.5
Annual,Exports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Slovakia,62792.1,64514.1,64913.1,67764.5,69606.5,73790.1,79136.9,79962.0,75586.2,87868.1,103042.8,108711.9
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Austria,138942.4,137999.8,137001.2,140699.2,142511.9,155576.3,164007.6,165008.3,150934.7,185732.3,221991.8,209277.5
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Belgium,341787.5,340092.9,341426.8,338569.8,342831.4,362585.6,385355.1,383385.0,346763.0,446063.5,583973.2,514326.6
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Bulgaria,25459.5,25828.5,26118.3,26346.8,26158.7,30213.2,32083.5,33650.3,30648.8,39128.1,55175.8,49605.9
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Cyprus,5678.4,4754.0,6015.1,6338.4,7077.1,8149.1,9166.4,8151.3,7657.7,8797.9,11618.6,13068.8
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Czechia,110065.6,108620.9,116202.6,127481.3,129268.1,144482.7,156457.5,159958.1,149564.6,179330.1,225184.9,214528.8
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Germany,898857.4,889415.7,908574.6,947626.7,953760.9,1029617.1,1087431.3,1102153.3,1025490.8,1194375.6,1505152.9,1356607.1
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Denmark,71453.7,73298.8,74970.7,77173.2,77292.1,82245.6,86938.3,87708.2,86007.0,101811.2,122830.2,111676.3
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Estonia,14076.6,13902.7,13776.5,13096.7,13514.8,14770.7,16217.4,16102.8,15140.6,19989.9,25448.7,21136.3
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Greece,47966.7,45823.0,46695.2,42211.4,42317.0,47355.9,54119.8,55726.7,48953.8,65366.9,94552.7,83088.3
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Spain,262561.1,256453.4,270172.6,281222.1,281056.8,311651.2,330635.8,332958.5,285215.4,355442.0,469850.5,434602.6
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Finland,59517.3,58406.6,57769.4,54487.6,54995.6,62460.4,66577.0,65847.6,59757.3,72867.8,92469.4,76848.7
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,France,524918.3,513888.9,509231.0,514613.1,513099.6,548626.4,572576.0,584682.5,508499.3,605254.5,782853.9,729003.6
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Croatia,16214.4,16581.3,17154.5,18563.6,19791.2,21976.2,23886.7,25153.9,23477.6,29230.3,42500.5,40181.3
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Hungary,74078.3,75379.4,78978.3,82947.3,84828.9,95157.4,102260.6,107726.7,101416.5,120925.5,157186.2,144700.3
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Ireland,54863.4,55293.7,61832.1,69450.9,73379.0,82593.9,91409.9,90328.2,87200.7,101925.6,140176.2,139722.6
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Italy,380292.5,361002.2,356938.8,370484.4,367625.8,401487.2,426045.7,424236.2,373428.3,480437.4,660210.0,591938.8
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Lithuania,24879.0,26207.7,25889.4,25399.5,24737.3,28516.2,30942.6,31949.1,29127.1,37690.7,52542.3,44847.4
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Luxembourg,21228.2,20077.8,20098.1,21016.1,19761.9,20274.2,20463.0,21657.6,18504.3,22146.7,25660.4,24322.1
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Latvia,13408.7,13451.4,13540.2,13275.5,13042.2,15037.9,16696.2,16941.4,16102.8,20694.8,28121.4,25317.9
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Malta,5135.2,4628.3,5132.1,5442.7,5811.1,5311.4,5734.3,6594.3,5022.0,6037.8,8132.8,7760.4
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Netherlands,456823.6,444015.5,443688.6,461797.1,452763.5,508372.6,546826.7,567890.2,520763.7,641476.7,853919.7,779235.7
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Poland,154934.1,156318.7,168366.4,177182.0,180285.4,206820.5,227796.4,236990.9,228651.5,289624.3,362540.9,342302.4
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Portugal,56374.1,57012.8,59032.1,60344.8,61424.0,69688.6,75439.2,79977.1,68145.6,83145.7,109561.5,105148.4
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Romania,54644.2,55328.1,58555.6,62979.2,67363.1,75567.5,82828.8,86254.5,80481.6,98334.9,126077.0,122032.1
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Sweden,127985.5,120931.3,122132.4,124807.1,127462.6,136475.7,144489.0,142006.3,131179.2,158369.1,193067.6,178691.3
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Slovenia,24933.6,25128.7,25551.1,26887.4,27597.5,31917.2,35803.3,39318.8,36913.6,48781.3,66355.6,66281.1
Annual,Imports in million of ECU/EURO,Total - all products,All countries of the world,Million euro,Slovakia,60251.8,61646.3,61404.6,65695.7,67474.4,72191.9,78727.4,80407.4,73700.2,87904.7,106892.4,105034.0
