Annual,Population on 1 January - total,Dublin,1264513.0,1281345.0,1308370.0,1331306.0,1348462.0,1360963.0,1387606.0,1408815.0,1423957.0,1443092.0
Annual,Population on 1 January - total,Mid-East,665985.0,669980.0,677297.0,687592.0,699210.0,708423.0,720143.0,731935.0,736824.0,743651.0
Annual,Population on 1 January - total,Midland,288798.0,289600.0,290924.0,292680.0,296610.0,299889.0,304163.0,304801.0,306702.0,308002.0
Annual,Population on 1 January - total,Trapani,435260.0,436150.0,436296.0,435765.0,434476.0,432398.0,424039 b,421256.0,418277.0,417220.0
Annual,Population on 1 January - total,Palermo,1256056.0,1275598.0,1276525.0,1271406.0,1268217.0,1260193.0,1231602 b,1222988.0,1208819.0,1208991.0
Annual,Population on 1 January - total,Messina,649222.0,648371.0,645296.0,640675.0,636653.0,631297.0,618713 b,613887.0,603980.0,603229.0
Annual,Population on 1 January - total,Agrigento,449845.0,448831.0,447738.0,445129.0,442049.0,438276.0,428003 b,423488.0,416181.0,415887.0
Annual,Population on 1 January - total,Caltanissetta,273417.0,274731.0,274024.0,271758.0,269710.0,266427.0,259586 b,255931.0,253688.0,251715.0
Annual,Population on 1 January - total,Enna,172799.0,172456.0,171190.0,169782.0,168052.0,166259.0,162371 b,160161.0,157690.0,156730.0
Annual,Population on 1 January - total,Catania,1095009.0,1115704.0,1116917.0,1115535.0,1113303.0,1109888.0,1077270 b,1072634.0,1074089.0,1077515.0
Annual,Population on 1 January - total,Ragusa,317305.0,318249.0,318983.0,320226.0,321359.0,321370.0,315564 b,315601.0,314910.0,316142.0
Annual,Population on 1 January - total,Siracusa,404627.0,404847.0,405111.0,403985.0,402822.0,400881.0,391400 b,389344.0,386071.0,385900.0
Annual,Population on 1 January - total,Sassari (NUTS 2016),329551.0,335097.0,334715.0,334103.0,333116.0,331450.0,327537 b,325288.0,:,:
Annual,Population on 1 January - total,Nuoro (NUTS 2016),158314.0,158980.0,158413.0,157078.0,156096.0,154873.0,152466 b,150913.0,:,:
Annual,Population on 1 January - total,Cagliari (NUTS 2016),551077.0,560827.0,561925.0,561289.0,560373.0,560453.0,551287 b,548917.0,:,:
Annual,Population on 1 January - total,Oristano (NUTS 2016),163079.0,163511.0,162643.0,161600.0,160746.0,160031.0,157430 b,155764.0,:,:
Annual,Population on 1 January - total,Olbia-Tempio (NUTS 2016),152455.0,158518.0,159950.0,160368.0,160672.0,161192.0,159152 b,159119.0,:,:
Annual,Population on 1 January - total,Ogliastra (NUTS 2016),57321.0,57699.0,57642.0,57318.0,57185.0,56938.0,55897 b,55535.0,:,:
Annual,Population on 1 January - total,Medio Campidano (NUTS 2016),100624.0,100676.0,100141.0,99320.0,98623.0,97809.0,95929 b,94988.0,:,:
Annual,Population on 1 January - total,Carbonia-Iglesias (NUTS 2016),127958.0,128551.0,127857.0,127062.0,126324.0,125430.0,122559 b,121097.0,:,:
Annual,Population on 1 January - total,Sassari,487737.0,:,:,:,:,:,:,:,476357.0,476516.0
Annual,Population on 1 January - total,Nuoro,215083.0,:,:,:,:,:,:,:,201517.0,200376.0
Annual,Population on 1 January - total,Cagliari,427056.0,:,:,:,:,:,:,:,421488.0,421688.0
Annual,Population on 1 January - total,Oristano,162768.0,:,:,:,:,:,:,:,152418.0,151655.0
Annual,Population on 1 January - total,Sud Sardegna,361939.0,:,:,:,:,:,:,:,338264.0,337178.0
Annual,Population on 1 January - total,Malta,389890.0,396318.0,406375.0,416719.0,425832.0,440264.0,457072.0,477023.0,477718.0,480907.0
Annual,Population on 1 January - total,Gozo and Comino/Għawdex u Kemmuna,31574.0,31838.0,32430.0,32916.0,33543.0,34573.0,35896.0,37832.0,38407.0,39267.0
Annual,Population on 1 January - total,Região Autónoma dos Açores,246424.0,245336.0,243271.0,241653.0,240108.0,238964.0,237828.0,237113.0,237616.0,238794.0
Annual,Population on 1 January - total,Região Autónoma da Madeira,264650.0,261748.0,257617.0,254521.0,252313.0,251077.0,250397.0,250713.0,251900.0,252693.0
Annual,Population on 1 January - total,Gotlands län,57241.0,57161.0,57255.0,57391.0,58003.0,58595.0,59249.0,59686.0,60124.0,61001.0
Annual,Population on 1 January - total,Isle of Wight (NUTS 2021),138677.0,138920.0,139535.0,140010.0,140621.0,141110.0,141606.0,:,:,:
Annual,Population on 1 January - total,Eilean Siar (Western Isles) (NUTS 2021),27480.0,27324.0,27158.0,26984.0,26919.0,26816.0,26688.0,:,:,:
Annual,Population on 1 January - total,Orkney Islands (NUTS 2021),21541.0,21568.0,21624.0,21765.0,21929.0,21949.0,22055.0,:,:,:
Annual,Population on 1 January - total,Shetland Islands (NUTS 2021),23204.0,23210.0,23214.0,23203.0,23133.0,23157.0,23125.0,:,:,:
Annual,Population on 1 January - total,Belfast (NUTS 2021),334552.0,335998.0,337895.0,339271.0,339905.0,340377.0,341506.0,:,:,:
Annual,Population on 1 January - total,"Armagh City, Banbridge and Craigavon (NUTS 2021)",203083.0,204768.0,206782.0,209067.0,211116.0,213219.0,215246.0,:,:,:
Annual,Population on 1 January - total,"Newry, Mourne and Down (NUTS 2021)",174271.0,175134.0,175902.0,177111.0,178427.0,179777.0,180825.0,:,:,:
Annual,Population on 1 January - total,Ards and North Down (NUTS 2021),157641.0,157802.0,158378.0,159206.0,159862.0,160397.0,160975.0,:,:,:
Annual,Population on 1 January - total,Derry City and Strabane (NUTS 2016),148633.0,148923.0,149335.0,149811.0,150325.0,150449.0,150557.0,:,:,:
Annual,Population on 1 January - total,Mid Ulster (NUTS 2016),140846.0,142113.0,143458.0,144703.0,145915.0,147300.0,148378.0,:,:,:
Annual,Population on 1 January - total,Causeway Coast and Glens (NUTS 2016),141577.0,142028.0,142756.0,143363.0,143746.0,144105.0,144367.0,:,:,:
Annual,Population on 1 January - total,Antrim and Newtownabbey (NUTS 2016),139358.0,139774.0,140222.0,140752.0,141368.0,141994.0,142565.0,:,:,:
Annual,Population on 1 January - total,Lisburn and Castlereagh (NUTS 2016),136571.0,137722.0,139426.0,140691.0,141917.0,143286.0,144771.0,:,:,:
Annual,Population on 1 January - total,Mid and East Antrim (NUTS 2016),135924.0,136332.0,136904.0,137492.0,138000.0,138441.0,138948.0,:,:,:
Annual,Population on 1 January - total,Fermanagh and Omagh (NUTS 2016),114305.0,114696.0,115171.0,115581.0,116057.0,116612.0,117051.0,:,:,:
