Annual,Percentage of individuals,Prov. Vlaams-Brabant,:,:,18.41,17.93,13.41,10.55,9.79,10.98,8.62,9.77,7.63
Annual,Percentage of individuals,Prov. West-Vlaanderen,:,:,25.38,18.27,14.47,14.97,14.18,13.0,10.1,12.73,9.26
Annual,Percentage of individuals,Région wallonne,:,:,27.36,20.15,17.05,15.5,16.15,13.92,13.01,11.6,11.74
Annual,Percentage of individuals,Prov. Brabant wallon,:,:,14.01,9.54,11.86,8.62,5.54,6.92,6.29,5.27,7.55
Annual,Percentage of individuals,Prov. Hainaut,:,:,32.35,23.18,18.17,15.97,20.22,15.91,16.37,11.55,12.89
Annual,Percentage of individuals,Prov. Liège,:,:,26.72,19.55,17.86,20.2,15.61,13.89,12.26,13.83,12.87
Annual,Percentage of individuals,Prov. Luxembourg (BE),:,:,25.04,21.05,21.29,15.3,13.45,14.75,12.94,10.87,9.97
Annual,Percentage of individuals,Prov. Namur,:,:,26.93,21.16,13.92,9.2,16.25,13.73,10.97,12.26,10.54
Annual,Percentage of individuals,Bulgaria,63.27,59.99,52.96,50.43,48.53,44.9,40.77,39.96,36.66,34.37,30.97
Annual,Percentage of individuals,Severna i Yugoiztochna Bulgaria,:,:,59.56,54.03,52.62,50.44,45.33,43.94,40.35,39.2,33.16
Annual,Percentage of individuals,Severozapaden,:,:,63.27,58.67,53.45,52.68,55.05,46.64,43.69,49.15,35.66
Annual,Percentage of individuals,Severen tsentralen,:,:,53.97,54.97,52.13,48.22,42.8,42.2,36.47,35.6,30.05
Annual,Percentage of individuals,Severoiztochen,:,:,59.33,53.93,54.32,53.81,45.73,44.22,39.12,38.97,32.95
Annual,Percentage of individuals,Yugoiztochen,:,:,61.19,49.59,50.85,47.41,39.51,43.02,42.1,34.82,33.96
Annual,Percentage of individuals,Yugozapadna i Yuzhna tsentralna Bulgaria,:,:,45.98,46.59,44.18,39.15,36.12,35.92,32.94,29.52,28.8
Annual,Percentage of individuals,Yugozapaden,:,:,38.78,38.35,36.62,31.45,32.26,30.29,28.09,24.58,27.01
Annual,Percentage of individuals,Yuzhen tsentralen,:,:,55.82,58.06,54.75,50.07,41.8,44.26,40.16,36.92,31.52
Annual,Percentage of individuals,Cyprus,50.09,47.15,45.59,42.03,40.04,37.73,33.53,30.7,26.59,25.7,21.14
Annual,Percentage of individuals,Kýpros,:,:,45.59,42.03,40.04,37.73,33.53,30.7,26.59,25.7,21.14
Annual,Percentage of individuals,Kýpros,:,:,45.59,42.03,40.04,37.73,33.53,30.7,26.59,25.7,21.14
Annual,Percentage of individuals,Czechia,39.51,36.95,27.74,28.09,24.64,21.58,17.23,16.27,14.82,12.2,11.14
Annual,Percentage of individuals,Česko,:,:,:,28.09,24.64,21.58,17.23,16.27,14.82,12.2,11.14
Annual,Percentage of individuals,Praha,:,23.24,15.71,:,13.34,12.75,5.06,9.24,5.62,4.04,3.78
Annual,Percentage of individuals,Střední Čechy,:,34.68,20.23,:,20.84,19.62,14.81,12.69,13.0,12.65,8.73
Annual,Percentage of individuals,Jihozápad,:,38.06,28.53,:,24.1,21.36,18.55,16.02,14.01,9.91,9.85
Annual,Percentage of individuals,Severozápad,:,36.22,28.7,:,25.6,24.23,22.55,18.15,18.43,12.53,10.72
Annual,Percentage of individuals,Severovýchod,:,39.6,34.27,:,31.05,22.44,18.38,18.26,17.0,13.85,14.33
Annual,Percentage of individuals,Jihovýchod,:,36.93,31.18,:,24.88,21.8,16.8,16.95,17.91,15.31,13.24
Annual,Percentage of individuals,Střední Morava,:,43.74,27.51,:,25.51,27.82,21.48,17.63,17.35,14.59,14.26
Annual,Percentage of individuals,Moravskoslezsko,:,42.12,33.14,:,30.61,22.58,20.92,20.86,13.87,13.15,12.92
Annual,Percentage of individuals,Germany,16.56,15.65,13.62,13.54,11.48,11.18,11.46,9.67,8.21,7.49,6.43
Annual,Percentage of individuals,Baden-Württemberg,15.49,15.87,13.01,15.77,12.09,11.75,10.44,8.88,8.05,7.17,6.15
Annual,Percentage of individuals,Bayern,15.79,12.67,11.82,12.79,11.79,10.59,12.25,10.37,9.4,5.67,6.44
Annual,Percentage of individuals,Berlin,12.45,: u,: u,: u,: u,11.73,9.8,7.74,5.43,6.08,3.84
Annual,Percentage of individuals,Brandenburg,: u,: u,19.86,21.15,: u,14.04,15.59,16.23,13.35,11.54,9.55
Annual,Percentage of individuals,Bremen,: u,: u,: u,: u,: u,5.17,9.48,4.84,7.18,1.62,5.74
Annual,Percentage of individuals,Hamburg,: u,: u,: u,: u,: u,11.09,9.84,8.5,3.49,5.47,3.51
Annual,Percentage of individuals,Hessen,13.79,13.26,11.26,9.74,7.96,7.65,8.49,8.89,5.75,6.77,5.45
Annual,Percentage of individuals,Mecklenburg-Vorpommern,: u,: u,: u,: u,: u,13.91,15.95,15.36,13.6,9.35,11.99
Annual,Percentage of individuals,Niedersachsen,18.83,17.85,14.21,16.43,11.18,11.12,10.88,9.17,6.68,5.78,4.26
Annual,Percentage of individuals,Nordrhein-Westfalen,17.46,17.05,13.18,10.76,10.68,10.51,11.88,9.48,8.93,8.76,7.99
Annual,Percentage of individuals,Rheinland-Pfalz,16.43,14.38,12.94,: u,: u,11.51,11.12,7.49,8.01,7.24,4.72
Annual,Percentage of individuals,Saarland,: u,: u,: u,: u,: u,16.3,10.15,5.13,5.32,7.75,7.64
Annual,Percentage of individuals,Sachsen,: u,: u,20.79,23.23,17.19,15.09,14.38,13.48,9.87,12.86,7.0
Annual,Percentage of individuals,Sachsen-Anhalt,: u,: u,: u,: u,: u,11.13,9.43,8.95,9.43,9.97,6.77
Annual,Percentage of individuals,Schleswig-Holstein,12.83,: u,: u,: u,: u,11.78,12.91,10.32,4.54,5.89,6.52
Annual,Percentage of individuals,Thüringen,: u,: u,: u,: u,: u,11.17,10.86,7.41,9.52,7.55,6.38
Annual,Percentage of individuals,Denmark,6.54,9.3,10.1,8.89,7.22,5.6,4.07,2.55,2.06,2.19,2.78
Annual,Percentage of individuals,Danmark,:,:,10.1,8.89,7.22,5.6,4.07,2.55,2.06,2.19,2.78
Annual,Percentage of individuals,Hovedstaden,:,:,6.89,6.21,4.67,4.34,2.67,1.64,1.28,1.78,1.61
Annual,Percentage of individuals,Sjælland,:,:,11.32,12.73,9.85,7.24,4.55,3.2,2.7,1.7,5.56
Annual,Percentage of individuals,Syddanmark,:,:,11.54,10.4,7.12,7.98,5.09,3.72,1.58,2.6,2.98
Annual,Percentage of individuals,Midtjylland,:,:,10.62,7.75,7.88,4.63,3.22,2.41,2.32,2.07,2.24
Annual,Percentage of individuals,Nordjylland,:,:,13.33,10.55,9.82,4.2,7.03,2.23,3.98,3.49,3.43
Annual,Percentage of individuals,Estonia,33.26,31.11,26.11,25.46,21.72,19.98,19.14,15.91,11.93 b,8.33,8.91
Annual,Percentage of individuals,Eesti,:,:,26.11,25.46,21.72,19.98,19.14,15.91,11.93 b,8.33,8.91
Annual,Percentage of individuals,Eesti,:,:,26.11,25.46,21.72,19.98,19.14,15.91,11.93 b,8.33,8.91
Annual,Percentage of individuals,Greece,55.68,52.83,48.14,48.17,48.12,41.35,41.02,35.08,32.29,29.15,27.44
Annual,Percentage of individuals,Voreia Ellada (NUTS 2010),59.86,57.25,55.8,51.03,57.25,44.1,:,:,:,:,:
Annual,Percentage of individuals,Kentriki Ellada (NUTS 2010),67.3,64.39,60.77,60.5,53.21,51.41,:,:,:,:,:
Annual,Percentage of individuals,Attiki,45.01,42.51,34.32,37.95,39.66,34.71,31.04,26.06,25.15,21.75,19.0
Annual,Percentage of individuals,"Nisia Aigaiou, Kriti",61.96,58.01,58.1,56.62,50.65,47.87,40.44,42.61,30.84,29.57,25.12
Annual,Percentage of individuals,Voreia Elláda,:,:,:,:,:,:,47.45,39.35,35.94,32.57,29.65
Annual,Percentage of individuals,Kentriki Elláda,:,:,:,:,:,:,51.33,43.21,39.28,35.99,37.92
Annual,Percentage of individuals,Spain,39.91,36.97,33.24,31.53,27.29,26.12,22.52,21.49,20.18,18.47,18.12
Annual,Percentage of individuals,Noroeste,:,43.19,38.75,37.99,32.73,30.67,27.13,25.21,23.41,21.53,21.03
Annual,Percentage of individuals,Galicia,:,46.41,42.09,40.52,35.2,32.93,29.57,27.18,24.41,23.09,22.15
Annual,Percentage of individuals,Principado de Asturias,:,36.81,33.59,34.66,30.45,28.5,24.58,23.21,22.49,19.99,20.76
Annual,Percentage of individuals,Cantabria,:,39.77,32.48,32.24,25.3,24.11,20.36,19.69,20.4,17.07,16.34
Annual,Percentage of individuals,Noreste,:,34.38,29.87,28.23,25.05,22.77,19.56,18.16,16.86,15.14,14.64
Annual,Percentage of individuals,País Vasco,:,35.03,29.61,28.15,24.3,23.33,17.85,16.65,14.83,14.46,15.32
Annual,Percentage of individuals,Comunidad Foral de Navarra,:,33.73,28.69,26.2,25.28,24.2,21.47,19.82,18.94,15.0,12.86
Annual,Percentage of individuals,La Rioja,:,39.02,31.82,35.49,27.57,25.07,24.7,23.99,20.05,17.76,19.9
Annual,Percentage of individuals,Aragón,:,32.48,30.38,27.57,25.56,20.59,20.24,18.48,18.44,15.7,13.13
Annual,Percentage of individuals,Comunidad de Madrid,:,27.95,23.96,25.82,20.56,18.64,14.96,13.92,13.72,11.19,11.05
Annual,Percentage of individuals,Comunidad de Madrid,:,27.95,23.96,25.82,20.56,18.64,14.96,13.92,13.72,11.19,11.05
Annual,Percentage of individuals,Centro (ES),:,42.52,38.34,37.78,31.38,30.54,27.03,25.25,23.2,21.17,22.23
Annual,Percentage of individuals,Castilla y León,:,38.01,37.2,35.56,31.19,28.02,25.66,22.1,20.14,18.62,20.52
Annual,Percentage of individuals,Castilla-La Mancha,:,46.2,38.89,38.65,30.49,32.25,26.8,27.63,23.88,21.53,22.54
Annual,Percentage of individuals,Extremadura,:,46.34,40.01,41.31,33.48,33.09,30.56,27.91,28.78,26.23,25.43
Annual,Percentage of individuals,Este,:,34.98,30.92,28.43,24.5,24.29,21.48,19.63,17.88,16.21,16.57
Annual,Percentage of individuals,Cataluña,:,33.08,27.94,26.21,22.95,22.9,18.64,17.54,14.6,14.24,15.82
Annual,Percentage of individuals,Comunitat Valenciana,:,37.3,35.6,31.91,27.75,26.33,25.48,23.51,23.17,19.2,18.32
Annual,Percentage of individuals,Illes Balears,:,37.3,29.55,27.56,20.19,24.32,22.34,16.09,15.97,15.85,13.92
Annual,Percentage of individuals,Sur,:,41.56,38.83,34.38,30.34,29.01,25.48,26.05,25.67,24.27,22.2
Annual,Percentage of individuals,Andalucía,:,40.51,38.49,33.56,30.33,28.83,25.48,26.41,26.39,24.93,22.57
Annual,Percentage of individuals,Región de Murcia,:,47.95,41.13,39.02,30.46,30.65,24.29,23.97,22.0,21.08,20.38
Annual,Percentage of individuals,Ciudad de Ceuta,:,42.37,39.27,36.05,33.64,21.99,32.58,16.2,14.85,13.78,20.24
Annual,Percentage of individuals,Ciudad de Melilla,:,33.82,31.25,33.29,25.55,25.8,39.42,36.05,27.59,23.75,17.05
Annual,Percentage of individuals,Canarias,:,32.97,32.34,32.44,34.04,32.77,22.95,23.97,20.55,20.82,20.74
Annual,Percentage of individuals,Canarias,:,32.97,32.34,32.44,34.04,32.77,22.95,23.97,20.55,20.82,20.74
Annual,Percentage of individuals,Finland,12.0,12.53,9.22,10.65,7.58,7.2,5.23,4.8,4.44,4.03,4.29
Annual,Percentage of individuals,Manner-Suomi,11.97,12.57,9.22,10.65,7.58,7.2,5.23,4.8,4.44,4.03,4.29
Annual,Percentage of individuals,Länsi-Suomi,12.25,12.19,9.03,11.74,10.0,8.4,6.13,5.86,4.34,5.08,4.46
Annual,Percentage of individuals,Helsinki-Uusimaa,:,:,:,:,:,:,2.64,2.36,2.86,1.35,1.75
Annual,Percentage of individuals,Etelä-Suomi,:,:,:,:,:,:,5.92,4.85,4.53,4.35,5.29
Annual,Percentage of individuals,Pohjois- ja Itä-Suomi,14.35,17.25,11.72,13.27,9.12,6.65,6.83,6.6,6.42,6.02,6.51
Annual,Percentage of individuals,Åland,:,6.52,:,:,:,:,:,:,:,:,:
Annual,Percentage of individuals,Åland,:,6.52,:,:,:,:,:,:,:,:,:
Annual,Percentage of individuals,France,:,25.17,19.91,19.53,15.59,14.63,12.62,12.22,10.9,9.85,9.9
Annual,Percentage of individuals,Ile de France,:,:,16.26,11.57,8.66,7.1,8.55,7.98,7.91,6.85,6.01
Annual,Percentage of individuals,Ile de France,:,:,:,:,:,:,:,:,7.91,6.85,6.01
Annual,Percentage of individuals,Centre — Val de Loire,:,:,:,:,:,:,:,:,13.22,10.37,9.61
Annual,Percentage of individuals,Centre — Val de Loire,:,:,:,:,:,:,:,:,13.22,10.37,9.61
Annual,Percentage of individuals,Bourgogne-Franche-Comté,:,:,:,:,:,:,:,:,11.54,12.98,9.91
Annual,Percentage of individuals,Bourgogne,:,:,:,:,:,:,:,:,12.71,13.32,7.01
Annual,Percentage of individuals,Franche-Comté,:,:,:,:,:,:,:,:,9.84,12.52,13.7
Annual,Percentage of individuals,Normandie,:,:,:,:,:,:,:,:,15.87,10.57,9.72
Annual,Percentage of individuals,Basse-Normandie,:,:,:,:,:,:,:,:,15.8,10.59,12.19
Annual,Percentage of individuals,Haute-Normandie,:,:,:,:,:,:,:,:,15.92,10.56,7.76
Annual,Percentage of individuals,Hauts-de-France,:,:,:,:,:,:,:,:,11.48,12.42,11.5
Annual,Percentage of individuals,Nord-Pas de Calais,:,:,:,:,:,:,:,:,11.31,13.28,10.77
Annual,Percentage of individuals,Picardie,:,:,:,:,:,:,:,:,11.83,10.53,12.84
Annual,Percentage of individuals,Grand Est,:,:,:,:,:,:,:,:,13.09,8.45,11.12
Annual,Percentage of individuals,Alsace,:,:,:,:,:,:,:,:,13.32,8.89,7.64
Annual,Percentage of individuals,Champagne-Ardenne,:,:,:,:,:,:,:,:,12.72,10.56,11.48
Annual,Percentage of individuals,Lorraine,:,:,:,:,:,:,:,:,13.11,6.97,13.41
Annual,Percentage of individuals,Pays de la Loire,:,:,:,:,:,:,:,:,7.61,9.41,8.16
Annual,Percentage of individuals,Pays de la Loire,:,:,:,:,:,:,:,:,7.61,9.41,8.16
Annual,Percentage of individuals,Bretagne,:,:,:,:,:,:,:,:,12.88,11.74,10.39
Annual,Percentage of individuals,Bretagne,:,:,:,:,:,:,:,:,12.88,11.74,10.39
Annual,Percentage of individuals,Nouvelle-Aquitaine,:,:,:,:,:,:,:,:,9.25,8.67,12.27
Annual,Percentage of individuals,Aquitaine,:,:,:,:,:,:,:,:,7.28,7.94,9.38
Annual,Percentage of individuals,Limousin,:,:,:,:,:,:,:,:,11.05,8.72,19.24
Annual,Percentage of individuals,Poitou-Charentes,:,:,:,:,:,:,:,:,12.66,10.13,14.81
Annual,Percentage of individuals,Occitanie,:,:,:,:,:,:,:,:,10.26,10.65,10.55
Annual,Percentage of individuals,Languedoc-Roussillon,:,:,:,:,:,:,:,:,8.53,14.1,10.4
Annual,Percentage of individuals,Midi-Pyrénées,:,:,:,:,:,:,:,:,11.9,7.4,10.69
Annual,Percentage of individuals,Auvergne-Rhône-Alpes,:,:,20.06,21.63,16.13,15.84,15.02,12.94,10.46,9.79,9.67
Annual,Percentage of individuals,Auvergne,:,:,:,:,:,:,:,:,16.58,13.0,11.78
Annual,Percentage of individuals,Rhône-Alpes,:,:,:,:,:,:,:,:,9.17,9.12,9.21
Annual,Percentage of individuals,Provence-Alpes-Côte d’Azur,:,:,:,:,:,:,:,:,11.16,8.39,8.37
Annual,Percentage of individuals,Provence-Alpes-Côte d’Azur,:,:,:,:,:,:,:,:,11.16,8.39,8.37
Annual,Percentage of individuals,Corse,:,:,:,:,:,:,:,:,21.21 u,29.20 u,11.21 u
Annual,Percentage of individuals,Corse,:,:,:,:,:,:,:,:,21.21 u,29.20 u,11.21 u
Annual,Percentage of individuals,RUP FR — Régions Ultrapériphériques Françaises,:,:,:,:,:,:,:,:,:,19.97,24.63
Annual,Percentage of individuals,Guadeloupe,:,:,:,:,:,:,:,:,:,15.66,26.45
Annual,Percentage of individuals,Martinique,:,:,:,:,:,:,:,:,:,25.92,20.28
Annual,Percentage of individuals,Guyane,:,:,:,:,:,:,:,:,:,13.45,16.15
Annual,Percentage of individuals,La Réunion,:,:,:,:,:,:,:,:,:,20.94,27.62
Annual,Percentage of individuals,Croatia,:,45.88,48.39,42.55,37.58,35.66,30.42,25.72,26.62,26.28,28.91
Annual,Percentage of individuals,Hrvatska,:,:,48.39,42.55,37.58,35.66,30.42,25.72,26.62,26.28,28.91
Annual,Percentage of individuals,Jadranska Hrvatska,:,:,45.08,40.62,32.76,32.04,29.55,25.6,26.62,23.84,33.71
Annual,Percentage of individuals,Kontinentalna Hrvatska (NUTS 2016),:,:,49.94,43.45,39.79,37.28,30.81,25.78,26.61,27.39,26.89
Annual,Percentage of individuals,Hungary,40.95,37.92,32.41,33.09,30.37,26.65,24.41,23.37,21.05,20.02,17.07
Annual,Percentage of individuals,Közép-Magyarország,:,:,25.11,:,22.79,18.57,15.92,16.36,14.64,12.79,10.16
Annual,Percentage of individuals,Közép-Magyarország (NUTS 2013),:,:,25.11,:,22.79,18.57,15.92,16.36,14.64,12.79,10.16
Annual,Percentage of individuals,Dunántúl,:,:,31.62,:,30.59,27.13,25.62,23.74,20.58,19.21,17.14
Annual,Percentage of individuals,Közép-Dunántúl,:,:,31.24,:,29.35,25.33,22.89,21.22,17.84,16.86,13.6
Annual,Percentage of individuals,Nyugat-Dunántúl,:,:,29.09,:,27.16,25.48,25.4,23.34,21.49,18.75,18.01
Annual,Percentage of individuals,Dél-Dunántúl,:,:,34.69,:,35.7,31.01,29.06,27.15,22.81,22.5,20.39
Annual,Percentage of individuals,Alföld és Észak,:,:,38.22,:,35.71,32.21,29.8,28.36,26.27,26.18,22.38
Annual,Percentage of individuals,Észak-Magyarország,:,:,37.33,:,33.84,30.37,30.69,28.25,25.22,26.7,21.82
Annual,Percentage of individuals,Észak-Alföld,:,:,40.04,:,36.98,33.52,29.84,28.23,27.23,25.52,22.58
Annual,Percentage of individuals,Dél-Alföld,:,:,36.97,:,35.98,32.41,28.95,28.6,26.14,26.46,22.64
Annual,Percentage of individuals,Ireland,32.72,28.57,25.5,26.24,23.72,18.71,16.49,16.41,15.77,16.62,17.82
Annual,Percentage of individuals,Ireland,:,:,25.5,26.24,23.72,18.71,16.49,16.41,15.77,16.62,17.82
Annual,Percentage of individuals,"Border, Midland and Western (NUTS 2013)",:,:,30.92,33.2,28.86,22.58,20.75,20.28,20.04,20.19,22.27
Annual,Percentage of individuals,Southern and Eastern (NUTS 2013),:,:,23.56,23.72,21.85,17.3,14.94,15.03,14.27,15.39,16.32
Annual,Percentage of individuals,Iceland,7.03,5.62,5.83,4.45,3.58,3.29,2.12,1.76,0.78,:,1.09
Annual,Percentage of individuals,Ísland,:,:,:,4.45,3.58,3.29,2.12,1.76,0.78,:,1.09
Annual,Percentage of individuals,Ísland,:,:,:,4.45,:,:,:,:,:,:,1.09
Annual,Percentage of individuals,Italy,53.77,49.44,45.44,42.75,38.58,37.27,36.89,34.44,33.13,31.57,32.09
Annual,Percentage of individuals,Nord-Ovest,48.48,44.42,39.99,38.6,33.04,32.38,31.26,30.99,28.34,27.63,26.95
Annual,Percentage of individuals,Piemonte,53.11,46.58,43.16,40.9,35.47,32.94,34.1,34.59,31.06,30.12,29.06
Annual,Percentage of individuals,Valle d’Aosta/Vallée d’Aoste,50.76,46.5,40.92,41.28,35.33,32.98,29.44,28.87,30.21,25.7,26.57
Annual,Percentage of individuals,Liguria,53.85,50.1,46.7,43.45,36.47,37.37,32.06,32.07,28.27,27.2,23.15
Annual,Percentage of individuals,Lombardia,45.41,42.48,37.48,36.73,31.35,31.35,29.89,29.28,27.12,26.62,26.62
Annual,Percentage of individuals,Sud,62.54,57.9,54.09,50.88,47.6,47.44,48.11,44.06,42.23,40.17,41.96
Annual,Percentage of individuals,Abruzzo,56.11,49.68,49.77,39.61,38.26,37.51,38.96,36.76,34.31,29.67,31.08
Annual,Percentage of individuals,Molise,57.82,50.58,48.18,45.59,44.08,41.5,44.57,41.37,36.52,40.48,37.37
Annual,Percentage of individuals,Campania,65.86,60.58,55.19,51.63,50.54,48.59,51.79,47.76,43.81,41.8,42.17
Annual,Percentage of individuals,Puglia,61.31,59.08,55.7,54.94,48.45,50.34,47.23,42.29,43.88,41.93,45.29
Annual,Percentage of individuals,Basilicata,54.81,51.41,48.69,45.62,44.26,44.61,46.13,37.33,42.03,37.9,38.3
Annual,Percentage of individuals,Calabria,62.75,56.09,53.06,50.32,45.03,46.53,46.41,44.28,40.5,39.22,43.3
Annual,Percentage of individuals,Isole,60.49,55.69,52.34,46.92,43.9,42.81,41.91,39.56,38.78,37.25,39.37
Annual,Percentage of individuals,Sicilia,63.69,59.35,55.7,50.21,47.2,44.6,43.59,41.98,42.33,39.52,41.79
Annual,Percentage of individuals,Sardegna,51.24,45.36,42.88,37.53,34.32,37.64,37.09,32.44,28.5,30.45,32.25
Annual,Percentage of individuals,Nord-Est,49.39,44.6,40.91,39.08,35.9,32.21,31.38,28.61,29.56,26.09,26.78
Annual,Percentage of individuals,Provincia Autonoma di Bolzano/Bozen,44.97,38.75,32.35,30.73,31.57,26.89,25.76,22.69,22.51,25.0,26.1
Annual,Percentage of individuals,Provincia Autonoma di Trento,44.6,38.92,38.14,37.96,32.5,30.72,31.09,32.07,26.82,22.42,25.38
Annual,Percentage of individuals,Veneto,50.77,45.51,43.19,40.51,36.75,33.41,32.67,29.9,31.81,26.96,28.69
Annual,Percentage of individuals,Friuli-Venezia Giulia,48.35,44.27,40.92,34.76,35.35,31.71,31.06,27.62,25.57,25.56,26.14
Annual,Percentage of individuals,Emilia-Romagna,:,:,:,:,:,:,30.69,27.68,29.28,25.84,25.07
Annual,Percentage of individuals,Centro (IT),50.79,47.11,42.98,39.88,35.02,33.59,33.78,30.58,29.19,28.65,28.16
Annual,Percentage of individuals,Toscana,51.22,46.2,46.01,39.97,35.64,33.06,35.36,30.04,29.27,28.03,28.73
Annual,Percentage of individuals,Umbria,54.2,50.39,45.36,39.23,41.42,36.99,36.31,34.69,33.15,29.58,30.68
Annual,Percentage of individuals,Marche,:,:,:,:,:,:,34.41,30.54,30.82,26.69,25.45
Annual,Percentage of individuals,Lazio,49.1,45.89,39.49,39.36,31.84,32.78,32.21,30.31,28.11,29.42,28.13
Annual,Percentage of individuals,Lithuania,48.13,44.74,39.83,36.28,33.78,33.58,30.33,28.3,24.76,24.35,19.32
Annual,Percentage of individuals,Lietuva,:,:,:,36.28,33.78,33.58,30.33,28.3,24.76,24.35,19.32
Annual,Percentage of individuals,Lietuva (NUTS 2013),:,:,:,36.28,33.78,33.58,30.33,28.3,24.76,24.35,19.32
Annual,Percentage of individuals,Luxembourg,19.61,15.7,12.55,9.1,7.0,6.29,5.77,3.94,3.25,1.55,2.24
Annual,Percentage of individuals,Luxembourg,:,:,12.55,9.1,7.0,6.29,5.77,3.94,3.25,1.55,2.24
Annual,Percentage of individuals,Luxembourg,:,:,12.55,9.1,7.0,6.29,5.77,3.94,3.25,1.55,2.24
Annual,Percentage of individuals,Latvia,40.33,36.21,31.06,29.61,27.1,26.12,23.47,21.71,20.35,18.3,15.93
Annual,Percentage of individuals,Latvija,:,:,:,29.61,27.1,26.12,23.47,21.71,20.35,18.3,15.93
Annual,Percentage of individuals,Latvija,:,:,:,:,27.1,26.12,23.47,21.71,20.35,18.3,15.93
Annual,Percentage of individuals,Montenegro,:,:,:,:,:,:,34.24,:,:,:,25.05
Annual,Percentage of individuals,North Macedonia,56.58,:,41.5,40.44,39.55,:,36.05,31.24,27.89,25.6,23.77
Annual,Percentage of individuals,Severna Makedonija,:,:,:,40.44,39.55,:,36.05,31.24,27.89,25.6,23.77
Annual,Percentage of individuals,Severna Makedonija,:,:,:,40.44,39.55,:,36.05,31.24,27.89,25.6,23.77
Annual,Percentage of individuals,Malta,51.35,47.23,44.97,36.94,33.41,28.09,27.42,26.07,23.02,20.24,17.94
Annual,Percentage of individuals,Malta,:,:,:,36.94,33.41,28.09,27.42,26.07,23.02,20.24,17.94
Annual,Percentage of individuals,Malta,:,:,:,36.94,33.41,28.09,27.42,26.07,23.02,20.24,17.94
Annual,Percentage of individuals,Netherlands,11.56,9.65,8.58,7.55,6.74,5.79,4.65,3.79,4.48,3.88,3.0
Annual,Percentage of individuals,Noord-Nederland,13.72,9.75,10.34,10.48,10.42,5.45,4.54,4.05,3.33,6.16,2.96
Annual,Percentage of individuals,Groningen,13.24,10.22,6.37,11.2,12.82,3.83,5.19,5.22,2.05,8.6,1.41
Annual,Percentage of individuals,Friesland (NL),12.56,10.89,10.93,13.92,10.07,8.57,4.72,4.9,1.75,4.33,4.22
Annual,Percentage of individuals,Drenthe,15.8,7.66,14.42,5.42,7.99,3.41,3.5,1.52,7.04,5.54,3.24
Annual,Percentage of individuals,Oost-Nederland,11.6,9.29,7.7,8.61,6.97,5.82,4.96,4.44,4.26,3.0,4.28
