Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Greece,59.59,64.168,70.138,74.823,77.316,78.431,79.041,85.011,87.611,88.944,94.382,93.107,94.746,98.96,105.365,108.587,111.585,113.993,106.791,104.156,100.0,98.843,98.781,97.364,96.375,103.291,101.495,99.678 p,101.465 p,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Spain,70.024,71.441,73.271,75.061,76.415,78.593,80.282,82.757,84.751,87.646,90.496,93.882,97.567,103.858,105.221,104.616,102.942,100.614,100.214,100.084,100.0,99.303,99.596,101.159,105.56,112.359,114.264,116.420 p,123.636 p,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",European Union - 27 countries (from 2020),77.565,79.384,78.455,78.587,80.04,81.315,82.887,84.22,85.696,85.83,87.267,87.819,89.355,93.028,95.97,96.207,96.672,98.761,99.85,100.061,100.0,100.687,101.643,103.436,105.206,109.05,109.328,113.286,120.681,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Finland,73.655,74.241,73.137,73.814,74.778,74.815,76.538,77.383,77.523,77.549,79.238,80.042,80.057,84.567,91.718,90.675 b,92.6,96.928,98.309,99.216,100.0,98.983,95.77,98.326,100.06,100.634,104.484,109.859,115.656,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",France,76.487,77.238,77.173,76.964,77.451,78.399,80.022,82.269,83.943,84.507,86.055,87.395,88.382,90.589,93.826,94.55,95.382,97.737,98.98,99.643,100.0,100.806,101.676,102.481,101.592,106.013,106.437,111.397 p,116.053 p,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Croatia,55.71,59.74,64.928,72.334,78.065,81.811,80.277,84.691,88.59,90.04,91.931,92.989,96.178,100.582,106.946,106.341,106.051,105.278,102.057,100.372,100.0,97.771,97.551,101.174,99.974 b,108.847,103.387,110.904,127.439 p,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Hungary,31.258,38.137,45.428,50.858,54.32,60.501,67.136,71.311,76.353,80.176,82.132,83.78,87.989,91.992,93.416,93.228,95.035,99.8,99.126,99.488,100.0,103.697,108.14,111.019,116.232,123.361,126.624,144.827,167.022 p,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Ireland,93.616,94.275,93.68,96.198,96.879,99.522,104.895,105.631,110.978,113.403,118.357,122.818,128.253,137.75,133.422,122.356,123.194 b,124.341,123.888,117.606,100.0,104.74,101.056,99.283,101.27,92.714,87.97,88.993,103.789,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Italy,66.791,70.459,72.248,70.839,71.874,71.428,73.565,76.521,80.342,82.142,84.467,86.295,88.37,91.457,95.91,96.223,96.662,98.417,99.189,99.361,100.0,100.064,99.937,101.441,102.988,104.949,105.042,106.074,110.206,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Lithuania,46.249,59.238,67.528,73.55,73.186,67.28,65.0,66.014,65.953,69.1,73.706,82.688,86.874,96.175,94.65,88.859,89.417,90.865,93.215,95.706,100.0,105.515,109.702,114.385,121.358,126.372,134.409,154.342,173.547,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Luxembourg,58.882,61.202,61.336,60.591,61.364,63.749,67.462,69.76,70.301,71.546,74.746,76.31,76.907,82.975,87.694,87.526,92.555,94.513,96.242,98.186,100.0,98.821,103.98,109.048,111.735,115.904,117.057,126.262,140.08,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Latvia,35.78,43.69,44.481,45.355,47.085,47.094,46.835,45.623,47.554,50.371,57.748,66.606,84.218,101.909,92.566,83.554,84.552,85.551,90.623,94.752,100.0,103.985,108.006,113.086,120.636,126.801,125.829,140.151,159.557,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Malta,:,:,:,:,:,74.347,80.386,82.195,83.498,85.253,85.223,88.679,88.607,90.455,93.922,93.798,98.575,98.959,99.691,99.912,100.0,104.531,100.868,108.26,114.091,122.468,116.88,122.892,124.044,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Netherlands,73.732,74.187,74.853,75.874,77.336,79.865,81.637,85.223,87.231,87.246,87.416,87.774,89.631,92.596,97.699,96.655,97.523,100.287,100.943,100.997,100.0,101.191,101.76,104.493,107.76,115.146,113.5,116.551 p,125.791 p,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Poland,49.583,60.189,69.103,76.087,81.461 e,82.949,88.103,86.268,83.989 b,82.835,83.703,83.358,85.961,92.786,93.719,96.486 b,97.447,99.483,100.363,100.474,100.0,102.631,104.265,106.059,109.910 b,117.444,119.257,128.925,145.377,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Portugal,71.586,74.693,77.418,80.763,83.214,86.82,89.983,92.797,95.529,96.243,99.536,99.725,101.312,103.799,106.369,105.304,102.988,99.326,100.602,99.445,100.0,100.942,102.889,106.741,110.192,118.868,120.066,123.123,131.937 e,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Romania,2.530 d,3.629 d,7.359 d,14.003 d,19.359 d,31.824 d,46.334 d,46.550 d,56.542 d,59.056 b,71.815 d,76.350 d,77.209,94.819,93.429,99.194,93.673,96.043,99.595,102.804,100.0,111.833,121.339,128.979,138.316,146.873,149.538,165.326,187.306 p,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Sweden,69.495,72.305,73.374,70.491,71.729,75.168,78.951,79.76,80.89,80.38,81.027,81.102,84.772,89.318,93.449,91.112,93.162,97.231,98.827,100.308,100.0,101.871,104.764,108.57,109.682,113.04,112.829,117.57,125.674,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Slovenia,52.016,55.524,57.683,60.529,63.51,68.049,74.704,78.611,81.403,83.53,84.924,85.543,87.469,93.273,100.667,100.367,99.394,100.636,100.721,99.926,100.0,102.459,103.163,105.955,110.349,118.113,118.668,125.834,136.096,:
Annual,Nominal unit labour cost based on hours worked,"Index, 2015=100",Slovakia,50.679,55.038,60.283,63.798,66.736,73.643,75.988,79.466,82.614,84.102,86.718,88.121,88.884,92.774,99.101,96.056,97.208,98.132,99.164,99.677,100.0,102.72,107.546,111.678,117.961,122.647,122.985,132.337,144.45,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Austria,:,:,:,:,:,:,:,:,:,:,2.7,4.2,5.1,8.5,13.3,12.4,12.9,15.0,16.5,18.7,20.2,20.3,20.9,19.8,17.1,26.0,24.1,23.6,30.8,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Belgium,:,:,:,:,:,:,:,:,:,:,10.9,12.6,14.4,18.8,22.0 b,21.8 b,20.7 b,21.2 b,22.9 b,23.7 b,22.0 b,19.5 b,19.9 b,15.7 b,12.8,14.3,13.7,15.7,22.1 p,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Bulgaria,:,:,:,:,:,:,:,:,:,:,3673.6,2226.6,136.4,74.2,72.9,75.1,66.4,72.6,83.8,87.0,81.4,81.6,82.3,74.4,59.7,66.6,68.4,78.6,81.9,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Cyprus,:,:,:,:,:,:,:,:,:,:,37.0,31.1,26.2,29.6,36.8,32.3,31.3,29.5,13.7,7.6,-1.6,-4.1,-3.1,-3.2,-6.0,-1.5,-6.9,-4.3,3.6 p,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Czechia,:,:,:,:,:,:,:,:,:,:,69.0,50.1,39.2,34.0,33.0,28.7,22.2,16.7,11.9,10.8,12.1,15.1,16.5,19.8,21.5,30.4,34.7,39.2,49.8,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Germany,:,:,:,:,:,:,15.6,9.4,6.4,5.3,1.9,-0.5,0.2,2.8,9.2,6.6,7.0,9.5,10.5,12.6,15.6,19.6,21.5,21.9,17.5,23.1,22.4 p,23.7 p,29.0 p,34.0 p
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Denmark,24.7,24.6,16.0,14.3,12.5,11.3,13.5,16.4,18.1,20.9,21.9,21.2,25.9,28.4,32.2,30.2,25.5,22.3,20.1,21.3,20.7,18.0,12.6,8.4,4.7,8.8,7.4,11.7,13.5,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Euro area – 20 countries (from 2023),:,:,:,:,:,:,:,:,:,:,11.6,10.3,13.6,17.9,21.4,19.4,18.2,18.0,16.9,16.7,15.5,15.5,14.7,12.7,9.7,14.3,13.7,15.1,20.8,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Estonia,:,:,:,:,:,:,:,:,:,:,75.5 u,60.8 u,76.8 u,91.2 u,87.1 u,73.9,69.1,70.2,69.8,68.5,70.7,61.9,43.6,32.5,37.9,51.1,52.6,65.6,81.6,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Greece,:,:,:,:,:,:,:,:,:,:,58.4,45.1,35.1,32.3,36.3,38.4,41.2,34.1,21.9,17.1,6.0,6.2,4.3,-1.6,-8.5,-4.9,-9.0,-12.6 p,-5.0 p,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Spain,:,:,:,:,:,:,:,:,:,:,29.2,31.4,33.2,38.4,37.7,33.1,28.2,21.6,18.2,14.2,10.5,5.8,2.1,-2.6,0.3,7.4,11.0,15.7 p,23.4 p,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,:,12.5,10.6,13.9,18.4,19.9,18.3,16.6,17.3,16.5,16.6,14.6,14.7,13.8,11.2,9.6,13.3,13.1,14.7,20.9,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Finland,31.3,27.2,19.3,15.6,10.2,1.6,-2.7,-0.3,4.4,6.8,7.6,7.8,9.5,14.6,22.7,21.2 b,21.0 b,25.3 b,26.8 b,27.9 b,26.2 b,23.7 b,19.6 b,16.3 b,9.1 b,11.0,12.8,13.3,17.6,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),France,14.7,13.1,11.6,10.8,10.1,8.2,7.5,9.0,9.5,11.3,12.5,13.2,14.5,17.7,21.1,20.6,19.2,18.8,17.9,17.9,16.2,15.3,15.0,13.1,8.3,12.1,11.6,14.0 p,17.2 p,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Croatia,:,:,:,:,:,:,:,:,:,:,65.0,55.7,48.1,39.1,37.0,30.0,32.1,24.3,15.2,11.5,8.8,5.1,1.4,0.6,-6.5 b,2.4 b,-2.5 b,5.3 b,24.9 b,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Hungary,:,:,:,:,:,:,:,:,:,:,162.8,119.7,93.7,80.9,72.0,54.1,41.6,39.9,29.8,24.1,21.8,23.8,22.9,20.7,24.4,32.3,33.2,45.1,68.5 p,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Ireland,:,:,:,:,:,:,:,:,:,:,26.4,30.3,36.9,43.2,37.7,22.9,17.4 b,17.7 b,11.6 b,3.7 b,-15.5 b,-14.7 b,-21.2 b,-27.9 b,-24.1 b,-24.2 b,-28.6,-28.4,-16.2,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Italy,:,:,:,:,:,:,:,:,:,:,26.5,22.5,22.3,29.1,33.4,34.7,31.4,28.6,23.5,21.0,18.4,16.0,13.1,10.9,7.4,9.1,8.7,7.8,11.1,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Lithuania,:,:,:,:,:,:,:,:,:,:,59.4,39.6,28.6,30.8,29.3,32.1,37.6,37.6,41.3,38.5,35.7,27.6,26.3,18.9,28.2,42.2,50.3,69.9,86.2,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Luxembourg,:,:,:,:,:,:,:,:,:,:,26.9,24.7,25.4,36.9,42.9,37.3,37.2,35.5,36.9,37.2,33.8,29.5,35.2,31.4,27.4,32.4,26.5,33.6,45.6,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Latvia,:,:,:,:,:,:,:,:,:,:,61.4,52.5,89.3,124.7,96.6,77.4,80.5,87.5,90.6,88.1,73.2,56.1,28.2,11.0,30.3,51.8,48.8,63.8,76.1,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,26.2,22.6,20.4,19.4,17.2,17.3,17.9,13.8,19.7,21.5,30.6,18.6,24.2,24.4,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Netherlands,:,:,:,:,:,:,:,:,:,:,18.6,18.3,19.7,22.0,26.3,21.0,19.5,17.7,15.7,15.8,14.4,15.3,13.5,12.8,10.3,19.1,16.4,16.2 p,24.6 p,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Poland,:,:,:,:,:,:,:,:,:,:,68.8 b,38.5 b,24.4 b,21.9 b,15.0 b,16.3 b,10.6 b,15.3 b,19.5 b,21.3 b,19.5 b,23.1 b,21.3 b,14.3 b,17.3 b,21.7 b,22.4 b,29.6 b,44.9 b,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Portugal,:,:,:,:,:,:,:,:,:,:,39.0,33.5,30.9,28.5,27.8,21.3,14.5,7.0,5.3,3.3,0.5,1.2,1.6,2.8,3.6,12.9,16.6,24.0,31.1 e,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Romania,:,:,:,:,:,:,:,:,:,:,2739.0 b,2003.7 b,949.2 b,577.1 b,382.6 b,211.7 b,102.2 b,106.3 b,76.1 b,74.1,39.2 d,46.5 d,57.2,36.0,48.0,48.1,59.6,72.1,88.1 p,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Sweden,:,:,:,:,:,:,:,:,17.8,15.6,16.6,12.2,15.5,26.7,30.3,21.2,18.0,21.9,22.2,24.8,23.4,25.6,23.6,21.6,17.4,24.1,21.1,20.9,27.2,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Slovenia,:,:,:,:,:,:,:,:,:,:,63.3,54.1,51.6,54.1,58.5,47.5,33.1,28.0,23.7,19.6,17.8,19.8,17.9,13.6,9.6,17.7,19.4,25.0,35.1,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-10),Slovakia,:,:,:,:,:,:,:,:,:,:,71.1,60.1,47.4,45.4,48.5,30.4,27.9,23.5,20.0,18.5,15.3,16.6,21.0,20.4,19.0,27.7,26.5,34.9,45.7,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Austria,:,0.0,-0.3,0.1,-0.1,0.4,0.6,0.6,1.2,-0.2,0.3,1.4,0.6,3.4,4.4,-0.4,1.1,2.5,2.5,1.7,1.6,1.5,1.1,2.4,2.0,7.2,-0.5,2.1,8.6,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Belgium,:,0.9,0.0,1.0,1.2,0.3,3.8,3.0,0.6,-1.1,0.8,2.5,1.5,4.9,3.9 b,0.2,2.8,3.4,2.0,-0.4,-0.6,0.4,1.8,1.3,1.3,1.5,2.3,5.2,7.6 p,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Bulgaria,:,67.3,972.7,51.7,11.7,2.7,7.6,0.5,2.3,3.2,5.7,3.2,9.0,11.7,10.9,4.0,2.3,4.3,8.9,5.0,2.6,3.2,9.5,6.9,1.6,8.5,3.4,10.6,11.0,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Cyprus,:,4.0,4.0,-1.2,1.8,2.0,2.5,2.6,9.2,1.9,5.6,-0.5,0.1,1.4,7.4,-1.3,1.7,1.1,-4.1,-3.5,-3.4,-3.0,1.2,1.2,4.4,3.5,-3.9,3.9,3.8 p,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Czechia,:,13.3,10.4,7.6,2.8,3.1,5.6,6.8,4.0,2.3,-1.4,0.7,2.4,3.6,2.0,-0.1,0.3,1.9,-0.2,1.2,-0.2,3.3,3.8,6.6,3.4,7.2,3.6,5.4,7.4,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Germany,2.5,0.2,-1.0,0.1,0.7,1.0,-0.2,1.0,1.3,-0.4,-0.7,-2.3,-0.3,2.8,6.9,-1.4,0.2,3.3,2.3,1.4,1.9,1.2,1.2,3.2,3.0,3.2,-0.3 p,4.4 p,6.7 p,5.4 p
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Denmark,1.1,2.4,0.9,3.2,1.6,0.7,3.8,3.7,2.1,-0.2,1.9,1.8,4.8,5.2,4.6,-0.8,0.1,1.0,0.3,0.8,1.4,-0.4,0.0,1.3,1.0,3.2,-1.3,5.0,1.9,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Euro area – 20 countries (from 2023),:,1.8,-1.5,-0.1,1.6,1.1,1.5,2.4,2.2,0.7,1.3,0.7,1.4,3.7,4.6,-0.5,0.5,2.2,1.3,0.5,0.2,0.7,0.7,1.9,1.9,3.6,0.0,3.4,6.3,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Estonia,:,19.8 u,6.2 u,7.1 u,3.4 u,2.4 u,4.0,3.2,5.1,4.6,2.9,9.8,16.8,15.9,1.2,-4.7,1.2,3.8,4.9,3.8,4.2,4.1,3.6,7.0,5.3,4.4,2.2,12.7,15.0,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Greece,:,7.7,9.3,6.7,3.3,1.4,0.8,7.6,3.1,1.5,6.1,-1.4,1.8,4.4,6.5,3.1,2.8,2.2,-6.3,-2.5,-4.0,-1.2,-0.1,-1.4,-1.0,7.2,-1.7,-1.8 p,1.8 p,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Spain,:,2.0,2.6,2.4,1.8,2.9,2.1,3.1,2.4,3.4,3.3,3.7,3.9,6.4,1.3,-0.6,-1.6,-2.3,-0.4,-0.1,-0.1,-0.7,0.3,1.6,4.4,6.4,1.7,1.9 p,6.2 p,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),European Union - 27 countries (from 2020),:,2.3,-1.2,0.2,1.8,1.6,1.9,1.6,1.8,0.2,1.7,0.6,1.7,4.1,3.2,0.2,0.5,2.2,1.1,0.2,-0.1,0.7,0.9,1.8,1.7,3.7,0.3,3.6,6.5,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Finland,1.4,0.8,-1.5,0.9,1.3,0.0,2.3,1.1,0.2,0.0,2.2,1.0,0.0,5.6,8.5,-1.1 b,2.1,4.7,1.4,0.9,0.8,-1.0,-3.2,2.7,1.8,0.6,3.8,5.1,5.3,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),France,0.7,1.0,-0.1,-0.3,0.6,1.2,2.1,2.8,2.0,0.7,1.8,1.6,1.1,2.5,3.6,0.8,0.9,2.5,1.3,0.7,0.4,0.8,0.9,0.8,-0.9,4.4,0.4,4.7 p,4.2 p,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Croatia,:,7.2,8.7,11.4,7.9,4.8,-1.9,5.5,4.6,1.6,2.1,1.2,3.4,4.6,6.3,-0.6,-0.3,-0.7,-3.1,-1.7,-0.4,-2.2,-0.2,3.7,-1.2 b,8.9,-5.0,7.3,14.9 p,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Hungary,:,22.0,19.1,12.0,6.8,11.4,11.0,6.2,7.1,5.0,2.4,2.0,5.0,4.5,1.5,-0.2,1.9,5.0,-0.7,0.4,0.5,3.7,4.3,2.7,4.7,6.1,2.6,14.4,15.3 p,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Ireland,:,0.7,-0.6,2.7,0.7,2.7,5.4,0.7,5.1,2.2,4.4,3.8,4.4,7.4,-3.1,-8.3,0.7 b,0.9,-0.4,-5.1,-15.0,4.7,-3.5,-1.8,2.0,-8.4,-5.1,1.2,16.6,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Italy,:,5.5,2.5,-1.9,1.5,-0.6,3.0,4.0,5.0,2.2,2.8,2.2,2.4,3.5,4.9,0.3,0.5,1.8,0.8,0.2,0.6,0.1,-0.1,1.5,1.5,1.9,0.1,1.0,3.9,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Lithuania,:,28.1,14.0,8.9,-0.5,-8.1,-3.4,1.6,-0.1,4.8,6.7,12.2,5.1,10.7,-1.6,-6.1,0.6,1.6,2.6,2.7,4.5,5.5,4.0,4.3,6.1,4.1,6.4,14.8,12.4,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Luxembourg,:,3.9,0.2,-1.2,1.3,3.9,5.8,3.4,0.8,1.8,4.5,2.1,0.8,7.9,5.7,-0.2,5.7,2.1,1.8,2.0,1.8,-1.2,5.2,4.9,2.5,3.7,1.0,7.9,10.9,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Latvia,:,22.1,1.8,2.0,3.8,0.0,-0.6,-2.6,4.2,5.9,14.6,15.3,26.4,21.0,-9.2,-9.7,1.2,1.2,5.9,4.6,5.5,4.0,3.9,4.7,6.7,5.1,-0.8,11.4,13.8,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Malta,:,:,:,:,:,:,8.1,2.3,1.6,2.1,0.0,4.1,-0.1,2.1,3.8,-0.1,5.1,0.4,0.7,0.2,0.1,4.5,-3.5,7.3,5.4,7.3,-4.6,5.1,0.9,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Netherlands,:,0.6,0.9,1.4,1.9,3.3,2.2,4.4,2.4,0.0,0.2,0.4,2.1,3.3,5.5,-1.1,0.9,2.8,0.7,0.1,-1.0,1.2,0.6,2.7,3.1,6.9,-1.4,2.7 p,7.9 p,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Poland,:,21.4,14.8,10.1,7.1 e,1.8 e,6.2,-2.1,-2.6 b,-1.4,1.0,-0.4,3.1,7.9,1.0,3.0 b,1.0,2.1,0.9,0.1,-0.5,2.6,1.6,1.7,3.6 b,6.9,1.5,8.1,12.8,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Portugal,:,4.3,3.6,4.3,3.0,4.3,3.6,3.1,2.9,0.7,3.4,0.2,1.6,2.5,2.5,-1.0,-2.2,-3.6,1.3,-1.2,0.6,0.9,1.9,3.7,3.2,7.9,1.0,2.5,7.2 e,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Romania,:,43.5 d,102.8 d,90.3 d,38.2 d,64.4 d,45.6 d,0.5 d,21.5 d,4.4 b,21.6 d,6.3 d,1.1 d,22.8,-1.5,6.2,-5.6,2.5,3.7,3.2,-2.7,11.8,8.5,6.3,7.2,6.2,1.8,10.6,13.3 p,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Sweden,0.0,4.0,1.5,-3.9,1.8,4.8,5.0,1.0,1.4,-0.6,0.8,0.1,4.5,5.4,4.6,-2.5,2.2,4.4,1.6,1.5,-0.3,1.9,2.8,3.6,1.0,3.1,-0.2,4.2,6.9,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Slovenia,:,6.7,3.9,4.9,4.9,7.1,9.8,5.2,3.6,2.6,1.7,0.7,2.3,6.6,7.9,-0.3,-1.0,1.2,0.1,-0.8,0.1,2.5,0.7,2.7,4.1,7.0,0.5,6.0,8.2,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-1),Slovakia,:,8.6,9.5,5.8,4.6,10.3,3.2,4.6,4.0,1.8,3.1,1.6,0.9,4.4,6.8,-3.1,1.2,0.9,1.1,0.5,0.3,2.7,4.7,3.8,5.6,4.0,0.3,7.6,9.2,:
Annual,Nominal unit labour cost based on hours worked,Percentage change (t/t-3),Austria,:,:,:,-0.2,-0.2,0.4,1.0,1.7,2.5,1.7,1.3,1.5,2.3,5.4,8.5,7.4,5.0,3.2,6.3,6.9,5.9,4.8,4.2,5.1,5.6,11.9,8.8,8.9,10.3,:
