Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Finland,:,:,:,:,:,:,:,:,:,0.4,-0.4,0.2,0.8,0.8,0.2,-0.9,-1.4,-1.1,-0.2,0.0,0.1
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),France,:,:,:,0.2,-0.2,-0.6,-0.5,0.3,0.7,0.6,0.5,0.6,0.5,0.2,-0.2,-0.6,-0.8,-1.0,-0.2 d,-0.3 d,-0.1 d
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Croatia,:,:,:,:,:,:,:,:,:,5.2 b,4.4,1.8,-0.1,-4.3,-5.7,-6.8,-4.3,-2.4,-0.7,0.0,0.0
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Hungary,:,:,:,:,:,:,:,:,:,0.8,-0.5,-1.5,-1.8,-2.5,-2.0,-1.6 b,-1.2,-0.5,-0.1,0.1,0.3
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Ireland,:,:,:,:,:,:,:,:,:,5.7,1.0,-2.2,-3.9,-3.7,-3.6,-3.2,-2.6,-1.6,-0.3 b,-0.3,-0.3
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Italy,:,:,:,:,:,:,:,:,:,2.3,3.1,3.6,1.4,-0.3,-1.3,-0.9 b,-1.2,-1.8,-1.1,-1.3,-0.9
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Lithuania,:,:,:,:,:,:,:,:,:,3.3,-2.3,-3.2,-2.7,-2.1,-2.1,-1.9,-1.1,-0.2,0.6,0.4,-0.2
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Luxembourg,:,:,:,:,:,:,:,:,:,0.4,0.5,0.2,0.3 b,0.4,0.5,-0.5,-0.9,-0.4,0.4,0.0,0.0
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Latvia,:,:,:,:,:,:,:,:,:,3.6,-3.4,-4.7,-3.7,-1.9,-1.5,-1.5,-1.7,-1.2,-1.1,-0.7,-0.6
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Malta,:,:,:,:,:,:,:,:,:,0.9,-0.6,-1.0,-1.1,-1.1,-0.9,-0.8,-1.4,-0.7,-0.9,0.2,-0.5
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Netherlands,:,:,:,:,:,:,:,:,:,0.8,1.2,1.3,1.0,0.0,-1.0,-1.5,-1.4,-1.0,-0.4,-0.2,-0.2
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Poland,:,:,:,:,:,:,:,:,:,1.6,1.4,0.2,-1.2,-2.3,-2.4,-2.0,-1.5 b,-0.9,-0.1,0.2,0.2
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Portugal,:,:,:,:,:,:,:,:,:,3.3,3.4,2.1,-0.7,-3.3,-4.1,-4.2,-3.6,-2.3,-0.3,0.0,0.2
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Romania,:,:,:,:,:,:,:,:,:,1.1,0.9,-0.2,-0.1,-0.5,-1.0,-1.4,-1.4,-0.6,-0.2,0.2,0.4
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Sweden,:,:,:,:,:,-0.3,0.1,0.7,0.6,0.3,-0.1,-0.1,-0.1,-0.2,-0.2,-0.4,-0.4,-0.1,0.9,1.1,0.6
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Slovenia,:,:,:,:,:,:,:,:,:,2.5,2.0,1.6,0.4,-0.9,-2.2,-2.5,-2.4,-1.2,-0.3,-0.3,-0.5
Annual,Total,From 15 to 74 years,Percentage point change (t-(t-3)),Slovakia,:,:,:,:,:,:,:,:,:,3.3,0.9,0.0,-2.1,-4.8,-4.8,-4.1,-2.9,-2.2,-0.8,0.2,0.1
