Annual,Number,125 cm³ or less,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1338900.0,1262340.0,1566157.0,1650410.0,1665332.0,1682979.0,1725256.0,1764055.0,1799487.0,1853187.0,1891709.0,2080650.0,2379163.0
Annual,Number,125 cm³ or less,United Kingdom,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,222000.0,199000.0,189000.0,265000.0,271000.0,287000.0,323000.0,349000.0,355000.0,365000.0,266094.0,269000.0,: @C,: @C,299000 d,293000 d,290000 d,301000 d,307000 d,308000.0,:,306000.0,311045.0,298486.0,295554.0,:,:,320207.0,325578.0,322788.0
Annual,Number,125 cm³ or less,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,601.0,850.0,876.0,:,1232.0,:,:
Annual,Number,Total,Albania,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15146.0,2275.0,2552.0
Annual,Number,Total,Austria,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,105000.0,105000.0,112000.0,125000.0,138000.0,374000.0,175000.0,194000.0,213000.0,238000.0,263000.0,280000.0,295000.0,293000 b,305000.0,316000.0,326000.0,332000.0,347000.0,362000.0,378000.0,394000.0,411000.0,431000.0,450277.0,467956.0,484687.0,504302.0,520566.0,536964.0,587246.0,608913.0,631706.0,652485.0,671202.0
Annual,Number,Total,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7883.0,7835.0,8234.0,8607.0,9615.0,10552.0,11304.0,11688.0,13131.0,15529.0,17734.0
Annual,Number,Total,Belgium,:,:,:,:,:,:,:,:,:,110000.0,113000.0,117000.0,122000.0,126000.0,129000.0,130000.0,130000.0,131000.0,131000.0,134000.0,139000.0,149000.0,162000.0,175000.0,187000.0,200000 d,212000 d,225000 d,241000.0,261000.0,278000.0,294000.0,306000.0,319000.0,322000.0,346000.0,360000.0,374000.0,388000.0,404000.0,419000.0,434000.0,441000.0,422164.0,430092.0,439422.0,448746.0,456284.0,466779.0,475640.0,490039.0,503974.0,515215.0,520162 i
Annual,Number,Total,Bulgaria,246470.0,:,:,:,:,250870.0,:,:,:,:,221180.0,:,:,:,:,201881000.0,:,:,:,:,225533.0,226853.0,228334.0,230600.0,232400.0,233400.0,234950.0,236260.0,233952.0,235000.0,236300.0,238000.0,239600.0,243000.0,93000.0,98000.0,43000 d,51000.0,60000.0,67000.0,70000.0,74000.0,78000.0,82000.0,88035.0,93869.0,99797.0,105988.0,112388.0,118738.0,124311.0,129524.0,136919.0,146629.0
Annual,Number,Total,Switzerland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,262000.0,299000.0,320000.0,336000.0,348000.0,357000.0,371000.0,382000.0,411000.0,435000.0,464000.0,494000.0,521000.0,545000.0,567000.0,583000.0,592000.0,609000 e,619000 e,637000.0,637000 e,651000 e,666000 e,680000 e,687990.0,699219.0,710022.0,720381.0,729149.0,739344.0,744542.0,771586.0,791323.0,789794.0,805653.0
Annual,Number,Total,Cyprus,:,:,:,:,:,2900.0,:,:,:,:,8400.0,:,:,:,:,10800.0,:,:,:,:,14500.0,14800.0,14100.0,13300.0,13100.0,13000.0,12100.0,11900.0,11900.0,12700.0,12700.0,13000.0,12900.0,14300.0,15400.0,16200.0,17300.0,19200.0,22400.0,23500.0,23700.0,23900.0,25300.0,25224.0,26578.0,25802.0,26414.0,27242.0,28183.0,28682.0,29735.0,31108.0,32112.0,33644.0
Annual,Number,Total,Czechia,709000.0,:,:,:,:,574000.0,:,:,:,:,542000.0,:,:,:,:,465000.0,:,:,:,:,454000.0,:,:,400968.0,402882.0,404000.0,918200.0,929600.0,927000.0,800000.0,748100.0,755500.0,760000 d,752000 d,757000 d,794000.0,823000 d,860000 d,893000 d,903000 d,924000 d,944000 d,977000 d,977197.0,998816.0,1046467.0,1074880.0,1102392.0,1132085.0,1163140.0,1196354.0,1217894.0,1266945.0,1305062.0
Annual,Number,Total,Germany,229000 d,:,:,:,:,455000 d,:,:,:,479000.0,572000 d,738000.0,970000.0,1166000.0,1300000.0,1365000 d,1380000.0,1367000.0,1353000.0,1363000.0,1400000 d,1468000 d,:,1894000 d,2083000 d,2267000 d,2470000 d,2717000 d,2926000 d,3177000 d,3410000 b,3557000.0,3657000.0,3745000.0,3828000.0,3903000.0,3969000.0,3566000 b,3659000 d,3763000.0,3828000.0,3908000.0,3983000.0,4055000.0,4145000.0,4228000.0,4314493.0,4218982.0,4284918.0,4353128.0,4507485.0,4626490.0,4757613.0,4838684.0
Annual,Number,Total,Denmark,:,:,:,:,:,:,:,:,:,35000.0,34000.0,35000.0,37000.0,39000.0,40000.0,41000.0,42000.0,42000.0,42000.0,43000.0,44000.0,45000.0,46000.0,47000.0,49000.0,52000.0,56000.0,60000.0,64000.0,69000.0,74000.0,78000.0,83000.0,:,:,:,119000.0,133914.0,143546.0,:,:,:,:,150360.0,151542.0,153411.0,156311.0,158377.0,160823.0,162032.0,165527.0,168418.0,169237.0,170347.0
Annual,Number,Total,Estonia,:,:,:,:,:,:,:,:,:,:,110800.0,:,:,:,:,:,:,:,:,:,105700.0,100196.0,99952.0,97133.0,2200.0,3300.0,4680.0,5300.0,6100.0,6700.0,6700.0,6800.0,7200.0,8100.0,9000.0,10200.0,12600.0,14800.0,17600.0,18510.0,19540.0,21100.0,22800.0,24828.0,26975.0,:,31255.0,32978.0,34629.0,36782.0,38707.0,40778.0,46095.0,46183.0
Annual,Number,Total,Greece,:,:,:,:,:,:,:,:,:,110000.0,120000.0,130000.0,146000.0,150000.0,155000.0,169000.0,179000.0,189000.0,198000.0,220000.0,257000.0,296000.0,340000.0,388000.0,429000.0,476000.0,518000.0,571000.0,634000.0,711000.0,781000.0,853000.0,911000.0,970000.0,1042605.0,1124172.0,1205816.0,1298688.0,1388607.0,1448851.0,1499133.0,1534902.0,1556435.0,1568596.0,1592929.0,1619621.0,1653528.0,1656657.0,1583491.0,1609923.0,1637608.0,1675804.0,1724438.0,1782022.0
Annual,Number,Total,Spain,:,:,:,:,:,:,:,:,:,1204000.0,1231000.0,1257000.0,1283000.0,1310000.0,706000.0,739000.0,775000.0,821000.0,885000.0,976000.0,1073000.0,1174000.0,1252000.0,1279000.0,1288000.0,1301000 d,1308000 d,1326000 d,1361000 d,1404000 d,1446000 d,1483000 d,1517000 d,1514000.0,1612000 d,:,2058000 d,2311000 d,2501000 d,2607000 d,2708000 d,2798000 d,2852000 d,2891000.0,2972165.0,3079463.0,3275077.0,3389093.0,3520005.0,3665480.0,3792477.0,3921516.0,4061665.0,4218164.0
Annual,Number,Total,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,13812140.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Finland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,56000.0,60000 d,62000 d,64000 d,64000 d,64000 d,65000.0,66000 d,69000 d,73000 d,80000 d,91000 d,103000 d,116000 d,130000 d,143000 d,156000 d,172000 d,188000 d,204000 d,216000 d,227000.0,237000.0,245000.0,252000.0,257094.0,260112.0,264186.0,267898.0,272168.0,276623.0,281277.0,285669.0,290233.0,294533.0
Annual,Number,Total,France,:,:,:,:,:,:,:,:,:,545000.0,625000.0,637000.0,650000.0,653000.0,645000.0,629000.0,618000.0,648000.0,:,:,:,:,847000.0,763000.0,744000.0,893000.0,738000.0,779000.0,839000.0,912000.0,968000.0,1019000.0,1054000.0,1091000.0,1131000.0,1177000.0,1248000.0,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Georgia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,29317.0
Annual,Number,Total,Croatia,36000.0,:,:,:,:,21000.0,:,:,:,:,34000.0,:,:,:,:,21000.0,:,:,:,:,18000.0,13070.0,9590.0,7000.0,9000.0,10000.0,14000.0,17000.0,19000.0,20000.0,22000.0,24000.0,28000.0,34000.0,39000.0,44000.0,50000.0,58000.0,65000.0,66000.0,64000.0,65000.0,60000.0,60200.0,61688.0,62998.0,65366.0,69148.0,73997.0,78650.0,81305.0,85793.0,92597.0,101515.0
Annual,Number,Total,Hungary,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,168817.0,:,162761.0,157693.0,157407.0,159152.0,151019.0,138029.0,97073.0,88000.0,91000.0,93100.0,97500.0,103000.0,112000.0,123000.0,204000.0,204000.0,141000.0,141960.0,142250.0,147380.0,151410.0,157178.0,161540.0,162828.0,162148.0,167413.0,176070.0,185943.0,194594.0,202521.0,210746.0,221391.0
Annual,Number,Total,Ireland,41000.0,:,:,:,:,36700.0,:,:,:,:,28000.0,:,:,:,:,26000.0,:,:,:,:,22744.0,24652.0,24649.0,23921.0,23632.0,23452.0,23847.0,24424.0,24398.0,26700.0,31000.0,33000.0,33000.0,35000.0,35000.0,34000.0,35000.0,37000.0,35640.0,36380.0,38140.0,34210.0,32870.0,34520.0,34520.0,34960.0,36010.0,37940.0,38260.0,40560.0,42980.0,44800.0,45430.0,46810.0
Annual,Number,Total,Iceland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1000.0,2000 d,1000 d,2000 d,2000 d,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,3000.0,3000.0,3000.0,4000 e,:,:,:,:,:,:,:,:,:,:,:,8230.0,10832.0,10276.0,10144.0,10185.0,:,:
Annual,Number,Total,Italy,:,:,:,:,:,:,:,:,:,914000.0,828000.0,865000.0,961000.0,1585000.0,1696000.0,2000000.0,2204000.0,2384000.0,2411000.0,2431000.0,2510000.0,2518000.0,2560000.0,:,2540000.0,2531000.0,2573000.0,2598000.0,2759000 p,2976000.0,3376000.0,3732000.0,4050000.0,4376000.0,4575000.0,4938000.0,5289000.0,5590000.0,5859000.0,6118000.0,6305000.0,6428000.0,6483000.0,6482000.0,6505620.0,6543612.0,6606844.0,6689911.0,6780733.0,6896048.0,7003618.0,7152760.0,7302597.0,:
Annual,Number,Total,Liechtenstein,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1500 d,1660 d,1780 d,1900 d,2060 d,2130 d,2220 d,2310 d,2402 d,2562 d,2667.0,2825.0,2880 d,3120 d,3250 d,3420 d,3490.0,3570.0,3650.0,3800.0,3914.0,4100.0,4218.0,4308.0,4321.0,4432.0,4583.0,4569.0,4535.0
Annual,Number,Total,Lithuania,17100 e,:,:,:,:,26540 e,:,:,:,:,28780 e,:,:,:,:,22652 e,:,:,:,:,:,:,:,:,:,20033 d,19402 d,19128 d,19266 d,19515 d,19842 d,20244 d,21017 d,21873 d,22861 d,24027 d,25478 d,28826 d,34029 d,36562 d,38995.0,41349 d,43605.0,45983.0,23374 b,26651.0,28784.0,31112.0,33666.0,39703.0,45883.0,52614.0,59984.0,67283.0
Annual,Number,Total,Luxembourg,:,:,:,:,:,:,:,:,:,2000.0,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,4000.0,4000.0,5000.0,7000.0,8000.0,:,:,:,9946.0,10819.0,11490.0,11950.0,13000.0,14000.0,14000.0,14000.0,15000.0,15000.0,15000.0,17300.0,15800.0,16200.0,16500.0,17226.0,17890.0,18569.0,19485.0,20601.0,24054.0,22705.0,24039.0,25330.0,26474.0,27539.0
Annual,Number,Total,Latvia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,8970.0,11100.0,15729.0,18444.0,19267.0,19409.0,20100.0,20700.0,21400.0,22200.0,22900.0,23982.0,25193.0,27210.0,30870.0,34154.0,33590.0,17188 d,17385.0,17879.0,18587.0,19807.0,21241.0,20329.0,22166.0,23713.0,26785.0,29561.0,32893.0,35732.0,38900.0
Annual,Number,Total,Moldova,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,30875.0,32096.0,33260.0,34571.0,36493.0,39646.0,35213.0,38774.0,42652.0,46984.0
Annual,Number,Total,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4363.0,4744.0,5655.0,6300.0,5765.0,6261.0,7165.0,8927.0
Annual,Number,Total,North Macedonia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1868.0,1827.0,2745.0,3003.0,1451.0,2305.0,2703.0,3439.0,3566.0,4000.0,4000.0,4000.0,3000.0,:,:,1700.0,3400.0,4400.0,8630.0,9100.0,7760.0,8370.0,8470.0,8093.0,8634.0,10050.0,11697.0,14152.0,13343.0,11999.0,12794.0,15786.0,18775.0,22904.0
Annual,Number,Total,Malta,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,7685.0,:,:,:,17179.0,17411.0,11663.0,13881.0,11200.0,11870.0,12402.0,12830.0,13324.0,:,:,12032.0,12692.0,13440.0,14354.0,14457 d,14787.0,15634.0,15747.0,16813.0,18258.0,19918.0,23191.0,25510.0,26955.0,29252.0,31152.0,33981.0,37875.0,40372.0
Annual,Number,Total,Netherlands,:,:,:,:,:,:,:,:,:,100000.0,108000.0,117000.0,125000.0,126000.0,128000.0,128000.0,128000.0,129000.0,133000.0,:,163000 d,191000 d,232000 d,270000.0,294000.0,315000.0,354000.0,373000.0,392000.0,414000.0,438000.0,461000.0,494000.0,516000.0,537000.0,553000.0,568000.0,585000.0,606000.0,623000.0,636000.0,647000.0,653000.0,653991.0,652336.0,652544.0,655991.0,661639.0,646046.0,654387.0,666597.0,677787.0,690724.0,703315.0
Annual,Number,Total,Norway,39000.0,:,:,:,:,15000.0,:,:,:,:,16000.0,:,:,:,:,21000.0,:,:,29000.0,30000.0,30000.0,31000.0,33000.0,36000.0,39000.0,43000.0,51000.0,61000.0,70000.0,78000.0,86000.0,:,:,:,104000.0,109000.0,117000.0,126000.0,135000.0,141000.0,147000.0,152000.0,157000.0,161823.0,167649.0,176000.0,184010.0,190059.0,192536.0,198472.0,219735.0,227214.0,220045.0,177736.0
Annual,Number,Total,Poland,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1356553.0,1235640.0,1134366.0,1067634.0,1008410.0,929269.0,875663.0,842358.0,819902.0,804000.0,802600.0,845500.0,868900.0,845500.0,836000.0,754000.0,784000.0,825000.0,909000.0,975000.0,1013000.0,1069000.0,1107000.0,1153169.0,1189527.0,1272333.0,1355625.0,1427115.0,1502888.0,1587031.0,1669138.0,1749690.0,1830963.0,1923690.0
Annual,Number,Total,Portugal,:,:,:,:,:,:,:,:,:,92000.0,94000.0,96000.0,98000.0,100000.0,102000.0,103000.0,107000.0,113000.0,119000.0,125000.0,133000 d,143000 d,160000 d,178000 d,192000 d,216000 d,241000 d,272000 d,301000 d,324000 d,346000 d,368000 d,387000 d,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Annual,Number,Total,Romania,250000.0,:,:,:,:,307000.0,:,:,:,:,368000 d,:,:,:,:,347000 d,:,:,:,:,105440.0,108006.0,108737.0,113651.0,121205.0,122692.0,122527.0,123913.0,121335.0,121547.0,117155.0,103100.0,100600.0,:,104500.0,94000.0,26000.0,27000.0,66000.0,74000.0,79000.0,84000.0,89000.0,95057.0,100695.0,106187.0,112825.0,120512.0,129657.0,141608.0,155312.0,169095.0,185038.0,202020.0
Annual,Number,Total,Serbia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,39396.0,40007.0,41596.0,40695.0,39515.0,41535.0,45027.0,53440.0,58817.0
Annual,Number,Total,Sweden,45000.0,45000.0,44000.0,47000.0,50000.0,50000.0,49000.0,46000.0,46000.0,47000.0,54000.0,69000.0,86000.0,100000.0,108000.0,105000.0,104000.0,101000.0,100000.0,98000.0,41000.0,45000.0,48000.0,52000.0,57000.0,63000.0,76000.0,91000.0,101000.0,119870.0,139920.0,158620.0,174510.0,187850.0,205570.0,225040.0,245040.0,259020.0,269300.0,277626 d,277745.0,280562.0,283942.0,284969.0,288629.0,292368.0,298484.0,299505.0,300356.0,302183.0,310086.0,312987.0,313889.0,315169.0
Annual,Number,Total,Slovenia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,15842.0,14344.0,11000.0,9967.0,8786.0,8430.0,8022.0,8342.0,9213.0,10000.0,11000.0,12000.0,11200.0,12000.0,12000.0,14000.0,19000.0,34000.0,41610.0,46185.0,48690.0,49880.0,51000.0,51936.0,54631.0,58083.0,61131.0,64330.0,67145.0,70329.0,72607.0,75603.0,81172.0,87924.0
Annual,Number,Total,Slovakia,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,45647 d,282754.0,84258.0,81263.0,80473.0,81847.0,79479.0,81062.0,100891.0,44000.0,46000.0,46700.0,47900.0,48700.0,52000.0,56400.0,58100.0,63900.0,70300.0,55400.0,59600.0,63900.0,68100.0,74100.0,80800.0,88652.0,95267.0,102810.0,110141.0,117104.0,123853.0,131316.0,139157.0,146857.0
Annual,Number,Total,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,531941.0,590488.0,655347.0,743320.0,788786.0,819922.0,854150.0,905121.0,940935.0,975746.0,1011280.0,1031220.0,1046910.0,1073000.0,1219000.0,1441000.0,1823000.0,2004000.0,2181000.0,2303000.0,1773754.0,1845100.0,1824110 d,2182912.0,2303040.0,2416724.0,2487708.0,2575117.0,2642807.0,2706130.0,2789783.0,2908847.0,3099336.0,3566618 i
Annual,Number,Total,United Kingdom,:,:,:,:,:,:,:,:,:,873000.0,1029000.0,1028000.0,1009000.0,976000.0,939000.0,878000.0,822000.0,764000.0,734000.0,725000.0,712000.0,695000.0,659000.0,644000.0,635000.0,627000.0,672000.0,758000.0,820000.0,903000 d,968000 d,1026000 d,1112000 d,1181000.0,1109148 d,1106000 d,: @C,: @C,1201000 d,1191000 d,1153000 d,1158000 d,1146000 d,1145000.0,:,1167000.0,1189631.0,1180469.0,1193841.0,:,:,1269666.0,1293436.0,1286608.0
Annual,Number,Total,Kosovo*,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,1488.0,1540.0,1849.0,1790.0,1240.0,1673.0,1954.0,1694.0,2827.0,1148.0,5379.0
