Annual,Euro per kilogram of oil equivalent (KGOE),Croatia,4.18,4.14,4.29,4.23,4.4,4.51,4.77,4.82,5.03,4.87,4.85,4.95,5.15,5.24,5.47,5.36,5.5,5.49,5.77,5.87,5.7,6.13,6.72,6.68
Annual,Euro per kilogram of oil equivalent (KGOE),Hungary,3.21,3.26,3.42,3.48,3.64,3.52,3.7,3.79,3.89,3.81,3.74,3.89,4.04,4.27,4.47,4.38,4.44,4.42,4.66,4.9,4.79,4.9,5.42,5.69
Annual,Euro per kilogram of oil equivalent (KGOE),Ireland,8.72,8.71,9.09,9.76,10.2,10.55,11.0,11.2,10.83,10.77,11.01,12.17,11.98,12.88,13.99,16.48,15.81,17.54,18.75,19.64,22.85,25.62,27.19,26.16
Annual,Euro per kilogram of oil equivalent (KGOE),Iceland,2.35,2.54,2.48,2.53,2.74,2.86,2.47,2.27,2.02,1.81,1.85,1.76,1.82,1.84,1.87,2.02,2.23,2.18,2.08,2.19,2.17,2.23,:,:
Annual,Euro per kilogram of oil equivalent (KGOE),Italy,8.93,9.08,9.04,8.62,8.68,8.59,8.81,8.95,8.97,9.11,9.0,9.38,9.46,9.65,10.21,9.92,10.11,9.94,10.15,10.3,10.3,10.32,11.24,11.8
Annual,Euro per kilogram of oil equivalent (KGOE),Lithuania,2.46,2.3,2.29,2.43,2.55,2.9,3.15,3.24,3.33,3.07,3.83,3.93,4.07,4.5,4.69,4.7,4.66,4.65,4.78,5.03,5.15,5.26,6.02,6.02
Annual,Euro per kilogram of oil equivalent (KGOE),Luxembourg,8.67,8.47,8.39,8.17,7.66,7.7,8.3,9.14,9.11,9.36,9.13,9.38,9.76,10.35,10.92,11.29,11.81,11.58,11.27,11.5,13.05,13.14,14.73,15.08
Annual,Euro per kilogram of oil equivalent (KGOE),Latvia,3.09,2.94,3.17,3.26,3.45,3.72,4.1,4.44,4.43,3.81,3.6,3.94,4.07,4.22,4.32,4.54,4.58,4.63,4.81,4.74,4.95,5.05,5.49,5.66
Annual,Euro per kilogram of oil equivalent (KGOE),Montenegro,:,:,:,:,:,:,2.45,2.63,2.62,3.15,2.77,2.85,2.93,3.27,3.4,3.36,3.56,3.56,3.61,3.62,3.34,3.53,3.87,:
Annual,Euro per kilogram of oil equivalent (KGOE),North Macedonia,1.97,1.98,2.04,1.91,2.02,2.0,2.07,2.11,2.28,2.44,2.47,2.33,2.41,2.68,2.85,3.01,3.05,3.02,3.31,3.12,3.27,3.32,3.31,:
Annual,Euro per kilogram of oil equivalent (KGOE),Malta,3.64,3.29,3.46,3.09,2.95,3.66,3.54,3.49,3.47,3.19,2.87,3.05,3.33,3.71,3.9,3.94,3.81,3.6,3.73,3.75,3.89,4.74,4.45,4.52
Annual,Euro per kilogram of oil equivalent (KGOE),Netherlands,6.14,6.07,6.04,5.92,5.91,6.04,6.23,6.46,6.69,6.67,6.43,6.85,6.86,7.02,7.49,7.6,7.65,7.77,8.11,8.45,8.49,8.83,10.08,10.46
Annual,Euro per kilogram of oil equivalent (KGOE),Norway,10.56,10.13,11.14,10.46,10.27,10.24,10.44,11.36,10.39,10.39,9.85,11.37,10.97,10.58,11.75,13.27,12.2,11.85,11.9,12.63,12.78,12.81,14.67,:
Annual,Euro per kilogram of oil equivalent (KGOE),Poland,2.78,2.79,2.88,2.9,3.04,3.1,3.13,3.35,3.46,3.7,3.54,3.73,3.94,3.94,4.25,4.39,4.31,4.33,4.4,4.77,4.81,4.83,5.33,5.69
Annual,Euro per kilogram of oil equivalent (KGOE),Portugal,6.42,6.55,6.34,6.43,6.32,6.23,6.63,6.82,6.99,6.89,7.24,7.27,7.39,7.29,7.26,7.09,7.22,7.13,7.51,7.71,7.96,8.36,8.53,8.98
Annual,Euro per kilogram of oil equivalent (KGOE),Romania,2.31,2.41,2.46,2.42,2.71,2.89,3.01,3.25,3.56,3.84,3.66,3.75,3.9,4.29,4.51,4.61,4.76,4.88,5.17,5.43,5.39,5.35,6.03,6.35
Annual,Euro per kilogram of oil equivalent (KGOE),Serbia,1.47,1.44,1.44,1.43,1.43,1.7,1.68,1.84,1.91,2.06,2.02,1.97,2.19,2.2,2.42,2.22,2.2,2.21,2.34,2.46,2.35,2.49,2.53,:
Annual,Euro per kilogram of oil equivalent (KGOE),Sweden,6.19,5.92,5.95,6.14,6.13,6.44,6.89,7.15,7.12,7.5,7.1,7.31,7.3,7.51,7.76,8.46,8.28,8.18,8.31,8.7,9.32,9.4,9.89,10.07
Annual,Euro per kilogram of oil equivalent (KGOE),Slovenia,4.21,4.08,4.2,4.27,4.34,4.34,4.62,4.88,4.77,5.03,4.96,4.99,5.03,5.11,5.43,5.6,5.54,5.63,5.87,6.21,6.39,6.74,7.21,7.72
Annual,Euro per kilogram of oil equivalent (KGOE),Slovakia,2.39,2.36,2.44,2.57,2.75,2.86,3.15,3.64,3.73,3.86,3.73,3.95,4.14,4.13,4.59,4.62,4.67,4.57,4.85,5.11,5.15,5.03,5.41,5.48
Annual,Euro per kilogram of oil equivalent (KGOE),Türkiye,5.07,5.21,5.22,5.21,5.54,5.8,5.64,5.5,5.66,5.39,5.53,5.76,5.77,6.43,6.29,6.18,6.05,6.04,6.32,6.29,6.51,6.64,6.71,:
Annual,Euro per kilogram of oil equivalent (KGOE),United Kingdom,6.79,6.95,7.21,7.31,7.53,7.7,8.02,8.48,8.55,8.85,8.68,9.44,9.4,9.76,10.62,10.69,11.01,11.35,11.51,11.88,:,:,:,:
Annual,Euro per kilogram of oil equivalent (KGOE),Kosovo*,:,:,:,:,:,:,:,:,1.65,1.56,1.6,1.69,1.83,1.99,2.14,1.99,1.96,2.17,2.23,2.26,2.14,2.19,2.47,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Albania,5.36,5.78,5.6,6.12,6.0,6.43,7.16,8.31,8.79,8.97,9.86,9.84,11.14,9.26,9.81,10.88,10.47,10.45,10.94,11.37,11.82,12.39,15.01,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Austria,6.65,6.38,6.61,6.52,6.76,6.81,7.08,7.52,7.71,7.85,7.58,8.16,8.51,8.52,8.99,9.12,9.29,9.35,9.98,10.02,10.3,10.49,12.23,13.21
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bosnia and Herzegovina,:,:,:,:,:,:,:,:,:,:,:,:,:,:,4.75,4.85,4.6,4.75,4.56,4.94,4.85,5.15,5.77,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Belgium,3.65,3.82,4.03,3.95,4.05,4.25,4.42,4.62,4.56,4.85,4.81,5.35,5.77,5.64,6.15,6.28,6.03,6.14,6.35,6.59,7.15,7.02,8.4,9.48
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Bulgaria,2.33,2.36,2.62,2.74,3.04,3.2,3.31,3.74,4.14,4.48,4.65,4.47,4.77,5.08,5.08,5.06,5.41,5.48,5.78,6.15,6.44,6.61,7.27,9.07
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Cyprus,4.69,5.03,5.26,5.11,6.01,5.92,6.09,6.55,6.7,6.75,7.14,7.28,7.44,7.76,7.44,7.65,7.72,8.02,8.32,8.91,9.66,10.65,11.28,12.26
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Czechia,3.37,3.54,3.57,3.66,3.8,4.06,4.18,4.6,4.94,5.1,4.91,5.24,5.29,5.42,5.88,6.15,6.42,6.59,6.88,7.37,7.6,7.75,8.5,9.88
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Germany,5.44,5.51,5.75,5.9,6.11,6.25,6.33,7.0,7.06,7.16,7.21,8.02,8.05,8.02,8.72,8.89,9.14,9.47,9.99,10.35,10.89,11.09,12.45,14.37
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Denmark,6.11,6.17,6.54,6.26,6.91,7.38,7.27,7.72,8.36,8.47,8.6,9.39,9.89,10.05,10.71,11.08,11.2,11.89,12.16,12.65,14.08,14.91,16.96,17.3
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Estonia,2.27,2.34,2.78,2.9,2.92,3.29,3.66,3.55,4.05,4.43,3.55,4.1,4.51,4.21,4.69,5.47,4.64,5.01,5.52,6.87,7.21,7.7,7.87,9.45
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Greece,5.36,5.66,6.07,6.28,6.58,6.63,7.17,7.33,7.58,7.63,7.55,7.02,6.79,7.77,7.98,8.0,8.11,7.99,8.33,8.54,9.14,9.6,10.65,11.89
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Spain,5.59,5.79,6.01,6.09,6.17,6.48,7.1,7.48,7.9,8.11,8.09,8.07,8.01,8.57,8.92,9.02,9.23,9.29,9.48,10.07,10.07,10.52,11.49,13.12
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,European Union - 27 countries (from 2020),5.13,5.24,5.41,5.43,5.6,5.82,6.09,6.54,6.77,6.89,6.88,7.31,7.46,7.63,8.08,8.27,8.41,8.58,8.93,9.4,9.85,10.12,11.56,12.82
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Finland,3.44,3.49,3.38,3.28,3.48,3.89,3.74,4.17,4.54,4.52,4.27,4.6,4.75,4.81,4.72,5.05,4.98,5.16,5.23,5.43,5.8,5.9,6.54,6.66
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,France,5.09,5.21,5.37,5.23,5.32,5.63,5.95,6.3,6.38,6.42,6.5,6.83,6.83,7.02,7.41,7.47,7.72,7.93,8.23,8.84,9.51,9.49,11.04,11.66
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Croatia,4.67,4.7,4.98,5.0,5.34,5.54,6.17,6.54,7.07,6.91,6.91,7.28,7.79,8.01,8.38,8.33,8.58,8.71,9.26,9.63,9.49,10.36,11.77,12.74
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Hungary,3.99,4.32,4.69,4.88,5.08,4.95,5.21,5.49,5.94,6.06,6.17,6.55,6.86,7.32,7.63,7.53,7.49,7.45,7.95,8.41,8.41,8.7,10.15,11.35
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Ireland,6.57,6.81,7.3,7.99,8.45,8.85,9.58,10.01,9.6,9.29,9.81,11.11,11.21,12.11,12.98,16.89,15.98,17.79,19.01,19.69,22.6,25.95,29.64,29.25
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Iceland,2.03,2.29,2.27,2.29,2.51,2.64,2.27,2.05,1.88,1.71,1.71,1.62,1.7,1.7,1.77,1.99,2.2,2.18,2.06,2.22,2.17,2.36,:,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Italy,7.29,7.51,7.58,7.38,7.43,7.49,7.92,8.33,8.68,8.86,8.81,9.37,9.66,9.88,10.44,10.27,10.8,10.73,11.08,11.46,11.71,12.02,13.82,15.26
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Lithuania,3.31,3.2,3.26,3.58,3.76,4.33,4.75,5.02,5.29,4.84,6.44,6.84,7.19,7.99,8.34,8.31,8.18,8.33,8.68,9.27,9.48,10.11,12.3,13.05
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Luxembourg,5.46,5.32,5.33,5.27,5.15,5.46,6.27,6.96,7.44,7.47,7.46,7.98,8.49,9.12,9.94,10.57,10.94,10.87,10.66,10.77,12.39,13.19,15.55,16.25
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Latvia,3.98,3.95,4.28,4.35,4.64,5.05,5.34,5.93,6.43,5.6,5.64,6.22,6.44,6.74,7.01,7.4,7.46,7.66,8.06,8.11,8.7,8.84,10.06,10.96
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Montenegro,:,:,:,:,:,:,4.44,5.3,5.37,6.3,5.66,5.9,5.94,6.7,7.03,7.17,7.95,8.11,8.45,8.78,8.15,8.76,10.22,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,North Macedonia,3.84,3.92,4.14,3.94,4.32,4.48,4.75,4.87,5.51,6.05,6.13,5.74,6.04,6.81,7.35,7.77,8.05,8.1,9.12,8.62,9.11,9.68,10.03,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Malta,4.02,3.72,4.02,3.72,3.68,4.61,4.43,4.46,4.48,4.11,3.8,4.02,4.4,4.91,5.17,5.34,5.24,4.96,5.18,5.32,5.59,6.95,6.73,7.17
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Netherlands,4.61,4.67,4.8,4.69,4.81,5.08,5.37,5.73,6.05,5.89,5.7,6.12,6.24,6.52,6.84,7.02,6.98,7.24,7.71,8.02,8.32,8.94,10.77,11.88
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Norway,5.23,5.04,5.47,5.21,5.43,5.98,6.6,7.24,7.25,6.52,6.52,7.96,7.91,7.65,8.23,8.47,7.32,7.54,8.12,8.31,7.96,10.13,15.57,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Poland,3.81,3.93,4.17,4.23,4.56,4.69,4.71,5.2,5.51,5.88,5.94,6.35,6.81,6.8,7.3,7.67,7.42,7.46,7.55,8.33,8.61,8.86,10.26,11.5
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Portugal,6.2,6.44,6.42,6.76,6.71,6.98,7.72,8.03,8.36,8.23,8.79,8.67,8.95,9.16,9.19,9.1,9.33,9.18,9.8,10.19,10.71,11.44,12.42,14.26
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Romania,2.97,3.23,3.33,3.35,4.0,4.33,4.86,5.67,6.74,7.35,7.59,7.89,8.38,8.89,9.3,9.65,10.28,10.8,11.62,12.75,13.12,13.37,15.9,18.53
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Serbia,2.77,2.72,2.81,2.83,2.86,3.49,3.52,3.94,4.27,4.55,4.53,4.54,5.07,5.06,5.6,5.13,5.03,5.08,5.4,5.76,5.54,5.99,6.31,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Sweden,4.45,4.24,4.28,4.48,4.55,4.74,5.21,5.68,5.81,5.99,5.68,5.94,6.06,6.2,6.38,7.03,6.78,6.75,6.94,7.37,8.03,8.34,9.08,9.72
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovenia,4.5,4.44,4.68,4.83,5.05,5.12,5.41,5.72,5.72,5.91,5.88,6.04,6.24,6.44,6.83,7.08,7.04,7.26,7.67,8.3,8.69,9.27,10.51,12.16
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Slovakia,2.87,2.98,3.14,3.35,3.65,3.9,4.36,5.07,5.42,5.62,5.62,5.9,6.24,6.28,7.01,6.98,6.63,6.32,6.64,7.08,7.49,7.42,8.35,9.12
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,Türkiye,6.51,6.92,6.63,6.56,7.25,7.73,7.92,8.05,8.83,8.4,9.08,9.59,9.7,10.7,10.81,10.91,10.46,10.28,10.48,10.12,10.28,10.34,11.94,:
Annual,Purchasing power standard (PPS) per kilogram of oil equivalent,United Kingdom,5.49,5.74,6.06,6.25,6.65,6.81,7.18,7.61,7.86,7.94,8.02,8.73,8.81,9.18,10.04,10.29,10.52,11.0,11.27,11.77,:,:,:,:
