Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Greece,60.04,60.06,59.58,59.19,61.39,60.48,58.98,58.78,58.41,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Spain,57.27,57.59,57.15,57.64,57.8,58.28,58.64,58.34,57.6,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,European Union - 15 countries (1995-2004),53.67,53.94,53.83,53.52,53.33,53.32,:,:,:,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,European Union - 27 countries (2007-2013),53.76,54.05,53.95,53.74,53.6,53.62,:,:,:,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,European Union - 27 countries (from 2020),53.51,53.53,53.43,53.17,53.13,53.36,52.93 p,51.43 p,51.88 p,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,European Union - 28 countries (2013-2020),53.77,54.06,53.95,53.75,53.61,53.63,:,:,:,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Finland,57.33,59.4,58.96,59.72,60.06,60.16,58.91,56.83 p,58.50 p,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,France,51.68,51.94,52.05,51.82,51.96,52.07,51.49,50.66,51.7,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Croatia,55.85,56.73,55.76,56.25,56.88,57.77,56.28,58.24,55.42,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Hungary,52.47,52.77,52.48,53.67,53.97,53.37,54.34,54.05,58.24,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Ireland,54.35,54.52,54.61,55.45,55.86,56.47,56.13,55.03,56.75,56.76 p
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Iceland,57.37,57.69,58.87,60.07,60.49,60.46,59.73,58.34,59.63,60.50 p
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Italy,55.4,55.17,54.96,54.65,54.2,53.87 b,53.83,53.25,53.38,53.77 p
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Liechtenstein,62.84,61.12,61.42,61.39,61.05,61.86,60.7,57.71,59.12,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Lithuania,51.04,52.11,53.07,53.22,55.13,55.2,53.31,54.49,54.73,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Luxembourg,54.52,54.89,55.03,54.84,56.14,56.21,54.16,53.03,54.07,55.36 p
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Latvia,49.58,49.25,49.53,49.93,51.67,52.58,51.48,57.26,55.81,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Moldova,:,:,:,:,:,:,:,:,59.28,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Malta,47.36,49.72,50.11,50.84,49.87,48.35,47.39 p,48.57 p,49.66,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Netherlands,48.97,50.94,51.82,51.62,51.6,50.98,48.65,46.91,48.59,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Norway,49.47,50.12,49.88,49.08,48.62,48.6,48.37,48.68,48.66 p,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Poland,60.27,61.33,60.77,63.0,62.56,63.45,62.25 p,60.56 p,64.77 p,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Portugal,64.14,63.69,64.22,64.47,64.86,64.92,63.87,62.98,63.64,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Romania,47.69,48.48,50.19,54.37,57.42,56.8,56.96,56.41,56.05,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Serbia,:,:,:,:,:,:,:,50.34 p,51.68 p,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Sweden,51.83,51.6,51.4,51.21,50.92,51.37,51.14,51.29,50.83,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Slovenia,56.47,57.72,58.35,58.14,58.88,58.25,57.42,56.99,56.47,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,Slovakia,50.71,52.17,51.6,52.13,53.81,55.23,53.85,51.51,52.7,:
Annual,Percentual share of total current health expenditure (CHE),Curative care and rehabilitative care,United Kingdom,55.08,56.51,56.65,56.98,56.25,55.12,:,:,:,:
