Time frequency,Unit of measure,Health indicator,Geopolitical entity (reporting)\Time,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Belgium,87.0,110.0,98.0,96.0,100.0,96.0,80 b,84.0,73.0,67.0,65.0,63.0,63.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Bulgaria,:,:,:,:,:,:,100.0,93.0,84.0,69.0,60.0,56.0,62.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Cyprus,:,:,:,:,:,100.0,112.0,110.0,92.0,105.0,104.0,91.0,80.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Czechia,:,:,:,:,100.0,92.0,90.0,89.0,85.0,77.0,77.0,74.0,74.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Germany,114.0,107.0,103.0,102.0,100.0,99.0,96.0,89.0,83.0,75.0,74.0,65.0,67.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Denmark,84.0,81.0,83.0,99.0,100.0,93.0,88.0,91.0,81.0,75.0,77.0,80.0,80.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Estonia,:,:,:,:,100.0,140.0,114.0,120.0,123.0,135.0,131.0,131.0,127.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Greece,124.0,119.0,130.0,116.0,100.0,96.0,92.0,89.0,86.0,73.0,67.0,57.0,57.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Spain,89.0,93.0,96.0,96.0,100.0,108.0,109.0,108.0,106.0,102.0,95.0,91.0,90.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Finland,120.0,107.0,101.0,99.0,100.0,93.0,89.0,87 b,86.0,84.0,83.0,89.0,87.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),France,112.0,104.0,100.0,101.0,100.0,101.0,101.0,94.0,95.0,92.0,87.0,87.0,79.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Hungary,:,:,:,:,100.0,93.0,94.0,85.0,81.0,80.0,75.0,73.0,70.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Ireland,:,:,100.0,113.0,100.0,: d,: d,: d,100.0,105.0,95.0,98.0,109.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Italy,115.0,103.0,103.0,100.0,100.0,99.0,98.0,96.0,85.0,82.0,78.0,71.0,69.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Lithuania,:,:,:,:,100.0,93.0,84.0,87.0,85.0,81.0,80.0,103.0,95.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Luxembourg,98.0,96.0,99.0,98.0,100.0,107.0,105.0,98.0,111.0,107.0,97.0,75.0,81.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Malta,:,:,:,:,100.0,114.0,78.0,97.0,96.0,95.0,86.0,80.0,91.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Netherlands,:,:,:,:,:,:,:,:,100 b,82.0,72.0,100 b,:
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Norway,:,96.0,90.0,81.0,100.0,89.0,91.0,79.0,72.0,66.0,57.0,61.0,60.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Poland,:,:,:,:,100.0,87.0,86.0,78.0,75.0,80.0,82.0,78.0,84.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Portugal,:,:,:,98.0,100.0,96.0,89.0,95.0,74.0,74.0,75.0,74.0,76.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Romania,:,:,:,:,100.0,102.0,109.0,117.0,108.0,111.0,107.0,97.0,96.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Sweden,86.0,77.0,94.0,83.0,100.0,108.0,113.0,116.0,104.0,95.0,88.0,84.0,82.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Slovenia,:,:,:,:,100.0,99.0,97.0,92.0,92.0,93.0,93.0,80.0,76.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),Slovakia,:,:,:,:,100.0,91.0,87.0,84.0,75.0,66.0,52.0,48.0,60.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),United Kingdom,130.0,117.0,103.0,102.0,100.0,106.0,105.0,108.0,106.0,104.0,89.0,86.0,76.0
Annual,Index,Index of the number of serious accidents at work for men per 100 thousand males in employment (1998=100),United States,121 e,117 e,107 e,107 e,100 b,96.0,91.0,85.0,80.0,73.0,70.0,68.0,:
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Austria,104.0,131.0,118.0,104.0,100.0,100.0,100.0,94.0,100.0,94.0,107.0,94.0,82.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Belgium,194.0,190.0,177.0,100.0,100.0,106.0,100.0,124.0,82.0,78.0,93.0,84.0,81.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Bulgaria,122.0,116.0,120.0,116.0,100.0,96.0,100 b,104.0,85.0,77.0,87.0,85.0,106.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Cyprus,:,:,:,:,:,100.0,46 d,62 d,107 d,83 d,92 d,66 d,107.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Czechia,110.0,103.0,112.0,116.0,100.0,76.0,96.0,96.0,87.0,84.0,78.0,71.0,67.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Germany,168.0,136.0,159.0,123.0,100.0,109.0,95.0,89.0,112.0,105.0,100.0,82.0,95.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Denmark,90.0,106.0,97.0,74.0,100.0,71.0,61.0,55.0,65.0,57.0,35.0,71.0,87 p
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Estonia,:,120.0,102.0,114.0,100.0,79.0,56.0,78.0,81.0,67.0,75.0,58.0,57.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Greece,116.0,116.0,100.0,76.0,100.0,170.0,73.0,78.0,104.0,81.0,67.0,43.0,103.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Spain,127.0,127.0,107.0,115.0,100.0,91.0,85.0,81.0,79.0,67.0,59.0,64.0,64.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Finland,150.0,117.0,71.0,117.0,100.0,75.0,88.0,98 b,82.0,81.0,102.0,83.0,63.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),France,108.0,88.0,90.0,103.0,100.0,85.0,85.0,79.0,65.0,69.0,68.0,50.0,50 p
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Hungary,106.0,117.0,101.0,97.0,100.0,107.0,93.0,71.0,109.0,80.0,96.0,73.0,68.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Ireland,66.0,71.0,56.0,120.0,100.0,: d,: d,: d,100.0,121.0,84.0,117.0,83.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Italy,106.0,96.0,82.0,84.0,100.0,68.0,66.0,62.0,42.0,57.0,50.0,52.0,58.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Japan,130.0,135.0,132.0,114.0,100.0,109.0,103.0,98.0,91.0,90.0,88.0,82.0,:
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Lithuania,:,98.0,102.0,83.0,100.0,85.0,75.0,105.0,115.0,139.0,113.0,133.0,117.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Luxembourg,:,113 d,271 d,184 d,100.0,40 d,149 d,37 d,52 d,70 d,20 d,57 d,37 d
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Latvia,:,:,:,:,100.0,115.0,90.0,140.0,123.0,66.0,98.0,74.0,79.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Malta,35 d,109 d,100 d,42 d,100.0,74 d,38 d,46 d,30 d,91 d,90 d,44 d,58.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Netherlands,:,:,114.0,140.0,100.0,107.0,106.0,79.0,90.0,91.0,84.0,75.0,79.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Norway,:,:,:,:,100.0,56.0,88.0,74.0,72.0,75.0,49 b,59.0,65.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Poland,:,:,:,109.0,100.0,82.0,96.0,92.0,89.0,90.0,86.0,81.0,82.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Portugal,109.0,103.0,127.0,108.0,100.0,79.0,104.0,117.0,98.0,87.0,82.0,84.0,68.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Romania,:,:,:,105.0,100.0,93.0,103.0,97.0,95.0,111.0,103.0,128.0,92.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Sweden,162.0,177.0,162.0,169.0,100.0,85.0,85.0,105.0,91.0,89.0,81.0,131.0,115.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Slovenia,90.0,118.0,118.0,130.0,100.0,113.0,102.0,122.0,141.0,136.0,77.0,84.0,149.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Slovakia,:,96.0,109.0,81.0,100.0,87.0,68.0,71.0,65.0,75.0,64.0,64.0,76.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),Türkiye,:,:,121.0,120.0,100.0,104.0,68 b,92.0,75.0,64.0,64.0,70.0,:
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),United Kingdom,106.0,100.0,119.0,100.0,100.0,88.0,106.0,92.0,85.0,70.0,90.0,88.0,81.0
Annual,Index,Index of the number of fatal accidents at work per 100 thousand persons in employment (1998=100),United States,121.0,111.0,108.0,106.0,100.0,98.0,93.0,93 d,88.0,89.0,91.0,89.0,:
