Time frequency,Statistical classification of economic activities in the European Community (NACE Rev. 2),Economical indicator for structural business statistics,Geopolitical entity (reporting)\Time,2021.0,2022.0
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Belgium,124.53,1718.63
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Bulgaria,26.08,299.87
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Cyprus,5.18,:
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Czechia,-65.49,793.34
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Germany,-1483.95,7502.62
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Denmark,262.48,812.77
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Estonia,42.96,253.93
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Greece,29.15,21.6
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Spain,-439.27,3394.35
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,European Union - 27 countries (from 2020),-7095.16,38797.36
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Finland,131.85,588.36
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,France,-2175.77 b,6531.11
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Croatia,0.04,276.42
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Hungary,59.28,734.6
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Ireland,-249.51,918.75
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Iceland,-0.91,66.22
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Italy,-3520.6,4737.89
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Lithuania,116.17,228.32
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Luxembourg,-79.53,135.26
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,North Macedonia,15.97,29.13
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Malta,1.74,14.55
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Netherlands,550.35,3153.1
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Norway,477.17,1561.64
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Poland,57.27,2308.61
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Portugal,-371.58 b,752.69
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Romania,320.83,623.03
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Serbia,:,675.05
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Sweden,0.22,1580.59
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods - million euro,Slovakia,-102.34,326.99
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Albania,: @C,0.02
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Austria,-358.2,1038.19
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Bosnia and Herzegovina,11.8,45.04
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Belgium,122.57,1609.37
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Bulgaria,21.21,287.52
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Czechia,-62.07,785.37
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Germany,-1642.53,6486.43
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Denmark,216.59,740.66
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Estonia,40.66,245.96
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Greece,28.36,19.82
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Spain,-678.41,2670.51
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,European Union - 27 countries (from 2020),-7983.55,33987.74
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Finland,128.37,583.6
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,France,-2224.63 b,6355.52
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Croatia,-4.13,257.25
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Hungary,38.14,655.73
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Ireland,-214.73,741.71
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Italy,-3755.16,2827.61
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Lithuania,92.99,210.48
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Luxembourg,-81.16,130.0
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,North Macedonia,8.41,27.27
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Malta,1.12,12.63
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Netherlands,550.35,3153.1
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Norway,487.42,1499.92
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Poland,1.86,2243.53
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Portugal,-387.47 b,734.15
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Romania,300.64,563.37
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Serbia,:,654.19
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Sweden,-0.17,1329.66
Annual,Wholesale and retail trade and repair of motor vehicles and motorcycles,Change in stock of goods for resale - million euro,Slovakia,-117.75,305.58
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Albania,: @C,9.99
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Austria,1994.29,2880.2
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Bosnia and Herzegovina,187.23,344.37
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Belgium,506.81,4818.47
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Bulgaria,1262.16,1608.37
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Cyprus,67.45,:
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Czechia,2171.71,2228.91
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Germany,16979.16,15023.05
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Denmark,2633.36,3536.19
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Estonia,488.3,349.34
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Greece,557.12,1734.85
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Spain,6924.15,8552.09
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,European Union - 27 countries (from 2020),74442.78,94646.87
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Finland,247.73,1373.71
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,France,7894.22 b,11826.22
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Croatia,344.17,650.64
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Hungary,1588.47,1573.05
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Ireland,1568.55,143.75
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Iceland,81.5,133.82
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Italy,7088.04,10843.51
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Lithuania,651.72,740.97
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Luxembourg,473.84,419.65
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,North Macedonia,106.75,202.87
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Malta,44.17,162.59
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Netherlands,10084.48,11460.67
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Norway,1084.46,2171.29
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Poland,6573.4,6606.72
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Portugal,1258.11 b,1150.94
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Romania,2380.33,2229.31
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Serbia,:,4033.1
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Sweden,1.77,3869.29
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Slovakia,659.28,864.4
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Albania,: @C,6.45
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Austria,1839.0,2573.68
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Bosnia and Herzegovina,163.85,216.9
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Belgium,-2215.18,2517.46
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Bulgaria,1159.38,1422.39
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Czechia,2170.61,2259.74
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Germany,12437.35,13616.15
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Denmark,2307.84,3008.65
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Estonia,471.81,349.43
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Greece,492.05,1542.11
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Spain,6178.85,7125.2
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,European Union - 27 countries (from 2020),58557.21,80532.2
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Finland,250.36,1356.82
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,France,6999.93 b,10641.33
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Croatia,371.79,609.24
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Hungary,1632.09,1356.79
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Ireland,646.16,573.97
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Italy,3734.54,6120.38
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Lithuania,620.85,694.05
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Luxembourg,412.75,237.71
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,North Macedonia,97.52,165.01
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Malta,42.32,152.51
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Netherlands,9920.1,11229.52
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Norway,1071.04,2220.4
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Poland,5264.92,6223.46
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Portugal,1131.36 b,985.95
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Romania,2102.49,1903.43
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Serbia,:,3831.13
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Sweden,1.08,3290.36
Annual,"Wholesale trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Slovakia,584.78,741.86
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Albania,-10.49,0.01
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Austria,871.67,1207.16
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Bosnia and Herzegovina,202.7,204.51
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Belgium,440.0,560.45
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Bulgaria,360.83,721.81
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Cyprus,62.58,:
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Czechia,785.62,729.97
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Germany,6617.31,7984.79
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Denmark,739.03,790.8
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Estonia,124.57,238.36
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Greece,198.52,762.91
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Spain,1277.94,3061.01
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,European Union - 27 countries (from 2020),24965.59,41721.31
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Finland,287.69,481.06
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,France,4510.95 b,6850.74
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Croatia,253.46,372.1
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Hungary,463.42,913.82
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Ireland,566.92,549.14
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Iceland,44.96,84.81
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Italy,2230.89,5431.65
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Lithuania,319.45,351.22
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Luxembourg,45.22,50.1
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,North Macedonia,121.81,107.59
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Malta,77.57,57.19
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Netherlands,1606.18,1638.42
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Norway,821.68,922.78
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Poland,966.1,4331.95
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Portugal,520.67 b,925.38
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Romania,1321.07,1573.86
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Serbia,:,2444.47
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Sweden,0.86,1741.46
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods - million euro,Slovakia,317.08,395.99
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Albania,-13.78,-5.59
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Austria,830.06,1144.38
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Bosnia and Herzegovina,177.47,170.93
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Belgium,392.78,493.67
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Bulgaria,339.39,678.85
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Czechia,784.6,728.54
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Germany,5176.08,6426.87
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Denmark,670.18,767.85
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Estonia,122.92,235.19
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Greece,195.66,751.11
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Spain,1128.62,2802.22
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,European Union - 27 countries (from 2020),20322.77,35624.36
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Finland,286.09,473.35
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,France,4370.24 b,6581.31
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Croatia,252.95,365.09
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Hungary,440.69,856.25
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Ireland,553.29,540.99
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Italy,-192.57,2378.19
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Lithuania,309.79,353.61
Annual,"Retail trade, except of motor vehicles and motorcycles",Change in stock of goods for resale - million euro,Luxembourg,39.07,43.26
