Time frequency,Unit of measure,Maritime entity (reporting)\Time,Janvier-Mars 2005,Avril-Juin 2005,Jullet-Septembre 2005,Octobre-Décembre 2005,Janvier-Mars 2006,Avril-Juin 2006,Jullet-Septembre 2006,Octobre-Décembre 2006,Janvier-Mars 2007,Avril-Juin 2007,Jullet-Septembre 2007,Octobre-Décembre 2007,Janvier-Mars 2008,Avril-Juin 2008,Jullet-Septembre 2008,Octobre-Décembre 2008,Janvier-Mars 2009,Avril-Juin 2009,Jullet-Septembre 2009,Octobre-Décembre 2009,Janvier-Mars 2010,Avril-Juin 2010,Jullet-Septembre 2010,Octobre-Décembre 2010,Janvier-Mars 2011,Avril-Juin 2011,Jullet-Septembre 2011,Octobre-Décembre 2011,Janvier-Mars 2012,Avril-Juin 2012,Jullet-Septembre 2012,Octobre-Décembre 2012,Janvier-Mars 2013,Avril-Juin 2013,Jullet-Septembre 2013,Octobre-Décembre 2013,Janvier-Mars 2014,Avril-Juin 2014,Jullet-Septembre 2014,Octobre-Décembre 2014,Janvier-Mars 2015,Avril-Juin 2015,Jullet-Septembre 2015,Octobre-Décembre 2015,Janvier-Mars 2016,Avril-Juin 2016,Jullet-Septembre 2016,Octobre-Décembre 2016,Janvier-Mars 2017,Avril-Juin 2017,Jullet-Septembre 2017,Octobre-Décembre 2017,Janvier-Mars 2018,Avril-Juin 2018,Jullet-Septembre 2018,Octobre-Décembre 2018,Janvier-Mars 2019,Avril-Juin 2019,Jullet-Septembre 2019,Octobre-Décembre 2019,Janvier-Mars 2020,Avril-Juin 2020,Jullet-Septembre 2020,Octobre-Décembre 2020,Janvier-Mars 2021,Avril-Juin 2021,Jullet-Septembre 2021,Octobre-Décembre 2021,Janvier-Mars 2022,Avril-Juin 2022,Jullet-Septembre 2022,Octobre-Décembre 2022,Janvier-Mars 2023,Avril-Juin 2023,Jullet-Septembre 2023,Octobre-Décembre 2023,Janvier-Mars 2024
Quarterly,Rolling 4-quarter growth rate,Greece,:,:,:,:,:,:,:,4.2,1.9,2.7,0.2,1.4,1.6,-2.3,-4.3,-8.8,-8.9,-7.9,-7.6,-8.8,-10.5,-10.2,-9.8,-4.7,-1.3,-0.3,3.9,4.3,9.0,16.7,16.7,19.5,14.4,7.8,8.2,6.4,6.4,7.2,5.6,4.1,4.9,2.9,1.2,1.9,0.8,2.8,7.0,5.7,7.0,7.9,2.9,3.1,3.3,1.8,5.2,6.5,5.3,6.4,5.6,4.5,4.1,-1.4,-5.1,-7.8,-10.3,-5.7,-3.2,-0.4,0.4,-2.7,-3.7,-5.4,0.1,3.3,6.6,9.7,5.7
Quarterly,Rolling 4-quarter growth rate,Spain,:,:,:,:,:,:,:,3.7,2.9,3.4,3.5,3.0,3.8,3.5,1.5,-2.5,-7.8,-12.4,-14.5,-12.6,-8.1,-3.8,0.6,3.7,4.9,6.6,7.6,7.1,7.9,7.3,6.2,3.7,-0.5,-2.5,-3.8,-5.2,-2.0,0.1,2.1,7.7,7.2,7.4,6.6,4.5,4.8,3.2,1.9,0.9,0.5,2.0,5.9,7.2,7.9,8.1,3.8,2.9,2.1,0.7,1.8,-0.2,-1.9,-6.1,-8.9,-8.3,-8.0,-1.6,3.1,4.7,6.8,6.3,4.1,2.7,1.1,-2.6,-3.4,-3.7,-3.0
Quarterly,Rolling 4-quarter growth rate,European Union - 27 countries (from 2020),:,:,:,:,:,:,:,3.6,3.8,3.8,3.8,3.5,3.3,3.2,2.4,0.3,-3.7,-8.6,-11.8,-12.2,-8.8,-2.6,2.7,6.5,7.4,6.1,4.9,3.4,2.4,1.1,0.2,-0.6,-1.3,-1.0,-0.6,0.0,0.4,0.7,1.2,2.1,2.8,3.2,3.0,2.0,1.0,0.5,0.6,1.0,1.8,2.2,2.6,3.0,3.0,3.4,3.2,3.2,3.2,3.0,1.9,0.2,-1.6,-5.6,-7.3,-7.6,-7.0,-2.0,2.1,4.2,5.4,4.8,3.1,1.7,0.9,-1.8,-3.2,-3.5,-4.1
Quarterly,Rolling 4-quarter growth rate,Finland,:,:,:,:,:,:,:,10.6,12.6,9.2,7.8,4.7,4.5,4.7,2.5,3.1,-3.8,-11.2,-15.4,-18.5,-14.4,-2.5,7.0,15.4,19.1,14.5,9.6,4.6,2.2,-2.7,-5.8,-7.0,-8.1,-5.3,-2.0,0.5,0.4,1.9,0.9,0.3,2.5,-3.1,-3.6,-5.5,-7.7,-0.1,2.1,5.2,7.6,4.6,4.1,5.2,5.7,7.0,8.1,7.1,6.7,5.5,4.5,2.9,1.3,-2.2,-6.9,-9.3,-12.4,-13.4,-9.4,-6.4,-3.1,3.3,2.9,2.5,1.3,-3.0,-6.3,-8.9,-9.3
Quarterly,Rolling 4-quarter growth rate,France,:,:,:,:,:,:,:,2.8,0.8,1.8,1.4,0.0,2.5,0.7,1.1,1.1,-2.4,-4.1,-8.0,-10.5,-8.8,-5.8,-2.4,0.2,1.3,1.3,0.8,2.3,0.0,-2.7,-3.6,-6.3,-5.1,-3.0,-1.9,0.0,-0.1,-1.6,-0.6,-1.3,-0.7,0.7,-0.4,-0.1,-0.5,-1.4,-1.6,-1.9,-1.8,0.2,1.4,3.5,4.7,3.2,3.1,1.9,0.8,1.3,-0.4,-2.7,-4.4,-8.1,-9.7,-9.1,-9.2,-5.5,-2.4,1.0,4.1,4.8,6.1,2.4,-1.1,-2.9,-5.6,-3.8,0.3
Quarterly,Rolling 4-quarter growth rate,Croatia,:,:,:,:,:,:,:,-6.7,-4.5,10.6,21.7,26.6,21.1,15.5,6.5,2.3,0.5,-10.3,-18.4,-22.2,-22.5,-17.5,-5.7,-0.1,1.7,1.5,-5.4,-13.0,-14.6,-15.1,-16.2,-9.8,-7.2,-5.4,-6.7,-1.3,-4.6,0.1,5.6,-4.3,-1.1,-5.2,3.9,9.6,7.9,10.0,-3.0,3.4,14.3,11.6,22.4,15.1,5.2,8.5,3.6,5.3,7.0,1.1,-2.5,-6.7,-9.4,-4.4,0.4,5.4,11.8,11.7,7.3,1.8,-1.3,-0.6,3.5,7.2,10.0,3.3,1.9,-0.2,-9.1
Quarterly,Rolling 4-quarter growth rate,Ireland,:,:,:,:,:,:,:,4.9,3.9,5.3,3.1,1.7,0.9,-3.0,-2.8,-5.0,-7.9,-10.3,-13.2,-12.9,-9.2,-3.7,4.5,7.7,8.0,6.0,1.6,0.6,1.2,2.5,5.0,5.5,2.8,2.6,0.7,-1.5,-0.4,-2.3,-2.9,0.9,3.2,5.6,8.2,6.4,3.9,3.5,2.0,0.5,1.9,0.3,1.1,3.3,1.9,4.2,3.9,2.9,3.7,0.1,-2.1,-3.5,-5.5,-6.5,-4.6,-2.9,-2.2,5.1,4.5,4.3,6.1,2.2,1.2,-1.0,-3.4,-5.7,-5.8,-6.1,-4.5
Quarterly,Rolling 4-quarter growth rate,Italy,:,:,:,:,:,:,:,1.9,3.4,4.8,6.0,3.8,2.5,1.5,-0.6,-2.3,-4.3,-8.6,-11.0,-10.7,-11.3,-4.4,2.0,5.2,9.5,5.2,1.4,0.9,-1.4,-2.7,-2.8,-4.3,-3.7,-2.9,-4.4,-4.1,-6.4,-5.2,-3.0,-3.0,0.0,0.3,1.8,3.7,2.7,4.0,1.9,0.9,0.3,-2.5,0.4,2.7,4.4,7.9,7.1,5.4,6.8,6.3,2.4,1.7,-1.6,-7.2,-5.8,-7.9,-6.4,-1.0,2.7,7.2,7.9,8.2,3.8,1.3,1.8,-3.0,-2.5,-1.9,-7.5
Quarterly,Rolling 4-quarter growth rate,Lithuania,:,:,:,:,:,:,:,4.2,7.4,4.0,4.5,7.4,14.2,21.2,20.7,24.4,11.2,-0.9,-4.4,-5.6,-1.3,6.1,8.8,10.3,13.5,15.3,16.9,12.7,6.1,-2.1,-4.8,-3.8,1.2,5.0,1.6,-3.1,-10.1,-7.6,-4.3,3.4,9.0,7.8,9.9,4.9,7.5,6.8,4.6,7.2,3.4,3.8,7.5,7.8,9.6,9.4,4.8,5.2,5.0,5.7,5.8,-0.4,-3.9,-8.3,-7.1,-1.4,0.1,3.0,0.1,-4.2,-5.0,-11.3,-14.0,-19.0,-22.5,-14.1,-12.4,-6.9,0.2
Quarterly,Rolling 4-quarter growth rate,Latvia,:,:,:,:,:,:,:,-4.6,-2.8,-0.5,1.5,7.0,7.0,3.2,-0.1,0.7,-0.2,1.4,2.3,-2.1,-4.9,-5.9,-6.3,-2.8,0.7,6.9,12.1,14.6,19.4,16.1,13.6,8.8,1.0,-4.2,-8.3,-7.9,-3.9,0.3,3.8,6.9,4.0,1.3,-0.8,-5.4,-8.8,-12.3,-12.7,-10.6,-6.0,1.1,1.3,-3.9,-9.6,-9.9,-3.4,6.4,15.7,10.4,2.2,-5.8,-16.5,-21.4,-26.1,-29.5,-24.6,-19.4,-13.9,-6.8,-2.1,5.3,12.7,16.6,9.8,-1.2,-12.3,-22.6,-22.5
Quarterly,Rolling 4-quarter growth rate,Montenegro,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,289.5,105.4,44.3,4.0,9.9,3.6,-2.3,0.4,-9.2,-13.2,-11.2,-9.7,15.8,33.2,56.0,58.7,29.2,11.0,-12.0,-18.2,:
Quarterly,Rolling 4-quarter growth rate,Malta,:,:,:,:,:,:,:,2.1,-0.1,-9.9,-10.2,-9.8,-13.0,-1.0,4.0,4.5,9.3,3.5,0.0,-0.1,1.9,6.3,9.6,12.6,5.6,-6.4,-7.7,-12.5,-10.8,-0.2,-3.5,0.0,-1.7,-7.4,-3.8,-6.9,-3.2,-2.3,5.5,11.7,13.6,19.1,6.6,6.7,12.8,8.1,10.4,2.7,-8.8,-3.8,-0.3,8.4,50.9,37.7,21.9,11.2,-46.9,-27.4,-7.8,14.0,80.9,18.3,-13.2,10.4,0.7,27.4,52.6,-41.3,-29.6,-33.3,-28.3,45.1,28.6,32.4,37.5,47.5,68.7
Quarterly,Rolling 4-quarter growth rate,Netherlands,:,:,:,:,:,:,:,3.6,4.6,3.5,5.0,6.4,7.6,9.9,8.3,4.5,-1.4,-7.1,-10.4,-8.9,-2.4,3.7,9.7,11.5,7.7,6.5,4.7,2.4,3.3,2.4,0.6,1.2,-0.1,-0.1,0.8,0.2,1.6,1.4,1.0,2.3,2.7,4.1,4.6,4.0,2.2,-1.0,-0.9,-0.9,0.4,3.1,2.3,1.2,0.5,-1.3,-0.3,1.5,2.0,3.8,2.8,0.5,-2.8,-6.6,-9.6,-9.9,-7.6,-3.2,3.5,5.9,5.8,5.4,2.9,1.7,1.6,-2.3,-5.9,-7.6,-8.1
Quarterly,Rolling 4-quarter growth rate,Norway,:,:,:,:,:,:,:,-0.7,-1.7,-3.1,-1.5,1.1,-1.5,-1.5,-3.6,-7.1,-5.6,-8.3,-8.7,-6.4,-3.5,3.1,7.0,7.9,6.6,4.1,4.6,4.9,4.8,5.2,1.9,1.2,0.9,0.0,3.1,2.7,2.7,-0.9,-4.4,-3.7,-3.9,2.8,5.3,2.3,3.3,-0.5,-3.4,-1.8,-3.9,-3.0,-0.6,1.5,1.8,0.7,0.7,-1.9,0.0,0.5,-0.7,1.2,3.4,4.2,7.9,6.9,2.2,3.0,1.3,2.3,2.4,-1.3,-4.2,-5.3,-4.5,-1.4,1.4,1.6,0.7
Quarterly,Rolling 4-quarter growth rate,Poland,:,:,:,:,:,:,:,-2.9,-9.1,-9.8,-4.8,-1.3,-0.4,-2.7,-4.8,-6.7,-6.9,-9.6,-12.4,-7.7,1.5,16.5,28.2,31.8,26.5,14.1,3.3,-3.3,-10.2,-11.6,-3.1,1.5,11.2,17.7,13.5,9.6,7.0,6.2,3.8,6.8,5.5,4.9,7.2,1.1,0.7,-0.4,-1.1,5.4,6.0,6.1,5.9,7.0,11.6,17.0,19.9,17.4,12.4,8.7,6.4,2.4,0.2,-6.0,-7.2,-5.5,-1.7,4.6,6.0,9.2,7.2,10.7,17.4,23.3,32.4,31.8,26.7,14.6,1.6
Quarterly,Rolling 4-quarter growth rate,Portugal,:,:,:,:,:,:,:,4.6,2.6,4.8,0.6,1.4,3.9,0.7,2.0,-2.5,-9.9,-10.6,-10.3,-6.9,1.7,4.9,5.5,6.7,2.8,2.5,4.1,2.7,5.3,6.0,2.2,0.5,-0.7,1.7,9.5,15.9,16.3,11.7,5.0,3.2,4.4,7.9,10.0,8.0,6.4,3.0,3.9,2.1,4.2,5.4,2.9,5.6,0.3,0.2,-0.1,-1.7,1.2,-2.1,-5.3,-5.6,-6.9,-10.1,-6.8,-7.0,-7.2,4.2,4.3,4.7,6.2,1.4,2.9,2.3,0.6,-0.2,-3.7,-3.4,-1.7
Quarterly,Rolling 4-quarter growth rate,Romania,:,:,:,:,:,:,:,-3.5,-3.6,-4.3,1.3,4.7,2.7,9.7,9.8,3.3,-1.3,-16.2,-25.3,-29.3,-26.0,-16.0,-7.9,3.9,5.9,4.2,5.6,2.6,1.5,5.7,4.5,2.5,4.5,-4.1,1.3,10.6,10.7,13.7,9.6,0.2,1.4,7.5,5.0,2.5,-1.9,-4.5,-3.7,4.2,4.1,1.1,1.6,0.2,5.2,7.8,9.3,6.3,3.9,6.9,4.3,7.2,6.7,-0.3,-4.8,-10.6,-11.7,-4.9,6.1,12.8,18.2,18.3,12.8,13.8,9.2,6.7,10.0,15.3,19.0
Quarterly,Rolling 4-quarter growth rate,Sweden,:,:,:,:,:,:,:,0.6,2.0,3.7,3.3,3.4,1.2,1.3,2.0,3.0,-0.3,-6.7,-11.2,-13.5,-9.7,-0.5,7.2,11.6,11.6,6.8,1.9,-1.2,-3.9,-5.0,-3.1,-3.5,-0.9,1.5,0.5,2.6,1.4,0.1,2.3,3.7,4.6,4.8,3.4,1.3,0.0,-0.1,-0.4,1.0,2.4,2.8,3.5,2.7,2.4,3.8,2.6,2.3,1.3,-2.3,-2.5,-5.2,-4.8,-3.4,-4.3,-0.9,-1.7,-1.0,1.5,1.0,2.4,2.4,0.8,0.8,-1.5,-3.7,-4.7,-7.2,-5.2
Quarterly,Rolling 4-quarter growth rate,Slovenia,:,:,:,:,:,:,:,22.7,18.8,13.8,6.6,2.7,-0.5,-0.3,4.2,4.4,1.9,-7.5,-15.0,-19.3,-18.4,-3.7,0.6,9.5,13.0,7.2,15.1,11.0,11.5,11.4,5.0,4.4,3.2,-0.2,-0.2,1.6,3.3,3.5,3.7,4.8,3.8,12.3,13.5,10.7,12.4,4.8,3.8,6.2,5.2,5.8,8.1,5.4,3.6,2.6,-0.3,3.7,2.6,4.9,5.1,-4.4,-6.5,-13.0,-19.3,-17.2,-16.1,-8.2,3.4,9.5,14.9,13.5,11.7,11.6,7.0,3.3,-3.2,-5.6,-6.2
Quarterly,Rolling 4-quarter growth rate,Türkiye,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:,275.8,70.2,15.6,-3.7,5.9,14.7,17.0,15.0,13.2,10.5,8.7,6.2,3.8,3.0,3.8,4.4,4.3,4.1,2.9,1.3,0.1,-1.2,-2.2,-0.2,2.5,5.3,7.9,8.7,8.4,7.8,6.3,3.5,2.8,3.4,6.5,9.4,9.4,7.0,1.8,-2.5,-4.0,-3.0,0.0,5.2,8.5,6.3,5.4,2.6,-1.0,3.8,5.1,6.0,9.2,6.6,4.7,3.1,-1.0,-2.5,-3.5,-4.0,-0.6
Quarterly,Rolling 4-quarter growth rate,United Kingdom,:,:,:,:,:,:,:,-0.2,0.1,-0.5,-0.6,-0.4,-1.6,-1.7,-2.2,-3.3,-4.8,-7.7,-9.4,-10.7,-8.4,-4.7,-1.6,1.8,2.3,3.5,3.1,1.7,0.8,-1.1,-1.9,-3.5,-3.8,-3.3,-2.9,0.5,1.9,2.0,1.2,0.0,-0.4,-1.7,-0.9,-1.2,-2.6,-1.3,-1.7,-2.7,-1.5,-1.5,-1.6,-0.4,-1.2,-1.7,-1.4,0.3,2.6,2.7,2.0,0.7,-2.2,-6.2,:,:,:,:,:,:,:,:,:,:,:,:,:,:,:
Quarterly,Growth rate on the same quarter in previous year,Belgium,:,:,:,:,4.1,7.7,4.0,8.4,11.9,3.0,9.7,7.4,3.7,10.7,5.1,-5.6,-19.3,-20.8,-15.8,-8.8,11.1,14.7,10.8,11.7,12.2,3.9,-1.2,-5.8,-5.0,-6.3,-2.3,-0.8,-1.6,3.6,1.6,4.4,3.6,2.6,6.1,6.2,4.0,3.1,-0.6,0.1,3.4,6.3,6.9,3.0,2.1,1.2,1.3,3.0,6.1,4.9,4.6,3.6,-1.8,5.7,1.8,5.4,9.1,-13.1,-5.5,-2.4,-1.2,17.0,8.7,6.5,3.0,2.1,-0.9,-5.0,-4.0,-7.6,-5.8,-3.6,0.4
Quarterly,Growth rate on the same quarter in previous year,Bulgaria,:,:,:,:,11.9,9.5,15.9,5.5,-14.0,1.2,-11.4,-13.1,-1.3,7.9,10.5,8.9,-11.2,-32.4,-20.2,-3.9,-16.3,14.8,19.2,0.2,33.0,10.5,-1.2,6.0,-3.2,11.5,6.2,-2.0,7.4,-0.3,16.4,19.1,-17.6,-2.4,-10.3,6.3,34.8,-1.6,-4.4,-15.8,-10.6,2.2,16.8,11.8,20.6,2.0,4.1,7.8,-19.0,-9.2,-3.6,-10.1,27.4,14.4,-1.1,11.0,0.1,-16.8,-28.4,-25.7,-18.5,6.7,24.6,-4.7,25.4,34.1,4.3,21.1,-13.0,-19.2,8.4,15.9,2.2
Quarterly,Growth rate on the same quarter in previous year,Cyprus,:,:,:,:,12.8,5.1,2.5,-0.1,-6.1,1.2,-7.2,3.6,7.7,4.8,21.6,-8.6,-9.5,-17.8,-19.2,-11.2,1.4,1.3,-9.9,20.4,-6.8,1.7,-1.0,-15.1,-8.7,-4.2,-0.7,-6.4,13.9,18.3,13.6,14.0,10.7,-4.6,-3.4,-1.0,-5.3,-7.1,8.1,19.2,34.9,67.7,39.5,14.8,-3.3,-31.0,-37.0,-19.3,-39.1,-6.6,10.9,-2.5,38.4,-0.4,3.1,-6.5,-9.7,-9.3,-0.2,24.4,-8.5,-1.3,-2.4,-12.8,17.1,45.1,10.4,1.8,-2.2,-9.1,23.5,15.5,-0.1
Quarterly,Growth rate on the same quarter in previous year,Germany,:,:,:,:,5.5,8.2,8.5,3.3,7.2,2.7,1.3,6.3,1.9,5.2,4.7,-4.3,-18.9,-21.7,-15.7,-14.4,1.4,5.8,-0.3,6.7,7.1,6.7,10.3,6.1,8.2,2.3,-2.3,-3.4,-3.1,2.5,3.5,4.6,4.9,0.6,3.0,0.4,0.6,-0.4,-4.5,-5.6,-4.2,0.6,2.7,2.3,4.9,-2.7,0.7,0.0,-3.4,-0.9,-4.6,5.1,0.9,3.5,1.1,-7.5,-4.8,-15.1,-7.8,2.8,0.8,9.7,7.2,2.3,-0.2,-0.6,-3.1,-9.7,-5.1,-3.1,-6.8,-1.1,-1.0
Quarterly,Growth rate on the same quarter in previous year,Denmark,:,:,:,:,9.4,6.9,6.0,9.5,11.0,-1.9,-0.6,-2.3,-0.8,6.5,-2.0,-8.1,-13.9,-25.5,-7.8,-11.2,-9.7,0.1,-8.2,3.0,11.4,15.6,7.1,-7.0,-9.8,-4.3,-6.9,-4.0,0.5,-4.0,5.9,2.7,-5.7,-4.1,-5.5,0.3,17.5,9.0,10.6,6.4,-1.8,-2.5,1.6,4.2,1.6,0.5,-7.0,-1.7,0.2,4.2,0.7,-1.0,-2.3,-5.3,-0.4,1.5,-1.8,-0.7,-2.2,-3.4,2.1,4.2,0.1,5.6,5.2,4.1,10.9,0.3,1.3,-3.9,-13.2,-5.4,-9.0
Quarterly,Growth rate on the same quarter in previous year,Estonia,:,:,:,:,5.6,6.8,10.2,1.2,11.8,-6.2,-30.6,-26.8,-31.0,-34.2,-0.4,-6.6,-9.4,8.3,10.5,11.4,19.0,34.0,28.1,25.5,14.5,13.7,-6.2,-1.6,2.6,-20.6,-13.9,-11.4,-6.8,-0.8,-1.5,-1.7,3.6,-1.4,0.1,4.8,-21.0,-18.8,-23.3,-23.9,-9.4,-4.5,12.0,-11.3,2.7,3.1,-8.7,15.6,-5.4,5.2,16.1,2.9,2.5,8.7,-1.0,13.3,-0.4,1.5,6.4,-3.5,17.2,10.9,20.7,-4.9,-4.5,-17.1,-26.5,-12.8,-31.2,-27.9,-35.3,-33.8,-9.9
Quarterly,Growth rate on the same quarter in previous year,Greece,:,:,:,:,4.6,1.6,8.0,2.3,-4.4,4.6,-1.5,7.1,-3.6,-10.7,-9.1,-11.3,-3.9,-6.4,-8.2,-16.4,-11.0,-4.9,-6.4,4.4,3.2,-1.3,9.4,5.9,22.4,29.4,10.0,17.8,2.9,2.2,11.1,9.2,3.2,5.4,4.6,3.3,6.4,-2.2,-1.8,5.6,1.7,6.0,14.6,0.7,6.9,9.8,-4.7,1.9,7.1,3.7,8.5,6.8,2.3,7.7,5.3,2.4,0.6,-13.2,-9.1,-8.7,-10.3,6.3,0.4,2.6,-8.4,-5.7,-3.5,-4.5,17.1,6.6,8.8,7.1,0.2
Quarterly,Growth rate on the same quarter in previous year,Spain,:,:,:,:,4.0,1.9,3.2,5.6,1.0,3.7,3.7,3.4,4.3,2.6,-4.1,-12.0,-17.9,-15.7,-12.6,-3.5,2.0,0.5,3.8,8.5,6.7,7.3,7.7,6.7,9.9,5.0,3.7,-2.8,-7.5,-3.4,-1.6,-8.2,5.9,5.0,6.3,13.8,3.9,5.9,3.4,4.9,5.2,-0.5,-1.7,1.1,3.0,5.5,14.1,6.1,6.1,6.3,-2.7,2.6,2.5,0.7,1.4,-5.2,-4.6,-15.7,-10.1,-2.4,-3.2,11.2,8.0,3.6,4.7,8.7,-0.6,-2.0,-1.6,-6.3,-3.6,-3.0,1.2
Quarterly,Growth rate on the same quarter in previous year,European Union - 27 countries (from 2020),:,:,:,:,3.6,3.5,3.7,3.8,4.1,3.7,3.8,2.5,3.3,3.2,0.5,-5.8,-13.0,-16.0,-12.5,-7.0,2.0,9.0,7.4,7.4,5.9,4.0,2.5,1.4,1.7,-1.1,-1.1,-1.8,-1.0,0.0,0.2,0.6,0.8,1.2,2.2,4.1,3.7,2.7,1.5,0.3,-0.4,0.6,1.9,2.0,2.6,2.1,3.6,3.7,2.6,3.7,2.7,3.7,2.8,2.9,-1.5,-3.2,-4.6,-13.0,-8.4,-4.0,-2.1,7.5,7.7,4.1,2.4,5.0,0.8,-1.4,-0.7,-5.7,-4.9,-2.7,-3.2
Quarterly,Growth rate on the same quarter in previous year,Finland,:,:,:,:,0.2,15.8,16.1,10.6,8.1,3.1,9.5,-1.0,7.1,3.8,0.4,1.6,-21.1,-25.8,-16.1,-11.2,-1.1,25.9,19.1,17.4,14.3,7.7,1.1,-2.0,2.3,-11.6,-10.8,-6.4,-2.8,-0.4,2.2,2.8,-3.5,5.8,-1.6,0.3,5.9,-15.8,-3.7,-6.9,-3.8,16.3,5.3,4.0,5.7,3.7,3.1,8.3,7.7,8.8,7.7,4.5,6.1,3.8,3.6,-1.3,-0.6,-9.8,-15.5,-10.8,-13.3,-13.9,1.8,1.0,-0.7,11.8,0.1,-0.5,-5.7,-6.2,-13.0,-10.8,-7.0
Quarterly,Growth rate on the same quarter in previous year,France,:,:,:,:,3.3,0.5,3.0,4.5,-4.7,4.5,1.4,-1.0,5.6,-3.0,3.2,-1.0,-8.8,-9.8,-12.4,-10.8,-1.2,3.0,0.6,-1.4,3.2,2.9,-1.7,4.7,-5.8,-7.7,-5.3,-6.2,-1.0,0.9,-0.7,0.9,-1.7,-4.9,3.6,-1.8,0.5,0.7,-0.9,-0.8,-0.9,-2.9,-1.7,-2.3,-0.4,5.3,3.3,5.9,4.6,-0.8,2.8,1.2,0.0,1.2,-4.0,-7.8,-6.9,-13.8,-10.4,-5.2,-7.0,1.7,1.8,7.8,4.9,4.9,6.7,-6.3,-9.1,-2.6,-4.6,1.1,8.2
Quarterly,Growth rate on the same quarter in previous year,Croatia,:,:,:,:,4.9,-24.4,-5.0,-1.7,13.2,43.1,40.7,15.5,-3.7,15.2,0.7,-2.1,-11.4,-27.9,-30.4,-17.4,-11.7,-5.9,16.9,1.7,-5.6,-7.1,-10.5,-27.4,-12.1,-9.1,-13.9,-2.9,-0.9,-1.7,-20.2,19.9,-14.4,17.7,-1.1,-17.0,-1.1,0.6,41.4,1.2,-8.9,7.7,-12.5,28.9,48.8,-0.9,25.3,2.2,-3.8,11.7,3.5,9.0,3.4,-10.3,-10.1,-7.6,-9.5,10.2,8.5,10.9,19.3,9.8,-7.9,-9.1,2.4,11.3,9.4,4.7,14.5,-10.6,3.3,-4.1,-24.0
Quarterly,Growth rate on the same quarter in previous year,Ireland,:,:,:,:,5.0,3.9,3.9,6.7,1.1,9.7,-4.9,1.0,-2.0,-5.9,-4.5,-7.5,-13.8,-15.0,-17.1,-6.0,2.3,6.9,17.8,5.2,3.7,-0.7,-2.0,1.2,6.1,4.7,8.4,3.1,-4.2,3.9,-0.1,-5.6,0.2,-3.6,-2.4,9.8,9.5,5.6,8.1,2.8,-0.5,4.1,1.5,-3.0,5.1,-2.0,4.5,5.8,-0.2,6.8,3.4,1.7,3.0,-7.5,-5.5,-3.6,-5.4,-12.0,2.7,3.1,-2.8,19.4,0.5,2.2,4.3,2.1,-3.8,-6.0,-5.8,-7.0,-4.3,-7.3,1.1
Quarterly,Growth rate on the same quarter in previous year,Italy,:,:,:,:,0.8,0.8,0.7,5.5,6.6,6.5,5.2,-2.7,1.4,2.3,-3.5,-9.6,-6.6,-14.6,-13.1,-8.3,-8.5,13.6,12.3,4.7,7.1,-2.1,-2.8,2.4,-2.4,-7.2,-3.3,-4.2,0.3,-4.6,-9.2,-2.7,-8.8,0.4,-0.2,-2.6,2.1,1.7,5.8,5.3,-1.7,6.6,-2.3,0.8,-4.2,-4.1,9.7,10.5,2.5,8.6,6.8,3.3,8.8,6.7,-8.0,0.5,-5.7,-14.5,-2.2,-8.1,1.1,5.8,12.5,9.1,4.2,7.2,-4.3,-1.3,6.4,-11.7,-2.4,1.2,-16.8
Quarterly,Growth rate on the same quarter in previous year,Lithuania,:,:,:,:,-3.9,18.3,12.2,-7.5,9.6,3.9,13.2,3.1,38.0,30.3,12.6,18.6,-11.4,-16.2,-2.7,10.0,6.5,11.4,7.2,15.5,19.6,18.7,14.0,0.5,-6.4,-14.6,1.1,4.6,14.9,-0.6,-11.2,-12.9,-14.1,10.9,2.4,17.3,5.3,6.2,10.9,-1.7,15.9,3.5,1.8,8.2,0.3,4.9,17.0,9.4,7.1,4.3,-0.9,10.5,6.0,7.5,-0.8,-12.2,-8.2,-11.3,3.9,10.6,-2.7,-0.4,-7.1,-5.7,-6.1,-28.2,-17.7,-23.6,-20.6,15.5,-11.5,-5.7,6.0
Quarterly,Growth rate on the same quarter in previous year,Latvia,:,:,:,:,-0.7,-0.7,-0.6,-14.9,7.0,8.8,7.6,4.4,7.1,-5.5,-5.6,7.9,3.0,0.7,-2.5,-9.5,-7.8,-3.3,-4.2,4.8,5.3,21.5,17.3,14.8,23.8,9.4,7.1,-3.9,-7.2,-11.0,-10.9,-1.9,8.3,5.0,2.9,10.8,-1.6,-5.3,-6.7,-8.5,-14.0,-19.5,-8.2,0.6,3.4,8.9,-8.3,-18.2,-17.3,6.3,24.0,20.8,13.8,-11.8,-10.4,-12.8,-30.4,-32.8,-29.9,-24.8,-7.9,-9.8,-8.9,-1.0,9.9,23.4,22.3,13.0,-12.8,-22.4,-26.8,-28.3,-10.9
