Time frequency,Unit of measure,Rail network Segment (2015),Train category\Time,2015.0
Annual,Number,Adana - Toprakkale,Passenger trains,1204.0
Annual,Number,Toprakkale - Iskenderun,Goods trains,4287.0
Annual,Number,Toprakkale - Iskenderun,Other trains,65.0
Annual,Number,Toprakkale - Iskenderun,Passenger trains,361.0
Annual,Number,Toprakkale - Fevzipasa,Goods trains,4234.0
Annual,Number,Toprakkale - Fevzipasa,Other trains,14.0
Annual,Number,Toprakkale - Fevzipasa,Passenger trains,735.0
Annual,Number,Fevzipasa - Narli,Goods trains,4221.0
Annual,Number,Fevzipasa - Narli,Other trains,23.0
Annual,Number,Fevzipasa - Narli,Passenger trains,364.0
Annual,Number,Köprüagzi - K.Maras,Goods trains,76.0
Annual,Number,Köprüagzi - K.Maras,Other trains,11.0
Annual,Number,Köprüagzi - K.Maras,Passenger trains,0.0
Annual,Number,Fevzipasa - Tahtaköprü,Goods trains,10.0
Annual,Number,Fevzipasa - Tahtaköprü,Other trains,0.0
Annual,Number,Fevzipasa - Tahtaköprü,Passenger trains,183.0
Annual,Number,Narli - Gaziantep,Goods trains,827.0
Annual,Number,Narli - Gaziantep,Other trains,11.0
Annual,Number,Narli - Gaziantep,Passenger trains,0.0
Annual,Number,Gaziantep - Karkamis,Goods trains,15.0
Annual,Number,Gaziantep - Karkamis,Other trains,0.0
Annual,Number,Gaziantep - Karkamis,Passenger trains,0.0
Annual,Number,Karkamis - Hudut,Goods trains,0.0
Annual,Number,Karkamis - Hudut,Other trains,0.0
Annual,Number,Karkamis - Hudut,Passenger trains,0.0
Annual,Number,Afyon - D.Pinar,Goods trains,331.0
Annual,Number,Afyon - D.Pinar,Other trains,0.0
Annual,Number,Afyon - D.Pinar,Passenger trains,715.0
Annual,Number,Hanli - Kayseri,Goods trains,1856.0
Annual,Number,Hanli - Kayseri,Other trains,0.0
Annual,Number,Hanli - Kayseri,Passenger trains,1133.0
Annual,Number,Bostankaya - Çetinkaya,Goods trains,2567.0
Annual,Number,Bostankaya - Çetinkaya,Other trains,0.0
Annual,Number,Bostankaya - Çetinkaya,Passenger trains,2108.0
Annual,Number,Hanli - Bostankaya,Goods trains,1009.0
Annual,Number,Hanli - Bostankaya,Other trains,0.0
Annual,Number,Hanli - Bostankaya,Passenger trains,0.0
Annual,Number,Çatal - Tire,Goods trains,0.0
Annual,Number,Çatal - Tire,Other trains,0.0
Annual,Number,Çatal - Tire,Passenger trains,602.0
Annual,Number,Gebze - Haydarpasa,Goods trains,0.0
Annual,Number,Gebze - Haydarpasa,Other trains,0.0
Annual,Number,Gebze - Haydarpasa,Passenger trains,1760.0
Annual,Number,Arifiye - Gebze,Goods trains,520.0
Annual,Number,Arifiye - Gebze,Other trains,6.0
Annual,Number,Arifiye - Gebze,Passenger trains,726.0
Annual,Number,Adapazari - Arifiye,Goods trains,0.0
Annual,Number,Adapazari - Arifiye,Other trains,0.0
Annual,Number,Adapazari - Arifiye,Passenger trains,1.0
Annual,Number,Eskisehir - Arifiye,Goods trains,982.0
Annual,Number,Eskisehir - Arifiye,Other trains,340.0
Annual,Number,Eskisehir - Arifiye,Passenger trains,473.0
Annual,Number,Polatli - Eskisehir,Goods trains,1790.0
Annual,Number,Polatli - Eskisehir,Other trains,608.0
Annual,Number,Polatli - Eskisehir,Passenger trains,5100.0
Annual,Number,Alayunt - Eskisehir,Goods trains,1230.0
Annual,Number,Alayunt - Eskisehir,Other trains,0.0
Annual,Number,Alayunt - Eskisehir,Passenger trains,2332.0
Annual,Number,Seyitömer - Kütahya,Goods trains,10.0
Annual,Number,Seyitömer - Kütahya,Other trains,0.0
Annual,Number,Seyitömer - Kütahya,Passenger trains,0.0
Annual,Number,Tunçbilek - Tavsanli,Goods trains,179.0
Annual,Number,Tunçbilek - Tavsanli,Other trains,173.0
Annual,Number,Tunçbilek - Tavsanli,Passenger trains,0.0
Annual,Number,Balikesir - Alayunt,Goods trains,1055.0
Annual,Number,Balikesir - Alayunt,Other trains,0.0
Annual,Number,Balikesir - Alayunt,Passenger trains,196.0
Annual,Number,Afyon - Alayunt,Goods trains,1265.0
Annual,Number,Afyon - Alayunt,Other trains,0.0
Annual,Number,Afyon - Alayunt,Passenger trains,1078.0
Annual,Number,Pehlivanköy - Halkali,Goods trains,707.0
Annual,Number,Pehlivanköy - Halkali,Other trains,5.0
Annual,Number,Pehlivanköy - Halkali,Passenger trains,79.0
Annual,Number,Hudut (Bulgaristan) - Pehlivanköy,Goods trains,1228.0
Annual,Number,Hudut (Bulgaristan) - Pehlivanköy,Other trains,2.0
Annual,Number,Hudut (Bulgaristan) - Pehlivanköy,Passenger trains,100.0
Annual,Number,Marsandiz - Ankara,Goods trains,1647.0
Annual,Number,Marsandiz - Ankara,Other trains,23.0
Annual,Number,Marsandiz - Ankara,Passenger trains,6937.0
Annual,Number,Sincan - Marsandiz,Goods trains,2105.0
Annual,Number,Sincan - Marsandiz,Other trains,30.0
Annual,Number,Sincan - Marsandiz,Passenger trains,54613.0
Annual,Number,Kayas - Ankara,Goods trains,1679.0
Annual,Number,Kayas - Ankara,Other trains,0.0
Annual,Number,Kayas - Ankara,Passenger trains,28315.0
Annual,Number,Polatli - Sincan,Goods trains,1779.0
Annual,Number,Polatli - Sincan,Other trains,406.0
Annual,Number,Polatli - Sincan,Passenger trains,7424.0
Annual,Number,Irmak - Kayas,Goods trains,2445.0
Annual,Number,Irmak - Kayas,Other trains,66.0
Annual,Number,Irmak - Kayas,Passenger trains,2245.0
Annual,Number,Karabük - Irmak,Goods trains,938.0
Annual,Number,Karabük - Irmak,Other trains,12.0
Annual,Number,Karabük - Irmak,Passenger trains,0.0
Annual,Number,Zonguldak - Karabük,Goods trains,1370.0
Annual,Number,Zonguldak - Karabük,Other trains,1.0
Annual,Number,Zonguldak - Karabük,Passenger trains,226.0
Annual,Number,Bogazköprü - Irmak,Goods trains,2539.0
Annual,Number,Bogazköprü - Irmak,Other trains,8.0
Annual,Number,Bogazköprü - Irmak,Passenger trains,1488.0
Annual,Number,Ulukisla - Bogazköprü,Goods trains,2473.0
Annual,Number,Ulukisla - Bogazköprü,Other trains,2.0
Annual,Number,Ulukisla - Bogazköprü,Passenger trains,745.0
Annual,Number,Kayseri - Bogazköprü,Goods trains,3460.0
Annual,Number,Kayseri - Bogazköprü,Other trains,1.0
Annual,Number,Kayseri - Bogazköprü,Passenger trains,1369.0
Annual,Number,Halkapinar - Basmane,Goods trains,190.0
Annual,Number,Halkapinar - Basmane,Other trains,0.0
Annual,Number,Halkapinar - Basmane,Passenger trains,1207.0
Annual,Number,Aliaga - Menemen,Goods trains,319.0
Annual,Number,Aliaga - Menemen,Other trains,12.0
Annual,Number,Aliaga - Menemen,Passenger trains,0.0
Annual,Number,Çigli - Halkapinar,Goods trains,600.0
Annual,Number,Çigli - Halkapinar,Other trains,4.0
Annual,Number,Çigli - Halkapinar,Passenger trains,3536.0
Annual,Number,Sirinyer - Alsancak,Goods trains,423.0
Annual,Number,Sirinyer - Alsancak,Other trains,0.0
Annual,Number,Sirinyer - Alsancak,Passenger trains,5114.0
Annual,Number,A.Menderes - Sirinyer,Goods trains,651.0
Annual,Number,A.Menderes - Sirinyer,Other trains,10.0
Annual,Number,A.Menderes - Sirinyer,Passenger trains,7013.0
Annual,Number,Halkapinar - Alsancak,Goods trains,2.0
Annual,Number,Halkapinar - Alsancak,Other trains,2.0
Annual,Number,Halkapinar - Alsancak,Passenger trains,1264.0
Annual,Number,Sirinyer - Basmane,Goods trains,0.0
Annual,Number,Sirinyer - Basmane,Other trains,0.0
Annual,Number,Sirinyer - Basmane,Passenger trains,1266.0
Annual,Number,Kaklik - Adnan Menderes,Goods trains,462.0
Annual,Number,Kaklik - Adnan Menderes,Other trains,2.0
Annual,Number,Kaklik - Adnan Menderes,Passenger trains,3418.0
Annual,Number,Alasehir - D.Pinar,Goods trains,328.0
Annual,Number,Alasehir - D.Pinar,Other trains,11.0
Annual,Number,Alasehir - D.Pinar,Passenger trains,1135.0
Annual,Number,Manisa - Alasehir,Goods trains,362.0
Annual,Number,Manisa - Alasehir,Other trains,14.0
Annual,Number,Manisa - Alasehir,Passenger trains,2177.0
Annual,Number,Soma - Manisa,Goods trains,346.0
Annual,Number,Soma - Manisa,Other trains,0.0
Annual,Number,Soma - Manisa,Passenger trains,1490.0
Annual,Number,Balikesir - Soma,Goods trains,289.0
Annual,Number,Balikesir - Soma,Other trains,0.0
Annual,Number,Balikesir - Soma,Passenger trains,1308.0
Annual,Number,Bandirma - Balikesir,Goods trains,715.0
Annual,Number,Bandirma - Balikesir,Other trains,9.0
Annual,Number,Bandirma - Balikesir,Passenger trains,755.0
Annual,Number,Manisa - Çigli,Goods trains,556.0
Annual,Number,Manisa - Çigli,Other trains,5.0
Annual,Number,Manisa - Çigli,Passenger trains,3580.0
Annual,Number,Karakuyu - Kaklik,Goods trains,196.0
Annual,Number,Karakuyu - Kaklik,Other trains,0.0
Annual,Number,Karakuyu - Kaklik,Passenger trains,1595.0
Annual,Number,Afyon - Karakuyu,Goods trains,483.0
Annual,Number,Afyon - Karakuyu,Other trains,0.0
Annual,Number,Afyon - Karakuyu,Passenger trains,300.0
Annual,Number,Egirdir - Karakuyu,Goods trains,139.0
Annual,Number,Egirdir - Karakuyu,Other trains,2.0
Annual,Number,Egirdir - Karakuyu,Passenger trains,29.0
Annual,Number,Burdur - Gümüsgün,Goods trains,195.0
Annual,Number,Burdur - Gümüsgün,Other trains,0.0
Annual,Number,Burdur - Gümüsgün,Passenger trains,0.0
Annual,Number,Denizli - Goncali,Goods trains,353.0
Annual,Number,Denizli - Goncali,Other trains,0.0
Annual,Number,Denizli - Goncali,Passenger trains,3527.0
Annual,Number,Söke - Ortaklar,Goods trains,17.0
Annual,Number,Söke - Ortaklar,Other trains,7.0
Annual,Number,Söke - Ortaklar,Passenger trains,1793.0
Annual,Number,Ödemis - Torbali,Goods trains,1.0
Annual,Number,Ödemis - Torbali,Other trains,0.0
Annual,Number,Ödemis - Torbali,Passenger trains,3456.0
Annual,Number,Kalin - Sivas,Goods trains,1195.0
Annual,Number,Kalin - Sivas,Other trains,0.0
Annual,Number,Kalin - Sivas,Passenger trains,1349.0
Annual,Number,Hanli - Kalin,Goods trains,415.0
Annual,Number,Hanli - Kalin,Other trains,0.0
Annual,Number,Hanli - Kalin,Passenger trains,1009.0
Annual,Number,Bostankaya - Sivas,Goods trains,2355.0
Annual,Number,Bostankaya - Sivas,Other trains,0.0
Annual,Number,Bostankaya - Sivas,Passenger trains,2229.0
Annual,Number,Samsun - Kalin,Goods trains,867.0
Annual,Number,Samsun - Kalin,Other trains,0.0
Annual,Number,Samsun - Kalin,Passenger trains,486.0
Annual,Number,Erzurum - Divrigi,Goods trains,552.0
Annual,Number,Erzurum - Divrigi,Other trains,0.0
Annual,Number,Erzurum - Divrigi,Passenger trains,535.0
Annual,Number,Kars - Erzurum,Goods trains,168.0
Annual,Number,Kars - Erzurum,Other trains,0.0
Annual,Number,Kars - Erzurum,Passenger trains,364.0
Annual,Number,Dogukapi - Kars,Goods trains,7.0
Annual,Number,Dogukapi - Kars,Other trains,0.0
Annual,Number,Dogukapi - Kars,Passenger trains,533.0
Annual,Number,Gelemen - Samsun,Goods trains,575.0
Annual,Number,Gelemen - Samsun,Other trains,0.0
Annual,Number,Gelemen - Samsun,Passenger trains,0.0
Annual,Number,Divrigi - Çetinkaya,Goods trains,2993.0
Annual,Number,Divrigi - Çetinkaya,Other trains,0.0
Annual,Number,Divrigi - Çetinkaya,Passenger trains,1434.0
Annual,Number,Hekimhan - Malatya,Goods trains,4102.0
Annual,Number,Hekimhan - Malatya,Other trains,59.0
Annual,Number,Hekimhan - Malatya,Passenger trains,823.0
Annual,Number,Çetinkaya - Hekimhan,Goods trains,2782.0
Annual,Number,Çetinkaya - Hekimhan,Other trains,89.0
Annual,Number,Çetinkaya - Hekimhan,Passenger trains,729.0
Annual,Number,Yolçati - Malatya,Goods trains,2561.0
Annual,Number,Yolçati - Malatya,Other trains,37.0
Annual,Number,Yolçati - Malatya,Passenger trains,759.0
Annual,Number,Maden - Yolçati,Goods trains,852.0
Annual,Number,Maden - Yolçati,Other trains,2.0
Annual,Number,Maden - Yolçati,Passenger trains,261.0
Annual,Number,Batman - Maden,Goods trains,631.0
Annual,Number,Batman - Maden,Other trains,75.0
Annual,Number,Batman - Maden,Passenger trains,628.0
Annual,Number,Kurtalan - Batman,Goods trains,105.0
Annual,Number,Kurtalan - Batman,Other trains,0.0
Annual,Number,Kurtalan - Batman,Passenger trains,235.0
Annual,Number,Elazig - Yolçati,Goods trains,1850.0
Annual,Number,Elazig - Yolçati,Other trains,7.0
Annual,Number,Elazig - Yolçati,Passenger trains,484.0
Annual,Number,Tatvan - Elazig,Goods trains,705.0
Annual,Number,Tatvan - Elazig,Other trains,45.0
Annual,Number,Tatvan - Elazig,Passenger trains,216.0
Annual,Number,Narli - Malatya,Goods trains,3523.0
Annual,Number,Narli - Malatya,Other trains,33.0
Annual,Number,Narli - Malatya,Passenger trains,361.0
Annual,Number,Hudut - Van,Goods trains,532.0
Annual,Number,Hudut - Van,Other trains,83.0
Annual,Number,Hudut - Van,Passenger trains,58.0
Annual,Number,Horozluhan - Afyon,Goods trains,991.0
Annual,Number,Horozluhan - Afyon,Other trains,0.0
Annual,Number,Horozluhan - Afyon,Passenger trains,548.0
Annual,Number,Ulukisla - Horozluhan,Goods trains,969.0
Annual,Number,Ulukisla - Horozluhan,Other trains,10.0
Annual,Number,Ulukisla - Horozluhan,Passenger trains,229.0
Annual,Number,Yenice - Ulukisla,Goods trains,4017.0
Annual,Number,Yenice - Ulukisla,Other trains,57.0
Annual,Number,Yenice - Ulukisla,Passenger trains,1103.0
Annual,Number,Mersin - Yenice,Goods trains,2533.0
Annual,Number,Mersin - Yenice,Other trains,25.0
Annual,Number,Mersin - Yenice,Passenger trains,11295.0
Annual,Number,Adana - Yenice,Goods trains,2717.0
Annual,Number,Adana - Yenice,Other trains,590.0
Annual,Number,Adana - Yenice,Passenger trains,9385.0
Annual,Number,Toprakkale - Adana,Goods trains,2357.0
Annual,Number,Toprakkale - Adana,Other trains,35.0
Annual,Number,Toprakkale - Adana,Passenger trains,1204.0
Annual,Number,Iskenderun - Toprakkale,Goods trains,4287.0
Annual,Number,Iskenderun - Toprakkale,Other trains,66.0
Annual,Number,Iskenderun - Toprakkale,Passenger trains,362.0
Annual,Number,Fevzipasa - Toprakkale,Goods trains,4234.0
Annual,Number,Fevzipasa - Toprakkale,Other trains,14.0
Annual,Number,Fevzipasa - Toprakkale,Passenger trains,736.0
Annual,Number,Narli - Fevzipasa,Goods trains,4222.0
Annual,Number,Narli - Fevzipasa,Other trains,24.0
Annual,Number,Narli - Fevzipasa,Passenger trains,365.0
Annual,Number,K.Maras - Köprüagzi,Goods trains,76.0
Annual,Number,K.Maras - Köprüagzi,Other trains,11.0
Annual,Number,K.Maras - Köprüagzi,Passenger trains,0.0
Annual,Number,Tahtaköprü - Fevzipasa,Goods trains,11.0
Annual,Number,Tahtaköprü - Fevzipasa,Other trains,1.0
Annual,Number,Tahtaköprü - Fevzipasa,Passenger trains,184.0
Annual,Number,Gaziantep - Narli,Goods trains,827.0
Annual,Number,Gaziantep - Narli,Other trains,12.0
Annual,Number,Gaziantep - Narli,Passenger trains,0.0
Annual,Number,Karkamis - Gaziantep,Goods trains,15.0
Annual,Number,Karkamis - Gaziantep,Other trains,1.0
Annual,Number,Karkamis - Gaziantep,Passenger trains,0.0
Annual,Number,Hudut - Karkamis,Goods trains,0.0
Annual,Number,Hudut - Karkamis,Other trains,1.0
Annual,Number,Hudut - Karkamis,Passenger trains,0.0
Annual,Number,D.Pinar - Afyon,Goods trains,332.0
Annual,Number,D.Pinar - Afyon,Other trains,0.0
Annual,Number,D.Pinar - Afyon,Passenger trains,715.0
Annual,Number,Kayseri - Hanli,Goods trains,1856.0
Annual,Number,Kayseri - Hanli,Other trains,0.0
