Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Greece,1.0,2.0,1.3,1.3,-0.6,-2.7,-4.3,-4.0,-0.6,3.6,-2.9,3.4,-0.5,4.6,2.2,-2.6,5.1,2.4 p,1.2 p,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Spain,4.3,4.1,3.2,0.1,-6.3,-1.8,-2.4,-4.3,-2.2,1.0,2.9,2.1,2.6,2.2,2.7,-4.4,2.6,3.5 p,3.0 p,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,European Union - 27 countries (from 2020),1.0,1.9,2.1,1.0,-1.8,-0.9,0.0,-0.3,-0.4,0.9,0.9,1.3,1.6,1.5,1.3,-1.3,1.6,2.2,1.2,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Finland,1.5,1.9,2.2,2.2,-2.5,-0.7,1.5,0.6,-0.8,-0.5,0.3,0.6,0.6,2.6,1.5,-2.3,2.3,3.5,1.4,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,France,0.7,1.1,1.4,0.5,-1.1,0.1,0.8,0.4,0.2,0.5,0.3,0.7,1.2,1.0,1.2,-0.1,2.6,2.4 p,1.1 p,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Croatia,0.9,3.1,3.1,2.0,-0.6,-3.8,-4.0,-3.6,-2.8,2.6,1.3,0.2,2.4,2.6,-1.1 b,-1.0,1.2,2.2,2.2,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Hungary,-0.7,0.9,-0.6,-2.0,-1.9,-0.8,-0.1,0.9,1.5,4.4,2.5,3.3,1.8,1.9,1.0,-0.8,1.4,1.6,0.2 p,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Ireland,4.7,4.5,4.2,-1.0,-8.3,-4.5,-1.9,-0.4,2.9,2.6,3.5,3.8,3.1,3.0,3.1,-2.5,6.6,6.9,3.5,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Iceland,7.7 p,5.4 p,4.6 p,0.7 p,-8.2 p,-1.3 p,1.1 p,1.9 p,2.3 p,2.5 p,2.8 p,4.5 p,4.2 p,3.0 p,-0.1 p,-4.7 p,1.4 p,7.1 p,4.3 p,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Italy,0.5,2.0,1.3,0.2,-1.7,-0.6,0.2,-0.3,-1.8,0.0,0.7,1.4,1.2,1.0,0.6,-2.0,1.0,1.9,1.9,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Liechtenstein,:,:,:,:,:,:,:,:,:,1.3,0.2,1.9,3.2,2.5,2.4,-0.7,2.5,2.8,:,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Lithuania,0.8,-0.3,2.0,-1.3,-7.6,-5.3,0.5,1.9,1.4,2.0,1.4,2.3,-0.7,1.4,0.5,-1.6,1.3,4.9,1.4,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Luxembourg,2.7,3.8,4.4,4.7,1.0,1.8,3.0,2.4,1.8,2.5,2.6,3.0,3.5,3.6,3.5,1.8,2.9,3.4,2.2,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Latvia,0.9,5.8,3.8,-0.8,-14.3,-6.7,1.5,1.4,2.3,-1.4,1.4,-0.3,0.0,2.0,2.0,-0.7,-1.3,0.2,0.1,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Montenegro,:,:,:,:,:,:,:,:,:,: @C,: @C,: @C,:,:,:,:,:,:,:,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,North Macedonia,4.9,4.6,3.0,7.9,4.4,-3.6,1.4,1.2,5.6,2.4,1.9,1.6,3.0,0.1,2.2,-6.9,2.5,-6.2,-0.1 p,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Malta,0.8,1.8,2.1,2.4,0.4,0.2,2.4,2.1,4.5,4.1,4.1,5.8,4.8,6.9,6.1,3.0,2.7,4.9,6.4,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Netherlands,0.6,2.2,2.9,1.6,-0.9,-0.7,0.8,-0.3,-1.2,-0.1,0.8,1.5,2.3,2.7,2.3,-0.5,1.7,3.9 p,1.6 p,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Norway,1.2,3.3,3.9,3.2,-0.4,-0.3,1.4,2.0,1.1,1.0,0.4,0.3,1.1,1.6,1.6,-1.6,1.1,3.7,1.3,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Poland,2.2,3.2,4.5,3.8,0.4,-2.7 b,0.6,0.1,-0.1,1.7,1.5,0.8,1.3,0.5,2.4 b,0.2,2.9,1.1,0.1,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Portugal,-0.5,0.4,0.0,0.4,-2.7,-1.4,-1.9,-4.1,-2.9,1.5,1.5,1.8,3.3,2.4,0.8,-2.0,1.4,3.7,1.0 e,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Romania,-0.3,2.1,1.4,-1.4,-3.7,-3.2,-2.3,1.4,-0.9,0.8,-1.3,-1.1,2.4,0.1,0.1,-2.1,0.8,0.7,-1.5 p,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Serbia,-0.7,-2.3,-0.8,0.0,-2.4,-2.4,-1.5,0.2,-2.2,-0.8,0.7,0.7,1.2,1.4,0.3,-0.9,1.1,0.0,0.3 p,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Sweden,0.0,1.9,2.3,0.5,-2.0,0.7,2.3,0.8,1.0,1.5,1.5,2.0,2.5,1.7,0.6,-1.3,1.3,3.5,1.2,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Slovenia,-0.5,1.6,3.4,2.5,-1.6,-2.1,-1.7,-0.9,-1.1,0.4,1.3,1.9,2.9,3.2,2.4,-0.7,1.3,2.9,1.6,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Slovakia,1.6,2.1,2.1,3.2,-2.0,-1.5,1.8,0.1,-0.8,1.4,2.0,2.4,2.2,2.0,1.0,-1.9,-0.6,1.8,0.3,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,United Kingdom,1.1,1.0,0.8,0.8,-1.6,0.2,0.5,1.1,1.2,2.4,1.7,1.5,1.0,1.2,1.1,:,:,:,:,:
Annual,Percentage change on previous period (based on persons),Total employment domestic concept,Kosovo*,:,:,:,:,:,:,:,:,: @C,: @C,: @C,: @C,: @C,: @C,: @C,:,:,:,:,:
