Time frequency,Individual type,Unit of measure,Information society indicator,Geopolitical entity (reporting)\Time,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Latvia,77.91,79.36,81.82,82.59 b,84.17,86.71,88.41,91.58,93.78,93.31,93.91,94.93
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Montenegro,:,:,:,:,76.26,77.14,79.56,81.37,86.28,92.29,92.29,92.49
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,North Macedonia,67.36,71.27,74.12,76.76,79.08,81.94,83.31,85.9,88.56,:,:,93.52
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Malta,72.33,75.89,78.93,79.42,82.15,83.41,87.12,87.61,88.41,92.57,93.01,94.3
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Netherlands,95.07,94.97,95.53,95.33,97.04,96.33,97.57,96.29,96.51,96.78,99.42,99.65
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Norway,96.78,97.15,98.27,98.15,98.89,98.58,99.19,99.33,99.74,99.92,99.92,99.7
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Poland,68.03,71.89,72.92,77.73,80.38,81.68,84.52,86.84,88.86,90.58,90.22,91.48
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Portugal,66.91,69.54,72.14,74.21,77.66,77.22,78.03,81.78,84.39,86.38,87.61,90.23
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Romania,57.56,61.40 b,68.2,69.71,73.46,78.78,82.34,85.95,88.64,89.65,92.55,94.68
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Serbia,:,:,69.41,:,74.23,75.76,80.64,82.57,89.57,89.38,91.1,92.65
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Sweden,96.0,94.35,93.79,97.23 b,97.63,95.21,98.19,98.47,98.13,98.13,98.65,98.91
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovenia,77.41,75.94,77.87,78.1,82.38,83.98,87.0,88.88,92.18,91.38,92.04,92.99
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Slovakia,84.75,85.4,83.74,84.93,85.96,86.65,88.29,93.26,92.25,92.52,91.36,93.85
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Türkiye,48.9,53.78,55.92,61.16,66.85,72.89,75.34,78.98,82.63,85.01,87.12,88.8
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,United Kingdom,92.0,94.28,93.78,96.15,96.1,95.69,96.83,98.4,:,:,:,:
Annual,All individuals,Percentage of individuals,Individuals who have ever used the internet,Kosovo*,:,:,:,:,86.95,89.22,91.94,97.62,:,:,:,:
Annual,All individuals,Percentage of individuals,Internet use: never,Albania,:,:,:,:,:,32.7,26.63,21.22,16.27,12.15,11.36,:
Annual,All individuals,Percentage of individuals,Internet use: never,Austria,15.93,15.12,13.43,12.99,9.63,9.9,9.94,7.99,5.92,4.84,3.66,3.84
Annual,All individuals,Percentage of individuals,Internet use: never,Bosnia and Herzegovina,:,:,:,:,:,24.22,26.18,23.1,20.31,:,14.28,12.01
Annual,All individuals,Percentage of individuals,Internet use: never,Belgium,15.12,12.92,12.64,11.23,9.84,8.62,6.94,5.86,4.55,3.7,3.24,2.81
Annual,All individuals,Percentage of individuals,Internet use: never,Bulgaria,40.59,37.07,34.72,33.32,30.29,26.68,24.49,20.89,17.02,12.76,11.82,9.32
Annual,All individuals,Percentage of individuals,Internet use: never,Switzerland,:,8.27,:,:,4.35 b,:,2.55,:,1.42,:,0.65,:
Annual,All individuals,Percentage of individuals,Internet use: never,Cyprus,32.49,27.97,26.0,23.2,17.79,14.7,13.41,8.85,8.72,8.15,8.41,5.17
Annual,All individuals,Percentage of individuals,Internet use: never,Czechia,17.4,15.69,13.37,13.15,11.13,9.72,9.28,7.92,7.25,5.73,5.17,4.16
Annual,All individuals,Percentage of individuals,Internet use: never,Germany,12.99,11.0,9.68,7.99,7.37,5.22,4.65,4.12,6.19 b,5.52,5.06,4.44
Annual,All individuals,Percentage of individuals,Internet use: never,Denmark,3.54,2.62,2.79,2.44,2.03,1.67,1.86,0.91,0.69,1.48,0.53,:
Annual,All individuals,Percentage of individuals,Internet use: never,Estonia,16.41,12.37 b,9.05,9.97,9.33,8.33,7.25,8.57,6.52,6.12,5.22,5.35
Annual,All individuals,Percentage of individuals,Internet use: never,Greece,36.3,32.91,29.98,28.42,28.33,25.04,22.15,19.89,19.86,13.97,12.62,11.09
Annual,All individuals,Percentage of individuals,Internet use: never,Spain,24.36,21.43,19.03,17.32,14.01,12.75,8.37,6.03,4.86,4.47,3.37,2.98
Annual,All individuals,Percentage of individuals,Internet use: never,European Union - 27 countries (from 2020),22.21,19.85,17.81,15.88,14.25,12.26,10.37,8.81 e,7.70 b,7.0,5.97,4.89
Annual,All individuals,Percentage of individuals,Internet use: never,Finland,6.12,5.52,5.47,4.34,5.06,4.44,3.22,1.62,2.01,1.9,1.49,1.15
Annual,All individuals,Percentage of individuals,Internet use: never,France,13.98,12.11,10.77,9.8,9.97,7.78,6.68,:,4.85,5.88,4.22,3.38
Annual,All individuals,Percentage of individuals,Internet use: never,Croatia,28.57,27.72,26.25,23.44,28.38,21.37,18.31,17.2,14.91,13.41,13.65,13.54
Annual,All individuals,Percentage of individuals,Internet use: never,Hungary,24.39,22.09,21.17,18.87,17.04,16.13,14.25,12.46,9.93,9.54,7.46,5.33
Annual,All individuals,Percentage of individuals,Internet use: never,Ireland,17.61,16.26,16.47,14.87,15.85,15.5,8.65,5.75,0.07 b,6.93,6.21,1.14
Annual,All individuals,Percentage of individuals,Internet use: never,Iceland,2.79,1.36,:,:,1.15,0.6,0.43,0.47,0.31,:,:,:
Annual,All individuals,Percentage of individuals,Internet use: never,Italy,34.4,31.51,27.9,24.7,22.32,18.62,16.83,14.23,11.25,9.88,8.86,6.53
Annual,All individuals,Percentage of individuals,Internet use: never,Lithuania,28.74,25.02,24.57,21.75,19.29,16.54,15.11,13.53,10.71,9.75,9.66,8.97
Annual,All individuals,Percentage of individuals,Internet use: never,Luxembourg,4.66,4.05,2.18,1.86,2.17,2.94 b,2.88,1.18,1.17,1.37,0.41,1.08
Annual,All individuals,Percentage of individuals,Internet use: never,Latvia,22.09,20.64,18.18,17.41 b,15.83,13.29,11.59,8.43,6.22,6.69,6.09,5.07
Annual,All individuals,Percentage of individuals,Internet use: never,Montenegro,:,:,:,:,23.74,22.86,20.44,18.63,13.72,7.71,7.71,7.51
Annual,All individuals,Percentage of individuals,Internet use: never,North Macedonia,32.64,28.73,25.88,23.24,20.89,18.06,16.69,14.1,11.44,:,:,6.48
Annual,All individuals,Percentage of individuals,Internet use: never,Malta,27.67,24.11,21.07,20.58,17.85,16.59,12.88,12.39,11.59,7.43,6.99,5.7
Annual,All individuals,Percentage of individuals,Internet use: never,Netherlands,4.88,4.95,4.44,4.65,2.96,3.67,2.43,3.71,3.49,3.22,0.58,0.35
Annual,All individuals,Percentage of individuals,Internet use: never,Norway,3.14,2.69,1.46,1.66,1.11,1.17,0.82,0.67,0.26,0.08,0.08,0.3
Annual,All individuals,Percentage of individuals,Internet use: never,Poland,31.97,28.11,27.08,22.27,19.62,18.32,15.48,13.16,11.14,9.42,9.78,8.52
Annual,All individuals,Percentage of individuals,Internet use: never,Portugal,33.09,30.46,27.86,25.79,22.34,22.78,21.97,18.22,15.61,13.62,12.39,9.77
Annual,All individuals,Percentage of individuals,Internet use: never,Romania,42.37,38.60 b,31.8,30.29,26.54,21.22,17.66,14.05,11.36,10.35,7.45,5.32
Annual,All individuals,Percentage of individuals,Internet use: never,Serbia,:,:,30.59,:,25.77,24.24,19.36,17.43,10.43,10.62,8.9,7.35
Annual,All individuals,Percentage of individuals,Internet use: never,Sweden,3.73,5.5,4.52,2.53 b,2.25,4.31,1.81,1.19,1.37,1.13,0.91,0.69
Annual,All individuals,Percentage of individuals,Internet use: never,Slovenia,22.59,24.06,22.13,21.9,17.62,16.02,13.0,11.12,7.82,8.62,7.96,7.01
Annual,All individuals,Percentage of individuals,Internet use: never,Slovakia,15.25,14.6,16.26,15.07,14.04,13.35,11.71,6.74,7.75,7.48,8.64,6.15
Annual,All individuals,Percentage of individuals,Internet use: never,Türkiye,51.1,46.22,44.08,38.84,33.15,27.11,24.66,21.02,17.37,14.99,12.88,11.2
Annual,All individuals,Percentage of individuals,Internet use: never,United Kingdom,7.99,5.53,6.15,3.85,3.9,4.31,3.17,1.53,:,:,:,:
Annual,All individuals,Percentage of individuals,Internet use: never,Kosovo*,:,:,:,:,13.05,10.78,8.06,2.38,:,:,:,:
